Unnamed: 0,price_eur_mwh,load_mw,biomass_mw,lignite_mw,gas_mw,hard_coal_mw,hydro_run_mw,hydro_reservoir_mw,solar_mw,wind_offshore_mw,wind_onshore_mw,hour,day_of_week,month,weekend,price_lag_1,price_lag_24,price_lag_168,price_mean_24h,price_std_24h,price_mean_168h,renewable_generation,renewable_share,residual_load
2025-10-12 01:00:00+00:00,85.13,38174.3415,3770.169289,8355.5875,4363.0475,1820.04,1211.06775,51.345,11.053431,3249.0907500000003,8274.928966,1,6,10,1,88.86,84.175,-4.3775,91.065,21.546086348999467,92.9991369047619,16567.655186,0.433999763584658,21606.686314000002
2025-10-12 02:00:00+00:00,86.4125,38535.2965,3804.146283,7871.295,4135.3575,1805.375,1217.06675,87.2975,11.382915,3757.38325,8894.637136000001,2,6,10,1,85.13,82.0275,-4.98,91.24770833333334,21.48462182484785,93.54313988095238,17771.913834,0.4611853404060353,20763.382665999998
2025-10-12 03:00:00+00:00,86.6575,39041.657,3886.214936,7985.6175,4145.762500000001,1864.2875,1240.8125,93.7875,10.72448,4009.62875,9056.029855,3,6,10,1,86.4125,84.755,-4.4575,91.32697916666666,21.463123442907325,94.08549107142856,18297.198021,0.46865833642767774,20744.458979
2025-10-12 04:00:00+00:00,88.3,40188.86025,4074.64384,9096.0175,4189.389999999999,1978.2575,1221.57175,39.35,11.119597,4052.98675,9661.678929,4,6,10,1,86.6575,90.265,-3.76,91.24510416666668,21.471097135893096,94.63346726190477,19061.350866,0.47429438773397414,21127.509383999997
2025-10-12 05:00:00+00:00,89.1725,42241.70375,4154.210478,9498.925,4205.77,2016.455,1223.53225,42.62,65.653899,4146.27625,10182.294875,5,6,10,1,88.3,96.7525,-1.505,90.92927083333332,21.44229317669825,95.1732142857143,19814.587752,0.4690764337837581,22427.115998
2025-10-12 06:00:00+00:00,88.66,44724.8805,4136.192809,9341.0275,4347.93,1887.9225,1231.8317499999998,107.8375,1756.5517570000002,3833.87425,10686.786777,6,6,10,1,89.1725,100.4,-0.0875,90.44010416666667,21.350559106859084,95.70147321428573,21753.074843,0.4863752479562243,22971.805657
2025-10-12 07:00:00+00:00,83.0625,47583.28875,3970.425526,9454.1925,4037.9075,1638.335,1249.00225,54.46,5615.361259,3809.34775,10950.238325,7,6,10,1,88.66,92.96,-1.3925,90.02770833333334,21.395310423289256,96.20418154761906,25648.83511,0.539030314713167,21934.45364
2025-10-12 08:00:00+00:00,76.205,48949.2705,3809.118301,8347.0925,3683.175,1325.08,1258.80675,51.1775,9912.986107,3945.09175,10846.270058,8,6,10,1,83.0625,82.4325,-3.33,89.76822916666667,21.528775744223193,96.67760416666667,29823.450466000002,0.6092726237053931,19125.820033999997
2025-10-12 09:00:00+00:00,71.9,50727.98525,3727.905664,7700.785,3184.9275,1134.215,1229.81825,53.4925,13021.75262,4354.2465,10872.557098,9,6,10,1,76.205,74.02,-2.0175,89.67989583333333,21.600430632821055,97.11758928571429,33259.772632,0.6556493909247066,17468.212617999998
2025-10-12 10:00:00+00:00,66.8875,50918.283500000005,3636.763534,7432.7425,3120.755,988.86,1226.3755,53.9925,14570.084904,4306.519,10813.753924,10,6,10,1,71.9,55.4175,-3.415,90.15781249999999,20.925756665403714,97.53605654761904,34607.489362,0.6796672429462395,16310.794138000005
2025-10-12 11:00:00+00:00,52.16,49160.29425,3612.72573,7434.0875,2894.5775,971.9075,1241.9115,68.865,14190.703345,3829.3575,10347.36825,11,6,10,1,66.8875,46.7725,-3.3875,90.38229166666666,20.46390964070211,97.86669642857143,33290.931325,0.6771914577179325,15869.362925000001
2025-10-12 12:00:00+00:00,62.475,47375.48175,3629.63482,8087.1975,3069.745,993.57,1211.4115,46.045,13144.92584,3607.14375,9618.038645,12,6,10,1,52.16,51.03,-2.9425,90.85916666666667,19.62308199808251,98.25608630952382,31257.199555,0.6597758671868281,16118.282195
2025-10-12 13:00:00+00:00,79.985,46391.768,3700.118916,9042.95,3502.4075000000003,2006.695,1216.10925,57.355,10437.434011,3511.3942500000003,9086.598453,13,6,10,1,62.475,76.9425,-2.3925,90.98593749999999,19.53891454052289,98.74642857142855,28009.009879999998,0.6037495678112548,18382.75812
2025-10-12 14:00:00+00:00,88.0025,46848.18625,3911.233132,10322.42,5065.5875,2866.5375,1224.03325,128.71,6452.642051,3464.26675,8302.6607,14,6,10,1,79.985,83.65,-0.6875,91.16729166666666,19.487997140943563,99.27434523809524,23483.545883,0.5012690514352623,23364.640367
2025-10-12 15:00:00+00:00,105.55,49670.45025,4259.507613,11230.8475,8539.09,3868.3025,1216.88225,137.7275,2441.6376250000003,3441.46825,7150.00645,15,6,10,1,88.0025,114.005,0.8525,90.815,19.13034182294949,99.89754464285713,18647.229688,0.3754189783693374,31023.220562000002
2025-10-12 16:00:00+00:00,108.9,52479.462,4580.590892,11499.7125,9926.0425,4524.23,1259.85425,195.8425,194.809599,2962.10875,6061.330003,16,6,10,1,105.55,126.4375,16.0825,90.08427083333333,18.012796243873733,100.45002976190476,15254.535994000002,0.2906763029316116,37224.926005999994
2025-10-12 17:00:00+00:00,116.64,53036.3315,4647.284635,11585.67,10179.9075,4571.12,1242.8235,253.5675,21.67,2318.39125,5383.148798,17,6,10,1,108.9,130.1725,35.0475,89.52041666666666,16.879508200877126,100.93569940476192,13866.885683,0.26146012159607984,39169.445817
2025-10-12 18:00:00+00:00,115.5275,50503.96125,4516.630699,11623.705,10133.4175,4593.682500000001,1247.13475,115.0475,14.546752,1701.05125,5142.971917,18,6,10,1,116.64,120.635,19.83,89.30760416666668,16.498054537530066,101.50532738095238,12737.382868,0.2522056201680616,37766.578382
2025-10-12 19:00:00+00:00,110.4475,48390.8645,4380.93716,11625.08,10168.6625,4576.68,1212.32825,118.105,12.852904,1235.40325,4950.544202,19,6,10,1,115.5275,112.545,5.4775,89.22020833333333,16.37470052697286,102.1301488095238,11910.170766,0.24612436436220309,36480.693734
2025-10-12 20:00:00+00:00,107.79,46706.14225,4148.634633,11603.135,9901.915,4413.35,1203.101,82.2475,10.893384,1149.86275,4391.492569,20,6,10,1,110.4475,106.9075,5.202500000000001,89.25697916666667,16.417081804958762,102.7407886904762,10986.231836,0.235220279534005,35719.910414
2025-10-12 21:00:00+00:00,93.445,44174.55525,3960.757566,11112.435,9700.87,4043.4425,1192.86075,44.0575,9.716542,1190.8795,3972.670489,21,6,10,1,107.79,95.0975,4.075,89.188125,16.394971761212155,103.27275297619046,10370.942347,0.2347718565202759,33803.612903
2025-10-12 22:00:00+00:00,93.4525,41317.2405,3738.301524,10406.4025,9332.41,3866.1775,1181.18525,61.0225,9.88564,1142.4965,3533.44296,22,6,10,1,93.445,96.1775,20.845,89.07458333333334,16.35384731809249,103.70494047619047,9666.334374,0.23395401670157523,31650.906126
2025-10-12 23:00:00+00:00,90.26,39507.4395,3674.947696,9752.1425,9211.2525,3790.835,1172.3200000000002,42.0425,9.285105,842.2452499999999,2958.04825,23,6,10,1,93.4525,92.1675,10.0475,88.99510416666668,16.342793759671096,104.18239583333335,8698.888801000001,0.22018356317422194,30808.550699
