datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Gas.1,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2020-09-01 10:00:00+02:00,55.36,64858.47,4418.3,12817.2475,9330.035,0.0,8198.7025,578.2925,0.0,15.04,830.9275,1436.6925,2066.37,363.89750000000004,7914.805,274.65250000000003,155.61,12819.235,684.255,578.7225000000001,1924.1625000000001
2020-09-01 11:00:00+02:00,53.92,66356.1425,4363.58,12923.7975,9182.32,0.0,8079.985000000001,576.39,0.0,14.852500000000001,578.5775,401.625,2113.2200000000003,341.6575,7912.8275,274.255,154.1275,15385.967499999999,717.135,503.025,2357.8925
2020-09-01 12:00:00+02:00,50.86,66192.025,4287.7325,12990.45,8920.805,0.0,8072.6225,430.4125,0.6533333333333333,14.955,224.225,284.7925,2122.15,193.67000000000002,7903.6425,274.145,156.0575,16894.85,710.1949999999999,490.8025,2656.2725
2020-09-01 13:00:00+02:00,49.77,65018.332500000004,4280.8,12995.775,8830.595,0.0,7931.68,426.3925,0.5650000000000001,15.1,157.7525,256.5525,2088.25,195.21,7907.535,273.815,156.755,17209.7025,712.7725,496.205,3125.275
2020-09-01 14:00:00+02:00,47.12,63171.83,4291.045,12818.98,8736.8675,0.0,8046.4725,426.06,0.5475,14.8725,254.5075,167.75,2102.5225,243.8975,7911.7525000000005,273.7175,156.065,16546.715,708.325,516.39,3452.85
2020-09-01 15:00:00+02:00,47.0,61802.71,4299.0525,12784.8,8620.96,0.0,8133.2675,425.6825,0.56,14.9275,228.2025,446.28,2105.13,246.0025,7914.265,273.6825,157.57,14450.8025,712.8875,679.8975,3580.755
2020-09-01 16:00:00+02:00,48.58,60458.2975,4365.39,12697.65,8925.4225,0.0,8090.525,426.435,0.5625,14.82,292.365,317.405,2113.5,225.0325,7910.75,273.5,156.64249999999998,11349.8425,716.415,689.2375,3669.3975
2020-09-01 17:00:00+02:00,51.84,60651.17,4467.8575,12678.2525,9152.035,0.0,8183.865,423.55,0.565,14.635,824.7425000000001,508.18,2109.505,339.105,7918.9025,273.7725,159.7125,7459.51,718.0425,672.67,3822.99
2020-09-01 18:00:00+02:00,60.0,61091.652500000004,4511.115,13010.965,9153.9175,0.0,8645.9725,423.55,0.535,14.8125,1009.1975,1728.3875,2088.75,288.415,7922.8925,273.83,162.055,3436.1775,708.7125,722.2925,3530.09
2020-09-01 19:00:00+02:00,67.02,61160.6375,4518.7925,13149.015,9453.015,0.0,9034.1875,423.55,0.5175,14.965,2811.5150000000003,1749.3575,2073.29,542.02,7916.1075,274.025,162.4875,690.9875,706.995,1019.28,2709.6949999999997
2020-09-01 20:00:00+02:00,65.93,60906.6275,4492.76,13280.654999999999,9447.075,0.0,8881.0175,423.55,0.515,15.2125,2459.5825,1898.225,2084.205,522.925,7919.05,274.3275,161.51749999999998,6.4399999999999995,708.47,1255.8725,3013.7125
2020-09-01 21:00:00+02:00,55.32,57362.715,4387.08,13208.1325,9293.99,0.0,8800.0425,424.01,0.5125,15.3225,692.3225,1267.2075,2079.1,183.9275,7904.7625,274.6125,163.5075,0.4625,687.1175000000001,1420.7325,3358.8225
2020-09-01 22:00:00+02:00,46.95,52528.8975,4303.5650000000005,13183.11,8603.49,0.0,8300.0125,423.55,0.545,15.61,301.7475,562.605,2086.8775,189.175,7897.04,274.7425,159.45749999999998,0.4575,706.2375,1347.6075,3369.2875
2020-09-01 23:00:00+02:00,41.28,48358.76,4257.15,13283.01,8420.075,0.0,6916.522499999999,423.55,0.5275,15.879999999999999,900.1975,600.59,2083.135,202.39499999999998,7902.8975,274.4625,160.365,0.3075,704.0550000000001,1188.4575,2720.0
2020-09-02 00:00:00+02:00,41.67,46075.784999999996,4203.6224999999995,13297.255000000001,8313.82,0.0,5663.235000000001,423.55,0.55,16.2575,1608.3725,1611.3899999999999,2083.67,85.5475,7922.0275,273.15,164.405,0.3725,672.9300000000001,1049.885,2180.025
2020-09-02 01:00:00+02:00,38.02,44193.567500000005,4214.9675,13309.2475,8313.6375,0.0,5592.0675,423.55,0.5325,16.415,1670.885,2252.08,2067.0975,100.06,7929.077499999999,271.3875,163.7,0.4275,668.8475,898.81,1936.9675
2020-09-02 02:00:00+02:00,36.35,43162.8875,4212.9675,13329.605,8299.677500000002,0.0,4862.8175,423.55,0.505,16.5775,1850.88,2739.7525,2072.5675,53.9975,7928.3925,271.51,163.7425,0.45,674.735,763.84,1619.6174999999998
2020-09-02 03:00:00+02:00,34.72,43227.335,4201.4525,13329.4275,8267.1325,0.0,4482.7275,423.55,0.5175000000000001,16.5575,1839.1075,3346.8925,2077.5375,73.6375,7936.2025,259.98249999999996,158.3075,0.48250000000000004,671.7225,687.4725,1491.9925
2020-09-02 04:00:00+02:00,35.7,44415.505000000005,4211.1675,13297.6225,8267.9475,0.0,4676.6575,423.55,0.52,16.5175,1587.9925,3240.0,2076.8175,149.5225,7946.025,258.35,157.66750000000002,0.4775,665.4775,640.5649999999999,1352.2875
2020-09-02 05:00:00+02:00,38.35,48163.01,4242.5599999999995,13365.1375,8377.85,0.0,5650.255,420.045,0.5025,16.195,745.1625,2029.8025,2073.9025,163.405,7952.12,258.845,158.525,0.595,638.9375,790.7275,1213.495
2020-09-02 06:00:00+02:00,50.13,55888.02,4332.52,13402.885,9105.4375,0.0,7438.469999999999,418.875,0.515,16.0875,553.78,992.975,2082.9425,392.3875,7956.3575,274.3425,165.03,109.81750000000001,636.9975000000001,841.96,1455.5349999999999
2020-09-02 07:00:00+02:00,62.23,60661.6775,4467.945,13640.22,9216.1675,0.0,8414.905,418.54,0.6325000000000001,16.052500000000002,2396.9875,2096.45,2086.8975,453.2875,7960.1925,275.5275,163.2525,1575.3825,639.7049999999999,624.6325,1825.935
2020-09-02 08:00:00+02:00,71.11,63364.4375,4540.6075,13707.6175,9226.655,0.0,8627.425,418.54,0.8200000000000001,15.7575,3168.8275,2111.775,2101.865,584.5925,7961.5825,275.46750000000003,162.1475,5461.8225,644.1775,566.525,1451.4775
2020-09-02 09:00:00+02:00,63.51,64176.7575,4548.9925,13705.98,9197.79,0.0,8760.6,418.54,0.6,15.495000000000001,1679.87,1743.465,2092.8025,391.15250000000003,7954.7425,274.275,161.7275,10849.525,643.7375000000001,512.0925,924.5875
2020-09-02 10:00:00+02:00,54.51,65516.5175,4483.795,13382.22,9017.9225,0.0,8676.5975,418.54,0.61,14.98,326.3725,842.1175000000001,2100.77,218.0925,7951.065,273.75,161.3825,16762.645,639.53,482.245,892.7425
2020-09-02 11:00:00+02:00,49.5,66594.26,4410.9400000000005,13373.605,8748.907500000001,0.0,7964.58,418.54,0.6,14.8325,73.31,304.4875,2106.485,150.7075,7949.05,273.305,158.4775,21036.915,637.9975,476.2,1084.5075
2020-09-02 12:00:00+02:00,44.93,66012.28,4314.07,13201.7625,8437.8275,0.0,7456.0775,419.1675,0.48,14.8125,171.685,826.9675,2111.21,317.52750000000003,7924.845,273.445,159.08249999999998,23475.239999999998,634.4175,500.25,1048.91
2020-09-02 13:00:00+02:00,44.11,65162.182499999995,4286.0575,13117.48,8416.895,0.0,6561.8150000000005,421.3425,0.4875,14.4225,132.2025,526.6925,2104.33,242.1475,7920.345,273.41999999999996,159.8525,23482.1075,661.8525,542.0,1449.725
2020-09-02 14:00:00+02:00,43.96,63382.4625,4305.71,13060.5025,8545.3975,0.0,6777.0075,419.83500000000004,0.4875,14.4325,197.7025,390.34000000000003,2089.535,323.72249999999997,7914.6575,273.2175,158.4775,21767.5075,659.425,381.5,2059.3375
2020-09-02 15:00:00+02:00,44.02,61842.4475,4316.2525000000005,13038.54,8615.675000000001,0.0,7766.5175,421.05,0.505,14.3375,378.2175,166.085,2096.6925,390.0625,7911.775,272.7875,159.675,18842.705,655.0875,426.6175,2330.5975
2020-09-02 16:00:00+02:00,46.46,60830.957500000004,4394.33,13067.05,8633.6175,0.0,8122.355,421.3825,0.495,14.275,406.35499999999996,536.1525,2132.445,266.08750000000003,7913.5,273.83,164.5875,14743.2675,664.7725,585.0125,2400.805
2020-09-02 17:00:00+02:00,52.35,60696.235,4465.8475,13236.11,8895.595,0.0,8636.8725,421.8,0.495,14.4,686.4775,616.11,2132.94,368.565,7911.28,273.4275,168.0125,9552.7725,677.105,649.125,2360.3475
2020-09-02 18:00:00+02:00,60.4,60610.7975,4533.9875,13708.28,8943.705,0.0,8963.15,421.05,0.48,14.5075,2354.77,1206.415,2120.7825,444.8525,7911.362499999999,273.78999999999996,165.755,4310.2675,664.515,677.46,2153.0474999999997
2020-09-02 19:00:00+02:00,68.89,60604.0325,4551.025,13960.05,9169.8725,0.0,8951.145,421.05,0.485,14.6875,3417.5075,1401.66,2120.25,658.99,7909.2575,273.6925,164.865,841.755,662.8924999999999,640.16,1901.98
2020-09-02 20:00:00+02:00,66.05,60051.915,4507.6675,14068.93,9212.7575,0.0,8917.869999999999,421.05,0.4925,15.0025,3497.4075000000003,2039.0525000000002,2116.35,659.6125,7907.83,273.59250000000003,164.245,4.0775,661.075,510.5,1994.7325
2020-09-02 21:00:00+02:00,55.46,56924.0225,4410.4875,14179.9725,9041.59,0.0,8718.7775,421.05,0.49,15.6225,1344.4850000000001,1389.02,2111.9,225.3775,7919.6449999999995,273.5625,161.66,0.5,660.46,547.91,2075.7925
2020-09-02 22:00:00+02:00,49.34,52408.5275,4328.45,14047.7225,8895.18,0.0,7887.7425,421.05,0.5075000000000001,15.9925,501.89,422.8625,2121.2575,137.35,7918.9349999999995,273.615,161.425,0.385,676.315,695.775,2010.1225
2020-09-02 23:00:00+02:00,43.94,48209.62,4271.52,13898.4225,8662.0525,0.0,6073.9825,421.05,0.51,16.435,489.71750000000003,457.9625,2121.4725,135.63,7918.66,273.7025,164.43,0.3625,681.425,751.5450000000001,2127.695
2020-09-03 00:00:00+02:00,44.55,45129.255000000005,4235.0725,13905.1,8623.65,0.0,5195.54,421.05,0.505,16.822499999999998,993.15,712.355,2122.6425,227.96,7931.685,271.8975,163.3475,0.4075,682.2825,568.8824999999999,2143.9825
2020-09-03 01:00:00+02:00,39.04,43717.8825,4214.12,13902.9575,8457.52,0.0,5018.3324999999995,421.05,0.5025,16.982499999999998,1837.0025,1084.4925,2123.1,150.42000000000002,7932.275,272.0375,165.24,0.485,679.065,647.355,2398.1875
2020-09-03 02:00:00+02:00,36.22,43019.075,4210.0525,13802.8675,8450.9125,0.0,4533.6825,421.05,0.515,17.1575,1635.7150000000001,2137.355,2123.125,134.83,7934.695,271.93,164.8075,0.475,676.245,954.645,2744.2875
2020-09-03 03:00:00+02:00,34.84,43129.4825,4215.7725,13382.8475,8389.3675,0.0,3617.5725,421.6775,0.495,17.2775,1679.9425,2444.27,2116.7775,251.54250000000002,7942.865,271.87,164.05,0.4475,670.9775,1454.9925,3337.2775
2020-09-03 04:00:00+02:00,35.43,44633.9825,4209.8625,13081.485,8129.68,0.0,3790.285,421.05,0.5,17.0825,1548.28,2948.56,2103.245,214.3425,7948.95,272.07,163.98499999999999,0.5675,661.96,1877.43,4269.0125
2020-09-03 05:00:00+02:00,37.69,47629.1175,4234.41,13223.8225,8299.46,0.0,4245.29,421.5075,0.51,16.8975,1197.3625,1410.4875,2095.9075000000003,198.805,7954.54,270.14,163.245,0.5925,638.5225,2348.47,4902.0875
2020-09-03 06:00:00+02:00,49.5,54897.6525,4354.5325,13154.15,8758.175,0.0,5359.7474999999995,421.05,0.5,16.825,663.4825000000001,908.4350000000001,2080.5924999999997,204.8625,7962.5675,272.2125,162.9875,122.29499999999999,640.3475,2766.1475,5661.7575
2020-09-03 07:00:00+02:00,55.98,59345.1775,4485.57,13084.2975,9139.535,0.0,5869.835,421.96750000000003,0.5,16.6,1520.9,2112.23,2066.2775,298.46,7962.6325,271.9825,162.06,2261.165,630.91,3095.33,6353.2175
2020-09-03 08:00:00+02:00,58.52,62741.3875,4556.1525,13010.5425,9195.855,0.0,6032.0175,424.92,0.4925,16.17,1516.115,1895.69,2082.5,376.7425,7957.095,271.6575,160.8675,7639.7675,639.92,4139.157499999999,5945.5425
2020-09-03 09:00:00+02:00,52.35,63620.8225,4528.875,13069.085000000001,9145.495,0.0,5384.764999999999,423.5425,0.505,15.66,757.64,1743.6775,2089.67,239.8375,7936.6025,271.2225,160.5325,13958.5375,635.7975,4775.12,4706.2525000000005
2020-09-03 10:00:00+02:00,48.17,65090.1825,4458.629999999999,12880.065,9115.9425,0.0,5506.0875,423.5475,0.4975,14.91,1164.69,1320.0475,2094.3925,275.5625,7917.215,263.1675,163.0525,19115.99,636.5975,4939.6625,4536.105
2020-09-03 11:00:00+02:00,41.12,66758.1875,4404.39,12864.735,8632.41,0.0,4701.8375,423.545,0.5,14.49,495.04499999999996,431.19,2098.68,283.22249999999997,7902.0,263.0775,162.9375,21103.357500000002,637.3425,5125.5725,5761.1025
2020-09-03 12:00:00+02:00,30.95,66067.93,4319.4675,12616.817500000001,8364.7875,0.0,3842.165,423.55,0.5025,14.0875,1043.92,249.59,2092.4624999999996,265.46250000000003,7887.46,262.69,163.5825,21157.302499999998,630.4175,5162.43,7762.637500000001
2020-09-03 13:00:00+02:00,30.36,64932.3775,4285.915,12596.22,8048.48,0.0,3401.6575000000003,423.55,0.4875,13.8475,551.96,530.8275,2084.895,190.6575,7878.21,262.16,162.16,19951.6775,668.23,5082.215,10526.3125
2020-09-03 14:00:00+02:00,30.47,64486.7275,4298.265,12575.515,7864.9575,0.0,3323.645,423.885,0.4925,13.4825,903.69,788.12,2069.8475,197.2175,7869.035,261.93,157.9,17691.71,659.285,5114.075,12757.515
2020-09-03 15:00:00+02:00,34.19,62976.255,4306.9625,12338.925,7873.1375,0.0,3762.92,424.28999999999996,0.4825,13.26,552.47,359.0275,2046.06,225.7925,7861.2975,261.7725,156.2525,14408.3125,661.9325,5209.84,14350.6125
2020-09-03 16:00:00+02:00,31.11,62490.5775,4383.045,12303.0775,7942.0625,0.0,4149.6175,424.09,0.425,13.379999999999999,985.225,869.6949999999999,2038.0525,284.385,7855.885,261.5825,157.6275,10488.41,670.0225,5040.145,15208.23
2020-09-03 17:00:00+02:00,42.34,62484.1925,4467.5125,12436.5425,8099.46,0.0,5223.4925,424.09,0.425,13.504999999999999,1104.5825,363.875,2015.29,205.7425,7849.467500000001,261.55,160.8975,6218.825,667.4399999999999,4623.3150000000005,15577.567500000001
2020-09-03 18:00:00+02:00,47.49,62247.065,4553.38,12880.6425,8096.5275,0.0,5551.2074999999995,424.28,0.4575,13.4925,1602.15,1207.52,2000.225,407.7175,7848.64,261.82,159.335,2531.1825,668.0925,3794.375,16048.7025
2020-09-03 19:00:00+02:00,47.74,62469.865,4543.835,12899.1975,7879.5675,0.0,5845.165,423.9275,0.435,14.0075,1417.07,1656.915,1996.94,396.4425,7851.6925,261.8725,158.2225,387.78,668.3975,3328.415,17123.785
2020-09-03 20:00:00+02:00,46.41,62382.7225,4497.09,12592.975,7407.8625,0.0,6073.045,423.555,0.4275,14.4175,900.5625,758.7075,1999.3675,389.2425,7846.7675,262.105,159.7575,2.42,668.39,3144.305,18410.83
2020-09-03 21:00:00+02:00,41.06,59239.67,4431.4575,12301.565,6900.2,0.0,6113.3275,423.5575,0.4325,14.4175,354.41499999999996,1082.2175,2001.7475,275.4525,7845.26,252.3025,155.65,0.46499999999999997,661.755,4169.405,19421.55
2020-09-03 22:00:00+02:00,30.84,54926.565,4336.335,10451.5925,6396.8025,0.0,4841.9125,423.5575,0.4425,14.4775,439.205,630.8100000000001,2007.7775,202.4275,7855.66,236.57,145.8625,0.4575,675.2225,4043.9925,19311.555
2020-09-03 23:00:00+02:00,26.49,50297.055,4292.5725,8038.02,6179.7025,0.0,4000.5525,423.56,0.445,14.66,1124.7775000000001,335.455,2016.5325,196.9475,7855.29,237.745,146.235,0.4775,702.2574999999999,3456.295,18742.375
2020-09-04 00:00:00+02:00,26.83,47402.145,4228.015,7863.125,6034.18,0.0,3370.2425000000003,423.5575,0.44,14.7675,1866.52,1788.8325,2020.9725,75.685,7863.0725,220.5275,136.9075,0.435,658.0625,3275.7325,17809.17
2020-09-04 01:00:00+02:00,25.71,46036.520000000004,4200.6925,7837.12,5259.2,0.0,2978.58,423.555,0.4525,14.8575,1905.685,2419.7825000000003,2014.2525,101.3625,7867.61,213.9725,130.44,0.4925,656.7075,3280.5425,16788.215
2020-09-04 02:00:00+02:00,26.1,45034.675,4181.8875,7793.6,4907.025000000001,0.0,2950.8925,423.885,0.425,14.75,1958.9475,2257.835,1995.83,69.715,7871.225,213.95999999999998,133.255,0.5,659.38,3354.1425,15288.935
2020-09-04 03:00:00+02:00,25.96,44890.775,4174.635,7636.405,4894.6224999999995,0.0,2923.1975,423.9275,0.4225,14.6425,1880.1475,2577.845,1981.5475000000001,55.5875,7882.485000000001,213.9325,133.5575,0.5225,651.405,3373.2775,14647.16
2020-09-04 04:00:00+02:00,28.0,46282.8875,4194.385,8673.92,5507.34,0.0,2597.0275,423.5525,0.4175,14.625,1624.0725,2761.505,1965.4125,124.88,7885.4025,214.035,133.2975,0.605,666.46,3552.075,14351.5075
2020-09-04 05:00:00+02:00,30.44,49004.182499999995,4229.6625,10261.4825,6375.41,0.0,2599.885,423.55,0.415,14.365,789.2275,1680.6924999999999,1955.8875,229.1575,7884.405,221.4025,137.11,0.5974999999999999,648.6800000000001,3376.3325,13875.2125
2020-09-04 06:00:00+02:00,39.97,55237.26,4325.1025,12425.545,8220.575,0.0,3606.1075,423.55,0.4175,14.129999999999999,1621.7925,229.255,1946.7575000000002,594.3075,7884.5325,249.63750000000002,147.95,101.145,650.315,2600.1,13656.8775
2020-09-04 07:00:00+02:00,48.43,59844.53,4448.905,12758.15,8988.77,0.0,4107.9075,424.555,0.415,14.025,2586.4075000000003,2351.855,1938.615,440.47499999999997,7877.42,264.3025,156.665,1176.6750000000002,637.725,2626.9399999999996,12386.349999999999
2020-09-04 08:00:00+02:00,51.67,62625.305,4530.4175,12779.085,9026.955,0.0,4153.469999999999,422.55,0.4125,13.7875,3503.3025000000002,2424.4624999999996,1941.945,604.915,7874.7425,264.495,157.5,4361.255,654.1675,2658.5,10722.48
2020-09-04 09:00:00+02:00,49.71,63926.445,4521.43,12718.0525,8986.7725,0.0,4366.905,418.875,0.405,13.0875,2606.5924999999997,2061.9725,1944.7475,532.9775,7860.5325,264.2425,155.7875,8835.67,644.615,2736.78,8909.4075
2020-09-04 10:00:00+02:00,42.03,65267.0925,4468.5375,12738.0525,8918.65,0.0,4321.445,419.585,0.425,12.42,2153.8825,567.4000000000001,1911.345,498.5075,7850.875,289.955,156.8875,13869.7475,641.85,2686.8,8068.2300000000005
2020-09-04 11:00:00+02:00,39.15,65824.7075,4423.172500000001,12675.73,8579.4725,0.0,4284.7875,419.2925,0.3975,12.0075,859.415,309.71500000000003,1950.115,341.465,7837.0725,291.7575,157.59,18277.2875,640.9025,3002.0875,7824.345
2020-09-04 12:00:00+02:00,36.0,65785.9775,4319.5825,12597.9475,8091.08,0.0,3490.5475,419.2075,0.3825,11.7725,492.49,1146.6825,1852.5225,185.8,7829.6325,293.285,162.05,21427.4425,641.89,3473.5525,8342.6325
2020-09-04 13:00:00+02:00,32.67,64418.4325,4292.8625,12238.31,8078.0825,0.0,2845.605,418.96000000000004,0.3925,11.5425,785.6575,711.04,1946.5575,262.485,7818.485,295.645,161.265,22297.29,657.1725,3409.8275,8949.605
2020-09-04 14:00:00+02:00,31.09,62319.2925,4276.77,12253.555,8091.005,0.0,2875.0924999999997,419.4275,0.4125,11.2975,1759.29,443.19,1943.63,426.86,7813.105,295.1025,159.825,21092.9425,640.56,3039.59,8778.9675
2020-09-04 15:00:00+02:00,31.25,61594.3575,4300.2975,12266.345000000001,7973.805,0.0,3333.1225,418.5475,0.4,11.075,1431.8025,975.3425,1935.455,656.6475,7804.3099999999995,295.5175,154.08249999999998,18100.015,645.685,3051.665,8053.4400000000005
2020-09-04 16:00:00+02:00,36.48,59784.667499999996,4377.0075,12348.505000000001,8307.7775,0.0,4207.17,419.68,0.3975,11.1225,950.1600000000001,233.805,1917.3325,524.12,7802.4825,293.62,152.3125,13805.355,641.68,2845.9224999999997,7477.52
2020-09-04 17:00:00+02:00,44.03,59163.0325,4477.025,12425.88,8700.380000000001,0.0,4811.8775,418.55,0.41,11.3325,669.75,855.4775,1909.6075,567.975,7799.8099999999995,296.7975,153.9475,8780.64,612.6775,2981.715,6208.205
2020-09-04 18:00:00+02:00,47.95,58257.95,4563.05,12803.5925,8720.0825,0.0,4857.6224999999995,420.18,0.40249999999999997,12.065,2228.8825,2045.735,1898.9925,903.8975,7805.349999999999,296.685,156.29250000000002,3736.3250000000003,633.3875,3075.1575,4751.0175
2020-09-04 19:00:00+02:00,51.43,57571.0125,4584.0975,13045.2925,8740.16,0.0,4930.9325,419.3025,0.4075,13.032499999999999,1788.3474999999999,1965.395,1893.1675,731.1975,7808.8175,296.7125,158.52249999999998,573.1575,644.96,3398.705,3948.9775
2020-09-04 20:00:00+02:00,51.61,56785.8375,4538.8025,13096.925,8722.41,0.0,4906.8525,419.1775,0.4175,13.9475,1036.08,2333.8325,1889.93,431.33,7816.5025,296.7275,159.73499999999999,1.8525,636.7325,4003.485,3674.8
2020-09-04 21:00:00+02:00,45.99,53099.994999999995,4458.375,13072.46,8421.225,0.0,5041.924999999999,419.845,0.425,14.5975,659.3375,1760.4025000000001,1884.41,220.45,7822.375,296.2975,160.6025,0.47,646.7175,3984.7475,3926.7075
2020-09-04 22:00:00+02:00,42.79,49102.8475,4393.45,13114.24,8196.8875,0.0,4917.09,418.675,0.385,14.9825,551.5775,393.3325,1883.6725000000001,239.7475,7836.9175,293.045,158.56,0.35,652.1975,4269.7575,4357.985000000001
2020-09-04 23:00:00+02:00,34.48,46072.042499999996,4339.91,12643.305,7399.385,0.0,3464.7999999999997,419.3025,0.4,15.33,197.47500000000002,956.72,1883.3775,156.27,7842.985000000001,287.595,153.575,0.32,685.765,3616.355,4859.8125
2020-09-05 00:00:00+02:00,39.58,42614.8975,4284.63,11705.6125,5606.8925,0.0,2903.2200000000003,419.09250000000003,0.4125,15.4225,651.425,440.995,1891.0525,171.7575,7842.435,273.52,149.6975,0.425,673.51,3364.3175,4658.18
2020-09-05 01:00:00+02:00,35.34,40971.8525,4255.3724999999995,10917.5525,4685.4175,0.0,2730.52,418.8025,0.405,15.6975,355.355,271.4175,1905.8825,122.25999999999999,7852.8875,272.78,149.19,0.415,675.8975,3229.005,4428.67
2020-09-05 02:00:00+02:00,30.98,39497.275,4240.705,9948.585,4546.115,0.0,2454.0975,419.7625,0.4125,15.835,543.6025,183.595,1911.1825,106.875,7864.299999999999,272.9325,148.9925,0.39,681.53,3199.88,4142.405000000001
2020-09-05 03:00:00+02:00,29.01,39000.415,4255.495,9265.43,4473.504999999999,0.0,2241.84,420.3025,0.41000000000000003,15.86,804.8575000000001,1223.7875,1902.8125,137.825,7871.467500000001,272.745,149.0,0.48250000000000004,666.2325,3117.135,3965.0950000000003
2020-09-05 04:00:00+02:00,30.06,38963.3875,4267.7375,9656.835,4521.1775,0.0,2498.9325,418.9675,0.4125,15.9975,1145.2,700.9375,1891.4325,116.435,7874.577499999999,272.9675,144.835,0.5325,665.03,3609.505,4365.8525
2020-09-05 05:00:00+02:00,30.06,40670.1175,4283.18,10144.955,4272.4075,0.0,2557.1425,416.04,0.435,16.055,529.3425,1036.305,1878.9825,165.23250000000002,7875.04,272.925,144.1775,0.5525,674.32,3942.4775,4853.9275
2020-09-05 06:00:00+02:00,31.6,42522.322499999995,4331.7625,11020.7925,4109.674999999999,0.0,2665.5074999999997,416.0425,0.42,15.945,304.4925,656.1075,1864.0875,154.1475,7872.675,288.5025,152.53,97.10249999999999,674.2574999999999,4295.2125,5786.4025
2020-09-05 07:00:00+02:00,34.2,45015.8725,4435.2925,11512.5025,4227.4325,0.0,3153.92,418.4225,0.405,15.49,296.4625,666.11,1841.3675,155.625,7874.285,299.36,158.6625,1345.275,678.59,4864.764999999999,7327.0925
2020-09-05 08:00:00+02:00,38.3,48890.99,4535.5,11458.89,4251.805,0.0,3022.505,423.845,0.39,14.5175,379.96,523.5925,1837.0675,266.455,7877.6125,301.605,160.72,4503.68,686.99,5053.43,8025.834999999999
2020-09-05 09:00:00+02:00,37.55,52319.4025,4530.0375,11317.2575,4231.555,0.0,2941.9674999999997,423.55,0.395,13.4875,664.4725,518.0275,1838.9875,392.4525,7863.672500000001,301.735,161.445,8025.905000000001,681.725,5161.0425,7593.3125
