Date,Close,Log_Return,Return,SMA20,SMA50,SMA100,SMA200,EMA20,Momentum10,Momentum20,Volatility20,RollingMean20,RollingSkew20,RollingKurt20,Lag1,Lag2,Lag5,Lag10,Price_SMA20,Price_SMA50,UpperBand,LowerBand,RSI,MACD,MACD_Signal
2015-11-04,27.33917236328125,-0.004661357628337608,-0.004650510361742577,25.8471736907959,25.44371810913086,26.315395603179933,27.18373948097229,26.175078061356196,1.8465156555175781,2.514301300048828,0.017032883662671052,0.0048237271369305865,0.04424406399089949,0.2721504575793947,0.011405106677997804,0.013960902126981216,0.04037872322871016,-8.783427249578998e-05,1.0577238614300273,1.074495961872419,27.773609258396256,23.92073812319554,71.07222427795887,0.5436220112302479,0.33928776981489756
2015-11-05,27.213144302368164,-0.004620455842261678,-0.0046097979572472525,25.98092927932739,25.496368865966797,26.302874603271484,27.195445547103883,26.273941512881144,1.3305587768554688,2.675111770629883,0.016746643381789363,0.005173792042436712,0.021754900710311626,0.47376881734211823,-0.004661357628337608,0.011405106677997804,0.01050853134549359,0.015179930580855849,1.0474276731903207,1.067334115121505,27.89608739947925,24.065771159175533,71.8413967680465,0.5558831233535777,0.3826068405226336
2015-11-06,27.24464988708496,0.0011570644276247782,0.0011577340849235895,26.086904335021973,25.53517349243164,26.291337966918945,27.206667432785036,26.366389929471985,0.5598163604736328,2.1195011138916016,0.01618676106290752,0.0040493939865695,0.16823820887148724,0.9542174596615243,-0.004620455842261678,-0.004661357628337608,-0.008582159070834894,0.03052500227461162,1.0443803349448673,1.0669459479161163,28.03692245751941,24.136886212524537,71.1760843115063,0.5616678233893921,0.4184190370959854
2015-11-09,27.13437843322754,-0.0040556666204924876,-0.0040474535115863075,26.19319200515747,25.57011432647705,26.277404727935792,27.21720516204834,26.439531691734416,1.3011016845703125,2.125753402709961,0.016170528988082664,0.004079036710203393,0.16437187735270753,0.9692826310325129,0.0011570644276247782,-0.004620455842261678,0.013960902126981216,-0.032431913989083315,1.035932483062192,1.0611754834874063,28.127414823229103,24.25896918708584,66.85343007175777,0.5510026396523138,0.4449357576072511
2015-11-10,26.2791805267334,-0.032024490055690344,-0.03151713641049925,26.254590892791747,25.59032657623291,26.257774963378907,27.227848262786864,26.424260152210508,0.6094932556152344,1.2279777526855469,0.018077571744060737,0.0023927584713900486,-0.03617249128663945,0.40804780724231793,-0.0040556666204924876,0.0011570644276247782,0.011405106677997804,-0.00635264516537974,1.0009365841593976,1.0269185290952973,28.112639854022778,24.396541931560716,56.87893416181147,0.4681465784895167,0.4495779217837043
2015-11-11,26.13064956665039,-0.005668072476984575,-0.005652039260962138,26.326266765594482,25.630156631469728,26.234406719207765,27.230922212600706,26.39629723930002,-0.5967578887939453,1.4335174560546875,0.01776159104772214,0.0028210905125525933,-0.07602835697332236,0.6483739845506058,-0.032024490055690344,-0.0040556666204924876,-0.004661357628337608,0.04037872322871016,0.9925695047958816,1.0195275020116785,28.036026872209696,24.61650665897927,52.26521654165249,0.3860472337144394,0.43687178416985134
2015-11-12,26.042879104614258,-0.0033645623391889185,-0.0033589085419503117,26.375066184997557,25.647525329589843,26.211454677581788,27.229585313796996,26.362638369329947,-0.9668750762939453,0.9759883880615234,0.017577960112183492,0.0019098247756891712,0.07319254021374219,0.8079354020176924,-0.005668072476984575,-0.032024490055690344,-0.004620455842261678,0.01050853134549359,0.9874052607848146,1.0154148897386326,27.986357335932468,24.763775034062647,43.25823498517116,0.31032335426995417,0.41156209818987194
2015-11-13,25.28220558166504,-0.029643564338767275,-0.02920850340292991,26.395019626617433,25.658509674072267,26.17848659515381,27.22637020111084,26.259740008599955,-1.4967384338378906,0.39906883239746094,0.0188562537941048,0.0007955238263796599,-0.010557095074827908,0.27402262581093384,-0.0033645623391889185,-0.005668072476984575,0.0011570644276247782,-0.008582159070834894,0.9578399993372158,0.9853341407124873,27.936909043950983,24.853130209283883,44.10006126199714,0.18677857105943474,0.36660539276378457
2015-11-16,25.696306228637695,0.016246443476273367,0.016379134551178787,26.427946949005126,25.68270606994629,26.151020336151124,27.223599166870116,26.20607964860355,-1.4591178894042969,0.6585464477539062,0.01913956410187012,0.0012981089224711904,-0.06819306778151021,0.08659901487474496,-0.029643564338767275,-0.0033645623391889185,-0.0040556666204924876,0.013960902126981216,0.9723156429147073,1.0005295453934786,27.872874270804264,24.983019627205987,50.270481890349785,0.12088936435887376,0.31746218708280244
2015-11-17,25.58603286743164,-0.004300643578802327,-0.00429140905408254,26.43250379562378,25.691072196960448,26.124124450683595,27.220254621505738,26.147027574206223,-1.8808746337890625,0.09113693237304688,0.01875651779950765,0.00017841693801147154,0.08323878718075298,0.3413025877722217,0.016246443476273367,-0.029643564338767275,-0.032024490055690344,0.011405106677997804,0.9679761351880602,0.9959114462516969,27.8655675665037,24.999440024743862,35.63660977243106,0.05909237457580119,0.2657882245814022
2015-11-18,26.396209716796875,0.0311738170308934,0.03166480921692649,26.47768144607544,25.72532264709473,26.110282726287842,27.219954204559325,26.170759206833903,-0.942962646484375,0.9035530090332031,0.01999488307490285,0.0017414995031809308,0.025412573481010715,-0.17741542062159746,-0.004300643578802327,0.016246443476273367,-0.005668072476984575,-0.004661357628337608,0.99692300364575,1.0260788592977244,27.841277714754074,25.114085177396806,43.18441080751238,0.07463200447203633,0.22755698055952903
2015-11-19,26.73154067993164,0.012623738584066619,0.012703754316718552,26.520129203796387,25.755433616638182,26.097786560058594,27.220386219024657,26.224166966176544,-0.48160362243652344,0.8489551544189453,0.019912461882356364,0.0016136899033414695,0.038694929088007944,-0.12906213800993502,0.0311738170308934,-0.004300643578802327,-0.0033645623391889185,-0.004620455842261678,1.0079717362804173,1.0378990731751023,27.85834438097246,25.181914026620312,49.48536820617906,0.1127064693476747,0.20458687831715816
2015-11-20,26.848560333251953,0.004368033548497846,0.004377587312360376,26.528315544128418,25.78053482055664,26.083850593566893,27.22252522468567,26.283633001136106,-0.3960895538330078,0.163726806640625,0.018737985205050475,0.00030584146703578066,0.06487331682208357,0.3825603415309982,0.012623738584066619,0.0311738170308934,-0.029643564338767275,0.0011570644276247782,1.012071810160386,1.0414275933423889,27.87276170335234,25.183869384904497,46.469663263564094,0.15058738745701916,0.19378698014513038
2015-11-23,26.49972915649414,-0.013077688213740954,-0.012992546804298621,26.561638164520264,25.79372943878174,26.066783294677734,27.22204257965088,26.30421358736068,-0.6346492767333984,0.6664524078369141,0.01741106519458629,0.0012735527558028988,0.2575893616145833,0.7479055249382538,0.004368033548497846,0.012623738584066619,0.016246443476273367,-0.0040556666204924876,0.9976692323100456,1.0273709825245707,27.86598908761526,25.257287241425267,38.96783030805138,0.1507230854086501,0.18517420119783434
2015-11-24,26.754051208496094,0.009551396491360583,0.009597156653943673,26.61585636138916,25.80766300201416,26.05324068069458,27.220276756286623,26.347055265564055,0.4748706817626953,1.0843639373779297,0.01740761404509811,0.002068754838639915,0.11656565324268306,0.7088365457310807,-0.013077688213740954,0.004368033548497846,-0.004300643578802327,-0.032024490055690344,1.0051921999138607,1.0366708216241074,27.852488285189164,25.379224437589155,43.51311620447982,0.16939955848875599,0.1820192726560187
2015-11-25,26.5627498626709,-0.007176055686589314,-0.007150369278072,26.607623481750487,25.81718795776367,26.038476600646973,27.214377641677856,26.36759760814566,0.4321002960205078,-0.1646575927734375,0.014977554262144017,-0.0003089841071250588,-0.27551391698554434,0.7060044720290379,0.009551396491360583,-0.013077688213740954,0.0311738170308934,-0.005668072476984575,0.9983135051835664,1.0288785093917645,27.843320514414916,25.371926449086057,42.892339349452094,0.16684113734907058,0.1789836455946291
2015-11-27,26.513233184814453,-0.0018658794196310343,-0.0018641397488002864,26.5827974319458,25.836882362365724,26.030177516937258,27.206475944519042,26.381467663066495,0.4703540802001953,-0.49652099609375,0.01476119464961238,-0.0009277046453812901,-0.1710875023267038,0.8896911661775506,-0.007176055686589314,0.009551396491360583,0.012623738584066619,-0.0033645623391889185,0.9973831103626533,1.0261777258170246,27.804347160990787,25.361247702900812,42.038251472767655,0.15898530446362358,0.174983977368428
2015-11-30,26.623506546020508,0.004150556472688856,0.00415918196160292,26.57502555847168,25.860888748168946,26.028558235168457,27.19843691825867,26.40451898525259,1.3413009643554688,-0.15543746948242188,0.014688084041454004,-0.00029106886820510255,-0.30753577997101095,1.0246242564403107,-0.0018658794196310343,-0.007176055686589314,0.004368033548497846,-0.029643564338767275,1.0018243063376235,1.0294892339268717,27.79329425901171,25.35675685793165,44.43896783602176,0.15981538666424555,0.17195025922759152
2015-12-01,26.407461166381836,-0.008147940126636237,-0.008114835634638218,26.53762741088867,25.872686080932617,26.017617588043212,27.188484592437746,26.404799192979183,0.7111549377441406,-0.7479629516601562,0.01438791186122584,-0.0013965109808859754,-0.13691373821166467,1.2538022247084601,0.004150556472688856,-0.0018658794196310343,-0.013077688213740954,0.016246443476273367,0.995095030822031,1.0206694845589817,27.72644295459867,25.34881186717867,51.62209459935306,0.14141008874011618,0.16584222513009647
2015-12-02,26.168909072875977,-0.009074560660429089,-0.009033511097596536,26.472727489471435,25.887824516296387,25.99898208618164,27.176350898742676,26.382333467255066,0.5828762054443359,-1.2979984283447266,0.01415576568470343,-0.00242049434780732,0.045221957387565646,1.5069992472318146,-0.008147940126636237,0.004150556472688856,0.009551396491360583,-0.004300643578802327,0.988523342873669,1.0108577897846398,27.58734265705557,25.3581123218873,50.47301844675259,0.10634867591316777,0.15394351528671074
2015-12-03,25.925853729248047,-0.009331345194861219,-0.009287943297562107,26.402061557769777,25.893978691101076,25.978027572631834,27.163301849365233,26.33885920649249,-0.4703559875488281,-1.4133186340332031,0.01423297929435817,-0.0026539937261335,0.09271401283056997,1.4076546467213642,-0.009074560660429089,-0.008147940126636237,-0.007176055686589314,0.0311738170308934,0.981963233155875,1.001230982636049,27.463313433056207,25.340809682483346,48.60666574920756,0.058277927045228495,0.1348103976384143
2015-12-04,26.787799835205078,0.03270586953230826,0.033246585241072824,26.380794334411622,25.91432415008545,25.962993221282957,27.153396196365357,26.38161545684607,0.0562591552734375,-0.42534446716308594,0.016263887216423058,-0.0007876774574050036,0.2789506971375896,0.7094241665672301,-0.009331345194861219,-0.009074560660429089,-0.0018658794196310343,0.012623738584066619,1.0154280987764857,1.0337062884627362,27.389347934751317,25.372240734071926,67.50387723414946,0.08871075701654618,0.12559046951404068
2015-12-07,26.61901092529297,-0.006320896885142617,-0.00630096204057351,26.349512386322022,25.93259338378906,25.942500858306886,27.138758907318117,26.40422454907911,-0.22954940795898438,-0.6256389617919922,0.01630273632400143,-0.0011615755230433733,0.3510386029769257,0.7054640179236081,0.03270586953230826,-0.009331345194861219,0.004150556472688856,0.004368033548497846,1.0102278378066245,1.0264692979736072,27.28112516508256,25.417899607561484,61.376154339989135,0.09807855113764674,0.12008808583876189
2015-12-08,26.607759475708008,-0.00042277409160029766,-0.0004226847352269969,26.323181438446046,25.9608113861084,25.919419746398926,27.124987297058105,26.423608827805673,0.10803031921386719,-0.5266189575195312,0.016289026319349646,-0.000979930896598764,0.31508638162102304,0.7013152796426716,-0.006320896885142617,0.03270586953230826,-0.008147940126636237,-0.013077688213740954,1.0108109286838074,1.0249201798810414,27.188823485123105,25.457539391768986,62.91228988684852,0.10340273515580733,0.11675101570217099
2015-12-09,26.020374298095703,-0.02232302486565617,-0.02207570983752194,26.31024112701416,25.99243034362793,25.884999332427977,27.11203318595886,26.385205539261865,-0.7336769104003906,-0.2588062286376953,0.015438114617068009,-0.000494857637097055,0.5863465314629035,0.6998861021110523,-0.00042277409160029766,-0.006320896885142617,-0.009074560660429089,0.009551396491360583,0.9889827376526461,1.0010750804791373,27.18632737336316,25.434154880665158,44.966875982124066,0.059538788407166976,0.10530857024317018
2015-12-10,26.144153594970703,0.004745735624861108,0.004757014463241616,26.310916328430174,26.020967407226564,25.85476150512695,27.09788739204407,26.362248211234135,-0.4185962677001953,0.0135040283203125,0.015430065613094106,2.583276799522907e-05,0.4792306514441892,0.6194996593635895,-0.02232302486565617,-0.00042277409160029766,-0.009331345194861219,-0.007176055686589314,0.9936618424315661,1.0047341125261133,27.186440424014467,25.43539223284588,41.661332475530415,0.03436807559518229,0.0911204713135726
2015-12-11,25.47125244140625,-0.02607513263847279,-0.025738112007339886,26.282334995269775,26.03927333831787,25.830130958557127,27.082554244995116,26.277391471250528,-1.0419807434082031,-0.5716266632080078,0.016491830015055588,-0.0011096957469689645,0.3910761405066374,0.194669516059917,0.004745735624861108,-0.02232302486565617,0.03270586953230826,-0.0018658794196310343,0.9691396310864502,0.9781859927682485,27.229122387284747,25.335547603254803,33.11273982469761,-0.0394229518278415,0.06501178668528979
2015-12-14,25.313716888427734,-0.006204042666728214,-0.006184837331454696,26.28391056060791,26.050843048095704,25.804058952331545,27.065733585357666,26.18561293955312,-1.3097896575927734,0.03151130676269531,0.015134361118048433,6.228033663298865e-05,0.6370452736908677,0.5205284087229097,-0.02607513263847279,0.004745735624861108,-0.006320896885142617,0.004150556472688856,0.9630879252178624,0.971704326101575,27.223769764150223,25.3440513570656,34.74250218135313,-0.10935410914241928,0.03013860751974796
2015-12-15,24.865859985351562,-0.01785064056771843,-0.017692261671809706,26.242388248443604,26.051662826538085,25.77498067855835,27.046373739242554,26.059922182010112,-1.5416011810302734,-0.8304462432861328,0.015135778255090835,-0.001642573865566601,0.8455663289518687,0.9321876280836066,-0.006204042666728214,-0.02607513263847279,-0.00042277409160029766,-0.008147940126636237,0.947545617797432,0.9544826428515504,27.34996495997771,25.134811536909496,26.861472124547845,-0.19862375333350712,-0.01561386465090307
2015-12-16,25.05715560913086,0.00766366205087756,0.007693103069509322,26.215944385528566,26.053933181762694,25.751674747467042,27.028881216049193,25.964420603640658,-1.1117534637451172,-0.5288772583007812,0.01526110871710455,-0.001044358584082607,0.7077415640498861,0.6472878041524417,-0.01785064056771843,-0.006204042666728214,-0.02232302486565617,-0.009074560660429089,0.9557983203139014,0.9617417621486202,27.41128074269,25.020608028367132,31.549917702533335,-0.25104078944004726,-0.06269924960873192
2015-12-17,24.526037216186523,-0.02142414304253912,-0.02119627627450238,26.122435760498046,26.047956504821776,25.721696796417238,27.011099061965943,25.827431709597406,-1.3998165130615234,-1.8701725006103516,0.013886996664149326,-0.0036742565877542327,0.6634138566933898,1.1326356656784102,0.00766366205087756,-0.01785064056771843,0.004745735624861108,-0.009331345194861219,0.9388878373001658,0.9415724113193475,27.53182914806113,24.71304237293496,28.21909537569475,-0.3316158229841477,-0.11648256428381511
2015-12-18,23.862136840820312,-0.0274423266439892,-0.02706920688059844,25.97896556854248,26.03443859100342,25.6859499168396,26.989786367416382,25.640260769713873,-2.9256629943847656,-2.869403839111328,0.014296037137845047,-0.005677559849157023,0.7230086416689119,1.3887186743709117,-0.02142414304253912,0.00766366205087756,-0.02607513263847279,0.03270586953230826,0.9185175898502517,0.9165604534705128,27.68107692974122,24.276854207343742,23.009311511889308,-0.44392602652530044,-0.1819712567321122
2015-12-21,24.15470314025879,0.012186138034095866,0.012260691546198466,25.844272708892824,26.015029678344728,25.654511737823487,26.969336671829225,25.498779090718152,-2.4643077850341797,-2.693857192993164,0.014686726009262836,-0.005286654624877122,0.6646050828699899,0.9339694689831639,-0.0274423266439892,-0.02142414304253912,-0.006204042666728214,-0.006320896885142617,0.9346249907023824,0.9284903165175129,27.677906701054656,24.01063871673099,28.30520765829509,-0.5035207430023299,-0.24628115398615574
2015-12-22,24.1321964263916,-0.0009322079362749254,-0.0009317735654418291,25.725896072387695,25.997501106262206,25.625235443115233,26.951695766448974,25.368628360782292,-2.4755630493164062,-2.367532730102539,0.01459845677419823,-0.004679380611003821,0.5484290785080382,0.9108720237962898,0.012186138034095866,-0.0274423266439892,-0.01785064056771843,-0.00042277409160029766,0.9380507624880497,0.9282506163863075,27.682898945351695,23.768893199423694,29.534176275817444,-0.5462690394338345,-0.3062787310756916
2015-12-23,24.442768096923828,0.012787488601242286,0.012869598151976636,25.61033191680908,25.98533241271973,25.605445003509523,26.938129167556763,25.280451192795773,-1.577606201171875,-2.3112831115722656,0.014781276834150162,-0.004517576005509736,0.536150950584593,0.743570753144309,-0.0009322079362749254,0.012186138034095866,0.00766366205087756,-0.02232302486565617,0.9544104377999516,0.940637114380695,27.584589890629502,23.63607394298866,35.29677830236487,-0.5487610581974387,-0.354775196500041
2015-12-24,24.312238693237305,-0.0053545153265486065,-0.005340205461547121,25.497806358337403,25.97763454437256,25.59282636642456,26.921455097198486,25.18824047855211,-1.8319149017333984,-2.2505111694335938,0.01476964134699091,-0.0044264989875077,0.5171941948151437,0.740935556285821,0.012787488601242286,-0.0009322079362749254,-0.02142414304253912,0.004745735624861108,0.9535031504891621,0.9358911663688785,27.4998450638082,23.495767652866608,21.294426606001707,-0.5548724092812698,-0.3947946390562868
2015-12-28,24.039926528930664,-0.011263820023459744,-0.011200620713813003,25.374141025543214,25.957095260620118,25.575789203643797,26.904374761581423,25.07887724525483,-1.431325912475586,-2.473306655883789,0.014833248440853816,-0.004896396017699136,0.6101737243814324,0.7584322935847527,-0.0053545153265486065,0.012787488601242286,-0.0274423266439892,-0.02607513263847279,0.9474183384072216,0.926140860044613,27.41721480955359,23.331067241532836,20.795170969836263,-0.5750600802542394,-0.43084772729587734
2015-12-29,24.47203254699707,0.017814883355093153,0.017974514919851803,25.266567325592042,25.948873176574708,25.562512855529786,26.88794427871704,25.021082512087425,-0.8416843414306641,-2.1514739990234375,0.015568353691792061,-0.004213179673578921,0.5514513257494265,0.18591579426969085,-0.011263820023459744,-0.0053545153265486065,0.012186138034095866,-0.006204042666728214,0.9685539088726863,0.9430865217334041,27.258586047640414,23.27454860354367,27.920121404863764,-0.549853244615182,-0.45464883075973833
2015-12-30,24.15245246887207,-0.013145010367875874,-0.01305899203555183,25.153816890716552,25.93116703033447,25.545166816711426,26.867594375610352,24.938355841305007,-0.7134075164794922,-2.2550086975097656,0.01567456172636822,-0.004463033185640903,0.5835605538967323,0.13717387480087717,0.017814883355093153,-0.011263820023459744,-0.0009322079362749254,-0.01785064056771843,0.9601903589345897,0.9314063050312527,27.12913928915543,23.178494492277675,29.556775289000143,-0.5493317329579135,-0.4735854111993734
2015-12-31,23.688846588134766,-0.019381597173904738,-0.01919498160010069,25.029813766479492,25.895046043395997,25.51377285003662,26.843338050842284,24.8193549600507,-1.3683090209960938,-2.480062484741211,0.016000216177318408,-0.004978385011314685,0.6100485328455069,-0.010471573009286679,-0.013145010367875874,0.017814883355093153,0.012787488601242286,0.00766366205087756,0.9464252035250625,0.9148022578695558,27.04774436865496,23.011883164304024,24.988653178975113,-0.5796457558156476,-0.4947974801226283
2016-01-04,23.7091064453125,0.0008548832645708354,0.0008552487814195153,24.918976402282716,25.859375038146972,25.49654233932495,26.82026047706604,24.71361700626611,-0.8169307708740234,-2.216747283935547,0.016016475449402646,-0.004469073588343083,0.5061566248378483,-0.11176089505980003,-0.019381597173904738,-0.013145010367875874,-0.0053545153265486065,-0.02142414304253912,0.9514478469164012,0.9168476194934154,26.97287592242258,22.86507688214285,29.296856092318336,-0.5951742380425387,-0.5148728317066105
2016-01-05,23.11496925354004,-0.025378785251876194,-0.025059451023297763,24.735334873199463,25.80402271270752,25.469448890686035,26.79598942756653,24.561364839339817,-0.7471675872802734,-3.672830581665039,0.014068573638775951,-0.007373306327552305,0.17429970860248375,-1.1268055290952663,0.0008548832645708354,-0.019381597173904738,-0.011263820023459744,-0.0274423266439892,0.9344918664749885,0.895789370165016,26.741921234982247,22.72874851141668,26.570916057250372,-0.6479533748797266,-0.5414889403412337
2016-01-06,22.66261100769043,-0.01976395291995386,-0.019569926348932176,24.537514877319335,25.723578262329102,25.438033561706543,26.768001499176027,24.380531141087495,-1.4920921325683594,-3.956399917602539,0.014334271207455992,-0.008045459129292868,0.28341667039913465,-1.212875531016082,-0.025378785251876194,0.0008548832645708354,0.017814883355093153,0.012186138034095866,0.9235903114474755,0.8810053864426277,26.542279762741842,22.53274999189683,26.545451149055367,-0.718006024493679,-0.5767923571717228
2016-01-07,21.706153869628906,-0.043120665562534334,-0.04220418987631014,24.29243459701538,25.641035804748537,25.395238513946534,26.73580891609192,24.125828543805724,-2.4260425567626953,-4.901605606079102,0.016197733064710326,-0.010180353702839571,0.03854267373075464,-0.6459756632755755,-0.01976395291995386,-0.025378785251876194,-0.013145010367875874,-0.0009322079362749254,0.8935355484005614,0.8465396653597388,26.42587985863205,22.158989335398708,19.324460324632838,-0.8410067493130065,-0.6296352355999796
2016-01-08,21.820932388305664,0.00527390159011847,0.005287833089461014,24.082462501525878,25.564060707092285,25.35090208053589,26.707866888046265,23.90631462423429,-2.621835708618164,-4.199441909790039,0.01628411334056334,-0.008800507380050837,-0.17099784270353752,-0.6582205532455068,-0.043120665562534334,-0.01976395291995386,-0.019381597173904738,0.012787488601242286,0.9060922398165502,0.8535784920214903,26.323741656496217,21.84118334655554,23.19379719541662,-0.9186345949116195,-0.6874351074623076
2016-01-11,22.17426109313965,0.016062495628226734,0.016192190991038524,23.883967876434326,25.472997779846192,25.311577987670898,26.680736236572265,23.74135714508242,-2.1379776000976562,-3.9698925018310547,0.016962092976415554,-0.008234669379882558,-0.10815552521012557,-0.7791926367278602,0.00527390159011847,-0.043120665562534334,0.0008548832645708354,-0.0053545153265486065,0.9284161328578239,0.8705006487569182,26.058630019159956,21.709305733708696,32.17697090296086,-0.9407995961213658,-0.7381080051941193
