datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Gas.1,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season,temperature_2m,wind_speed_10m,shortwave_radiation,cloud_cover,precipitation
2020-02-08 04:00:00,21.75,50586.6275,4768.5875,6218.2275,7397.2925,0.0,2716.1,436.2225,0.0,32.195,2153.4325,2334.49,1739.09,155.57999999999998,7687.110000000001,469.63,194.24,0.155,496.435,5294.3425,15559.325,27517.08,16767.8425,23069.5475,4,5,2,1,1,Winter,3.6,11.4,0.0,58,0.0
2020-02-08 05:00:00,20.12,50563.76,4786.475,6279.8975,7565.2075,0.0,2545.7025,436.5875,0.0,31.94,841.3875,1739.115,1735.6625,99.91,7822.475,481.5475,199.48,0.1825,489.8825,5033.3325,15471.3125,27126.875,16827.395,23436.885,5,5,2,1,1,Winter,3.2,11.3,0.0,17,0.0
2020-02-08 06:00:00,22.34,50551.615,4823.442499999999,6633.325,7836.22,0.0,2531.34,436.22,0.0,31.85,214.56,1179.69,1734.7125,97.57,7940.6225,482.1975,201.17,0.2175,490.7225,4894.7875,16097.29,27648.020000000004,17437.105000000003,22903.594999999998,6,5,2,1,1,Winter,2.5,12.2,0.0,8,0.0
2020-02-08 07:00:00,25.54,53351.8975,4900.3975,7711.4625,7936.89,0.0,2652.28,436.22,0.0,31.9025,106.835,692.1875,1732.755,71.3875,7970.1775,480.8,201.1425,61.96,492.49,4762.485000000001,16264.97,27793.955,18736.8525,25557.9425,7,5,2,1,1,Winter,2.0,12.2,0.0,8,0.0
2020-02-08 08:00:00,28.05,57007.44,4965.5275,9177.535,8155.7525,0.0,2671.7375,436.2075,0.0,31.5575,478.0925,401.8575,1728.7025,117.58,7968.0325,478.6625,201.62,2683.42,496.97,4815.139999999999,15675.3525,29985.7225,20441.2325,27021.7175,8,5,2,1,1,Winter,1.7,12.1,0.0,6,0.0
2020-02-08 09:00:00,29.07,60352.155,4985.47,9240.515,8257.835,0.0,2393.9525,436.225,0.0,30.7075,789.205,389.6,1735.0275,84.1275,7968.372499999999,478.2625,201.91,7886.585,497.9625,4817.297500000001,13919.3475,33427.855,20328.5275,26924.300000000003,9,5,2,1,1,Winter,1.5,12.8,2.0,4,0.0
2020-02-08 10:00:00,26.87,61556.0775,4976.657499999999,8955.6775,8258.0475,0.0,2222.9875,436.22,0.0,29.365,645.8675000000001,265.5525,1742.6525,79.02000000000001,7990.0175,477.76,201.3025,12553.45,502.43,4587.4525,11464.5025,35403.735,19872.932500000003,26152.3425,10,5,2,1,1,Winter,2.8,15.0,71.0,2,0.0
2020-02-08 11:00:00,26.74,61675.5475,4961.975,9228.6225,8097.3925,0.0,2126.7625,436.21,0.0,27.875,610.875,126.61,1739.4925,75.7825,8019.635,474.26,202.6725,15301.145,502.3875,4313.7725,10038.155,36430.3225,19888.9875,25245.225,11,5,2,1,1,Winter,4.4,16.0,184.0,15,0.0
2020-02-08 12:00:00,25.0,60671.3075,4884.2425,9318.5075,7912.705,0.0,2030.4725,436.205,0.0,27.19,209.2125,555.235,1747.8,72.5475,8001.985,455.5075,193.3425,16134.5125,506.935,3993.9575,9220.79,36053.850000000006,19697.89,24617.4575,12,5,2,1,1,Winter,5.9,16.9,283.0,29,0.0
2020-02-08 13:00:00,25.61,58538.0675,4863.735,9377.01,7769.7775,0.0,2065.0925,436.23,0.0,26.7425,151.0225,667.6275,1744.5749999999998,71.4375,7995.48,438.715,181.2875,14528.085,506.7925,3943.7425,8607.945,33759.52,19648.11,24778.5475,13,5,2,1,1,Winter,7.1,18.2,344.0,16,0.0
2020-02-08 14:00:00,26.8,57328.2525,4873.675,9972.8225,7719.66,0.0,2078.4375,436.215,0.0,26.685,443.4425,294.0525,1741.1425,83.2375,8042.2275,432.1525,177.0425,10924.4225,506.9425,4000.65,8395.2225,30018.35,20207.135,27309.902500000004,14,5,2,1,1,Winter,7.6,16.6,362.0,0,0.0
2020-02-08 15:00:00,29.92,56665.23,4878.53,10741.655,7842.275,0.0,2455.295,436.7025,0.0,26.8775,1092.6675,590.4525,1738.7275,161.665,8039.2175,431.76,178.1725,5999.8925,493.4825,3646.1025,8407.432499999999,24832.35,21475.9275,31832.880000000005,15,5,2,1,1,Winter,8.1,16.3,332.0,0,0.0
2020-02-08 16:00:00,37.6,56811.805,4933.9675,11003.965,7904.255,0.0,2927.3,436.2225,0.0,27.5625,1773.0875,463.025,1742.54,212.125,8033.5575,431.6925,180.475,1718.0275,495.7325,3014.045,9792.9775,21413.6825,22271.7425,35398.1225,16,5,2,1,1,Winter,8.3,16.1,259.0,0,0.0
2020-02-08 17:00:00,39.5,60994.6575,4998.74,10961.02,7993.1225,0.0,3050.325,436.2225,0.0,28.735,1668.765,3168.905,1736.1125000000002,152.34,8023.6825,443.5475,180.8525,73.9325,497.1875,2582.8675000000003,12456.575,22000.567500000005,22440.69,38994.09,17,5,2,1,1,Winter,7.5,12.3,153.0,6,0.0
2020-02-08 18:00:00,41.3,63614.505000000005,5018.4775,10943.3675,8041.635,0.0,2976.9325,436.2125,0.0,29.9075,1579.175,2802.565,1724.0225,120.0575,8026.555,456.5675,185.43,0.13,497.73,2674.8525,14596.7425,24134.2825,22398.147500000003,39480.2225,18,5,2,1,1,Winter,5.4,10.7,41.0,88,0.0
2020-02-08 19:00:00,38.71,62042.93,5025.365,10587.965,8047.207499999999,0.0,3028.3675,436.2025,0.0,30.435,1602.605,2687.17,1726.765,85.67,7956.545,456.29,190.4075,0.1275,497.115,3424.985,15411.0825,25673.994999999995,22099.7425,36368.935000000005,19,5,2,1,1,Winter,4.5,11.4,0.0,99,0.0
2020-02-08 20:00:00,31.29,58258.795,4952.04,10073.0375,7975.2675,0.0,2651.6525,436.215,0.0,30.5575,939.175,500.8925,1726.0725,89.5875,7935.57,457.6675,193.54,0.15,492.57,4661.4425,16057.24,27486.5325,21136.1725,30772.2625,20,5,2,1,1,Winter,4.4,11.6,0.0,99,0.0
2020-02-08 21:00:00,26.84,55995.525,4884.5825,9192.1625,7871.135,0.0,2354.29,436.215,0.0,30.755,316.8325,633.815,1719.095,91.1725,7923.915,458.22,193.7475,0.1375,493.01,5650.185,16294.615,28639.7875,19853.8025,27355.7375,21,5,2,1,1,Winter,4.1,11.5,0.0,96,0.0
2020-02-08 22:00:00,27.39,54848.7025,4852.0925,8747.3725,7390.87,0.0,1863.4975,436.22,0.0,30.905,809.3,597.2,1716.3325,98.825,7934.6325,439.36,182.775,0.1275,489.8075,5840.42,16121.8575,28629.655,18437.96,26219.0475,22,5,2,1,1,Winter,4.4,12.3,0.0,97,0.0
2020-02-08 23:00:00,26.4,51893.4225,4779.467500000001,7406.58,5877.83,0.0,1707.21,436.21,0.0,31.2175,619.5725,360.3775,1707.2625,87.69,8015.025,437.5975,179.9175,0.12,492.195,5649.37,16761.552499999998,28985.462499999998,15427.829999999998,22907.960000000006,23,5,2,1,1,Winter,4.7,13.5,0.0,98,0.0
2020-02-09 00:00:00,23.06,47773.91,4765.9475,6332.4525,4769.11,0.0,1670.2425,436.21,0.0,31.4275,258.0625,997.4275,1707.24,44.955,7804.8775,368.3625,174.95749999999998,0.1149999999999999,478.505,5389.775,18023.3475,29931.380000000005,13208.015,17842.53,0,6,2,1,1,Winter,4.9,13.4,0.0,39,0.0
2020-02-09 01:00:00,14.93,45627.245,4752.1175,4974.0875,4553.4725,0.0,1975.635,436.21,0.0,31.3625,347.82,1204.2925,1704.265,58.015,7772.8675,360.125,171.3475,0.12,477.93,5068.175,19266.2275,30848.92,11939.405,14778.325000000004,1,6,2,1,1,Winter,4.3,12.2,0.0,21,0.0
2020-02-09 02:00:00,12.8,44560.34,4751.782499999999,4742.5425,4225.74,0.0,2138.5925,436.22,0.0,31.2575,322.11,872.6175000000001,1700.5625,59.59,7790.38,320.14750000000004,153.565,0.1225,489.9975,5014.9225,20130.125,31657.105000000003,11543.095,12903.234999999991,2,6,2,1,1,Winter,4.3,13.1,0.0,56,0.0
2020-02-09 03:00:00,9.18,44197.64,4731.612499999999,4651.6925,4084.0125,0.0,2560.0375,436.67,0.0,31.1,293.9475,1261.935,1689.535,35.9625,7559.3175,314.645,151.3875,0.13,479.33,5177.55,21684.0725,33318.8625,11732.4125,10878.777499999997,3,6,2,1,1,Winter,5.2,13.2,0.0,73,0.0
2020-02-09 04:00:00,7.54,45040.33,4727.035,4581.969999999999,4012.11,0.0,2599.7125,436.2225,0.0,30.7575,321.405,1328.91,1687.05,45.1,7122.202499999999,302.3125,149.6125,0.155,461.0975,5280.155,23416.5025,35155.9975,11630.015,9884.332500000004,4,6,2,1,1,Winter,5.4,13.4,0.0,98,0.0
2020-02-09 05:00:00,4.24,45684.7,4753.1075,4444.2375,3739.2125,0.0,2470.825,436.55,0.0,30.155,349.15,1164.415,1683.395,73.4325,6922.6625,302.515,148.6725,0.19,456.2525,5364.995,25830.0175,37705.1375,11090.825,7979.5625,5,6,2,1,1,Winter,5.6,13.4,0.0,98,0.0
2020-02-09 06:00:00,3.85,45887.12,4751.425,4421.3525,3525.49,0.0,2397.4875,436.2275,0.0,29.9475,355.5625,2200.71,1675.295,61.815,6419.5575,295.955,144.5425,0.23,454.2925,5417.3075,28668.805,40574.8775,10780.5575,5312.2425,6,6,2,1,1,Winter,5.5,15.4,0.0,68,0.0
2020-02-09 07:00:00,5.06,48560.3425,4772.7975,4365.2675,3491.7575,0.0,2421.9500000000003,436.21,0.0,29.9475,362.5575,2752.6475,1668.1225,34.28,5671.84,294.1175,143.0575,68.315,458.755,5305.5075,31613.8,43462.8225,10715.185,5097.520000000004,7,6,2,1,1,Winter,4.7,16.1,0.0,1,0.0
2020-02-09 08:00:00,1.72,52124.5975,4828.6275000000005,4264.5225,3488.8875,0.0,2435.3925,436.215,0.0,29.715,375.925,2211.2225,1657.0575,70.1275,4910.805,294.055,141.585,2318.1875,452.9325,4862.0325,33853.2925,47589.32500000001,10625.0175,4535.272499999992,8,6,2,1,1,Winter,4.4,17.4,0.0,6,0.0
2020-02-09 09:00:00,-0.07,55314.64,4825.092500000001,4161.375,3453.895,0.0,2462.8425,436.2075,0.0,28.84,859.0925,954.2275,1657.5675,98.4825,4766.1275000000005,294.015,145.61,6949.8225,450.82,2868.5725,32883.0775,49282.615,10514.32,6032.0250000000015,9,6,2,1,1,Winter,4.7,19.6,3.0,59,0.0
2020-02-09 10:00:00,-4.94,57874.8,4768.195,4144.9025,3473.1575000000003,0.0,2483.5175,436.2125,0.0,27.31,688.3425,1885.5925,1651.835,146.4125,4344.875,294.0775,147.31,11803.9475,448.29,2391.16,31697.6175,52459.1675,10537.79,5415.6325,10,6,2,1,1,Winter,6.1,23.0,68.0,97,0.0
2020-02-09 11:00:00,-3.81,60498.3925,4745.78,4142.575,3443.6625,0.0,2453.4975,436.2125,0.0,26.0225,1506.9875,2402.79,1585.955,108.6225,4184.56,294.055,148.535,14614.4225,441.9675,1856.795,31865.2075,54776.7825,10475.9475,5721.610000000001,11,6,2,1,1,Winter,7.6,22.5,168.0,86,0.0
2020-02-09 12:00:00,-8.8,60247.7,4723.2775,4162.14,3449.7825000000003,0.0,2316.855,436.2075,0.0,25.6275,1551.225,3050.0125,1524.2375,127.1,4058.285,294.1675,150.575,15050.56,439.1875,1756.7775,31971.625,55153.5775,10364.985,5094.122499999998,12,6,2,1,1,Winter,9.3,24.9,262.0,17,0.0
2020-02-09 13:00:00,-16.95,58324.1625,4722.077499999999,4165.297500000001,3436.32,0.0,2307.2650000000003,436.205,0.0,25.5425,2625.7625,2498.59,1458.4,176.07,4300.95,294.1425,147.7125,13472.815,453.535,1426.0225,32472.795,53728.18,10345.0875,4595.982499999998,13,6,2,1,1,Winter,10.9,28.0,345.0,48,0.0
2020-02-09 14:00:00,-13.64,57317.77,4724.6025,4181.31,3441.275,0.0,2408.1,436.205,0.0,25.655,2726.9300000000003,1762.8875,1488.35,193.0275,4426.1375,294.2525,149.8275,9582.0225,451.59,1179.5225,34075.8,51243.325,10466.89,6074.445,14,6,2,1,1,Winter,11.0,30.1,303.0,100,0.0
2020-02-09 15:00:00,-2.96,57043.2225,4734.08,4190.2375,3445.1625,0.0,2422.0025,436.2075,0.0,25.845,2912.1775,811.74,1529.475,204.2775,4665.975,294.0925,146.79250000000002,5038.87,440.1975,1710.415,36024.105,49241.2225,10493.61,7802.0,15,6,2,1,1,Winter,11.4,30.8,236.0,100,0.0
2020-02-09 16:00:00,-0.1,57525.445,4763.9125,4181.2025,3460.6475,0.0,2463.605,435.99,0.0,26.345,2417.775,333.33000000000004,1523.4575,98.5975,5444.7125,294.1225,148.4425,1307.42,451.26,1993.68,37857.51,47544.5775,10541.445000000002,9980.8675,16,6,2,1,1,Winter,11.9,36.5,198.0,100,0.0
2020-02-09 17:00:00,0.52,61158.8575,4784.639999999999,4192.4475,3478.88,0.0,2568.385,423.4775,0.0,26.995,1017.095,974.32,1528.43,152.5275,5859.27,294.085,146.64,43.9625,450.745,3107.075,39068.635,48685.27,10663.190000000002,12473.5875,17,6,2,1,1,Winter,11.6,36.2,109.0,100,0.0
2020-02-09 18:00:00,11.97,62995.2775,4780.045,4175.1325,3541.11,0.0,2481.3575,421.175,0.0,27.015,793.4475,2941.785,1533.175,137.9425,6178.4625,294.0925,147.58249999999998,0.17,452.525,4076.6575,38748.65,49276.64,10618.775,13718.637499999995,18,6,2,1,1,Winter,11.4,35.6,27.0,99,0.0
2020-02-09 19:00:00,5.22,61455.2225,4712.92,4178.1900000000005,3504.8975,0.0,2473.9325,421.6025,0.0,27.3725,407.235,3727.03,1539.2625,91.7,6157.1725,289.325,147.29250000000002,0.14,449.6675,5333.7,37770.825,49448.54749999999,10578.6225,12006.675000000016,19,6,2,1,1,Winter,11.3,37.5,0.0,100,0.1
2020-02-09 20:00:00,-4.01,58825.065,4715.59,4180.145,3488.1175,0.0,2497.07,421.1725,0.0,27.4075,789.675,3292.8225,1539.185,87.05250000000001,6196.4125,289.205,146.6725,0.1525,448.5125,3716.3575,35200.090000000004,45258.42749999999,10586.505,13566.637500000012,20,6,2,1,1,Winter,11.9,38.9,0.0,100,0.0
2020-02-09 21:00:00,-3.04,57487.1475,4697.64,4191.145,3478.955,0.0,2541.9875,421.1925,0.0,27.3425,600.28,1469.0625,1541.7625,98.76,6182.01,289.2525,147.135,0.155,448.055,3612.045,34651.1925,44601.55499999999,10633.28,12885.592500000006,21,6,2,1,1,Winter,11.4,40.1,0.0,100,0.1
2020-02-09 22:00:00,-0.08,56928.6275,4660.7075,4196.3475,3445.4775,0.0,2476.1275,421.6575,0.0,27.175,2003.105,392.0425,1552.2675,69.3175,6237.745,289.355,145.7625,0.13,428.14,3667.635,33622.6075,43572.66499999999,10539.61,13355.962500000009,22,6,2,1,1,Winter,10.5,38.5,0.0,100,0.4
2020-02-09 23:00:00,-4.1,54335.942500000005,4619.005,4186.3425,3429.34,0.0,2476.045,421.1875,0.0,27.1325,1936.09,630.7049999999999,1552.1925,81.535,6323.5225,289.4225,145.99,0.1425,441.83,4031.385,32544.595,42828.855,10512.915,11507.0875,23,6,2,1,1,Winter,9.4,38.7,0.0,100,1.4
2020-02-10 00:00:00,-4.97,51563.5175,4573.34,4163.57,3351.4,0.0,2367.84,421.6375,0.0,26.6525,2079.6225,1256.42,1485.21,94.3875,6453.345,295.87,145.70000000000002,0.1225,425.3275,4016.615,32507.705,42677.380000000005,10304.4475,8886.137499999997,0,0,2,1,0,Winter,9.8,39.5,0.0,100,1.3
2020-02-10 01:00:00,-15.89,50222.3775,4527.2825,4154.985,3366.615,0.0,2291.9725,421.395,0.0,26.1475,2063.4325,1917.3675,1475.745,120.78,6444.6775,296.015,145.67000000000002,0.13,431.885,4188.22,32046.925000000003,42359.0825,10234.9675,7863.294999999998,1,0,2,1,0,Winter,10.4,39.5,0.0,80,0.0
2020-02-10 02:00:00,-15.11,49364.8325,4548.0525,4167.0175,3365.205,0.0,2264.69,421.305,0.0,25.36,2119.2725,2320.51,1467.3975,48.8975,6369.7425,296.0975,146.175,0.14,432.705,4126.58,32162.0625,42353.13,10218.2175,7011.702499999999,2,0,2,1,0,Winter,12.5,42.4,0.0,94,0.1
2020-02-10 03:00:00,-16.16,50221.7475,4556.805,4156.8275,3398.9525000000003,0.0,2298.7325,421.72,0.0,25.2075,2179.9625,2949.7625,1459.52,46.0025,6441.6875,295.775,146.9175,0.14,426.4925,4218.9400000000005,32548.2675,42829.675,10276.2325,7392.072499999995,3,0,2,1,0,Winter,12.7,44.7,0.0,75,0.7
2020-02-10 04:00:00,-14.93,51742.5925,4556.860000000001,4155.835,3575.7675,0.0,2302.1575000000003,421.14,0.0,24.8625,2151.575,2156.55,1461.17,61.2375,6561.389999999999,295.825,146.68,0.175,430.3925,4023.57,33406.115,43509.1275,10454.9,8233.464999999997,4,0,2,1,0,Winter,11.8,43.5,0.0,100,0.6
2020-02-10 05:00:00,-2.0,55531.3125,4578.4775,4170.77,4151.0425,0.0,2397.0875,421.175,0.0,23.37,2577.335,797.855,1557.045,158.865,6815.885,302.74,150.33249999999998,0.215,434.595,4037.595,33667.095,43999.2925,11140.075,11532.020000000004,5,0,2,1,0,Winter,8.8,28.7,0.0,100,4.8
2020-02-10 06:00:00,0.41,63759.335,4592.4625,4348.445,5095.705,0.0,2619.16,420.8525,0.07,23.3925,1435.0675,812.775,1639.8275,150.8275,7089.385,356.2275,171.6175,0.2,426.7075,5632.54,35685.43,47701.2875,12484.1625,16058.0475,6,0,2,1,0,Winter,7.9,20.7,0.0,100,2.8
2020-02-10 07:00:00,14.11,69860.3925,4652.2,5311.435,5836.8725,0.0,3155.1925,421.6825,0.0,17.1475,1974.7275,3252.5175,1641.8375,133.595,7396.3975,394.15,188.6425,39.885,458.97,5233.37,36037.490000000005,47738.37750000001,14725.1825,22122.014999999992,7,0,2,1,0,Winter,8.6,34.2,0.0,92,0.4
2020-02-10 08:00:00,21.38,73202.875,4670.4675,5522.885,6026.3025,0.0,3551.08,421.18,0.0,14.065,2226.5425,3251.605,1643.0075,199.36,7504.8675,417.495,198.655,838.7475,479.24,4634.99,35966.1725,47952.745,15521.4475,25250.130000000005,8,0,2,1,0,Winter,7.7,29.9,0.0,100,0.5
2020-02-10 09:00:00,13.2,74718.535,4649.3975,5086.37,5989.577499999999,0.0,3503.1575000000003,421.59,0.0,15.9225,1399.55,3186.3,1642.4025,119.165,7455.7775,436.4475,200.4775,2789.2725,499.0275,4484.5,36047.775,49732.5125,15000.695,24986.022500000006,9,0,2,1,0,Winter,7.5,32.8,2.0,99,1.1
2020-02-10 10:00:00,12.54,75769.505,4621.6675,4786.705,5972.955,0.0,3506.7075,422.175,0.0,17.122500000000002,1290.6675,2581.995,1653.9375,44.0775,7282.3175,430.8925,196.9575,5620.355,498.095,3994.86,36882.1475,52817.045,14688.5425,22952.460000000006,10,0,2,1,0,Winter,7.4,30.8,43.0,100,0.6
2020-02-10 11:00:00,12.57,77276.2125,4614.195,4739.2925,5997.535,0.0,3488.9625,433.9525,0.0,20.5,819.2950000000001,518.145,1661.025,47.7675,7219.247499999999,431.4325,198.19,8462.615,496.0750000000001,4034.4,37568.1375,56388.14,14659.742499999998,20888.072499999995,11,0,2,1,0,Winter,7.9,30.6,64.0,86,0.0
2020-02-10 12:00:00,12.01,77206.8075,4590.17,4563.2475,5720.05,0.0,3229.53,436.5775,0.0,22.4375,1319.39,767.255,1667.595,49.505,7187.6275000000005,431.6,199.34,9862.79,480.385,4103.165,37601.1125,57874.3375,13949.405,19332.469999999998,12,0,2,1,0,Winter,8.7,32.0,219.0,95,0.2
2020-02-10 13:00:00,11.99,75800.485,4585.71,4536.195,5760.9275,0.0,3490.605,436.205,0.0,22.355,2390.4525,454.8075,1676.28,78.25999999999999,7220.7125,431.38,200.38,10026.155,489.0,4277.655000000001,37483.9675,58128.0275,14223.9325,17672.457500000004,13,0,2,1,0,Winter,7.0,42.3,112.0,95,0.4
2020-02-10 14:00:00,11.98,74570.1,4575.7625,4656.87,5912.735,0.0,3343.53,436.1925,0.0,21.5325,2267.875,725.355,1677.585,66.6525,7229.3025,431.625,201.0125,9427.22,486.105,4976.975,37513.3275,58237.52249999999,14349.327499999998,16332.577500000014,14,0,2,1,0,Winter,6.8,36.3,212.0,96,0.2
2020-02-10 15:00:00,12.24,73850.9625,4598.7175,4669.78,5871.165,0.0,3570.185,436.7125,0.0,22.67,1464.39,534.275,1664.3725,74.6375,7196.0275,431.565,201.77,5850.9425,485.1925,5209.29,37347.8325,54745.79249999999,14547.8425,19105.17000000001,15,0,2,1,0,Winter,6.8,35.4,175.0,97,0.4
2020-02-10 16:00:00,12.77,73101.5575,4671.9375,4684.785,6031.07,0.0,3623.635,436.575,0.0,25.7175,986.7825,1020.3625,1669.51,83.695,7212.04,431.6975,200.2675,1813.145,474.07,5434.1675,36602.6675,50275.1225,14776.065,22826.435,16,0,2,1,0,Winter,6.3,44.1,131.0,75,0.2
2020-02-10 17:00:00,23.14,74987.245,4778.3025,5310.745,6312.41,0.0,3845.305,436.63,0.0,25.99,1479.94,2114.7775,1679.1325,120.49,7294.93,438.2825,203.53,88.5825,478.8825,5393.915,36358.905,48419.32749999999,15905.089999999998,26567.917500000003,17,0,2,1,0,Winter,5.8,37.6,100.0,90,0.1
2020-02-10 18:00:00,24.96,76350.7875,4867.1075,6051.4075,6618.4525,0.0,4013.92,436.2075,0.0,25.935,3094.6825,2865.1425,1688.2075,210.7375,7239.2125,438.995,203.85,0.14,491.5725,5730.75,34942.0725,47439.015,17119.987500000003,28911.772500000006,18,0,2,1,0,Winter,5.2,34.0,35.0,83,0.2
2020-02-10 19:00:00,25.69,74214.68,4901.9,6147.9425,6603.9575,0.0,4023.3875,436.2025,0.0,26.33,2393.4275,2926.435,1701.075,190.39,7221.4675,439.28,203.21,0.1125,480.23,6058.36,33406.43,46258.2675,17211.49,27956.41249999999,19,0,2,1,0,Winter,5.0,33.1,0.0,60,0.1
2020-02-10 20:00:00,19.93,69966.4525,4845.6175,5531.885,6134.1975,0.0,3759.365,436.2025,0.0,26.34,371.765,3466.455,1713.7025,43.07,7171.5275,439.7675,204.035,0.1175,483.3225,6204.235,33153.0525,45959.795,15861.65,24006.6575,20,0,2,1,0,Winter,5.1,31.1,0.0,54,0.0
2020-02-10 21:00:00,12.47,66749.0325,4792.325,4663.58,5549.8875,0.0,3492.535,436.26,0.0,26.865,354.24,1920.185,1725.5,81.89750000000001,7150.22,437.995,203.8925,0.1575,476.9225,6210.3075,32666.15,45476.3375,14142.2625,21272.695,21,0,2,1,0,Winter,4.5,25.2,0.0,5,0.0
2020-02-10 22:00:00,11.97,63702.63,4743.1525,4368.54,4886.6375,0.0,3105.62,436.635,0.0,26.9825,953.74,805.63,1734.305,106.1825,7159.032499999999,408.7225,191.9825,0.1475,453.015,6203.1275000000005,31700.02,44486.935,12797.4325,19215.695,22,0,2,1,0,Winter,4.1,20.9,0.0,7,0.0
2020-02-10 23:00:00,4.86,59689.5825,4702.9425,4366.3625,4379.225,0.0,2736.815,436.22,0.0,26.745,1820.6875,882.4175,1743.9225,99.78,7164.74,339.3125,168.8025,0.15,445.86,6166.889999999999,33127.0675,45840.7525,11918.6225,13848.830000000002,23,0,2,1,0,Winter,3.8,18.4,0.0,100,0.0
2020-02-11 00:00:00,10.96,57209.6975,4668.085,4377.7975,3968.0,0.0,2326.9575,436.215,0.0,27.4175,2582.8075,927.0875,1747.0425,63.325,7094.4025,312.76,151.555,0.145,445.8675,6056.99,33995.832500000004,46531.42,11108.97,10678.277500000004,0,1,2,1,0,Winter,4.0,20.5,0.0,99,0.3
2020-02-11 01:00:00,4.83,55470.7725,4633.25,4464.99,3983.665,0.0,2298.55,436.585,0.0,26.7525,2559.7225,1178.5325,1744.33,49.055,6808.5725,310.8825,149.0925,0.1425,442.5275,6023.345,35254.125,47704.247500000005,11183.79,7766.524999999994,1,1,2,1,0,Winter,3.5,19.6,0.0,99,1.1
2020-02-11 02:00:00,0.11,55079.76,4603.195,4284.075,3942.0925,0.0,2304.31,436.6175,0.0,27.75,2080.9,2140.635,1752.1725,25.3175,6794.9675,314.14,148.12,0.125,435.97,5734.43,36584.815,48700.055,10967.095,6379.705000000002,2,1,2,1,0,Winter,5.2,29.5,0.0,98,0.0
2020-02-11 03:00:00,-0.08,55816.2375,4589.355,4317.275,3932.9525,0.0,2333.9775,436.66,0.0,29.0775,2042.67,2978.4625,1758.025,48.445,6838.532499999999,323.53,150.805,0.1425,441.835,5538.785,37494.3675,49429.12,11020.865,6387.117500000008,3,1,2,1,0,Winter,4.7,30.6,0.0,100,0.6
2020-02-11 04:00:00,-1.86,57134.5975,4604.165,4313.3775000000005,4077.83,0.0,2348.835,436.2075,0.0,28.3375,1906.58,2750.5425,1767.785,46.675,6956.2525000000005,326.1825,153.6225,0.1625,448.8075,5415.32,37505.7675,49339.87500000001,11176.25,7794.722499999996,4,1,2,1,0,Winter,4.3,31.4,0.0,96,0.2
2020-02-11 05:00:00,1.39,60541.0175,4641.085,4410.74,4612.9400000000005,0.0,2473.3725,436.2,0.0,27.8275,1528.9975,2209.57,1782.745,58.78,7221.309999999999,366.3025,172.9475,0.2075,447.9875,5419.06,37385.925,49287.8025,11933.2525,11253.215000000004,5,1,2,1,0,Winter,3.7,29.7,0.0,98,0.0
2020-02-11 06:00:00,11.68,68136.91,4687.2925,4724.3975,5450.5275,0.0,3191.88,436.2025,0.0,27.3975,864.46,1294.595,1790.425,167.91,7243.625,393.04,185.0275,0.2299999999999999,467.8625,5255.2025,39139.59,51040.65000000001,13803.0075,17096.259999999995,6,1,2,1,0,Winter,3.5,29.9,0.0,93,0.0
2020-02-11 07:00:00,14.95,73994.83,4850.5625,5228.57,6261.6525,0.0,3430.6275,436.235,0.0,27.2325,1538.2275,2609.56,1810.36,197.5875,7347.74,426.5525,204.965,45.1675,482.425,4621.1125,39310.4225,50835.21250000001,15357.085,23159.617499999997,7,1,2,1,0,Winter,2.9,34.4,0.0,89,0.1
2020-02-11 08:00:00,14.95,75949.8675,4905.5225,5519.4225,6457.2,0.0,3724.055,436.205,0.0,27.6725,1723.3925,2592.035,1827.6675,83.02250000000001,7359.7425,430.6225,206.3325,1214.9299999999998,481.5475,3962.255,39409.3425,51402.74,16136.882499999998,24547.127499999995,8,1,2,1,0,Winter,2.8,31.5,0.0,58,0.1
2020-02-11 09:00:00,13.24,76669.0,4878.5825,5119.775,6471.5825,0.0,4096.11,441.7125,0.0,27.880000000000003,858.8125,2488.9875,1827.515,75.0475,7360.5825,430.7325,203.6775,3549.9875,480.265,3755.0,39530.9175,53617.05,16129.18,23051.95,9,1,2,1,0,Winter,3.0,31.0,3.0,96,0.0
2020-02-11 10:00:00,13.11,77009.9325,4836.1025,5349.055,6022.305,0.0,4082.29,448.8225,0.0,24.33,927.91,172.85,1835.5725,95.15,7358.825,431.4725,202.915,6123.27,479.1625,3822.0725,39429.055,56141.2225,15902.472500000002,20868.709999999992,10,1,2,1,0,Winter,3.8,34.3,47.0,96,0.0
2020-02-11 11:00:00,13.0,77952.0375,4802.7,5492.6525,5658.25,0.0,3768.7175,454.98,0.0,20.3,1003.985,145.10750000000002,1840.93,75.7825,7342.6825,452.355,204.81,8338.747500000001,486.045,4126.6325,39249.985,58434.7775,15374.6,19517.26000000001,11,1,2,1,0,Winter,4.0,32.6,114.0,98,0.2
