timestamp,country,actual_price,forecast_price,error,absolute_error,percentage_error
2026-01-12 10:00:00+00:00,germany,129.8675,122.83114,7.036361389160163,7.036361389160163,5.418107986340049
2026-01-12 11:00:00+00:00,germany,129.9625,117.39686,12.565641784667974,12.565641784667974,9.66866733455264
2026-01-12 12:00:00+00:00,germany,132.76,118.188484,14.57151580810546,14.57151580810546,10.975832937711251
2026-01-12 13:00:00+00:00,germany,128.37,120.45088,7.919118041992192,7.919118041992192,6.168978766060755
2026-01-12 14:00:00+00:00,germany,131.7125,119.61796,12.09454193115235,12.09454193115235,9.18253159810371
2026-01-12 15:00:00+00:00,germany,119.58,121.2296,-1.6495989990234392,1.6495989990234392,1.3794940617356073
2026-01-12 16:00:00+00:00,germany,119.6,122.443756,-2.8437561035156307,2.8437561035156307,2.3777224945782867
2026-01-12 17:00:00+00:00,germany,116.5,116.1953,0.3047027587890625,0.3047027587890625,0.2615474324369635
2026-01-12 18:00:00+00:00,germany,102.3375,106.8683,-4.530801391601557,4.530801391601557,4.427312951363437
2026-01-12 19:00:00+00:00,germany,93.48,97.029854,-3.5498538208007773,3.5498538208007773,3.797447390672633
2026-01-12 20:00:00+00:00,germany,91.795,94.91912,-3.124120788574217,3.124120788574217,3.4033670554760245
2026-01-12 21:00:00+00:00,germany,92.165,92.05212,0.1128836059570375,0.1128836059570375,0.1224799066424754
2026-01-12 22:00:00+00:00,germany,86.0475,86.235344,-0.1878439331054693,0.1878439331054693,0.2183026039169869
2026-01-12 23:00:00+00:00,germany,84.30499999999999,88.10977,-3.804771728515632,3.804771728515632,4.513103289859003
2026-01-13 00:00:00+00:00,germany,82.69,85.405014,-2.71501403808594,2.71501403808594,3.2833644190179463
2026-01-13 01:00:00+00:00,germany,82.685,86.51692,-3.8319219970703102,3.8319219970703102,4.634361730749604
2026-01-13 02:00:00+00:00,germany,84.115,86.61019,-2.495191345214849,2.495191345214849,2.9664047378170944
2026-01-13 03:00:00+00:00,germany,86.7475,88.73028,-1.9827780151367165,1.9827780151367165,2.285688942202042
2026-01-13 04:00:00+00:00,germany,88.725,91.991776,-3.266775512695318,3.266775512695318,3.6819109751426526
2026-01-13 05:00:00+00:00,germany,97.5525,99.71071,-2.158208618164068,2.158208618164068,2.212356032048453
2026-01-13 06:00:00+00:00,germany,116.03,108.23465,7.795350341796876,7.795350341796876,6.718392089801668
2026-01-13 07:00:00+00:00,germany,129.805,127.2924,2.5126034545898506,2.5126034545898506,1.935675401247911
2026-01-13 08:00:00+00:00,germany,132.5175,128.59236,3.9251385498047,3.9251385498047,2.961977512256645
2026-01-13 09:00:00+00:00,germany,142.1975,118.92196,23.275541076660147,23.275541076660147,16.36846011825816
2026-01-13 10:00:00+00:00,germany,123.8525,114.838615,9.013884582519538,9.013884582519538,7.277918962087594
2026-01-13 11:00:00+00:00,germany,117.675,106.81219,10.862812805175778,10.862812805175778,9.231198474761657
2026-01-13 12:00:00+00:00,germany,112.9775,108.29513,4.682372131347663,4.682372131347663,4.144517387398077
2026-01-13 13:00:00+00:00,germany,122.215,117.1834,5.031596984863285,5.031596984863285,4.117004446969099
2026-01-13 14:00:00+00:00,germany,120.515,143.4786,-22.96360717773437,22.96360717773437,19.054563479844315
2026-01-13 15:00:00+00:00,germany,122.15,157.8066,-35.65659484863281,35.65659484863281,29.19082672831175
2026-01-13 16:00:00+00:00,germany,122.33,183.98116,-61.65115539550781,61.65115539550781,50.39741305935406
2026-01-13 17:00:00+00:00,germany,113.3525,172.96782,-59.61531921386718,59.61531921386718,52.59285786715528
2026-01-13 18:00:00+00:00,germany,98.735,153.37613,-54.64112915039063,54.64112915039063,55.34119527056325
2026-01-13 19:00:00+00:00,germany,90.95,125.446266,-34.4962661743164,34.4962661743164,37.92882482057878
2026-01-13 20:00:00+00:00,germany,92.2075,117.745865,-25.538364868164063,25.538364868164063,27.6966243181564
2026-01-13 21:00:00+00:00,germany,90.0,114.943275,-24.94327545166016,24.94327545166016,27.71475050184462
2026-01-13 22:00:00+00:00,germany,82.6725,96.101944,-13.429443969726565,13.429443969726565,16.2441488641647
2026-01-13 23:00:00+00:00,germany,85.5625,102.857704,-17.295204162597656,17.295204162597656,20.21353298769631
2026-01-14 00:00:00+00:00,germany,84.295,88.15243,-3.857427673339842,3.857427673339842,4.576104956806266
