datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Gas.1,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Nuclear.1,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2020-06-21 23:00:00+02:00,29.9,42489.4625,4458.9175,9330.810000000001,7499.48,0.0,1347.8225,385.61,0.20500000000000002,22.5775,634.0975000000001,396.2025,2101.3575,367.67,5285.9349999999995,20.8075,278.39,123.5975,0.2675,489.435,873.95,2983.52
2020-06-22 00:00:00+02:00,23.57,39931.2325,4354.672500000001,8071.2725,7325.715,0.0,1209.975,386.0225,0.2075,22.9325,472.41249999999997,151.31,2091.33,280.54,5262.5875,21.0775,277.965,125.57,0.4225,254.02,761.29,3306.8
2020-06-22 01:00:00+02:00,21.88,38151.5175,4333.9675,6507.387500000001,7240.0425,0.0,1178.8975,385.77750000000003,0.2275,23.1575,320.28,1203.69,2085.2175,365.65500000000003,5264.43,20.91,277.685,126.1675,0.4025,254.1125,705.4075,3209.3225
2020-06-22 02:00:00+02:00,20.61,37256.935,4326.51,6077.63,7253.7175,0.0,1192.905,385.52,0.22999999999999998,23.3625,944.745,1033.1875,2084.53,339.0075,5270.65,20.89,277.57,126.47999999999999,0.5025,252.925,632.7049999999999,3218.64
2020-06-22 03:00:00+02:00,21.04,37382.7625,4318.172500000001,5998.83,7288.702499999999,0.0,1207.3925,386.2725,0.23249999999999998,23.31,1814.73,1633.6399999999999,2082.395,201.025,5273.36,21.0,277.57,125.88,0.5700000000000001,253.965,563.1425,4096.625
2020-06-22 04:00:00+02:00,21.5,38453.3825,4333.0,6087.2,7376.415,0.0,1227.6975,386.35749999999996,0.225,23.2925,1843.8325,1195.1175,2077.7075,163.4125,5263.42,19.8625,277.78499999999997,122.825,5.175,252.41750000000002,510.305,4702.7425
2020-06-22 05:00:00+02:00,23.04,42012.985,4383.63,8260.765,7814.95,0.0,1269.7975000000001,385.73,0.2175,23.11,904.2475,1152.9225000000001,2075.535,283.5475,5290.72,18.192500000000003,278.1325,121.38250000000001,325.2925,251.825,474.4375,5445.9075
2020-06-22 06:00:00+02:00,30.69,50343.195,4499.2625,10242.975,8448.0925,0.0,1509.74,385.565,0.2175,22.8525,497.03999999999996,590.8325,2076.085,393.03,5317.6275000000005,12.6025,281.14,120.91,2105.2,253.785,503.23249999999996,5603.1175
2020-06-22 07:00:00+02:00,35.41,57528.8675,4601.87,10793.715,8470.1325,0.0,1900.5349999999999,385.77,0.225,22.27,1887.365,1811.9875,2082.2325,750.2125,5324.860000000001,15.065,281.14,120.66,5717.5375,251.86,641.8025,4619.7925000000005
2020-06-22 08:00:00+02:00,38.58,62099.0,4642.2625,10924.685000000001,8572.8325,0.0,2560.3325,384.9375,0.2225,21.502499999999998,1879.2025,1123.3675,2067.4224999999997,606.635,5321.105,14.5375,281.14,118.6725,10659.1,250.0425,539.1275,3963.04
2020-06-22 09:00:00+02:00,34.5,62784.5125,4579.0025000000005,10693.53,8643.7775,0.0,2486.0375,385.52,0.2325,21.2775,455.05,1400.99,2068.04,224.75,5311.8225,14.9025,281.14,118.9725,16342.5625,249.255,419.72,4245.9875
2020-06-22 10:00:00+02:00,33.08,63441.9025,4496.115,10443.815,8762.5725,0.0,2293.52,385.23,0.225,20.9825,315.19,1068.2725,2062.0150000000003,355.395,5309.695,16.9,274.98,116.6125,21468.7625,247.66,394.055,4770.885
2020-06-22 11:00:00+02:00,31.66,64532.490000000005,4480.09,10178.775,8761.0725,0.0,2037.04,385.2275,0.23,20.1975,558.6225,447.3775,2064.0575,700.6725,5294.53,18.015,274.98,110.28,24016.059999999998,249.1775,366.76,5796.02
2020-06-22 12:00:00+02:00,30.04,63961.825,4426.52,10223.557499999999,8832.307499999999,0.0,2281.23,421.2175,0.2325,19.59,2008.59,614.695,2082.945,883.6675,5282.22,18.03,274.98,110.67999999999999,24355.8475,248.38,344.845,6701.995
2020-06-22 13:00:00+02:00,24.67,62931.425,4400.975,9681.8025,8791.0725,0.0,2343.5075,409.27,0.215,19.805,839.0175,499.1925,2094.895,667.505,5285.285,17.9425,274.98,113.9075,24040.82,247.7175,437.13,7730.8975
2020-06-22 14:00:00+02:00,24.49,61516.479999999996,4365.905,9276.9375,8616.942500000001,0.475,2217.485,383.36,0.25,20.8625,1799.6725000000001,1277.5725,2098.1275,589.755,5286.0525,17.9175,274.98,115.7675,23991.7775,248.60500000000002,484.06,8723.435
2020-06-22 15:00:00+02:00,23.62,60697.1225,4372.5025000000005,8999.215,8673.779999999999,0.45999999999999996,2173.785,383.3625,0.2575,19.7575,1589.82,1201.2875000000001,2103.6125,530.0875000000001,5284.3525,18.025,274.98,117.33,22354.105,245.31,496.485,9073.0825
2020-06-22 16:00:00+02:00,24.59,59895.965,4394.1825,9808.36,8638.4175,0.4275,2215.0950000000003,383.2775,0.2175,19.502499999999998,1670.61,211.3975,2108.07,541.01,5278.2575,18.0225,274.98,118.91499999999999,19853.7925,245.96,440.8025,8865.9025
2020-06-22 17:00:00+02:00,31.41,59759.137500000004,4446.9,10164.955,8597.0275,0.4275,2105.6625,383.32,0.2075,19.15,468.52,835.895,2108.1975,339.67,5284.2125,17.9425,274.98,117.3375,15462.795,245.2425,597.1675,8030.455
2020-06-22 18:00:00+02:00,34.39,59478.59,4543.1125,10406.6725,8731.744999999999,0.4325,3018.8125,383.695,0.2175,19.085,767.715,934.145,2102.2675,553.2225,5282.835,18.05,274.98,119.9075,10022.0175,245.5775,589.9925,7133.4475
2020-06-22 19:00:00+02:00,36.74,58363.13,4607.6975,10701.33,8760.710000000001,0.415,3269.385,383.2375,0.225,19.3675,1844.4025000000001,1727.01,2098.495,801.695,5286.2875,17.990000000000002,281.1925,116.1125,4691.25,249.4375,511.25,5695.5725
2020-06-22 20:00:00+02:00,37.63,56026.0175,4608.3425,10814.9675,8738.7075,0.39,3367.9175,383.2775,0.2175,19.8275,2107.77,1634.8775,2090.985,833.8425,5292.2375,17.990000000000002,281.725,113.6625,1492.3325,249.86,546.5425,4492.415
2020-06-22 21:00:00+02:00,37.39,53285.0675,4570.57,10980.805,8778.2425,0.4175,3217.615,383.2375,0.24,20.6225,1715.9725,1485.895,2096.3075,552.17,5292.13,15.5,282.25,120.8725,128.345,249.2275,605.69,4295.385
2020-06-22 22:00:00+02:00,36.38,51664.7825,4498.885,10989.067500000001,8820.724999999999,0.4075,3125.915,383.1925,0.255,21.322499999999998,1650.5075,1540.66,2101.49,447.52250000000004,5290.5875,14.54,282.25,121.2175,0.69,248.625,740.6425,4651.8825
2020-06-22 23:00:00+02:00,33.01,47684.292499999996,4440.885,10971.59,8836.285,0.43,2928.135,383.735,0.23,21.817500000000003,246.405,625.515,2104.225,320.955,5294.4225,14.335,282.25,120.7625,0.4925,248.885,741.9825,4798.395
2020-06-23 00:00:00+02:00,30.0,44470.6625,4345.6125,10799.77,8836.945,0.405,2171.5299999999997,383.32,0.235,22.365000000000002,72.1425,1063.2975000000001,2109.1675,171.95250000000001,5299.1025,13.03,276.25,121.82,0.485,256.9425,653.8575000000001,4485.9375
2020-06-23 01:00:00+02:00,27.12,42339.572499999995,4330.4075,10437.65,8879.905,0.4375,1808.8525,383.3175,0.23750000000000002,22.557499999999997,765.7725,1689.1,2107.715,68.7575,5303.825,10.5625,276.25,121.055,0.555,256.2475,533.54,4096.3025
2020-06-23 02:00:00+02:00,25.88,41046.1875,4315.5675,10021.8075,8961.2375,0.3875,1734.365,383.11,0.245,23.057499999999997,1122.7625,2010.54,2099.4125,108.5675,5310.0425000000005,10.4975,276.25,121.1275,0.5549999999999999,257.3925,418.445,3609.37
2020-06-23 03:00:00+02:00,24.4,41332.0225,4307.450000000001,9792.09,9000.467499999999,0.40249999999999997,1742.6725000000001,383.07,0.2475,23.38,1223.32,1801.5725,2095.13,106.5175,5316.3575,10.4825,276.25,119.0975,0.55,257.7725,509.53499999999997,3326.1800000000003
2020-06-23 04:00:00+02:00,24.43,42234.485,4317.0075,10302.380000000001,8948.0175,0.375,1759.0825,383.5275,0.2525,23.8425,1597.115,1969.0,2093.84,109.1575,5322.61,10.5625,276.25,119.2,5.44,256.855,534.115,3173.52
2020-06-23 05:00:00+02:00,27.04,44824.515,4358.345,11115.655,8963.1375,0.38,1861.8325,383.32,0.235,23.9775,1364.7425,1277.01,2085.7575,165.04,5330.225,10.45,276.25,121.7025,348.12,256.1125,532.45,3091.0125
2020-06-23 06:00:00+02:00,35.03,51863.3725,4493.3125,11581.56,9114.395,0.3975,2362.11,382.7775,0.2375,23.7575,268.2175,422.155,2086.24,353.595,5340.235,10.4675,276.25,119.4925,2438.565,256.5775,615.7075,2537.045
2020-06-23 07:00:00+02:00,37.44,57778.5525,4604.5075,11704.345000000001,9237.66,0.3725,2623.5474999999997,382.8175,0.22999999999999998,22.505000000000003,829.045,1699.375,2089.2675,671.9675,5331.6425,10.665,276.25,115.5175,7135.867499999999,262.635,614.995,1819.9950000000001
2020-06-23 08:00:00+02:00,37.16,61164.915,4642.6375,11751.425,9290.9025,0.3775,2655.7675,383.6525,0.22999999999999998,21.439999999999998,1229.605,1102.6075,2072.6325,643.0075,5322.315,10.535,276.25,110.33500000000001,13981.8925,259.1375,580.5475,965.915
2020-06-23 09:00:00+02:00,34.9,62466.8175,4582.775,11759.4175,9584.650000000001,0.395,2307.535,383.3625,0.2575,20.5325,944.48,606.975,2058.8500000000004,623.255,5306.1775,10.275,276.25,106.5075,20765.7275,259.46,619.7425,884.6975
2020-06-23 10:00:00+02:00,31.92,63621.7675,4520.6975,12476.4575,9463.7525,0.4225,2021.395,383.11,0.245,19.77,753.3375,303.9375,2057.1375,444.28999999999996,5297.7925,10.4375,276.25,105.5725,25603.055,258.5625,596.2425000000001,1642.335
2020-06-23 11:00:00+02:00,30.24,65179.84,4492.155,11750.6325,9423.235,0.4125,1757.04,383.4825,0.23249999999999998,19.1675,519.28,319.20500000000004,2058.3525,402.49,5292.185,10.5325,219.5,101.6575,28142.75,259.4275,585.0475,2026.1025
2020-06-23 12:00:00+02:00,28.79,64746.2125,4417.0775,11723.8375,9342.4375,0.4375,1826.1875,383.36,0.21,18.575,463.105,727.6274999999999,2067.15,271.5325,5287.22,10.525,219.5,109.06,30435.245,260.7,470.77,2219.8025
2020-06-23 13:00:00+02:00,28.23,63837.24,4406.6825,11514.130000000001,9169.6425,0.41,1818.8625,383.9875,0.2375,18.165,1264.505,1620.06,2063.3325,292.2975,5280.085,10.5375,219.5,112.0925,31265.86,260.6075,371.7475,2385.7425000000003
2020-06-23 14:00:00+02:00,27.82,62284.075,4381.7175,11135.44,8963.615,0.435,1866.18,383.4475,0.255,17.7675,1221.98,1214.165,2061.63,412.03,5278.16,10.435,219.5,113.3075,30665.4375,255.1825,335.2525,2489.715
2020-06-23 15:00:00+02:00,28.65,60920.055,4374.425,11222.09,9226.645,0.475,1902.025,383.7375,0.2625,17.627499999999998,463.09749999999997,973.41,2059.5875,216.1875,5276.765,10.445,219.5,116.225,28301.0075,254.465,280.25,2797.0275
2020-06-23 16:00:00+02:00,30.0,59948.81,4404.0775,11320.307499999999,9403.865,0.4325,1938.85,383.49,0.2575,17.4775,88.095,836.465,2073.5675,322.725,5278.23,10.4475,219.5,116.9225,24091.497499999998,260.105,244.7175,3057.8825
2020-06-23 17:00:00+02:00,33.0,59422.885,4468.3975,11560.654999999999,9540.1675,0.4275,1928.59,383.4475,0.245,17.5225,381.395,802.4425,2069.4775,416.95500000000004,5276.495,10.17,219.5,118.9575,18267.7675,257.1825,177.805,3242.935
2020-06-23 18:00:00+02:00,36.59,59200.7875,4545.915,11677.880000000001,9548.9575,0.42,2133.9275,382.945,0.25,17.6525,1095.8175,1081.6975,2058.83,525.595,5274.245,9.969999999999999,229.015,118.61,11323.2275,257.3125,139.75,3218.375
2020-06-23 19:00:00+02:00,44.51,58567.945,4608.9175,11764.817500000001,9614.665,0.4375,2403.79,382.5675,0.22999999999999998,17.9575,2472.7799999999997,1860.685,2057.3450000000003,833.4975,5276.68,10.8625,238.46,121.9825,4948.5425,258.385,182.0,3079.7525
2020-06-23 20:00:00+02:00,48.65,56451.885,4610.2474999999995,11793.2325,9669.695,0.4625,2399.5925,383.0675,0.2275,18.9125,2883.8525,1795.33,2044.4375,927.9449999999999,5270.1275000000005,10.665,238.54500000000002,122.0375,1443.4625,259.4125,183.3475,3145.9375
2020-06-23 21:00:00+02:00,41.29,53470.9675,4588.674999999999,11906.4125,9519.59,0.4675,2204.8975,382.86,0.2425,20.3,1509.455,1469.2675,2047.6225,266.1925,5271.42,10.355,238.8125,123.345,125.265,258.46000000000004,203.275,4077.7799999999997
2020-06-23 22:00:00+02:00,38.41,51522.395000000004,4507.3375,11894.41,9160.99,0.5025,2193.2825,382.735,0.2425,21.705,1415.835,1358.125,2059.0325000000003,622.465,5273.795,10.1425,240.18,123.5975,0.875,259.9175,178.3,5130.115
2020-06-23 23:00:00+02:00,34.3,47159.935,4457.625,11803.27,9155.07,0.46749999999999997,2472.95,382.86,0.21,22.8,195.83249999999998,671.6175,2059.3175,304.245,5279.32,10.2625,244.79500000000002,123.925,0.6325000000000001,259.1025,180.3425,5902.8825
2020-06-24 00:00:00+02:00,33.02,44073.265,4392.8324999999995,11768.0675,9562.27,0.435,2588.4225,383.1525,0.2225,23.32,281.12,961.1199999999999,2063.9175,134.08,5258.425,10.2125,228.15,124.14,0.5,487.0625,152.89499999999998,6308.205
2020-06-24 01:00:00+02:00,31.37,42281.8825,4370.3925,11347.46,9556.0175,0.44,2438.265,382.94,0.21,23.7075,1477.9325000000001,1780.3075,2058.6725,117.19749999999999,5259.3775000000005,10.225,239.2875,123.315,0.5,485.07,97.55,6358.995
2020-06-24 02:00:00+02:00,27.83,40998.755,4331.28,11002.539999999999,9599.89,0.4225,2410.26,383.15,0.2225,24.2125,1364.4775,2167.3075,2065.3625,105.7825,5271.93,10.355,241.255,123.205,0.555,486.9375,65.97749999999999,5923.655
2020-06-24 03:00:00+02:00,26.76,40986.2275,4327.835,10640.5875,9612.555,0.43,2232.14,383.1,0.2425,24.69,1122.3125,2389.565,2061.25,70.1425,5278.925,11.280000000000001,240.445,125.105,0.5625,486.4175,74.35,5347.12
2020-06-24 04:00:00+02:00,26.86,41797.6725,4349.675,10628.1425,9536.46,0.425,2142.245,381.84749999999997,0.2625,24.985,685.3299999999999,2502.9375,2065.4075000000003,139.3025,5299.342500000001,14.4375,239.62,125.74,5.3875,487.05,81.0775,4950.8275
2020-06-24 05:00:00+02:00,28.53,44304.1275,4410.2675,11024.19,9662.1475,0.4175,2277.13,380.845,0.2475,25.155,652.4475,1764.2175,2065.9449999999997,121.575,5308.8325,14.2525,238.865,125.8675,354.89750000000004,489.44,153.185,4566.9974999999995
2020-06-24 06:00:00+02:00,37.57,51345.985,4547.8275,11716.5625,9808.365,0.3725,3237.4224999999997,381.0975,0.2175,24.835,506.3825,539.855,2056.515,412.20500000000004,5332.3475,14.09,237.21,125.46000000000001,2380.0924999999997,490.6375,211.125,3741.675
2020-06-24 07:00:00+02:00,41.71,57590.985,4682.92,11862.2525,10221.1075,0.4,3796.8475,380.845,0.235,23.2025,884.5675,1385.8375,2056.265,709.3824999999999,5335.0875,13.895,235.99,121.1875,7324.5475,489.2975,223.3525,2469.835
2020-06-24 08:00:00+02:00,39.03,61200.39,4685.0875,11852.615,9961.08,0.45999999999999996,3678.7525,380.345,0.2425,21.549999999999997,216.4425,777.8225,2035.2175,267.085,5321.6675,14.1725,235.99,120.5425,14318.6125,486.47,186.8675,1085.01
2020-06-24 09:00:00+02:00,37.66,62380.8925,4637.43,11797.92,10184.585,0.445,3354.4700000000003,380.845,0.2525,20.18,305.33,594.71,2031.6924999999999,498.4,5286.5775,14.325,235.99,121.2825,21250.625,486.995,179.91,1093.0149999999999
2020-06-24 10:00:00+02:00,36.12,63689.5,4564.745,11631.665,10025.08,0.4425,3240.015,380.68,0.2525,19.27,162.39249999999998,231.4625,2038.4425,303.73,5201.865,14.075,240.115,120.4075,26384.995,440.975,161.94,2126.2625
2020-06-24 11:00:00+02:00,35.21,64655.2975,4512.887500000001,11551.9975,9909.904999999999,0.4625,2864.04,380.805,0.23249999999999998,18.605,70.825,458.2325,2044.995,230.21499999999997,5185.0325,14.23,239.11,118.99000000000001,29124.1575,444.5525,323.65,3007.0825
2020-06-24 12:00:00+02:00,34.84,64322.695,4454.615,11599.307499999999,10033.73,0.47,2879.975,381.01250000000005,0.195,18.295,822.6325,192.5275,2058.58,374.5675,5181.297500000001,14.0075,239.68,117.375,30217.2975,445.74,488.155,3247.13
2020-06-24 13:00:00+02:00,33.69,63439.18,4432.8,11305.205,9875.0975,0.5125,2821.8875,380.8025,0.20500000000000002,18.0625,478.64,302.825,2034.9975,321.15999999999997,5182.9125,13.965,238.28,115.8425,29951.8675,441.1075,481.9425,3592.3425
2020-06-24 14:00:00+02:00,32.77,61883.8275,4391.672500000001,10937.235,9630.0475,0.525,2633.2975,380.845,0.2125,15.397499999999999,447.66249999999997,505.47,2055.2475,339.34749999999997,5167.3375,14.1325,234.91750000000002,122.025,28319.6225,442.635,434.5625,4015.6375
2020-06-24 15:00:00+02:00,32.72,60951.0625,4404.045,11356.385,9707.96,0.485,2636.68,380.72,0.2125,15.1075,951.67,259.46,2051.06,317.13,5178.95,14.23,236.29,124.87,25601.93,439.245,505.0625,4764.635
2020-06-24 16:00:00+02:00,33.98,59789.0225,4441.1075,11546.36,9646.692500000001,0.4825,2684.5225,381.22,0.20750000000000002,16.557499999999997,769.8275,279.85,2050.3025,218.6425,5217.825,14.7975,234.2875,121.08500000000001,21399.9925,482.2275,583.355,5353.4974999999995
2020-06-24 17:00:00+02:00,37.16,59426.1225,4501.8099999999995,11780.2525,9933.2125,0.495,3166.455,381.055,0.2275,16.91,886.0725,283.68,2046.7925,410.78999999999996,5269.4375,14.057500000000001,233.33499999999998,118.685,15973.0875,483.77,668.05,5950.4725
2020-06-24 18:00:00+02:00,40.93,59217.42,4583.88,11750.57,9681.1,0.49,3386.63,380.9725,0.215,17.0975,1083.1025,1242.01,2035.9,376.3575,5244.005,10.9525,235.535,119.92,10010.5925,482.225,962.99,6650.7625
2020-06-24 19:00:00+02:00,47.11,58196.3525,4632.9675,11825.3825,10018.9975,0.5,3503.14,380.88750000000005,0.1975,17.895,2147.4399999999996,1328.125,2032.295,658.25,5269.78,10.0,235.8975,121.74249999999999,4666.72,482.4075,1385.0475,6842.0175
2020-06-24 20:00:00+02:00,45.65,55992.9875,4629.82,11783.182499999999,9968.5125,0.46499999999999997,3474.5950000000003,381.35,0.2225,18.97,1976.1399999999999,1541.4650000000001,2027.4375,600.7925,5269.4175,9.4375,235.0775,123.9225,1396.6675,487.0025,1905.4650000000001,6694.085
2020-06-24 21:00:00+02:00,40.24,53437.11,4604.4125,11832.165,9941.4725,0.5025,3502.6425,380.93,0.2375,20.182499999999997,2618.145,1624.9675,2022.2675,690.6825,5264.405,9.2575,235.18,124.2325,122.855,485.0575,2182.8525,7626.2875
2020-06-24 22:00:00+02:00,38.95,51257.235,4536.217500000001,11829.795,9545.9625,0.45999999999999996,3141.54,380.89,0.22,20.85,939.5075,1110.18,2030.0375,474.5525,5260.6125,9.34,234.015,124.61,0.7775,489.27250000000004,2327.2025,8962.177500000002
2020-06-24 23:00:00+02:00,33.98,47533.195,4460.39,11689.18,9588.685000000001,0.4625,2963.895,380.845,0.23,21.372500000000002,391.4125,305.155,2027.355,330.39,5259.7875,9.969999999999999,234.6325,125.12,0.56,493.575,2453.9925,10285.154999999999
2020-06-25 00:00:00+02:00,30.32,44876.7275,4380.98,11431.23,9606.0475,0.45999999999999996,2512.8825,380.9275,0.23750000000000002,21.92,442.04999999999995,1842.5775,2021.53,206.0725,5268.2925,9.6925,276.16,125.745,0.54,497.59,2560.0175,10840.7775
2020-06-25 01:00:00+02:00,27.54,43193.805,4358.3325,10810.1425,9696.4725,0.47,2284.9075,380.97,0.2175,22.335,1234.395,1658.9075,2021.19,163.6725,5285.7675,9.5075,276.16,126.7575,0.54,494.345,2818.305,10720.57
2020-06-25 02:00:00+02:00,26.51,42043.0375,4368.8099999999995,10514.575,9698.1075,0.4725,2261.3900000000003,380.97,0.2025,22.822499999999998,1423.435,1798.225,2026.16,127.61,5287.7375,12.82,276.16,124.6875,0.55,496.4475,2647.56,10109.1225
2020-06-25 03:00:00+02:00,25.75,41923.457500000004,4366.6475,10277.7375,9551.49,0.4475,2204.7975,380.845,0.2375,23.085,1425.9525,2394.7625,2025.295,105.2625,5291.67,13.4575,276.16,123.5675,0.595,503.4575,2411.7475,9639.68
2020-06-25 04:00:00+02:00,25.43,42622.0625,4383.4800000000005,9972.27,9408.99,0.4475,2089.3275000000003,380.68,0.2375,23.405,1568.93,1989.1975,2022.8175,145.60250000000002,5302.995,13.682500000000001,276.16,123.8575,3.59,499.16,2001.805,9432.79
2020-06-25 05:00:00+02:00,27.1,45099.62,4403.6525,10582.3775,9718.17,0.485,2203.7425000000003,381.8075,0.2375,23.77,1423.9299999999998,1554.0225,2023.77,180.2775,5311.265,13.435,274.76250000000005,122.89,251.13,499.5475,1774.045,8861.865
2020-06-25 06:00:00+02:00,34.49,51973.2925,4503.537499999999,11625.445,10028.52,0.4775,3072.2200000000003,385.73,0.225,23.447499999999998,628.8025,361.5175,2023.8625,414.1425,5319.3275,13.4,270.57,122.625,1877.05,499.89,1494.79,7416.0975
2020-06-25 07:00:00+02:00,40.73,57818.445,4628.7575,11821.805,10340.8475,0.46499999999999997,3290.5825,385.855,0.215,23.0775,1284.3725,588.9675,2025.655,779.1425,5318.34,13.469999999999999,269.70500000000004,118.41,5509.1975,493.6575,1348.0925,5193.1475
2020-06-25 08:00:00+02:00,42.09,61280.2675,4653.05,11793.6475,10389.555,0.475,3261.2125,387.485,0.23,22.475,1891.57,216.4125,2029.9524999999999,511.60249999999996,5304.3275,13.487499999999999,268.78,116.5125,10952.4125,486.145,1373.9825,3778.8075
2020-06-25 09:00:00+02:00,40.98,62631.2175,4618.63,11804.147500000001,10299.2,0.4775,3191.6400000000003,387.485,0.22,22.0025,1881.8999999999999,186.6725,2028.8274999999999,556.785,5290.3225,13.875,269.0075,115.225,16514.2575,486.8625,1557.695,4291.17
2020-06-25 10:00:00+02:00,38.83,64146.3975,4582.615,11737.1475,10215.4725,0.4425,3112.74,389.74,0.235,21.509999999999998,1048.3575,176.3775,2031.0425,535.3525,5280.4400000000005,13.5225,268.9625,115.615,20958.0575,485.88,1652.98,5665.8225
2020-06-25 11:00:00+02:00,36.5,65624.4025,4535.5625,11538.5125,10216.695,0.4675,3140.73,392.40999999999997,0.2275,21.009999999999998,1000.8525,279.9325,2032.48,769.42,5266.7375,13.54,268.7475,107.9575,24343.96,494.5425,1639.5974999999999,6695.125
2020-06-25 12:00:00+02:00,33.31,65594.08,4444.2625,11246.8625,10083.49,0.4875,2942.37,390.4475,0.2175,20.985,860.675,309.1975,2041.02,425.53,5247.6675,13.3975,268.74,114.36500000000001,26206.6025,496.3325,1807.97,7284.205
2020-06-25 13:00:00+02:00,31.38,64870.425,4369.2975,11317.26,9865.3675,0.47750000000000004,2545.79,390.74,0.235,20.4525,208.4125,599.0525,2046.15,206.0475,5236.8075,13.4125,268.74,114.08500000000001,26873.9325,488.15250000000003,1870.52,7832.83
2020-06-25 14:00:00+02:00,29.94,63952.2225,4368.887500000001,11260.595,9828.355,0.515,2226.9375,390.405,0.2225,19.6575,123.97500000000001,826.585,2048.37,187.0875,5235.030000000001,13.315,268.74,114.2075,25693.615,491.14,1996.51,8387.625
2020-06-25 15:00:00+02:00,29.87,62320.3675,4367.365,11305.032500000001,9964.1475,0.5625,2079.4175,390.3675,0.2425,19.125,509.06,448.16,2044.615,292.09000000000003,5233.075,13.485,268.74,118.3875,22839.1675,490.15,2147.3675,8710.8225
2020-06-25 16:00:00+02:00,32.4,60886.055,4400.5725,11367.77,9863.9325,0.5525,2628.9075000000003,390.8625,0.23249999999999998,18.9775,435.59000000000003,338.39,2037.005,455.3075,5223.0275,10.565,268.785,120.275,19348.2775,489.29499999999996,2421.54,8555.932499999999
2020-06-25 17:00:00+02:00,37.06,60851.6975,4457.4125,11748.0325,9781.585,0.5575,3135.535,390.7825,0.2225,19.0875,307.505,388.22,2033.5,408.2925,5221.139999999999,9.95,269.075,120.025,15171.265,492.465,2842.7174999999997,8253.045
2020-06-25 18:00:00+02:00,39.55,60232.4375,4564.285,11805.8775,9737.225,0.5700000000000001,3293.9849999999997,390.865,0.2125,19.1125,77.02,1304.135,2021.8975,355.485,5225.8825,9.7025,275.125,120.96000000000001,9916.0325,492.6125,3110.28,7972.005
2020-06-25 19:00:00+02:00,44.13,59053.0075,4631.7675,11817.8225,9927.71,0.57,3312.6425,390.7825,0.22,19.4375,1115.965,1407.8474999999999,2018.305,674.185,5233.0575,9.415000000000001,272.73,122.68,4770.2825,494.0425,3477.345,7423.79
2020-06-25 20:00:00+02:00,41.23,56918.5625,4626.6825,11845.805,9984.365,0.55,3282.815,390.865,0.2325,20.1675,1909.545,1587.995,2028.0325,694.955,5234.297500000001,11.855,271.3375,124.8825,1489.3675,493.935,3712.8775,6546.025
2020-06-25 21:00:00+02:00,40.24,54510.35,4586.5575,11826.7225,9962.369999999999,0.5675,3234.325,391.24,0.22999999999999998,21.18,1339.27,684.84,2036.365,571.785,5239.967500000001,12.8675,270.96500000000003,122.92,126.4225,496.03499999999997,3804.085,6828.6224999999995
2020-06-25 22:00:00+02:00,38.0,52163.9125,4536.0175,11818.285,9663.08,0.5625,3313.8725,390.8225,0.215,22.052500000000002,1167.9625,472.78999999999996,2033.4025,419.095,5239.3475,11.176666666666668,269.85,124.7025,0.8275,499.15,3546.0074999999997,8459.42
2020-06-25 23:00:00+02:00,33.43,48619.7625,4476.9400000000005,11599.369999999999,9477.42,0.5475000000000001,2968.1225,390.9475,0.2525,22.9825,709.09,445.8575,2028.7275,250.0525,5249.360000000001,0.0,268.6675,125.74000000000001,0.585,503.555,3359.165,9491.9475
2020-06-26 00:00:00+02:00,32.47,45153.165,4399.865,10931.53,9097.5475,0.5525,2397.4275,390.78,0.26,23.685,136.535,1626.7575000000002,2024.0075000000002,107.4525,5256.0925,0.0,278.36249999999995,129.93,0.5650000000000001,556.465,3198.435,9753.630000000001
2020-06-26 01:00:00+02:00,28.12,43148.565,4381.155000000001,10520.8325,8880.915,0.5275000000000001,2204.24,390.57500000000005,0.2525,24.2575,1403.2975000000001,2087.7574999999997,2020.585,16.9975,5259.8075,0.0,268.41249999999997,131.58499999999998,0.5825,564.025,3034.7125,9346.88
2020-06-26 02:00:00+02:00,25.96,42285.58,4364.79,10065.225,9112.0025,0.525,2137.42,390.82500000000005,0.235,24.59,1479.8975,1867.2475,2014.795,28.1725,5272.5824999999995,0.0,266.48,132.5525,0.6125,567.83,2553.1525,8667.58
2020-06-26 03:00:00+02:00,25.59,41956.0925,4376.1,10028.865,9156.54,0.495,2152.53,390.9475,0.245,24.9075,1768.3275,1778.2575000000002,2010.545,81.2525,5282.33,0.0,266.765,134.3625,0.6675,568.5725,2030.47,7739.65
2020-06-26 04:00:00+02:00,25.63,42494.7225,4389.895,10039.17,9204.4675,0.5,2164.8,390.7825,0.2525,24.98,1711.595,1995.7775000000001,2008.275,262.4075,5287.955,0.0,267.44,134.8125,4.4325,568.4475,1658.15,6981.047500000001
