Date,AAPL,AMD,BAC,CVX,GOOGL,GS,INTC,JPM,KO,MA,MCD,MS,MSFT,NVDA,PEP,SBUX,V,XOM
2015-01-28,0.05653297555515002,-0.025925900743168362,-0.027511342479451084,-0.04202836167935187,-0.016807634223157786,-0.01949085999653799,-0.01199158344540674,-0.0258007939895748,-0.011087667949173374,-0.01259600091684443,-0.00882035541566839,-0.022858895983410288,-0.034458359680585415,-0.01630162584846029,-0.01033861726686136,-0.00871615157675154,-0.018446587922243185,-0.03298533253916436
2015-01-29,0.03113354419730019,-0.007604645807912647,0.01513150727349033,-0.0068462663116456435,0.0015612494110954778,0.016989292133673617,0.012729341534799543,0.01680373793616563,0.004294154859529442,0.007927058090333228,0.05057410004921992,0.017767440054220707,0.019907087236483267,0.024339853520385146,0.0032381641893837187,0.016900703418871288,0.006656770350928154,-0.004206553819728898
2015-01-30,-0.014634096833042731,-0.015325656498372697,-0.018146198382383516,-0.00456320355238049,0.04738610795856113,-0.020342261438318188,-0.03420063581398458,-0.023172333892350183,-0.022090205396349094,0.007986506483963929,-0.008898201912312387,-0.016293501406128175,-0.038323892915963276,-0.029322743438458754,-0.023430354018390886,-0.0170688140094043,0.02786304015169927,-0.0018269812462190504
2015-02-02,0.012546892392672593,0.038910562509224755,0.02046186840252573,0.03442881953816879,-0.00995239371993728,0.017864590311602146,0.018462624272872485,0.020044282541187508,0.01020195598989515,0.011581076565591042,0.0007569771460165242,0.018042238787915776,0.021782323414450966,0.021875279719505203,0.016528420186832316,0.005255332730288886,0.0016867511961806692,0.024708433467455215
2015-02-03,0.0001684246504225495,0.033707832059029164,0.027813706656628634,0.03271767065700404,0.0020668634894587257,0.02706713410667594,0.0014855547750671771,0.022534767165522718,0.0009614111867073394,0.010002141315162083,0.01524135916589886,0.018013136523918893,0.007751731170233089,0.024974458588306492,0.009126158620074376,0.0093531914912246,0.017427936185475668,0.02980568693790686
2015-02-04,0.007669441137179156,0.03260866466677248,-0.006293259516806926,-0.010773521693925092,-0.013500932543326516,-0.00810046984319146,0.004184336850255654,-0.005994478467327147,0.0012014472811712196,0.0044152184215739965,0.001384499659708549,-0.0077059834076862455,0.005769564289515472,0.0024860634694112704,0.0041582497150103315,0.0023731754729436894,0.01963108472308228,-0.008563645820479304
2015-02-05,0.007137697250034547,0.16140352755775877,0.011399592432023598,0.008860785272309935,0.007090104672367481,0.011130928140892893,0.010119218242860883,0.006917610315784195,0.0026388442625870923,0.01948188128454653,0.003083370434931787,0.004602040420046194,0.014579355271089778,0.016369438286969684,0.00010328490817057556,0.010597161506275432,0.02608661425931791,0.009840654850283403
2015-02-06,-0.008420852951650848,-0.08459213783388864,0.032561261479002956,0.002744190719772499,0.007643801869122502,0.014715156878601476,-0.01885702250618937,0.019728549121204253,-0.008135865099236805,-0.019342957620551937,-0.0037101720234510305,0.024620046581995902,-0.000942656875544623,-0.004392809678212983,0.0010353186704818995,-0.007139189578140415,-0.016115194944241074,-0.001854806088057992
2015-02-09,0.006642536489805728,0.003300326916725993,-0.008490233866024877,0.00748134497474684,-0.008616069320701913,-0.006596674439868,-0.011111207471840578,-0.001209419203467399,-0.005307700768051982,0.005109307754831871,-0.013512160847159449,-0.004470233516656652,-0.0011788499355406268,-0.0009801551350461235,-0.0076519574005791124,-0.0020223551149499697,-0.007329150333819201,0.0006557155338640097
2015-02-10,0.01921142137452958,0.0,0.004281541901990149,-0.0022638956842385705,0.020556162704203684,0.012841364827564483,0.02338305347576264,0.011069069771063367,0.02837755642830664,-0.004255689701548326,0.01402055377543121,0.014875185053281337,0.005666049450644417,0.027968387769277125,0.021048438165272687,0.026570423006872623,-0.0034280795298491373,-0.006006731004922328
2015-02-11,0.023438735202895966,0.009868411765204144,-0.0036544903594882827,-0.0018156559850682763,-0.003998998255496877,0.016742284740681956,-0.004451027599960078,-0.0015397429837465948,-0.000707622195923685,0.0027307383011530018,0.002021255928034371,0.005807386484709909,-0.005164562935249584,-0.006682148910423846,0.024594341403123332,-0.004277059597029287,0.007270785738057395,-0.0045053078576350325
2015-02-12,0.01265202888285799,0.016286629773138106,0.01894901907897828,0.01790473245484825,0.014888707208692287,0.011351458225709044,0.017287415916282356,0.020558522226837184,-0.004720692774476842,0.036230000041668875,0.009341190563879609,0.014572457560658725,0.016753488325719212,0.07159955093304737,-0.0012949023056891829,0.01145494172237238,0.018497045064849393,0.019536409611944583
2015-02-13,0.0049030074635130205,0.009615452214343234,-0.003599246872988071,0.017319303103171757,0.009432091100898488,-0.004110007548437267,0.006739309790998016,0.0016787058615457262,-0.004268243293239937,-0.0043416771926956255,0.005888659054733791,-0.00325171616597264,0.018101068882644178,0.0004486846113000986,-0.011369314560281563,-0.002722664947543363,-0.004724705404864693,0.010826237725914734
2015-02-17,0.005901965632841399,-0.012698475892249372,0.0012040339856347337,-0.003369468295669864,-0.011158522875652666,0.005396720416317002,0.011059294340155512,0.007206641408169512,-0.004286799802346142,0.004360609551732786,-0.013591173974443871,0.0038059041051690112,0.00045935139746622333,0.0031380459279091166,-0.007767757404324338,0.0049136108035527926,0.004598746064987669,-0.0034270648006138327
2015-02-18,0.006962059876697069,-0.0096462933767546,-0.019843655779711367,-0.01743742630248013,-0.00433010969502956,-0.007104451975396553,-0.013529204295354536,-0.012146781502410442,-0.0019128364314886515,0.0024000000748130024,0.0024375709378192667,-0.014896892051235233,-0.0011469806724693221,-0.011617978834192466,0.009861924909911668,0.01054035656783836,-0.006460464182762804,-0.021923742613059294
2015-02-19,-0.002097736092526614,-0.0064935004616650804,-0.0055216078373439,-0.01892416963074084,0.007002659675945377,0.0023321685350139454,-0.0017506541544760612,-0.002358018176978449,0.009105745594728099,0.01675539231888945,-0.0041234373566978455,-0.0010996292928815432,-0.0006894503130775442,0.0027123273439431106,-0.006141600195488817,0.0018277654030709467,-7.451882263209697e-05,-0.01725101882361224
2015-02-20,0.008174840783340409,0.0,0.010487320703728598,0.002306783259904188,-0.008509430237567561,0.012691035540044915,0.0058461084903533855,0.00962376836208545,-0.003324719223129824,0.01782541203923671,0.0,0.011285052662818096,0.008276033598697552,0.007214205130522622,0.003444606714242626,0.0036494794358146176,0.014492597040682398,0.005366475711022556
2015-02-23,0.0270268137954226,0.0,-0.010988689034830856,-0.006813823396010221,-0.012550745383193007,-0.006266145819737279,-0.018889763707230167,-0.007525422291487005,-0.0028592935151684484,0.003634586901315906,0.0012740448505343949,-0.012792413027731708,0.006611828611453818,-0.008057627130343192,0.003937146790434998,0.000748522655354078,3.715345028476591e-05,-0.01011977782466944
2015-02-24,-0.0062405843653453585,0.01633985400367921,0.011110781962753391,0.000927546423389547,0.006822460152860366,0.010036454475184309,0.019253456959747117,0.024768231864305212,0.006690750528151046,0.002194968772646355,0.007104410834742669,0.012958179410842652,-0.0013591325895306872,0.010645436699158184,0.0013067276944445094,-0.001389395989545572,-0.001978620012380028,0.004606263362841645
2015-02-25,-0.025573357732156632,-0.0032154311255848667,0.00671580444387998,0.005742394083657842,0.016114354393764296,-0.0026014909820725185,-0.013368078669378392,0.00526170971405393,-0.0018986965853645676,0.014783432854214018,0.038745013229015024,-0.004082276757610304,-0.0022675277852887143,-0.007620182678715559,-0.0008028566395581471,0.008668007993750892,0.001982542711063573,0.0020126976999863544
2015-02-26,0.01265670806794228,-0.0064516069489635175,-0.027289563789148152,-0.013998645420745581,0.021851422673047516,0.005650649416562237,-0.008836428895898196,0.007196464026524296,0.009750160232907534,-0.01521553449026114,0.017380593781336495,-0.014484977438763647,0.0015906434409929116,0.00271100998382634,-0.004322138941633358,0.003076435731931282,0.0027102253509025953,-0.010602584109591695
2015-02-27,-0.015028675092053412,0.00974025069249751,-0.014338782655485605,-0.0035497221705886872,0.005971889244495765,-0.01253883054696514,-0.011887016676651152,-0.004871484062343057,0.019783493132218277,-0.012382005353401393,-0.006129932969217489,-0.007487869702830441,-0.004766074078171201,-0.0063063180698048615,-0.0009081364393623836,-0.011210894300065721,-0.00891345669521837,-0.0012411281090644044
2015-03-02,0.0049042679254942545,0.03215438791777392,0.012650358447314991,-0.007311393790204512,0.022021599556862004,0.010538010593344582,0.02436061324116312,0.00799565760139731,-0.002309903056451512,0.020969592810030857,0.011121939476769871,0.012573645160061542,0.0006840120031892383,0.024478114689878705,0.00020225878234958472,0.00791520415231095,0.02572725160487077,-0.005646998935995184
2015-03-03,0.002091457467712221,-0.021806832526770514,0.0018733177059104822,-0.0069876617212598635,0.00655631672605006,-0.0027113666835218986,0.0011742261597413872,0.0032380022099374184,-0.005786893208831079,-0.011410856011654369,-0.002599560646461496,-0.01158963474503194,-0.013673330241786519,-0.018584006572371137,-0.006060852498123159,-0.0024412215455137387,-0.010744620922470194,-0.004770328228677845
2015-03-04,-0.006338665421021794,-0.028662468019451603,-0.009380584222112742,0.0,-0.0007947856000515285,-0.008364956608902685,0.0005868226006395805,0.002581824005761124,-0.010476884455579039,0.008134696085663418,0.005113079014380517,-0.020379650868574073,-0.0050835930011132735,0.011271290892554742,-0.003939140667099217,-0.009999767273986326,-0.005629787384948681,-0.005021607766652281
2015-03-05,-0.016570739256675515,-0.02295079814333678,0.010100982296940009,-0.004089186120128652,0.0053603026966280165,0.0021615055700219266,-0.011430361381982501,-0.002092356004354645,-0.0023531258918169096,0.011994886337015398,-0.011371740446311729,0.012254195036175863,0.0011610392903118605,0.019170888191431867,-0.0013350585015524663,0.006124882861164194,0.0013880490078697072,-0.005047304324097057
2015-03-06,0.0015029915501976188,-0.020134208857554126,0.013750057150919925,-0.011267063736048244,-0.014670694235337178,-0.01667713897532097,-0.016009594018549733,-0.017903275224286475,-0.020754982767067887,-0.021765250715606532,-0.019977915604165286,0.0002816501223974477,-0.01739704917652596,-0.013560767350286662,-0.010901596417719928,-0.015058976062180873,-0.017473358432870012,-0.012796964380653919
2015-03-09,0.004265456583435467,0.0034246541787590346,-0.003082745488577232,0.0038627051525625955,0.0020946873657945453,0.005457151213625888,-0.014160883275361247,0.01001815936388506,-0.0031309588499728314,0.003634586901315906,0.005971978455850069,0.003940532535033903,0.011567387849885868,0.0026605089499236456,-0.001352136491902689,0.00889161481425993,0.007722284311412864,-0.005488318567404504
2015-03-10,-0.02068599506980129,-0.003412965950654212,-0.0235004903753262,-0.010004626911332415,-0.024821529041262003,-0.027776033592400773,-0.03117359588424673,-0.02504069268221676,-0.01691204624599807,-0.02502176375715559,-0.014533328810423796,-0.022147557329609713,-0.01913660992493804,0.01724901014775937,-0.016763808994027074,-0.009243079936259835,-0.02291616581692113,-0.010568487746846267
2015-03-11,-0.01823141258486849,-0.027397315080268658,0.02026601789964344,0.00612195542691496,-0.007430532737019102,0.008045273579431855,0.019874081554295486,0.004669976235005979,-0.014500002553976987,-0.02104910942957361,-0.01381270290536074,0.0020068339949712577,-0.0011895983103923369,-0.005217343157889798,-0.008471993779190612,-0.008244713600056297,-0.001697221258800341,-0.002848303062190416
2015-03-12,0.01807915667874327,-0.028168988071767043,-0.0012415182217645482,-0.010817213826718297,0.009861523409405049,0.03132793521595656,-0.04732464778006096,0.01875860673224161,0.020115441477448037,0.02621592646659132,0.0135851870785888,0.06123015594635284,-0.022867873445763465,-0.009178182393080103,0.022215461376981382,0.021439566047070757,0.01824349843488715,0.0023802560846923893
2015-03-13,-0.006910513717992006,-0.003623184962974757,0.0,-0.007810946233111626,-0.014558920731960745,-0.003211092543478067,0.004220822387188017,-0.0060294958606871285,-0.016267986150791724,-0.016806774320454188,0.0010388659762101682,-0.019951348332633678,0.00877628031171862,0.0013233769861584754,-0.014523256843042565,-0.0009639022164819044,-0.01687772607465532,-0.004155702916280313
2015-03-16,0.011004146136461168,0.0036363601684570312,0.0024858971909700323,0.01485925979468683,0.01562403003991597,0.013520474639554747,-0.003232912809671862,0.01393445473817434,0.009521407638424684,0.010940137968445729,0.00830314186995218,0.010454115643605322,0.004349693997312221,0.011893887757123522,0.011980430512317675,0.008146409304022884,0.01505479289398659,0.010611949288980016
2015-03-17,0.016726847954924073,0.003623184962974646,-0.002479732830093395,0.0003879034688361038,-0.007175517135806664,-0.006930548841996509,-0.007784524527605141,-0.0038804590053990173,0.005460211844910079,-0.00834156692328647,-0.010087610902246302,-0.0049012776415723325,0.003369016411523873,0.01219027739681744,-0.013829342274278678,0.00361523059094937,-0.016801587313283628,-0.008023200581320666
2015-03-18,0.01125624126493241,-0.0072202097704795465,-0.006836311366658632,0.03421548300772881,0.01533321807296395,0.009182916788947004,0.009806695891080297,0.002272370121092049,0.0022221039385450503,0.010344129161034443,0.008630864848614861,0.004925418485068667,0.019184618396430153,-0.016344107746475767,0.005418189911633231,0.015361911234655468,0.0119846270608297,0.023668176344537217
2015-03-19,-0.007550305799514656,-0.0036363601684570312,-0.023153871095022427,-0.018275690594055427,-0.004397972496544611,-0.012219152257529453,-0.004855769238452545,-0.008906299992139544,-0.014285824990443619,0.0015753946705285848,-0.010515437497330415,-0.01688026551292121,-0.00494133069045144,0.015303655663251758,-0.005705656759892541,0.020033333660369523,-0.0016064525700896226,-0.019286450977885505
2015-03-20,-0.012548738210474197,0.02189778925938235,0.014734152831019198,0.021766252120774432,0.0022708655056349336,0.01663442578428964,0.01854248853565532,0.008986334987366895,0.015742055218676,0.008986440534912932,0.011147712614280936,0.010800718976104351,0.013951103117106012,0.010766462805533061,0.013177273823393731,-0.0030687590669331577,0.008980876624351986,0.0015396973184302887
2015-03-23,0.010404799376100726,0.014285700905079413,-0.0075759278756862836,-0.01037106174458291,0.000743409689789809,-0.006058492096989276,-0.003513114758621705,-0.009878300120186423,-0.0007381501315832928,-0.005455174524671258,0.016177573991766225,-0.005205611019697187,-0.00046642766889315457,-0.032381713443619065,0.005349311929320866,-0.0009236486543693356,-0.004895218984208527,0.010527849715723736
2015-03-24,-0.004087677769100462,-0.017605617544854346,-0.0069972929511331605,-0.01623845176425498,0.02152584811032865,-0.0035422256050858802,-0.013140860518574438,-0.011122154280820418,-0.0036924086511294085,0.0017910145820911882,0.007503373946381453,-0.0019278700094976786,0.000933603066342048,-0.01365001207149863,0.00010396094567455272,0.00564870873143497,0.0002982252152006204,-0.010651718704834723
2015-03-25,-0.026126876840448232,-0.05734761634399543,-0.01281245861176683,0.014107242672818598,-0.018249929132117315,-0.020545889249928617,-0.02923043117617652,-0.01405882451619489,-0.0004946014718482106,-0.023689522767081694,-0.01227857902068541,-0.021799283731894548,-0.03356670887631308,-0.06071440422072538,-0.006258650597118942,-0.02195682242997976,-0.020417412981928007,0.004022482004637951
2015-03-26,0.006970513674298351,0.007604555154464343,0.0006489570630452413,-0.0039748208772083515,-0.005925842967367312,-0.000587350949377452,0.006356597392486174,-0.0011743488800585178,-0.0024723536522467393,0.006409455354140281,-0.005094605646859374,0.004795678647199653,-0.006029872797900349,-0.0033274161213117104,0.00388403240650681,-0.007204397297213894,-0.0021301382997144236,-0.006363496019870518
2015-03-27,-0.007968524229091667,0.02641506819760786,-0.007133819556134791,-0.009215765022271727,-0.01080486862283736,0.004379422252788201,0.06382987453022593,0.00016747715353493398,-0.006690931656777921,-0.007733469875685017,-0.006964548941082005,0.005895499658239212,-0.005823625665933196,0.019552174300365488,0.0033464308484474348,-0.0001054544258264345,-0.0007622482482488868,-0.008776401691353852
2015-03-30,0.025314223019452742,-0.007352934086817808,0.013716719894583562,0.025124665000915147,0.006438847172876683,0.015739717797676134,-0.016874956611618086,0.02367819044429531,0.0107281351303945,0.004813820788385215,0.009488519571875909,0.013396666034699578,-0.00024446737324712586,0.004209675613825459,0.0059404343322935205,0.009572032918572893,0.0018306400831915592,0.024527471175394
2015-03-31,-0.01535155213368189,-0.00740740021233377,-0.008376257334082982,-0.01796052714392571,-0.011476573965317649,-0.015967026967267484,-0.006039530100283019,-0.0062337962636779265,0.0009876240681394588,-0.014600159228295384,-0.004495818342798441,-0.017075450675036463,-0.007323936908943618,-0.025151709613024043,-0.009324501010119057,-0.013336508287820847,-0.0038071789948380674,-0.007357023127849582
2015-04-01,-0.0014467985511038561,0.0037313396321503323,0.00129952209726647,-0.0018097915012003085,-0.009392491196685948,0.02266342648993791,-0.014710601078213315,-0.0038217224273460193,0.003205825373115534,0.004051340410744508,-0.011801839033493633,0.007845589776841688,0.0014752432685920525,0.003822426615292196,-0.005542518875456537,-0.0177400261239139,-0.003516268487290475,-0.0063531603465138975
2015-04-02,0.008611692321299769,0.0,0.008436048845710031,0.004675819287418781,-0.014886526037185321,-0.0035377467425881104,0.0,0.00950791457316602,0.0,0.0033432612743777845,-0.00477721929337116,0.002502129721224211,-0.010559870781091107,0.002379934307115139,0.006309326211258348,0.014728113816160349,0.0016875451325182311,-0.0018942270931566751
2015-04-06,0.016198506119271316,0.0037174684946250647,-0.0019302729332822954,0.01557731540252738,0.004877075625883576,0.0026105959553257563,0.007465277124068637,-0.0008262007303386776,0.012045451136028396,0.003562055536543207,0.004695966907526605,-0.004159759907478522,0.031273374880799176,0.028964684324504386,0.00825585570040821,0.0013769649399475448,-0.0013784271470701492,0.009845954812691904
2015-04-07,-0.010522029409851252,0.0,-0.00322378598696349,0.01515133671081692,0.001672987833446049,0.001770431849360099,0.007087504051570104,0.00628387561088628,-0.0038866371582829684,0.008488152944933658,0.0007270321293204596,0.0008352683753449774,-0.00048135788254954903,0.00876789510721765,-0.0027983100952301276,-0.004760573514250743,0.00920238889792202,0.007283117079031287
2015-04-08,-0.0032535893252400028,0.0037037001061668295,0.009702480505534794,-0.01732030195254608,0.007304536631811409,0.0008836018561295678,0.0015993525208259918,0.0032873036481695372,-0.00292608698843988,0.015923360915761853,0.005189568548745749,0.008903511934809316,-0.002648474663233813,0.007319160530436797,-0.0018712219846014344,0.012331415827071313,0.010638296536945813,-0.019708870953628166
2015-04-09,0.007643262727731415,0.0036900333293332643,0.00640611292420834,0.002718572638251704,-0.0014940689871821844,0.01210010245214832,-0.0022357546519424787,0.006879177762318278,0.003913252564514913,-0.002910743243799474,-0.0030976029782396886,0.01048020919962278,0.0014484979350122273,0.02316128060275524,0.0033331643076388584,0.007245247340411876,-0.0009021685829960768,0.007018474502669347
2015-04-10,0.004266532797631006,0.014705868173635617,0.0006364102361287038,-0.0003739907444216817,0.0009488931967054359,0.0038485376419137296,0.022087253123816097,0.0037415204065103236,-0.004141474967931824,-0.005502012298162495,0.012946678407037115,-0.010917029023233105,0.005785934103772483,0.010208529717475212,-0.0015574568826540736,0.0043784973487643875,-0.0015050549221039544,0.01075016467901424
2015-04-13,-0.0019670801835788287,0.007246369925949514,0.0050890453892955545,-0.003834954797163448,0.00018234424966645513,-0.00030665580716016105,-0.006263711798292215,0.005996893702540973,-0.004403186913181312,-0.0036131578272572407,-0.003681574541371191,0.0016553249563944217,0.0009590067411839875,-0.009226896618089064,-0.0069647360652201895,0.006851141177966813,-0.011003841486812549,-0.0025706820757590565
2015-04-14,-0.004335564400045566,-0.039568307995641594,0.0012659536801231663,0.021971944617192873,-0.01614900933012875,0.010941461443483735,-0.00756380070405771,0.015627478065073808,-0.004668430728475559,0.009858998729346258,0.001437584294220473,0.01487623179347497,-0.0026343142761406924,-0.008425732411800002,0.010049240241970292,-0.004124198781356281,-0.0012196280298166773,0.015116033611589641
2015-04-15,0.0038004169949188427,0.011235944019676314,-0.011378105799288551,0.014424685592123954,0.0023341535691665527,0.01709531050140778,0.042553266538017276,0.018559794640796712,-0.002715012106780712,0.001458178680102229,-0.011683099763504678,0.014929872506851183,0.014646110030897441,0.012075075396506207,0.0014508127358698886,-0.0033125060961037844,0.0022890278107330353,0.01673750643677896
2015-04-16,-0.004811464841423363,0.06296290180483743,0.009590661479804474,-0.002264303767123388,0.00458388552478195,-0.004425669433418267,0.0012182943848537686,-0.00622952725307091,0.004950556867155509,-0.005938183684507825,-0.008398918229055918,-0.0008026911085877719,-0.002366352568260899,-0.006186492978762392,-0.0018626442272768884,0.002285103596013638,-0.00045662169364268923,-0.00397365458491139
2015-04-17,-0.0112544451989538,-0.10104528690478842,-0.014565809657762774,-0.009531748044481536,-0.019833643717498073,-0.014285353237920906,-0.012169170803181473,-0.01520117765121165,-0.007389521595047466,-0.02017569675008346,-0.007842802427105333,-0.016327768277956456,-0.012808719431897098,-0.012894076557402157,-0.006635514883210902,-0.013056940869716316,-0.017212474650070586,-0.00911874410926139
2015-04-20,0.02284541575851451,-0.03488368869407976,0.0006423116994211941,0.010814997756351197,0.02213077580017897,0.0038002749340917408,0.008007320874831692,0.006365010951787875,0.008932914805208192,0.004601182455022279,0.01370165020916514,0.005714083007558601,0.0309948829809652,-0.004955259146962376,0.0072018802908846435,0.007349967751899333,0.0031000054023344603,0.0035661203917094486
2015-04-21,-0.005407517098751313,-0.056224941513241755,-0.004495707200529053,-0.005077531926820478,-0.0029566620095858864,-0.006360383566175298,-0.009165729892641417,-0.014705871594548614,0.002951675018372457,0.00503830648989978,-0.013620467242607126,-0.0056816177719921646,-0.0062925268247625565,-0.0013577871098381378,0.002901435624153459,0.00833833127165251,0.00973396794536674,-0.004126548812943942
2015-04-22,0.013473970029370452,-0.029787206844054115,0.015483987015895373,-0.0020963027982430216,0.011530187003401693,0.007518970578506368,0.008325755100959675,0.010110564134565125,0.012996330393116207,0.039079593814378644,0.03130606746053899,0.012245188979492116,0.008208585733291862,0.011332036219747987,0.005166423478787374,-0.0006201835477493978,0.040703934838618006,0.006675837645916394
2015-04-23,0.008163768538514526,0.02192980392267585,-0.003176986576523766,0.004292282426140659,0.01507699183924971,0.00499211947966427,-0.010703586441197954,-0.0022242032483837937,-0.008714642294303188,-0.0035086933523478248,-0.008585177284432532,0.004838447062420093,0.0081414419808572,-0.0040337505529013384,-0.015933648344357842,0.022548675369775673,-0.004263920256226239,0.0009145557400451754
