datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Gas.1,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir.1,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2020-08-02 05:00:00+02:00,25.09,36070.72,4206.5375,7706.575000000001,7704.995,0.6325000000000001,1554.005,380.9725,0.425,16.725,695.7475,1605.1325000000002,1632.3725,181.03500000000003,0.0,5879.3925,184.13,115.75999999999999,19.64,842.6875,381.3375,3435.37
2020-08-02 06:00:00+02:00,25.46,35977.205,4238.1925,7752.6425,7792.7425,0.645,1554.9875,380.97,0.39,16.71,1071.065,1764.655,1643.4775,98.82,0.0,5627.75,184.13,115.3825,678.8575000000001,841.5975,191.1275,3634.4825
2020-08-02 07:00:00+02:00,26.09,37881.8775,4313.8175,7929.815,7961.905,0.6325000000000001,1517.56,380.97,0.46499999999999997,16.6475,1132.48,1345.105,1662.2575,247.1625,0.0,5590.705,184.13,113.7325,2820.5074999999997,850.1725,149.9075,3649.1525
2020-08-02 08:00:00+02:00,27.4,40691.2225,4384.1825,8011.9025,7989.66,0.615,1328.77,380.9725,0.4175,16.3825,771.4649999999999,925.075,1673.775,92.6275,0.0,5584.2625,184.13,116.63,5971.9475,841.52,143.64499999999998,3013.435
2020-08-02 09:00:00+02:00,27.62,43626.905,4394.5525,8150.875,8015.26,0.5925,1329.645,380.97,0.40249999999999997,16.585,721.2825,529.1175000000001,1671.2325,221.2225,0.0,5562.62,184.13,119.515,9450.970000000001,839.9449999999999,226.1375,2737.5075
2020-08-02 10:00:00+02:00,27.63,45815.927500000005,4377.7875,8160.3175,7970.6825,0.10250000000000001,1128.8175,380.97,0.39,16.625,969.635,1024.81,1674.33,187.465,0.0,5641.74,184.13,120.9875,11785.6525,832.595,482.575,2979.8975
2020-08-02 11:00:00+02:00,28.01,47617.9025,4351.9825,8291.4475,7916.3099999999995,0.02,1149.6875,380.97,0.4,16.65,1369.6325,83.905,1679.52,221.48000000000002,0.0,5911.25,184.13,121.1625,12918.14,836.395,872.3575000000001,3285.98
2020-08-02 12:00:00+02:00,26.42,47786.8125,4301.91,8300.845000000001,7940.3175,0.02,1132.3,383.725,0.435,16.7925,2093.7325,390.25,1684.105,174.5025,0.0,6023.5175,184.13,121.7025,13273.815,831.375,1559.885,3468.8325
2020-08-02 13:00:00+02:00,24.76,46375.42,4288.389999999999,8243.9975,7939.505,0.015,1109.6875,388.9475,0.4025,16.872500000000002,2099.8025,2016.605,1682.2825,98.1275,0.0,6021.7225,184.13,123.80250000000001,13736.3425,843.3875,2005.5075000000002,4152.275
2020-08-02 14:00:00+02:00,24.53,45747.315,4246.58,8155.5525,7795.2575,0.01,1158.7725,390.49,0.4175,16.41,2230.795,1974.12,1671.9850000000001,173.34,0.0,6018.71,183.995,124.2175,13218.61,846.935,2269.4025,4432.865
2020-08-02 15:00:00+02:00,24.16,45612.5425,4207.055,8214.810000000001,7632.3725,0.0,1167.5349999999999,390.99,0.3975,16.195,2246.4425,1815.615,1663.075,143.2825,0.0,6004.73,183.995,124.69,11338.7475,848.2625,2679.6525,4990.4025
2020-08-02 16:00:00+02:00,23.86,45710.1575,4278.025,8342.2625,7766.0575,0.0,1165.68,390.9925,0.4175,15.9875,1611.0575,2136.0625,1652.3525,302.345,0.0,6014.5425,184.13,124.8125,9291.66,847.5925,2848.3625,5695.785
2020-08-02 17:00:00+02:00,25.56,46531.345,4317.3675,9065.630000000001,7782.8125,0.0,1182.45,390.99,0.4525,15.425,420.8025,692.995,1632.97,293.035,0.0,6014.54,184.13,125.0025,7059.8724999999995,842.2475000000001,2748.8824999999997,6371.795
2020-08-02 18:00:00+02:00,28.08,46993.49,4424.2875,10081.6525,7979.9675,0.0,1237.9325,391.2825,0.4425,14.7025,703.7925,292.4775,1628.8325,238.715,0.0,6012.2699999999995,184.13,123.385,4419.8425,834.4675,2482.095,6508.8575
2020-08-02 19:00:00+02:00,33.0,46371.9125,4461.3025,10765.6375,8115.4375,0.0,1252.8225,390.9925,0.4275,13.7025,352.18,355.34749999999997,1615.645,170.17,0.0,6012.610000000001,184.13,122.61500000000001,2034.3925,833.685,2080.92,5787.92
2020-08-02 20:00:00+02:00,34.14,45242.8625,4479.889999999999,11005.255,8412.9025,0.0,1255.725,390.365,0.4275,15.59,1171.685,1602.835,1603.385,500.415,0.0,6161.9275,184.13,124.6625,448.435,833.2750000000001,1471.28,4768.71
2020-08-02 21:00:00+02:00,35.49,44801.6025,4470.264999999999,11236.17,8697.0825,0.0,1256.0875,388.49,0.415,15.8325,1764.855,2449.0275,1602.4175,313.95500000000004,0.0,6258.9625,184.13,124.76,3.6625,842.975,1084.6025,4192.08
2020-08-02 22:00:00+02:00,38.43,43948.195,4421.3675,11278.3275,9518.1725,0.0,1251.13,388.49,0.4325,15.8775,1995.7925,2419.265,1599.7,338.77,0.0,6262.9525,184.13,125.0425,0.1675,903.765,1095.0375,3881.795
2020-08-02 23:00:00+02:00,34.89,41376.72,4340.195,11255.5525,9553.9875,0.0,1241.5774999999999,388.49,0.435,15.8225,574.135,574.2675,1596.7450000000001,211.915,0.0,6272.97,184.13,125.6725,0.1575,895.405,1294.2925,3936.4175
2020-08-03 00:00:00+02:00,27.93,39267.2475,4229.6325,10523.4925,9710.9925,0.0,1168.0549999999998,388.49,0.4375,15.8025,192.07,1743.9575,1593.585,200.5725,0.0,6280.0825,244.77,124.675,0.17500000000000002,919.375,1231.3899999999999,3916.87
2020-08-03 01:00:00+02:00,26.19,38236.3225,4209.6475,9543.595000000001,9775.795,0.0,1163.5325,388.49,0.4275,15.885,631.64,2081.205,1603.255,194.685,0.0,6292.7675,244.73,122.025,0.1725,921.47,1050.46,3752.1525
2020-08-03 02:00:00+02:00,26.05,37528.515,4188.48,9139.685,9850.6975,0.0,1141.58,388.49,0.41500000000000004,15.8675,1640.5125,2915.955,1617.2175,277.585,0.0,6307.8275,244.73,121.8375,0.22000000000000003,922.21,1124.9850000000001,3728.43
2020-08-03 03:00:00+02:00,25.06,37643.445,4189.5175,8987.7975,9771.4725,0.0,1146.725,388.49,0.41,15.9625,2065.5075,3384.505,1630.235,170.2875,0.0,6326.262500000001,244.73,121.045,0.22,912.25,963.4175,3685.3575
2020-08-03 04:00:00+02:00,26.03,38569.615,4217.52,9677.745,9805.965,0.0,1147.7625,388.49,0.45999999999999996,15.945,2059.6125,2684.8525,1652.1225,216.28,0.0,6342.9875,244.77,121.18,0.2275,914.45,773.48,3558.8725
2020-08-03 05:00:00+02:00,27.93,41638.0725,4238.7375,10938.43,10104.272500000001,0.0,1330.9975,388.49,0.455,15.7375,475.9425,1688.95,1680.7350000000001,298.0525,0.0,6356.4525,244.77,118.625,15.1275,913.84,637.5899999999999,3443.93
2020-08-03 06:00:00+02:00,34.12,48278.375,4326.2725,11782.4125,10478.32,0.0,1677.3875,388.49,0.39,15.5125,239.3775,698.5425,1709.1399999999999,436.56,0.0,6368.295,244.8,118.36,529.395,908.4975000000001,532.0425,3135.2825000000003
2020-08-03 07:00:00+02:00,39.97,53674.1375,4485.4425,12098.630000000001,10283.2725,0.0,2147.1425,388.49,0.4075,15.7575,627.115,1969.4175,1753.45,538.68,0.0,6375.780000000001,244.8,121.115,2508.715,916.78,335.735,2357.0825
2020-08-03 08:00:00+02:00,41.0,57244.575,4543.6849999999995,12143.4275,10175.4625,0.0,2338.05,388.49,0.4125,15.7725,2438.105,1881.1625,1809.2350000000001,674.34,0.0,6380.9925,244.8,122.4575,5813.4275,909.525,287.33,1598.505
2020-08-03 09:00:00+02:00,42.65,59407.5825,4528.4975,12152.7,10430.855,0.0,2452.455,388.4925,0.395,14.765,674.985,1825.055,1857.98,555.31,0.0,6386.6175,244.8,122.7225,9393.682499999999,901.1125,219.4,1486.08
2020-08-03 10:00:00+02:00,41.2,61250.435,4466.7025,12132.8225,10490.9775,0.0,2497.685,388.49,0.405,14.77,275.8075,1840.385,1904.01,241.525,0.0,6395.445,244.8,123.715,13267.192500000001,892.9425,152.3,1584.83
2020-08-03 11:00:00+02:00,41.16,62894.96,4412.72,12108.74,10402.2225,0.0,2422.835,388.49,0.4025,14.620000000000001,888.6899999999999,1274.56,1942.8125,300.28499999999997,0.0,5596.6175,244.77,124.41499999999999,15714.475,877.42,142.5925,1696.69
2020-08-03 12:00:00+02:00,40.97,62576.485,4349.0675,12108.95,10478.550000000001,0.0,2428.11,388.6975,0.4175,14.6175,1441.26,232.615,1974.915,257.015,0.0,5259.55,244.73,126.9225,17428.5325,871.105,141.71,1859.9524999999999
2020-08-03 13:00:00+02:00,39.9,61067.06,4340.5975,12132.6525,10435.195,0.0,2313.205,390.6975,0.4,14.115,376.915,599.9100000000001,1977.5875,253.735,0.0,5575.2325,244.73,129.49,17546.635000000002,886.1825,152.465,2192.44
2020-08-03 14:00:00+02:00,38.24,59966.36,4307.5875,12206.92,10384.09,0.0,2242.89,388.905,0.395,13.6525,410.555,247.16000000000003,1975.8075,178.89749999999998,0.0,5585.24,244.73,126.61,16046.87,918.0625,106.6675,2595.8100000000004
2020-08-03 15:00:00+02:00,37.18,58904.2975,4305.305,12167.79,10387.8825,0.0,2308.585,388.49,0.39749999999999996,13.0725,349.775,105.4425,1969.255,229.64249999999998,0.0,5583.365,244.73,124.0025,14110.79,917.225,100.99000000000001,2846.2225
2020-08-03 16:00:00+02:00,37.75,57503.4,4392.075,12157.9925,10437.1225,0.0,2240.3125,388.4925,0.39,12.96,463.47,151.67,1971.305,227.54749999999999,0.0,5580.3099999999995,244.73,126.7025,10947.645,913.9975,116.9075,3697.0299999999997
2020-08-03 17:00:00+02:00,39.67,57645.0225,4519.87,12088.9075,10560.2025,0.0,2305.2075,388.865,0.4175,13.165,404.64750000000004,393.855,1977.8925,260.1975,0.0,5578.085,244.73,128.8875,7746.0925,906.895,107.1625,4172.0875
2020-08-03 18:00:00+02:00,42.1,57433.807499999995,4589.725,12178.725,10657.5375,0.0,2407.7575,389.075,0.3925,13.7775,818.5849999999999,1141.9424999999999,1967.0475,561.6575,0.0,5590.2474999999995,244.73,129.70749999999998,4772.94,894.6625,140.96,4336.6975
2020-08-03 19:00:00+02:00,45.45,56629.3425,4604.985,12173.7125,10694.44,0.0,2380.8975,388.74,0.42,14.092500000000001,2034.8925,2095.9674999999997,1947.52,614.6025,0.0,5597.0599999999995,244.73,129.625,2109.8475,897.8175,177.64499999999998,4035.015
2020-08-03 20:00:00+02:00,43.06,54733.4525,4587.0575,12214.5825,10628.7275,0.0,2387.9700000000003,392.3275,0.4575,14.225,2260.85,2215.48,1925.605,708.6125,0.0,5662.9175,244.4075,132.1375,398.155,902.41,236.3425,3438.8525
2020-08-03 21:00:00+02:00,41.7,52940.5075,4521.615,12223.49,10247.74,0.0,2355.4325,393.5,0.4225,14.4,595.2900000000001,2187.455,1929.46,583.5,0.0,5786.8525,244.8,131.37,2.725,907.2,247.7175,3656.7799999999997
2020-08-03 22:00:00+02:00,40.9,49692.5975,4413.62,12177.1325,10245.5625,0.0,2101.94,393.5025,0.415,14.6425,1144.1725000000001,520.865,1948.5875,571.97,0.0,5837.202499999999,244.79500000000002,129.2225,0.1675,909.3075,365.2925,3952.5550000000003
2020-08-03 23:00:00+02:00,35.05,45343.332500000004,4327.645,11985.2925,10599.395,0.0,1475.17,393.5,0.4125,15.0125,255.96,819.425,1949.7725,221.82999999999998,0.0,5995.225,244.77,129.595,0.1675,907.1525,338.53499999999997,4031.6375
2020-08-04 00:00:00+02:00,31.6,42561.6425,4249.7175,11701.220000000001,10015.967499999999,0.0,1291.745,393.5,0.4175,15.23,725.905,1392.7425,1964.27,252.01749999999998,0.0,6080.065,259.27,129.1275,0.1975,862.5074999999999,165.925,4181.7825
2020-08-04 01:00:00+02:00,28.02,41169.18,4240.925,11010.092499999999,9908.5225,0.0,1294.9225000000001,393.75,0.4225,15.1,2005.06,1381.0774999999999,1939.0325,137.1625,0.0,6084.4,259.23,123.545,0.20500000000000002,864.9825,104.1925,4717.855
2020-08-04 02:00:00+02:00,26.14,40292.7975,4230.485000000001,10260.5425,9871.8225,0.0,1274.6925,393.705,0.4225,15.1075,2092.0474999999997,2142.2349999999997,1891.0225,47.935,0.0,6074.495,259.23,125.035,0.23,856.615,109.7275,4982.68
2020-08-04 03:00:00+02:00,23.66,40343.15,4220.297500000001,9594.2025,9698.815,0.0,1265.6075,393.9575,0.415,15.129999999999999,2131.0299999999997,2733.605,1842.07,69.215,0.0,6080.2775,259.23,125.7875,0.25,851.6775,134.1325,4705.8675
2020-08-04 04:00:00+02:00,23.67,41349.125,4247.42,10189.66,9873.2825,0.0,1282.685,393.5,0.425,15.1075,2161.4425,2367.6575000000003,1821.0825,159.10500000000002,0.0,6092.02,259.27,126.11500000000001,0.315,861.0825,193.2475,4342.0825
2020-08-04 05:00:00+02:00,28.35,44362.1625,4275.135,11404.7025,10151.125,0.0,1368.91,393.5,0.4125,14.8875,2107.92,1298.83,1800.77,239.385,0.0,6095.9275,259.27,126.3275,17.215,855.835,468.305,3899.7575
2020-08-04 06:00:00+02:00,33.0,49954.1425,4378.8625,11974.7425,10363.61,0.0,1743.4025000000001,393.5,0.3975,14.8675,645.1875,417.005,1763.8675,388.48749999999995,0.0,6097.185,259.3,123.26249999999999,599.0600000000001,859.925,707.6525,3483.685
2020-08-04 07:00:00+02:00,46.97,55123.104999999996,4482.9,12187.7575,10099.115,0.0,2094.3450000000003,393.5,0.405,14.77,1765.4299999999998,534.605,1736.6550000000002,578.5475,0.0,6104.695,259.3,119.1975,2950.1175,860.0475,670.095,2718.9474999999998
2020-08-04 08:00:00+02:00,49.67,58694.955,4531.38,12193.619999999999,10469.6525,0.0,2241.5750000000003,393.5,0.40249999999999997,14.6225,1753.4,1567.9850000000001,1692.5375,662.875,0.0,6276.54,259.49,117.2775,7031.9800000000005,850.5925,554.605,1627.0275
2020-08-04 09:00:00+02:00,46.45,60092.854999999996,4508.24,12192.02,10360.31,0.0,2393.8875,393.9575,0.3825,14.502500000000001,1196.9650000000001,225.14000000000001,1676.4075,608.89,0.0,6330.9625,251.77,118.355,11621.12,844.1025,400.915,1288.1
2020-08-04 10:00:00+02:00,41.35,61593.6625,4410.625,12192.869999999999,10338.53,0.0,2438.9175,393.5,0.4,14.47,220.4075,355.34749999999997,1627.2425,415.02,0.0,6328.925,249.3225,117.6425,15146.34,838.33,336.3075,1694.7424999999998
2020-08-04 11:00:00+02:00,40.33,62736.375,4378.9375,12131.4875,10429.295,0.0,2465.8275,393.5,0.4,14.285,138.89249999999998,593.075,1602.2425,375.61,0.0,6320.89,249.06,116.445,17318.2975,851.075,368.865,2382.205
2020-08-04 12:00:00+02:00,39.38,62392.7875,4306.0825,12174.3625,10895.5675,0.0,2393.255,393.5,0.4,14.055,263.8275,487.83,1616.9825,487.765,0.0,6321.0275,249.02,120.74000000000001,17723.765,894.125,451.685,3215.32
2020-08-04 13:00:00+02:00,36.98,61495.0325,4267.74,12136.720000000001,10853.087500000001,0.0,2135.675,401.225,0.4375,13.985,166.5575,300.795,1576.895,497.3625,0.0,6334.705,249.02,124.965,17342.9175,874.075,454.91499999999996,3660.085
2020-08-04 14:00:00+02:00,35.22,59990.6425,4257.4675,12037.935,10874.5775,0.0,1875.69,399.505,0.445,14.192499999999999,203.17,372.53,1579.8075,448.3375,0.0,6333.21,249.02,127.3725,16553.265,913.4225,557.0075,3614.1025
2020-08-04 15:00:00+02:00,34.81,59091.065,4273.1900000000005,12033.765,10872.7175,0.0,1822.2375,401.0825,0.39666666666666667,14.085,124.64750000000001,471.36,1547.9075,307.4975,0.0,6338.42,249.02,129.2325,15114.175,902.88,640.6275,3437.9675
2020-08-04 16:00:00+02:00,33.96,57928.575,4332.96,11872.135,10812.715,0.0,1924.705,435.9875,0.6,13.9525,183.63,700.65,1542.74,252.1875,0.0,6344.3525,249.02,131.26999999999998,13237.1625,910.6925,743.79,3209.5275
2020-08-04 17:00:00+02:00,37.77,57641.7275,4391.0599999999995,11913.74,10727.3825,0.0,2404.7525,396.5,0.5075000000000001,14.01,452.0975,533.965,1527.3775,459.56,0.0,6350.6075,249.02,130.48250000000002,10754.2575,898.92,889.895,2409.1225
2020-08-04 18:00:00+02:00,40.41,57433.255,4514.8675,12030.985,10822.325,0.0,2548.38,396.0,0.45499999999999996,14.0475,1280.9725,840.3525,1515.1100000000001,623.98,0.0,6356.360000000001,249.02,130.49,6871.2425,897.325,1069.4850000000001,1860.81
2020-08-04 19:00:00+02:00,41.32,56509.49,4556.05,12125.2425,10911.182499999999,0.0,2588.94,395.91499999999996,0.47,14.145,2303.845,2523.675,1494.2175,611.3975,0.0,6369.7025,249.02,130.775,2820.5975,900.63,1314.95,1160.4775
2020-08-04 20:00:00+02:00,41.2,54246.832500000004,4564.575000000001,12100.3625,10956.5375,0.0,2528.44,394.3725,0.4725,14.2825,2644.93,2679.9575,1499.2875,744.515,0.0,6379.61,248.6975,131.21,468.57500000000005,901.9525,1436.88,617.5975
2020-08-04 21:00:00+02:00,41.16,52597.165,4545.6475,12127.2125,10969.0,0.0,2446.28,396.0,0.4925,14.567499999999999,1632.0825,2027.7775000000001,1557.4424999999999,601.715,0.0,6391.45,249.09,129.4475,1.3625,907.9175,1764.6425,484.8675
2020-08-04 22:00:00+02:00,39.83,49311.485,4450.8875,12088.2275,10949.5275,0.01,2180.54,394.875,0.485,14.925,1493.05,1330.0125,1600.595,454.67,0.0,6397.264999999999,249.0875,131.625,0.175,911.6675,2345.835,628.9875000000001
2020-08-04 23:00:00+02:00,32.2,45335.9625,4355.764999999999,11662.76,10644.8375,0.02,1690.63,393.5,0.4725,15.42,916.9050000000001,484.77,1619.17,241.0675,0.0,6403.657499999999,249.06,132.9375,0.165,912.5125,3487.9475,1118.83
2020-08-05 00:00:00+02:00,32.27,42770.65,4266.3325,10274.3475,8720.8725,0.0225,1350.1475,393.5,0.495,15.615,1379.7375,1095.47,1616.6875,82.795,0.0,6446.655,253.23,130.61,0.1675,861.9975000000001,4383.015,1991.6275
2020-08-05 01:00:00+02:00,26.29,41716.9825,4240.485000000001,9408.175,8797.4025,0.016666666666666666,1335.5575000000001,394.0,0.4825,15.754999999999999,2256.1925,1454.4375,1615.1825,57.0575,0.0,6733.8225,253.23,131.2275,0.1775,861.1725,5286.525,3101.63
2020-08-05 02:00:00+02:00,23.51,40780.38,4229.235000000001,7353.56,8558.1225,0.02,1303.8075000000001,393.5,0.505,15.8575,2199.62,1548.25,1625.9975,104.2025,0.0,6832.845,253.23,132.345,0.2125,844.6775,5512.7474999999995,4441.1425
2020-08-05 03:00:00+02:00,19.64,40798.335,4210.36,6763.52,8346.075,0.02,1298.8175,394.375,0.4875,16.0325,2089.945,2634.73,1654.3375,209.465,0.0,7004.9925,253.23,132.13,0.24,856.9525,5363.0625,5988.4725
2020-08-05 04:00:00+02:00,19.5,42244.655,4242.0125,7273.9125,8162.3925,0.015,1296.3,393.9575,0.475,16.215,2086.1275,3152.0975,1683.53,160.505,0.0,6875.775,253.23,132.37,0.26,853.5925,5109.4925,7555.7575
2020-08-05 05:00:00+02:00,22.85,45214.240000000005,4266.5075,8210.6625,8405.8275,0.016666666666666666,1325.83,395.125,0.49,16.205,2103.86,2358.5675,1709.8825,141.945,0.0,6799.8375,253.23,131.5575,18.259999999999998,815.88,4879.63,8952.7425
