datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Gas.1,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir.1,Nuclear,Nuclear.1,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2020-07-30 23:00:00+02:00,37.53,46921.097499999996,4399.764999999999,10279.635,10055.939999999999,0.0,1309.0375,375.97,0.4175,17.625,617.0925,269.28000000000003,1691.895,319.75,0.0,6469.514999999999,0.0,268.25,136.245,0.16749999999999998,896.3299999999999,882.5325,3150.6375
2020-07-31 00:00:00+02:00,38.8,43708.475,4191.2225,10340.0475,9490.915,0.0,1339.665,375.97,0.4325,17.97,112.96499999999999,342.97499999999997,1683.2525,178.6075,0.0,6481.775,0.0,267.77,136.1025,0.18,854.1725,888.2475,3095.39
2020-07-31 01:00:00+02:00,33.9,42152.37,4154.675,10387.07,9628.7,0.0,1206.9675,375.96500000000003,0.4325,18.205,685.2425000000001,805.755,1697.2224999999999,91.16,0.0,6492.2975,0.0,267.77,134.64499999999998,0.2,862.2525,813.4575,3053.1974999999998
2020-07-31 02:00:00+02:00,31.99,41628.604999999996,4143.875,10409.595,9646.9,0.0,1117.885,375.96750000000003,0.4225,18.615,1980.865,2102.7200000000003,1710.4625,105.24249999999999,0.0,6499.66,0.0,267.77,134.5125,0.235,858.615,846.0125,2801.4275
2020-07-31 03:00:00+02:00,31.58,41729.2675,4142.635,10426.970000000001,9662.592499999999,0.0,1116.145,375.9625,0.4225,18.9625,2029.02,1985.3775,1710.835,52.7825,0.0,6505.165,0.0,267.77,134.6,0.2575,854.9375,909.37,2643.905
2020-07-31 04:00:00+02:00,31.74,42534.9075,4166.9675,10440.82,9699.3425,0.0,1116.25,375.96500000000003,0.4275,18.822499999999998,1934.365,2243.8025,1713.4325,104.235,0.0,6511.6375,0.0,267.77,137.14249999999998,0.2675,857.275,841.2375,2726.7175
2020-07-31 05:00:00+02:00,34.28,44627.545,4212.8425,10421.622500000001,9597.48,0.0,1153.0525,374.585,0.43,18.735,258.765,751.8675,1718.2224999999999,145.61,0.0,6516.1449999999995,0.0,267.77,138.61,38.21,857.4325,762.245,2647.9700000000003
2020-07-31 06:00:00+02:00,40.56,49715.475,4345.0225,10483.1025,9555.23,0.0,1323.44,373.5025,0.45999999999999996,17.635,401.3825,364.435,1712.1975,358.12,0.0,6518.717500000001,0.0,267.77,137.215,1026.01,855.61,648.955,2695.2075
2020-07-31 07:00:00+02:00,43.69,55165.9225,4477.51,10563.775,9420.905,0.0,1409.0625,374.29,0.475,14.84,1053.095,2357.78,1708.18,329.8225,0.0,6526.15,0.0,267.77,134.7675,5028.3525,854.47,531.0,2138.7174999999997
2020-07-31 08:00:00+02:00,44.91,58975.4225,4491.21,10560.119999999999,9453.130000000001,0.0,1574.6,373.835,0.43,13.695,1348.1174999999998,2381.9049999999997,1707.3475,306.815,0.0,6516.51,0.0,267.7025,136.8425,11815.84,839.495,467.15,1628.2725
2020-07-31 09:00:00+02:00,41.65,60673.55,4425.3925,10573.92,9327.47,0.0,1776.4825,373.46,0.41000000000000003,12.785,517.18,2053.1925,1709.27,305.6575,0.0,6505.965,0.0,267.635,134.98250000000002,18786.8475,843.4175,437.49,1528.2150000000001
2020-07-31 10:00:00+02:00,38.25,62000.7775,4361.6025,10569.79,9268.3775,0.0,1532.405,375.0425,0.41,12.105,366.9775,336.55,1715.3674999999998,300.0875,0.0,6478.12,0.0,267.7025,132.0,24561.6875,843.7950000000001,532.5325,1500.1924999999999
2020-07-31 11:00:00+02:00,32.7,63233.7225,4346.1075,10351.4,9024.1725,0.0,898.4200000000001,375.96,0.425,11.465,272.075,661.2075,1727.4475,166.0275,0.0,6457.985,0.0,267.7025,131.48,28539.2475,840.6925,536.3,1503.5900000000001
2020-07-31 12:00:00+02:00,30.49,62335.8175,4245.3975,10106.2325,8892.185000000001,0.0,847.12,378.0075,0.415,10.89,492.735,1339.55,1742.0049999999999,70.0825,0.0,6445.45,0.0,267.77,131.8125,30695.355,838.0825,481.1725,1371.1100000000001
2020-07-31 13:00:00+02:00,29.49,60763.2425,4229.6925,10074.2325,8789.0475,0.0,839.8199999999999,380.97,0.43,10.3275,1676.4575,1940.3925,1759.295,146.535,0.0,6427.4925,0.0,267.75,125.645,31118.32,840.655,473.3575,1188.905
2020-07-31 14:00:00+02:00,30.09,59536.6475,4186.18,10209.98,8677.0775,0.0,843.1675,380.975,0.425,9.995,2005.3775,1964.8875,1772.2675,148.72750000000002,0.0,6416.1825,0.0,267.60749999999996,119.5225,29926.47,833.1175,689.1725,1000.5600000000001
2020-07-31 15:00:00+02:00,31.95,58342.9675,4171.365,10386.01,8801.565,0.0,921.3475,387.15999999999997,0.4375,9.7125,640.1025,1416.0925,1779.8525,163.56,0.0,6412.1325,0.0,277.31,118.5275,27149.945,860.095,876.7025,964.1075
2020-07-31 16:00:00+02:00,33.49,57163.8875,4221.4225,10420.44,8984.067500000001,0.0,1312.8725,391.0,0.46499999999999997,9.7,221.60250000000002,1081.8700000000001,1772.9325,208.1625,0.0,6407.2474999999995,0.0,277.255,114.1825,22727.03,899.9075,1016.4675,987.51
2020-07-31 17:00:00+02:00,42.66,56630.85,4294.035,10402.285,9328.4775,0.0,1557.07,390.415,0.46499999999999997,9.69,902.5175,678.7925,1759.2224999999999,323.985,0.0,6396.3150000000005,0.0,277.1825,111.43,16683.614999999998,894.6125,1244.4075,1048.7975
2020-07-31 18:00:00+02:00,49.08,56018.817500000005,4398.65,10420.2375,9369.9825,0.0,1634.4675,385.99,0.4225,9.8125,2537.005,2230.57,1740.685,533.7025,0.0,6395.3625,0.0,277.065,111.1,9622.795,897.4875,1347.0425,1283.9099999999999
2020-07-31 19:00:00+02:00,54.4,55025.065,4460.06,10405.192500000001,9455.9875,0.0,1687.2175,385.99,0.4075,10.315,3901.8575,2725.44,1718.8625000000002,777.3,0.0,6393.9425,0.0,277.0725,113.8725,3548.21,896.585,1456.4425,1719.275
2020-07-31 20:00:00+02:00,49.12,52510.705,4472.827499999999,10413.9575,9659.567500000001,0.0,1687.37,383.28,0.4125,11.405000000000001,3314.9675,2437.5325000000003,1697.165,859.46,0.0,6403.1224999999995,0.0,277.21750000000003,117.96249999999999,625.58,901.9649999999999,1692.4975,2465.5975
2020-07-31 21:00:00+02:00,46.15,50897.68,4443.345,10422.9225,9150.6725,0.0,1742.255,381.44,0.4175,12.645,2695.5775,1779.19,1693.3525,709.1175000000001,0.0,6399.0525,0.0,277.2325,126.0375,5.3325000000000005,912.5450000000001,2078.3375,4730.035
2020-07-31 22:00:00+02:00,44.97,48816.322499999995,4381.2925,10346.2,8606.975,0.0,1738.07,380.98,0.445,13.515,1178.5975,688.3275,1698.2725,196.245,0.0,6402.055,0.0,277.48,126.9125,0.2125,911.3275,2863.9375,7662.4125
2020-07-31 23:00:00+02:00,38.27,45899.845,4302.1075,10087.115,8534.5,0.0,1596.3475,380.98,0.4225,13.934999999999999,352.825,807.8325,1701.2775000000001,106.9025,0.0,6406.285,0.0,277.285,126.4375,0.2425,914.8725,3799.6099999999997,9966.6475
