Date,EUA_Price
2024-01-29,58.53499984741211
2024-01-30,60.45500183105469
2024-01-31,60.88999938964844
2024-02-01,59.0099983215332
2024-02-02,60.1349983215332
2024-02-05,60.869998931884766
2024-02-06,60.36000061035156
2024-02-07,59.19499969482422
2024-02-08,57.525001525878906
2024-02-09,55.64500045776367
2024-02-12,53.85499954223633
2024-02-13,53.32500076293945
2024-02-14,53.57500076293945
2024-02-15,55.189998626708984
2024-02-16,54.10499954223633
2024-02-19,50.64500045776367
2024-02-20,51.39500045776367
2024-02-21,52.099998474121094
2024-02-22,49.915000915527344
2024-02-23,49.665000915527344
2024-02-26,51.040000915527344
2024-02-27,52.994998931884766
2024-02-28,54.97999954223633
2024-02-29,53.08000183105469
2024-03-01,53.654998779296875
2024-03-04,54.185001373291016
2024-03-05,57.130001068115234
2024-03-06,56.525001525878906
2024-03-07,56.3650016784668
2024-03-08,55.48500061035156
2024-03-11,53.290000915527344
2024-03-12,53.720001220703125
2024-03-13,53.06999969482422
2024-03-14,55.310001373291016
2024-03-15,57.0
2024-03-18,58.154998779296875
2024-03-19,58.119998931884766
2024-03-20,57.654998779296875
2024-03-21,56.3650016784668
2024-03-22,58.5
2024-03-25,61.915000915527344
2024-03-26,60.5
2024-03-27,59.31999969482422
2024-03-28,58.994998931884766
2024-04-02,56.28499984741211
2024-04-03,57.625
2024-04-04,55.77000045776367
2024-04-05,57.78499984741211
2024-04-08,60.505001068115234
2024-04-09,60.89500045776367
2024-04-10,59.915000915527344
2024-04-11,65.2249984741211
2024-04-12,68.20999908447266
2024-04-15,67.4749984741211
2024-04-16,70.67500305175781
2024-04-17,66.88999938964844
2024-04-18,68.43000030517578
2024-04-19,65.23999786376953
2024-04-22,63.25
2024-04-23,63.14500045776367
2024-04-24,63.70500183105469
2024-04-25,65.25
2024-04-26,64.05500030517578
2024-04-29,62.80500030517578
2024-04-30,65.72000122070312
2024-05-01,64.54499816894531
2024-05-02,69.51499938964844
2024-05-03,68.3949966430664
2024-05-07,67.63500213623047
2024-05-08,68.65499877929688
2024-05-09,70.21499633789062
2024-05-10,68.2300033569336
2024-05-13,66.82499694824219
2024-05-14,67.19499969482422
2024-05-15,66.45999908447266
2024-05-16,67.08000183105469
2024-05-17,67.22000122070312
2024-05-20,70.86000061035156
2024-05-21,72.79499816894531
2024-05-22,72.91500091552734
2024-05-23,72.5999984741211
2024-05-24,72.26499938964844
2024-05-28,71.56999969482422
2024-05-29,70.83499908447266
2024-05-30,72.125
2024-05-31,70.69499969482422
2024-06-03,70.93000030517578
2024-06-04,69.69499969482422
2024-06-05,68.87000274658203
2024-06-06,68.70999908447266
2024-06-07,68.58000183105469
2024-06-10,68.08499908447266
2024-06-11,67.44000244140625
2024-06-12,68.0199966430664
2024-06-13,68.11499786376953
2024-06-14,65.73500061035156
2024-06-17,65.33999633789062
2024-06-18,65.38500213623047
2024-06-19,67.22000122070312
2024-06-20,66.23500061035156
2024-06-21,65.2699966430664
2024-06-24,64.51499938964844
2024-06-25,65.06500244140625
2024-06-26,64.55500030517578
2024-06-27,64.05999755859375
2024-06-28,64.56500244140625
2024-07-01,65.18499755859375
2024-07-02,67.75499725341797
2024-07-03,67.68000030517578
2024-07-04,67.3499984741211
2024-07-05,67.15499877929688
2024-07-08,66.07499694824219
2024-07-09,65.6449966430664
2024-07-10,65.55999755859375
2024-07-11,65.6050033569336
2024-07-12,66.6500015258789
2024-07-15,64.86499786376953
2024-07-16,64.80000305175781
2024-07-17,64.0999984741211
2024-07-18,63.790000915527344
2024-07-19,63.61000061035156
2024-07-22,62.10499954223633
2024-07-23,63.01499938964844
2024-07-24,66.13999938964844
2024-07-25,64.2249984741211
2024-07-26,65.22000122070312
2024-07-29,65.94999694824219
2024-07-30,65.69999694824219
2024-07-31,66.66999816894531
2024-08-01,68.375
2024-08-02,67.65499877929688
2024-08-05,66.18499755859375
2024-08-06,67.30500030517578
2024-08-07,68.4000015258789
2024-08-08,68.30000305175781
2024-08-09,67.45500183105469
2024-08-12,69.84500122070312
2024-08-13,68.83499908447266
2024-08-14,69.00499725341797
2024-08-15,69.11000061035156
2024-08-16,69.76499938964844
2024-08-19,70.2750015258789
2024-08-20,70.3949966430664
2024-08-21,69.81500244140625
2024-08-22,69.01499938964844
2024-08-23,68.83499908447266
2024-08-27,69.05999755859375
2024-08-28,68.34500122070312
2024-08-29,68.6500015258789
2024-08-30,67.51499938964844
2024-09-02,68.11000061035156
2024-09-03,65.90499877929688
2024-09-04,64.8550033569336
2024-09-05,64.13999938964844
2024-09-06,64.18499755859375
2024-09-09,64.2249984741211
2024-09-10,63.52000045776367
2024-09-11,64.04000091552734
2024-09-12,63.189998626708984
2024-09-13,62.529998779296875
2024-09-16,61.7599983215332
2024-09-17,62.540000915527344
2024-09-18,61.625
2024-09-19,60.73500061035156
2024-09-20,61.474998474121094
2024-09-23,61.82500076293945
2024-09-24,61.79999923706055
2024-09-25,63.150001525878906
2024-09-26,63.0
2024-09-27,63.97999954223633
2024-09-30,63.26499938964844
2024-10-01,61.82500076293945
2024-10-02,61.064998626708984
2024-10-03,60.4900016784668
2024-10-04,60.13999938964844
2024-10-07,60.04499816894531
2024-10-08,58.599998474121094
2024-10-09,60.61000061035156
2024-10-10,62.845001220703125
2024-10-11,62.48500061035156
2024-10-14,63.70000076293945
2024-10-15,62.7599983215332
2024-10-16,61.47999954223633
2024-10-17,61.349998474121094
2024-10-18,60.45500183105469
2024-10-21,59.86000061035156
2024-10-22,60.709999084472656
2024-10-23,62.724998474121094
2024-10-24,64.69999694824219
2024-10-25,64.80000305175781
2024-10-28,64.30999755859375
2024-10-29,67.18000030517578
2024-10-30,63.755001068115234
2024-10-31,62.584999084472656
2024-11-01,62.05500030517578
2024-11-04,63.21500015258789
2024-11-05,62.29499816894531
2024-11-06,61.915000915527344
2024-11-07,63.775001525878906
2024-11-08,65.86499786376953
2024-11-11,65.80000305175781
2024-11-12,65.3499984741211
2024-11-13,64.33999633789062
2024-11-14,66.2300033569336
2024-11-15,65.69000244140625
2024-11-18,67.34500122070312
2024-11-19,66.58499908447266
2024-11-20,66.62000274658203
2024-11-21,67.83499908447266
2024-11-22,67.1449966430664
2024-11-25,67.9000015258789
2024-11-26,67.26000213623047
2024-11-27,66.36499786376953
2024-11-28,65.94999694824219
2024-11-29,66.54499816894531
2024-12-02,66.82499694824219
2024-12-03,66.55999755859375
2024-12-04,66.04000091552734
2024-12-05,65.37999725341797
2024-12-06,66.55000305175781
2024-12-09,64.4749984741211
2024-12-10,66.3550033569336
2024-12-11,66.91500091552734
2024-12-12,64.3550033569336
2024-12-13,62.900001525878906
2024-12-16,61.48500061035156
2024-12-17,60.77000045776367
2024-12-18,61.21500015258789
2024-12-19,64.0199966430664
2024-12-20,64.125
2024-12-23,65.49500274658203
2024-12-24,65.62000274658203
2024-12-27,67.5199966430664
2024-12-30,67.65499877929688
2024-12-31,68.61000061035156
2025-01-02,70.94000244140625
2025-01-03,71.76000213623047
2025-01-06,70.23500061035156
2025-01-07,70.125
2025-01-08,68.1500015258789
2025-01-09,69.47000122070312
2025-01-10,70.84500122070312
2025-01-13,72.31500244140625
2025-01-14,72.3949966430664
2025-01-15,73.91000366210938
2025-01-16,73.99500274658203
2025-01-17,74.91999816894531
2025-01-20,75.38999938964844
2025-01-21,75.33499908447266
2025-01-22,74.81999969482422
2025-01-23,76.375
2025-01-24,77.18000030517578
2025-01-27,74.9000015258789
2025-01-28,75.9800033569336
2025-01-29,78.70999908447266
2025-01-30,78.01000213623047
2025-01-31,79.3499984741211
2025-02-03,76.73999786376953
2025-02-04,76.3949966430664
2025-02-05,76.80000305175781
2025-02-06,77.49500274658203
2025-02-07,78.08999633789062
2025-02-10,78.41000366210938
2025-02-11,78.16000366210938
2025-02-12,76.32499694824219
2025-02-13,74.0999984741211
2025-02-14,75.55500030517578
2025-02-17,73.29499816894531
2025-02-18,71.4749984741211
2025-02-19,70.41000366210938
2025-02-20,68.9800033569336
2025-02-21,69.99500274658203
2025-02-24,69.92500305175781
2025-02-25,67.86000061035156
2025-02-26,67.6500015258789
2025-02-27,69.08999633789062
2025-02-28,67.63500213623047
2025-03-03,67.97000122070312
2025-03-04,64.88500213623047
2025-03-05,64.82499694824219
2025-03-06,63.77000045776367
2025-03-07,64.88999938964844
2025-03-10,65.625
2025-03-11,64.9000015258789
2025-03-12,65.86000061035156
2025-03-13,66.56999969482422
2025-03-14,67.27999877929688
2025-03-17,66.37000274658203
2025-03-18,67.66999816894531
2025-03-19,70.01000213623047
2025-03-20,69.3550033569336
2025-03-21,67.69499969482422
2025-03-24,67.94499969482422
2025-03-25,66.93499755859375
2025-03-26,67.26000213623047
2025-03-27,65.37999725341797
2025-03-28,65.4800033569336
2025-03-31,64.75
2025-04-01,66.29000091552734
2025-04-02,65.48500061035156
2025-04-03,63.16999816894531
2025-04-04,60.79999923706055
2025-04-07,59.130001068115234
2025-04-08,58.915000915527344
2025-04-09,58.30500030517578
2025-04-10,59.31999969482422
2025-04-11,61.98500061035156
2025-04-14,63.52000045776367
2025-04-15,63.11000061035156
2025-04-16,63.67499923706055
2025-04-17,62.7599983215332
2025-04-22,61.27000045776367
2025-04-23,63.66999816894531
2025-04-24,63.2599983215332
2025-04-25,63.27000045776367
2025-04-28,62.19499969482422
2025-04-29,62.0
2025-04-30,63.56999969482422
2025-05-01,63.939998626708984
2025-05-02,65.71499633789062
2025-05-06,65.79000091552734
2025-05-07,67.87000274658203
2025-05-08,67.66999816894531
2025-05-09,67.16999816894531
2025-05-12,69.51499938964844
2025-05-13,69.40499877929688
2025-05-14,68.88999938964844
2025-05-15,70.04499816894531
2025-05-16,67.93499755859375
2025-05-19,67.38999938964844
2025-05-20,70.13500213623047
2025-05-21,69.5250015258789
2025-05-22,68.9800033569336
2025-05-23,68.52999877929688
2025-05-27,67.94000244140625
2025-05-28,68.80000305175781
2025-05-29,67.80000305175781
2025-05-30,67.54499816894531
2025-06-02,67.93000030517578
2025-06-03,69.25499725341797
2025-06-04,69.26000213623047
2025-06-05,69.69499969482422
2025-06-06,70.33499908447266
2025-06-09,70.875
2025-06-10,69.82499694824219
2025-06-11,71.0
2025-06-12,71.9749984741211
2025-06-13,72.62999725341797
2025-06-16,72.07499694824219
2025-06-17,71.2699966430664
2025-06-18,71.38500213623047
2025-06-19,70.69999694824219
2025-06-20,69.84500122070312
2025-06-23,70.1050033569336
2025-06-24,70.45999908447266
2025-06-25,68.17500305175781
2025-06-26,67.71499633789062
2025-06-27,68.08999633789062
2025-06-30,66.28500366210938
2025-07-01,67.76499938964844
2025-07-02,68.67500305175781
2025-07-03,68.91999816894531
2025-07-04,68.58499908447266
2025-07-07,68.125
2025-07-08,67.17500305175781
2025-07-09,67.6449966430664
2025-07-10,68.12000274658203
2025-07-11,67.57499694824219
2025-07-14,67.31999969482422
2025-07-15,68.4800033569336
2025-07-16,68.22000122070312
2025-07-17,67.52999877929688
2025-07-18,67.09500122070312
2025-07-21,66.99500274658203
2025-07-22,66.49500274658203
2025-07-23,66.55000305175781
2025-07-24,67.88999938964844
2025-07-25,68.50499725341797
2025-07-28,67.76499938964844
2025-07-29,69.94000244140625
2025-07-30,69.68499755859375
2025-07-31,70.01499938964844
2025-08-01,68.12999725341797
2025-08-04,67.92500305175781
2025-08-05,68.30000305175781
2025-08-06,68.12999725341797
2025-08-07,68.5
2025-08-08,70.04000091552734
2025-08-11,69.27999877929688
2025-08-12,68.5
2025-08-13,68.91000366210938
2025-08-14,68.06500244140625
2025-08-15,67.80500030517578
2025-08-18,68.73999786376953
2025-08-19,68.13500213623047
2025-08-20,68.55000305175781
2025-08-21,69.65499877929688
2025-08-22,69.29499816894531
2025-08-26,69.73500061035156
2025-08-27,69.37000274658203
2025-08-28,68.9000015258789
2025-08-29,70.03500366210938
2025-09-01,71.08499908447266
2025-09-02,70.37000274658203
2025-09-03,70.91000366210938
2025-09-04,71.61000061035156
2025-09-05,72.95999908447266
2025-09-08,73.61499786376953
2025-09-09,73.53500366210938
2025-09-10,74.19999694824219
2025-09-11,72.625
2025-09-12,72.72000122070312
2025-09-15,73.57499694824219
2025-09-16,74.23500061035156
2025-09-17,73.8949966430664
2025-09-18,74.48999786376953
2025-09-19,74.5999984741211
2025-09-22,73.29499816894531
2025-09-23,73.7699966430664
2025-09-24,73.0199966430664
2025-09-25,72.7750015258789
2025-09-26,73.02999877929688
2025-09-29,73.8949966430664
2025-09-30,72.80999755859375
2025-10-01,73.49500274658203
2025-10-02,74.44000244140625
