datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Gas.1,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Nuclear.1,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season,temperature_2m,wind_speed_10m,shortwave_radiation,cloud_cover,precipitation
2020-06-07 16:00:00,13.64,46345.0225,4309.0025,3836.5325,3403.9225,0.0,1391.2975,374.5775,0.24,23.685,1619.2425,2772.4425,1659.185,293.77750000000003,7710.29,0.0,255.655,129.7025,10186.8175,360.6825,1338.875,9420.825,27208.4825,9006.33,19136.54,16,6,6,2,1,Summer,18.2,13.8,234.0,100,0.0
2020-06-07 17:00:00,17.0,46978.415,4360.7525,4148.0525,4422.1925,0.0,1407.2325,375.155,0.245,24.1975,461.1875,1217.0325,1661.1325,259.045,7819.41,0.0,255.61,127.1375,8350.87,467.9125,1147.1825,8007.07,23786.0525,10352.632500000002,23192.362500000003,17,6,6,2,1,Summer,18.1,12.1,178.0,100,0.0
2020-06-07 18:00:00,21.06,48157.785,4452.0375,4788.595,5662.2575,0.0,1415.5525,375.8675,0.26,24.195,291.0975,720.7325,1660.52,364.07,7818.4225,0.0,256.87,124.6,5964.1075,520.9200000000001,890.315,6597.6675,19928.7175,12242.2725,28229.067500000005,18,6,6,2,1,Summer,18.6,10.2,208.0,100,0.0
2020-06-07 19:00:00,25.36,47744.905,4503.835,5819.7525000000005,5888.29,0.0,1473.1825,375.24,0.275,24.5525,416.55,1357.18,1668.6275,331.87,7814.41,0.0,260.17,123.58,3214.8125,519.5575,598.295,5224.965,15542.405000000002,13556.465,32202.5,19,6,6,2,1,Summer,18.3,8.4,113.0,100,0.0
2020-06-07 20:00:00,28.56,46167.66,4525.9875,6448.3475,6158.7425,0.0,1509.91,376.7475,0.2575,24.880000000000003,246.3875,2372.75,1683.645,301.66,7872.5325,0.0,260.17,122.6225,1084.95,519.4825000000001,460.95,4010.1825,12067.375,14493.7475,34100.285,20,6,6,2,1,Summer,17.6,6.8,70.0,100,0.0
2020-06-07 21:00:00,29.14,45275.5425,4497.139999999999,6490.5125,6333.0650000000005,0.0,1494.1675,376.4125,0.2675,25.085,287.205,2546.21,1690.465,321.6075,7845.225,0.0,260.17,122.3025,66.11749999999999,519.3824999999999,248.5,3207.5325,10031.3625,14694.1575,35244.18000000001,21,6,6,2,1,Summer,16.3,6.6,26.0,100,0.0
2020-06-07 22:00:00,32.33,45416.435,4444.285,7122.112499999999,6430.725,0.0,1465.915,378.04,0.24,25.3275,863.1500000000001,2619.975,1710.2925,484.4275,7894.4925,0.0,260.17,122.65,0.44,524.4024999999999,234.5075,2724.305,9598.2575,15396.7925,35818.1775,22,6,6,2,1,Summer,15.2,7.9,1.0,100,0.0
2020-06-07 23:00:00,28.91,42463.4025,4367.8225,6677.275,6612.77,0.0,1426.0975,380.21,0.2225,25.4825,395.0175,860.105,1727.9675,314.46500000000003,7882.059999999999,0.0,260.17,123.7375,0.3,524.1975,184.03,2775.525,9370.11,15096.3525,33093.2925,23,6,6,2,1,Summer,14.4,6.3,0.0,100,0.0
2020-06-08 00:00:00,26.0,40114.095,4270.38,5800.285,6195.6875,0.0,1302.2975,380.46,0.24,25.6325,452.2725,1091.6475,1755.9625,168.9575,7841.15,0.0,257.53,124.12,0.3275,189.1925,197.38,2778.2575,9171.265,13678.73,30942.83,0,0,6,2,0,Summer,13.7,7.0,0.0,86,0.0
2020-06-08 01:00:00,22.7,38554.3625,4247.455,5191.055,6347.907499999999,0.0,1279.705,380.545,0.23,25.8075,954.2825,1067.43,1777.1075,138.67,7826.2325,0.0,257.53,126.61,0.385,188.705,309.58000000000004,2570.2625,9043.46,13199.2125,29510.902500000004,1,0,6,2,0,Summer,13.3,11.0,0.0,38,0.0
2020-06-08 02:00:00,22.01,37921.66,4246.08,5142.8875,6521.5575,0.0,1296.53,380.96,0.2275,25.8725,2006.6425,1226.2875,1791.0275,127.605,7813.46,0.0,257.53,131.2375,0.43,188.7875,354.90250000000003,2287.37,8807.414999999999,13341.934999999998,29114.245000000003,2,0,6,2,0,Summer,12.6,6.6,0.0,85,0.0
2020-06-08 03:00:00,21.36,38086.9475,4245.5275,5303.11,6786.0675,0.0,1292.7575,380.5425,0.235,25.9225,2263.88,1412.865,1822.29,210.32,7824.6775,0.0,257.53,130.1025,0.4775,189.0775,309.6375,1917.5825,8505.835,13762.4775,29581.112500000003,3,0,6,2,0,Summer,11.6,7.3,0.0,56,0.0
2020-06-08 04:00:00,21.25,39376.51,4269.2575,6071.21,7349.33,0.0,1276.47,380.2075,0.245,25.8925,2216.5625,1540.82,1852.465,227.155,7824.9275,0.0,259.48,130.7075,4.2775,189.0775,199.4025,1717.8575,8270.414999999999,15077.2175,31106.095,4,0,6,2,0,Summer,10.2,6.5,0.0,37,0.0
2020-06-08 05:00:00,23.03,42485.8975,4309.8,7554.5325,7674.0525,0.0,1448.8875,380.21,0.265,25.67,733.8325,1574.1625,1867.1425,227.5475,7828.2325,0.0,261.43,130.1225,311.4,171.06,139.445,1445.2575000000002,8300.5925,17057.6825,34185.305,5,0,6,2,0,Summer,8.9,6.6,0.0,0,0.0
2020-06-08 06:00:00,33.45,49939.67,4435.8975,8491.605,8463.47,0.0,1639.1625,380.7925,0.2225,25.5375,1253.185,278.77250000000004,1876.3275,297.22,7925.695,0.0,265.93,130.3625,2256.2275,144.5775,97.725,992.7475,9956.145,18975.03,39983.525,6,0,6,2,0,Summer,10.3,7.3,44.0,0,0.0
2020-06-08 07:00:00,41.92,55909.43,4567.7175,9093.4025,9576.5025,0.0,1764.8475,380.3775,0.235,24.955,1171.6225,1510.685,1881.0725,329.9825,7946.72,0.0,265.9525,127.975,6100.4775,135.4125,126.5475,487.8475,13493.645,20815.13,42415.785,7,0,6,2,0,Summer,12.3,4.6,156.0,3,0.0
2020-06-08 08:00:00,40.25,59406.47,4597.5825,9803.885,9906.3175,0.0,1526.855,380.585,0.25,22.005,1003.925,2121.1825,1882.235,380.3075,7946.64,0.0,265.98,126.555,10854.2525,135.32,132.2475,332.55,18179.175000000003,21617.6425,41227.295,8,0,6,2,0,Summer,14.5,3.6,298.0,0,0.0
2020-06-08 09:00:00,34.76,60425.165,4540.3775000000005,10102.0375,9928.3225,0.0,1318.765,377.745,0.2425,21.57,1047.9225,1633.0725,1873.4025,342.9175,7934.9575,0.0,266.2775,127.1425,15560.71,144.365,192.59,326.095,22836.0925,21726.87,37589.0725,9,0,6,2,0,Summer,16.4,6.0,455.0,0,0.0
2020-06-08 10:00:00,33.95,61596.37,4463.4,10154.545,9977.3675,0.0,1288.6025,378.46,0.26,21.4675,305.4225,822.155,1875.0575,263.2925,7929.905000000001,0.0,272.0475,124.315,19472.4075,135.365,406.9975,488.5825,26969.737500000003,21798.975,34626.6325,10,0,6,2,0,Summer,17.7,8.4,599.0,1,0.0
2020-06-08 11:00:00,35.0,63499.59,4424.9175,10110.08,10005.055,0.0,1283.4875,379.415,0.2175,21.025,1410.7025,535.9125,1887.8975,547.3925,7919.11,0.0,276.34000000000003,121.9275,20450.725,135.4125,700.5174999999999,723.97,28735.42,21778.0375,34764.17,11,0,6,2,0,Summer,18.9,12.5,712.0,51,0.0
2020-06-08 12:00:00,33.0,63291.855,4346.7675,10098.3525,10125.5575,0.0,1286.0075,383.3425,0.25,20.6425,2038.0975,587.2825,1902.8625,477.255,7906.745,0.0,277.505,119.955,19076.175000000003,144.585,860.8775,820.86,27484.7975,21893.26,35807.0575,12,0,6,2,0,Summer,19.3,12.5,611.0,84,0.0
2020-06-08 13:00:00,31.93,62062.9725,4309.2225,10215.345,10075.88,0.0,1363.2775,382.3,0.26,20.1425,1953.455,329.1125,1903.265,478.945,7895.705,0.0,277.13,117.315,17972.3175,162.10750000000002,993.1975,981.47,26638.4175,22036.8025,35424.55500000001,13,0,6,2,0,Summer,19.1,11.9,394.0,66,0.0
2020-06-08 14:00:00,30.2,60677.2375,4285.53,10447.3625,10014.0575,0.0,1507.415,383.4725,0.24,20.0075,1708.8725,320.0575,1913.79,342.0825,7892.2025,0.0,276.67499999999995,118.23,17104.155,162.1125,1097.81,1208.98,25952.3475,22352.3075,34724.89,14,0,6,2,0,Summer,20.2,9.4,451.0,87,0.0
2020-06-08 15:00:00,29.28,59604.5725,4285.24,10457.005,9880.8125,0.0,1716.855,383.48,0.2475,20.1775,911.6725,759.965,1926.485,264.22,7834.4075,0.0,276.8275,122.9425,15842.275,171.2625,1383.75,1424.1325,25126.1025,22438.1525,34478.47,15,0,6,2,0,Summer,20.1,9.8,390.0,97,0.0
2020-06-08 16:00:00,29.08,58334.1575,4325.5075,10509.59,9988.7825,0.0,1634.3575,383.48,0.2625,20.1725,644.175,574.8275,1934.0575,127.13,7878.43,0.0,269.7675,125.18,13892.0125,180.07999999999998,1524.725,1689.9325,23493.365,22516.21,34840.7925,16,0,6,2,0,Summer,20.4,10.5,423.0,100,0.0
2020-06-08 17:00:00,33.31,58343.6725,4396.665,10528.2275,9894.9475,0.0,1747.8475,383.48,0.2825,20.28,310.185,1047.145,1937.195,153.275,7803.3525,0.0,274.78,127.4325,10810.4975,171.14249999999998,1492.0025,1794.275,20583.91,22554.5025,37759.7625,17,0,6,2,0,Summer,20.1,9.2,332.0,98,0.0
2020-06-08 18:00:00,38.85,58106.0725,4503.715,10642.4225,10057.445,0.0,1868.235,383.48,0.2425,20.33,1299.9675,1081.875,1919.1375,334.575,7896.5725,0.0,274.78,125.88,7029.8775000000005,170.9625,1217.745,1975.475,16980.525,22951.5825,41125.5475,18,0,6,2,0,Summer,19.7,9.1,238.0,95,0.0
2020-06-08 19:00:00,38.65,57562.885,4536.165,10584.6025,10053.7475,0.0,2054.0425,385.3125,0.2975,20.5,979.0725,2036.4425,1907.6125,453.455,7903.045,0.0,274.78,124.885,3495.09,171.3975,1100.2975,2322.0375,13814.6575,23077.705,43748.2275,19,0,6,2,0,Summer,19.7,8.2,221.0,45,0.0
2020-06-08 20:00:00,35.23,55204.8675,4506.4,10575.3325,10126.445,0.0,2007.1925,385.98,0.255,20.8525,769.575,2171.4225,1898.3575,330.505,7880.395,0.0,274.78,123.7675,1083.9225,171.27,947.065,2595.355,11361.605,23094.95,43843.2625,20,0,6,2,0,Summer,18.9,5.8,146.0,25,0.0
2020-06-08 21:00:00,34.6,52791.7425,4438.715,10376.71,10045.5475,0.0,2102.02,385.98,0.2674999999999999,21.1875,504.89,2448.1225,1899.9625,193.5875,7873.22,0.0,274.78,125.1275,69.215,183.8825,768.28,2806.7975,10176.5575,22910.2575,42615.185,21,0,6,2,0,Summer,16.3,5.8,49.0,27,0.0
2020-06-08 22:00:00,33.05,50889.755,4364.13,10385.0675,9998.56,0.0,1981.7175,385.98,0.2475,21.4725,679.6975,353.0975,1901.9,342.35,7874.275,0.0,274.78,123.8375,0.5875,222.0475,676.7625,2931.9825,10217.7125,22751.325,40672.0425,22,0,6,2,0,Summer,15.1,8.7,2.0,28,0.0
2020-06-08 23:00:00,30.0,47017.4625,4273.29,10357.085,9830.5225,0.0,1884.4525,385.98,0.27,21.99,566.8275000000001,282.9975,1904.02,220.1925,7877.295,0.0,272.145,125.785,0.4375,221.2875,610.19,3157.8725,10166.0025,22458.04,36851.46,23,0,6,2,0,Summer,14.2,8.2,0.0,12,0.0
2020-06-09 00:00:00,28.39,43918.865,4216.2625,9789.795,9524.3525,0.0,1904.8875,385.98,0.2575,22.285,1377.4975,291.5775,1915.8975,166.60500000000002,7877.5925,0.0,269.9475,124.7775,0.4825,363.0525,503.6375000000001,3311.8875,10114.7725,21605.015000000003,33804.0925,0,1,6,2,0,Summer,13.3,7.9,0.0,41,0.0
2020-06-09 01:00:00,25.79,42079.9475,4205.72,9243.3975,9247.225,0.0,1902.14,385.98,0.255,22.425,2078.695,1276.4,1926.7975,144.1825,7857.44,0.0,267.7325,126.2625,0.5175000000000001,363.39,194.73,3570.8575,10042.805,20778.7425,32037.1425,1,1,6,2,0,Summer,12.7,7.2,0.0,41,0.0
2020-06-09 02:00:00,24.08,41143.89,4204.7,8820.4575,9256.3125,0.0,1916.7025,385.98,0.2575,22.2975,1966.275,1896.7475,1938.955,82.025,7857.3425,0.0,264.4075,126.545,0.5175000000000001,372.23,106.53,3506.7575,9839.485,20379.4525,31304.405,2,1,6,2,0,Summer,14.8,8.7,0.0,52,0.0
2020-06-09 03:00:00,23.67,40964.9875,4186.2525000000005,8122.7075,9149.485,0.0,2080.07,385.98,0.2475,22.15,1965.9375,1999.4125,1932.85,54.1225,7858.595,0.0,263.9425,127.2675,0.6,363.08,173.6525,3398.61,9746.0875,19738.2425,31218.9,3,1,6,2,0,Summer,13.9,7.2,0.0,92,0.0
2020-06-09 04:00:00,23.48,41766.01,4201.175,8274.605,9181.3575,0.0,2204.81,385.975,0.245,22.08,1970.85,1740.385,1942.03,87.32499999999999,7846.49,0.0,263.35,123.3875,4.395,363.305,180.6125,3310.0275,9725.565,20046.7475,32040.445,4,1,6,2,0,Summer,12.3,7.1,0.0,9,0.0
2020-06-09 05:00:00,25.27,44493.3475,4235.85,9461.2125,9434.6925,0.0,2259.8375,385.975,0.2575,21.835,1746.0725,1173.5875,1936.915,152.4175,7854.872499999999,0.0,263.515,124.1875,263.3525,366.9925,123.6625,3492.74,10204.9375,21541.7175,34288.41,5,1,6,2,0,Summer,11.2,8.8,0.0,67,0.0
2020-06-09 06:00:00,33.43,51245.64,4352.0975,11013.6525,9896.9075,0.0,2734.045,385.9725,0.2425,21.69,658.165,497.44,1940.6375,260.52250000000004,7898.5125,0.0,264.645,123.2475,1579.11,366.7275,122.865,3353.4775,11608.71,24030.5775,39636.93,6,1,6,2,0,Summer,12.3,10.2,40.0,41,0.0
2020-06-09 07:00:00,43.85,57070.2125,4471.5175,12140.095,10190.9725,0.0,3266.4225,385.9725,0.2724999999999999,21.455,679.1675,2414.5875,1935.055,520.9325,7898.497499999999,0.0,264.525,120.66,3981.6525,363.4375,88.305,2942.4275,13939.89,25983.4625,43130.3225,7,1,6,2,0,Summer,14.0,7.4,127.0,57,0.0
2020-06-09 08:00:00,52.31,60512.815,4525.0375,12321.19,10781.0075,0.0,3360.5825,385.97,0.265,21.275,2106.2625,1775.305,1942.4325,720.7625,7901.87,0.0,264.45000000000005,114.7675,6955.92,363.4625,57.3,2147.775,16349.2275,26848.75,44163.5875,8,1,6,2,0,Summer,16.0,8.7,236.0,38,0.0
2020-06-09 09:00:00,42.46,61553.5575,4482.655000000001,12426.7625,10862.4,0.0,3274.2075,385.9725,0.2625,21.185,1925.0,1657.015,1939.1275,685.0375,7901.865,0.0,264.1925,119.215,10357.515,363.425,32.705,1779.7975,19276.8375,26949.3425,42276.72,9,1,6,2,0,Summer,18.1,11.0,418.0,47,0.0
2020-06-09 10:00:00,46.62,62804.7175,4416.7,12526.87,10831.605,0.0,3330.8875,385.97,0.2575,21.045,504.225,1990.1575,1938.5825,615.2875,7881.505,0.0,263.6,121.0875,13113.275,363.215,25.305,1700.175,21809.325,27075.332500000004,40995.3925,10,1,6,2,0,Summer,19.5,11.2,534.0,33,0.0
2020-06-09 11:00:00,46.68,64570.7375,4358.3550000000005,12424.3525,10741.6525,0.0,3462.95,385.9725,0.2475,21.525,436.3675,1680.6,1938.4825,307.79999999999995,7899.7025,0.0,264.77,120.105,14269.0425,363.385,16.64,1947.9425,22838.2625,27014.9275,41732.475000000006,11,1,6,2,0,Summer,20.0,9.9,534.0,46,0.0
2020-06-09 12:00:00,44.12,64498.9125,4305.7775,12102.6875,10697.0625,0.0,3542.6725,385.97,0.2324999999999999,23.06,1114.035,1250.6525,1944.9475,347.9525,7893.3375,0.0,265.26,117.6575,14504.6475,363.07,17.035,2423.365,23543.724999999995,26728.3925,40955.1875,12,1,6,2,0,Summer,20.4,10.6,523.0,53,0.0
2020-06-09 13:00:00,39.11,62839.7625,4281.2675,12099.665,10483.1725,0.0,3284.93,385.97,0.2324999999999999,23.085,369.6375,1403.1825,1946.3,200.615,7866.95,0.0,265.26,118.075,14302.22,363.1125,11.04,2941.7125,23683.155,26253.737500000003,39156.6075,13,1,6,2,0,Summer,20.4,13.2,515.0,59,0.0
2020-06-09 14:00:00,36.39,61544.6625,4271.5650000000005,12256.1875,10552.2475,0.0,3151.0375,385.97,0.2575,23.125,418.7875,300.9025,1950.74,163.39,7869.75,0.0,265.26,118.6575,13329.44,363.275,3.78,3364.96,23083.875,26345.4425,38460.7875,14,1,6,2,0,Summer,20.8,13.2,528.0,58,0.0
2020-06-09 15:00:00,33.49,60850.69,4279.645,12396.5475,10591.7825,0.0,3236.4175,385.9725,0.24,22.21,745.4725000000001,158.36,1947.765,390.1925,7873.775,0.0,265.26,120.6825,11828.01,363.3925,0.3525,3512.5375,21958.5025,26610.72,38892.1875,15,1,6,2,0,Summer,21.3,13.8,432.0,87,0.0
2020-06-09 16:00:00,33.76,59407.525,4291.1900000000005,12389.3525,10623.1925,0.0,3333.355,385.975,0.235,21.6325,273.6975,600.875,1942.205,302.3975,7866.725,0.0,265.26,121.4175,9723.345,372.3125,3.335,3979.25,20241.7225,26731.875,39165.802500000005,16,1,6,2,0,Summer,21.4,14.3,378.0,97,0.0
2020-06-09 17:00:00,41.61,59391.845,4351.5325,12453.09,10613.8175,0.0,3425.3675,385.98,0.225,21.84,544.435,285.43,1947.38,400.05,7868.3875,0.0,265.26,122.22,7321.9375,363.3575,11.5025,4540.9875,18573.39,26878.255,40818.455,17,1,6,2,0,Summer,21.5,13.5,328.0,93,0.0
2020-06-09 18:00:00,45.21,59266.6575,4456.1225,12524.7475,11252.31,0.0,3494.3975,385.98,0.22,22.34,1043.655,1794.7275,1952.145,488.2125,7877.0875,0.0,266.005,122.165,4769.8625,415.1825,28.01,4764.717500000001,16459.070000000003,27657.435,42807.5875,18,1,6,2,0,Summer,20.9,15.5,181.0,83,0.0
2020-06-09 19:00:00,48.07,58628.2575,4514.7075,12526.0,11205.095,0.0,3477.955,385.98,0.2475,22.595,1706.25,1878.4375,1951.9125,529.2675,7879.965,0.0,266.78000000000003,122.115,2344.6875,414.8675,57.3875,4735.9400000000005,14133.9025,27595.03,44494.355,19,1,6,2,0,Summer,20.2,14.3,85.0,76,0.0
2020-06-09 20:00:00,43.09,56185.9325,4482.705,12529.865000000002,11221.845,0.0,3142.325,385.975,0.2375,22.8775,1182.695,889.5125,1950.3325,532.8725,7878.59,0.0,266.63,123.525,725.6575,415.005,56.965,4835.3,12583.8325,27280.01,43602.100000000006,20,1,6,2,0,Summer,19.5,16.4,75.0,68,0.0
2020-06-09 21:00:00,37.47,53994.755,4396.8,12524.0375,11044.3275,0.0,2853.9725,385.98,0.255,23.235,868.33,231.9475,1954.24,482.5475,7881.7525,0.0,266.63,123.885,57.6075,414.7075,68.6125,5154.5925,12114.4,26808.3175,41880.355,21,1,6,2,0,Summer,17.8,15.8,46.0,77,0.0
2020-06-09 22:00:00,32.83,51910.285,4311.577499999999,12445.225,10475.6625,0.0,2841.18,385.9725,0.2324999999999999,23.52,630.545,327.3975,1951.715,310.9475,7882.4875,0.0,266.63,120.07,0.575,414.1875,113.495,5439.395,12127.705,26148.04,39782.58,22,1,6,2,0,Summer,16.3,16.6,2.0,82,0.0
2020-06-09 23:00:00,29.06,47537.4425,4245.285,11868.11,10415.1825,0.0,2651.4075,385.98,0.2275,23.7225,517.485,180.655,1944.2075,223.0,7877.715,0.0,267.745,119.84,0.435,413.13,129.6825,5542.605,12085.215,25320.68,35452.22749999999,23,1,6,2,0,Summer,15.1,15.5,0.0,95,0.0
2020-06-10 00:00:00,26.09,43996.37,4188.2225,10217.1725,10046.7825,0.0,2247.3475,385.9775,0.26,23.8025,1185.2325,726.405,1956.8625,177.8975,7874.235000000001,0.0,266.39,120.9825,0.4875,413.07,135.99,5400.175,11859.635,22897.28,32136.735,0,2,6,2,0,Summer,14.4,16.4,0.0,98,0.0
2020-06-10 01:00:00,24.2,42011.9675,4164.9275,8780.4575,9824.14,0.0,2257.4025,385.9775,0.245,23.8825,1953.5875,1629.3125,1966.8725,79.485,7877.09,0.0,266.39,124.0125,0.4775,413.5375,147.6025,5202.1,11561.465,21247.9775,30450.5025,1,2,6,2,0,Summer,13.6,14.8,0.0,96,0.0
2020-06-10 02:00:00,22.61,41090.1075,4154.9325,8020.715,9754.8575,0.0,2263.75,385.9775,0.24,23.9275,1980.7425,2438.9975,1970.98,79.6,7802.0675,0.0,266.39,123.9675,0.5425,413.69,103.6675,5163.78,11473.5025,20425.300000000003,29616.605,2,2,6,2,0,Summer,12.6,13.9,0.0,79,0.0
2020-06-10 03:00:00,21.49,41123.5125,4156.76,7761.360000000001,9760.315,0.0,2264.3175,385.9725,0.245,23.9425,1983.245,2447.4625,1970.29,55.085,7804.045,0.0,266.39,125.28,0.675,413.525,108.365,5100.855,11392.03,20171.965,29731.4825,3,2,6,2,0,Summer,12.1,14.2,0.0,46,0.0
2020-06-10 04:00:00,22.58,41937.4775,4176.4875,7736.26,9690.7025,0.0,2000.9475,386.3925,0.24,23.9475,1977.98,2135.1025,1970.18,38.5275,7806.255,0.0,267.6175,125.89,4.5125,413.8575,156.04000000000002,5074.94,11420.6875,19814.3025,30516.79,4,2,6,2,0,Summer,11.8,14.1,0.0,23,0.0
2020-06-10 05:00:00,24.15,44774.0425,4222.025,9040.21,10007.6075,0.0,1991.005,385.975,0.2275,23.0175,1597.9325,1438.8875,1968.99,88.315,7838.8625,0.0,271.3125,127.04,201.07,419.125,197.635,4978.45,11656.485,21424.7975,33117.5575,5,2,6,2,0,Summer,11.4,13.7,0.0,41,0.0
2020-06-10 06:00:00,29.41,51637.185,4347.56,11308.0925,10612.1525,0.0,2267.2725,385.9725,0.2375,21.215,536.51,560.59,1965.8675,180.34,7854.639999999999,0.0,270.52,125.8475,1174.765,417.745,176.2375,4315.39,12160.160000000002,24573.49,39477.025,6,2,6,2,0,Summer,12.1,14.0,37.0,62,0.0
2020-06-10 07:00:00,35.5,57386.75,4465.5425,12418.41,11083.8525,0.0,2610.4725,385.975,0.25,21.2025,641.66,2559.06,1949.0175,386.9075,7888.025,0.0,274.4825,119.7875,2937.175,414.2225,160.89749999999998,3166.43,13065.97,26498.71,44320.78,7,2,6,2,0,Summer,13.2,15.6,114.0,93,0.0
2020-06-10 08:00:00,42.15,60662.6825,4503.2575,12471.6,11287.72,0.0,2709.2775,385.975,0.2324999999999999,23.305,1640.495,2212.6575000000003,1951.355,360.95,7890.225,0.0,275.2025,116.825,5372.6025,416.0875,217.37,2463.38,14868.915,26854.5725,45793.7675,8,2,6,2,0,Summer,14.8,14.8,239.0,96,0.0
2020-06-10 09:00:00,41.06,61769.185,4472.1725,12465.0525,11207.925,0.0,2697.755,385.9775,0.2375,24.0,2083.935,1857.86,1951.34,394.38,7883.9625,0.0,272.04999999999995,120.1075,8209.01,415.2025,281.04,2359.94,17667.8825,26756.71,44101.3025,9,2,6,2,0,Summer,16.5,12.9,385.0,92,0.0
2020-06-10 10:00:00,40.4,63340.78,4387.1275000000005,12448.975,11223.3975,0.0,2622.1225,385.9775,0.2525,23.8325,1212.665,1941.495,1949.535,292.51,7880.2975,0.0,275.08500000000004,120.8325,10595.2375,413.9125,263.1025,2622.68,20110.1925,26680.4725,43230.5875,10,2,6,2,0,Summer,18.0,12.9,448.0,100,0.0
2020-06-10 11:00:00,35.81,64694.845,4341.4375,12349.86,11174.085,0.0,2601.835,385.98,0.2274999999999999,21.5975,1324.62,1946.4725,1968.1425,525.58,7878.8825,0.0,269.23,121.2025,12507.2925,422.8825,277.715,2961.76,22581.9275,26511.76,42112.9175,11,2,6,2,0,Summer,18.4,14.3,394.0,100,0.0
2020-06-10 12:00:00,34.9,64430.0875,4278.42,12266.24,11148.7,0.0,2630.205,385.9775,0.255,20.7325,967.3625,792.55,1978.46,233.745,7875.63,0.0,266.39,120.955,13605.5375,413.6825,400.905,3323.44,23820.5075,26431.1225,40609.58,12,2,6,2,0,Summer,19.5,12.2,531.0,38,0.0
2020-06-10 13:00:00,34.14,62947.350000000006,4262.112499999999,12040.0975,10907.5375,0.0,2628.1125,385.98,0.2375,20.8075,1380.395,166.9075,1990.8275,347.1725,7868.6525,0.0,266.39,123.895,13449.995,414.3,392.3575,3869.5625,24312.0275,25961.7275,38635.32250000001,13,2,6,2,0,Summer,21.4,12.8,749.0,48,0.0
2020-06-10 14:00:00,32.4,61291.84,4227.96,11758.21,10692.4975,0.0,2512.975,385.98,0.23,20.5475,1057.56,158.6325,2006.6875,197.7875,7865.7775,0.0,266.39,126.4125,12614.3525,413.8675,402.9625,4254.435,23704.185,25349.6625,37587.655,14,2,6,2,0,Summer,21.3,16.0,730.0,97,0.0
2020-06-10 15:00:00,31.3,60305.84,4229.7725,11815.1025,10679.2875,0.0,2225.825,385.98,0.25,20.5625,1489.5125,47.8275,2015.7675,359.8725,7853.035,0.0,268.185,126.63,11024.92,423.925,607.3425,4675.285,22912.960000000003,25106.195,37392.87999999999,15,2,6,2,0,Summer,21.5,18.3,684.0,99,0.0
2020-06-10 16:00:00,30.24,59377.1725,4253.54,11804.755,10579.0775,0.0,2211.0750000000003,385.98,0.2275,20.7725,1279.1275,78.9975,2025.4625,287.4725,7845.1075,0.0,267.63,124.7475,9081.725,423.45,766.135,5209.0075,21623.3425,24980.8875,37753.83,16,2,6,2,0,Summer,20.2,19.5,405.0,100,0.0
2020-06-10 17:00:00,31.87,59145.9375,4327.6050000000005,11858.5725,10565.72,0.0,2073.5725,385.98,0.2275,21.2925,423.7325,299.9875,2036.865,136.57,7820.8025,0.0,270.0,123.025,6915.3,415.3175,986.8475,5487.172500000001,19890.36,24883.845,39255.5775,17,2,6,2,0,Summer,19.5,18.1,233.0,100,0.0
2020-06-10 18:00:00,33.77,59156.39,4415.3825,11853.615,10636.3825,0.0,2043.86,385.98,0.2275,23.0475,964.1,131.715,2048.39,387.4,7821.6975,0.0,269.09000000000003,121.545,4446.49,414.805,1322.145,5911.09,18530.8975,24919.8375,40625.4925,18,2,6,2,0,Summer,18.7,19.3,204.0,98,0.0
2020-06-10 19:00:00,34.91,58112.3825,4473.08,11846.92,10638.79,0.0,1744.8725,385.98,0.2324999999999999,23.4775,719.0150000000001,1516.5549999999998,2066.535,240.0,7815.889999999999,0.0,270.6725,120.0225,2265.305,415.2375,1628.3125,6123.450000000001,16796.682500000003,24616.5625,41315.7,19,2,6,2,0,Summer,18.7,15.8,208.0,96,0.0
2020-06-10 20:00:00,33.05,55647.9025,4462.025,11719.085,10623.5,0.0,1558.8925,385.98,0.2375,23.735,1220.8275,183.98,2083.34,260.485,7818.505,0.0,270.7975,122.0475,733.77,415.5725,1887.4175,5922.985000000001,15350.0225,24287.4575,40297.88,20,2,6,2,0,Summer,17.7,16.3,141.0,86,0.0
2020-06-10 21:00:00,31.5,53055.005,4393.365,11177.4775,10374.1975,0.0,1545.8275,385.98,0.2325,23.865,1264.0,257.4975,2106.835,329.85,7818.77,0.0,269.38,122.985,49.655,415.055,2238.785,5981.110000000001,15099.6,23483.4825,37955.405,21,2,6,2,0,Summer,16.3,15.5,42.0,94,0.0
2020-06-10 22:00:00,31.45,50390.735,4329.3075,10714.725,9675.1075,0.0,1402.4275,385.98,0.245,24.1525,1035.58,193.5675,2113.325,154.755,7820.73,0.0,269.15,123.4325,0.4675,415.4725,2616.7375,6171.4825,15386.075,22178.24,35004.66,22,2,6,2,0,Summer,15.4,12.4,2.0,98,0.0
