timestamp,country,price_eur_mwh,resolution
2020-01-30 01:00:00+00:00,germany,25.15,PT60M
2020-01-30 01:00:00+00:00,germany,28.7,PT15M
2020-01-30 02:00:00+00:00,germany,20.24,PT60M
2020-01-30 02:00:00+00:00,germany,22.62,PT15M
2020-01-30 03:00:00+00:00,germany,12.34,PT15M
2020-01-30 03:00:00+00:00,germany,19.91,PT60M
2020-01-30 04:00:00+00:00,germany,9.0,PT15M
2020-01-30 04:00:00+00:00,germany,24.96,PT60M
2020-01-30 05:00:00+00:00,germany,29.7,PT60M
2020-01-30 05:00:00+00:00,germany,0.69,PT15M
2020-01-30 06:00:00+00:00,germany,39.46,PT60M
2020-01-30 06:00:00+00:00,germany,21.31,PT15M
2020-01-30 07:00:00+00:00,germany,37.94,PT15M
2020-01-30 07:00:00+00:00,germany,40.4,PT60M
2020-01-30 08:00:00+00:00,germany,42.89,PT15M
2020-01-30 08:00:00+00:00,germany,37.28,PT60M
2020-01-30 09:00:00+00:00,germany,35.9,PT60M
2020-01-30 09:00:00+00:00,germany,41.77,PT15M
2020-01-30 10:00:00+00:00,germany,35.15,PT60M
2020-01-30 10:00:00+00:00,germany,41.21,PT15M
2020-01-30 11:00:00+00:00,germany,33.78,PT15M
2020-01-30 11:00:00+00:00,germany,36.69,PT60M
2020-01-30 12:00:00+00:00,germany,29.52,PT15M
2020-01-30 12:00:00+00:00,germany,39.79,PT60M
2020-01-30 13:00:00+00:00,germany,37.53,PT60M
2020-01-30 13:00:00+00:00,germany,25.59,PT15M
2020-01-30 14:00:00+00:00,germany,35.51,PT60M
2020-01-30 14:00:00+00:00,germany,29.8,PT15M
2020-01-30 15:00:00+00:00,germany,30.75,PT15M
2020-01-30 15:00:00+00:00,germany,37.85,PT60M
2020-01-30 16:00:00+00:00,germany,35.33,PT15M
2020-01-30 16:00:00+00:00,germany,44.12,PT60M
2020-01-30 17:00:00+00:00,germany,51.11,PT15M
2020-01-30 17:00:00+00:00,germany,43.04,PT60M
2020-01-30 18:00:00+00:00,germany,59.5,PT15M
2020-01-30 18:00:00+00:00,germany,41.1,PT60M
2020-01-30 19:00:00+00:00,germany,31.13,PT60M
2020-01-30 19:00:00+00:00,germany,61.11,PT15M
2020-01-30 20:00:00+00:00,germany,29.04,PT60M
2020-01-30 20:00:00+00:00,germany,44.96,PT15M
2020-01-30 21:00:00+00:00,germany,44.7,PT15M
2020-01-30 21:00:00+00:00,germany,27.3,PT60M
2020-01-30 22:00:00+00:00,germany,37.93,PT15M
2020-01-30 22:00:00+00:00,germany,20.04,PT60M
2020-01-30 23:00:00+00:00,germany,-0.04,PT60M
2020-01-30 23:00:00+00:00,germany,32.12,PT15M
2020-01-31 00:00:00+00:00,germany,16.0,PT15M
2020-01-31 00:00:00+00:00,germany,0.02,PT60M
2020-01-31 01:00:00+00:00,germany,-2.98,PT15M
2020-01-31 01:00:00+00:00,germany,-8.77,PT60M
2020-01-31 02:00:00+00:00,germany,-8.38,PT15M
2020-01-31 02:00:00+00:00,germany,-3.89,PT60M
2020-01-31 03:00:00+00:00,germany,0.01,PT60M
2020-01-31 03:00:00+00:00,germany,-11.0,PT15M
2020-01-31 04:00:00+00:00,germany,-13.82,PT15M
2020-01-31 04:00:00+00:00,germany,13.04,PT60M
2020-01-31 05:00:00+00:00,germany,24.01,PT60M
2020-01-31 05:00:00+00:00,germany,-11.91,PT15M
2020-01-31 06:00:00+00:00,germany,6.44,PT15M
2020-01-31 06:00:00+00:00,germany,36.96,PT60M
2020-01-31 07:00:00+00:00,germany,39.59,PT60M
2020-01-31 07:00:00+00:00,germany,30.26,PT15M
2020-01-31 08:00:00+00:00,germany,38.48,PT15M
2020-01-31 08:00:00+00:00,germany,37.39,PT60M
2020-01-31 10:00:00+00:00,germany,41.04,PT15M
2020-01-31 10:00:00+00:00,germany,35.27,PT60M
2020-01-31 11:00:00+00:00,germany,27.97,PT60M
2020-01-31 11:00:00+00:00,germany,45.41,PT15M
2020-01-31 12:00:00+00:00,germany,28.84,PT60M
2020-01-31 12:00:00+00:00,germany,38.81,PT15M
2020-01-31 14:00:00+00:00,germany,30.07,PT60M
2020-01-31 14:00:00+00:00,germany,22.76,PT15M
2020-01-31 15:00:00+00:00,germany,28.1,PT60M
2020-01-31 15:00:00+00:00,germany,19.0,PT15M
2020-01-31 16:00:00+00:00,germany,22.53,PT15M
2020-01-31 16:00:00+00:00,germany,33.78,PT60M
2020-01-31 17:00:00+00:00,germany,37.05,PT60M
2020-01-31 17:00:00+00:00,germany,42.25,PT15M
2020-01-31 18:00:00+00:00,germany,32.58,PT60M
2020-01-31 18:00:00+00:00,germany,50.76,PT15M
2020-01-31 19:00:00+00:00,germany,25.1,PT60M
2020-01-31 19:00:00+00:00,germany,49.52,PT15M
2020-01-31 20:00:00+00:00,germany,41.54,PT15M
2020-01-31 20:00:00+00:00,germany,21.24,PT60M
2020-01-31 22:00:00+00:00,germany,35.87,PT15M
2020-01-31 22:00:00+00:00,germany,17.09,PT60M
2020-01-31 23:00:00+00:00,germany,0.07,PT60M
2020-01-31 23:00:00+00:00,germany,15.76,PT15M
2020-02-01 00:00:00+00:00,germany,11.75,PT15M
2020-02-01 00:00:00+00:00,germany,0.02,PT60M
2020-02-01 01:00:00+00:00,germany,2.89,PT15M
2020-02-01 01:00:00+00:00,germany,-0.7,PT60M
2020-02-01 02:00:00+00:00,germany,-1.94,PT60M
2020-02-01 02:00:00+00:00,germany,3.0,PT15M
2020-02-01 03:00:00+00:00,germany,-1.0,PT15M
2020-02-01 03:00:00+00:00,germany,-1.67,PT60M
2020-02-01 04:00:00+00:00,germany,-2.5,PT15M
2020-02-01 04:00:00+00:00,germany,-2.4,PT60M
2020-02-01 05:00:00+00:00,germany,-10.16,PT15M
2020-02-01 05:00:00+00:00,germany,0.04,PT60M
2020-02-01 06:00:00+00:00,germany,-3.9,PT15M
2020-02-01 06:00:00+00:00,germany,8.52,PT60M
2020-02-01 07:00:00+00:00,germany,5.46,PT15M
2020-02-01 07:00:00+00:00,germany,14.1,PT60M
2020-02-01 08:00:00+00:00,germany,14.55,PT15M
2020-02-01 08:00:00+00:00,germany,14.7,PT60M
2020-02-01 09:00:00+00:00,germany,21.02,PT15M
2020-02-01 09:00:00+00:00,germany,14.74,PT60M
2020-02-01 11:00:00+00:00,germany,28.0,PT15M
2020-02-01 11:00:00+00:00,germany,14.07,PT60M
2020-02-01 12:00:00+00:00,germany,14.45,PT60M
2020-02-01 12:00:00+00:00,germany,21.36,PT15M
2020-02-01 13:00:00+00:00,germany,15.82,PT15M
2020-02-01 13:00:00+00:00,germany,13.18,PT60M
2020-02-01 14:00:00+00:00,germany,12.73,PT15M
2020-02-01 14:00:00+00:00,germany,11.11,PT60M
2020-02-01 15:00:00+00:00,germany,13.07,PT60M
2020-02-01 15:00:00+00:00,germany,7.7,PT15M
2020-02-01 16:00:00+00:00,germany,16.79,PT60M
2020-02-01 16:00:00+00:00,germany,13.69,PT15M
2020-02-01 17:00:00+00:00,germany,27.2,PT15M
2020-02-01 17:00:00+00:00,germany,16.97,PT60M
2020-02-01 18:00:00+00:00,germany,15.99,PT60M
2020-02-01 18:00:00+00:00,germany,29.65,PT15M
2020-02-01 19:00:00+00:00,germany,0.42,PT60M
2020-02-01 19:00:00+00:00,germany,33.57,PT15M
2020-02-01 20:00:00+00:00,germany,-0.8,PT60M
2020-02-01 20:00:00+00:00,germany,12.67,PT15M
2020-02-01 21:00:00+00:00,germany,5.54,PT15M
2020-02-01 21:00:00+00:00,germany,0.0,PT60M
2020-02-01 22:00:00+00:00,germany,-11.16,PT60M
2020-02-01 22:00:00+00:00,germany,-5.91,PT15M
2020-02-01 23:00:00+00:00,germany,-4.97,PT60M
2020-02-01 23:00:00+00:00,germany,1.03,PT15M
2020-02-02 00:00:00+00:00,germany,-15.35,PT15M
2020-02-02 00:00:00+00:00,germany,-10.1,PT60M
2020-02-02 01:00:00+00:00,germany,-36.0,PT15M
2020-02-02 01:00:00+00:00,germany,-16.95,PT60M
2020-02-02 02:00:00+00:00,germany,-35.36,PT15M
2020-02-02 02:00:00+00:00,germany,-11.7,PT60M
2020-02-02 04:00:00+00:00,germany,-5.21,PT60M
2020-02-02 04:00:00+00:00,germany,-25.07,PT15M
2020-02-02 05:00:00+00:00,germany,-25.13,PT15M
2020-02-02 05:00:00+00:00,germany,-4.98,PT60M
2020-02-02 06:00:00+00:00,germany,0.09,PT60M
2020-02-02 06:00:00+00:00,germany,-19.0,PT15M
2020-02-02 07:00:00+00:00,germany,-11.8,PT15M
2020-02-02 07:00:00+00:00,germany,13.06,PT60M
2020-02-02 08:00:00+00:00,germany,24.5,PT60M
2020-02-02 08:00:00+00:00,germany,2.48,PT15M
2020-02-02 09:00:00+00:00,germany,14.36,PT15M
2020-02-02 09:00:00+00:00,germany,27.12,PT60M
2020-02-02 10:00:00+00:00,germany,29.43,PT60M
2020-02-02 10:00:00+00:00,germany,17.77,PT15M
2020-02-02 11:00:00+00:00,germany,33.39,PT15M
2020-02-02 11:00:00+00:00,germany,35.0,PT60M
2020-02-02 12:00:00+00:00,germany,33.36,PT60M
2020-02-02 12:00:00+00:00,germany,27.62,PT15M
2020-02-02 13:00:00+00:00,germany,33.75,PT60M
2020-02-02 13:00:00+00:00,germany,22.66,PT15M
2020-02-02 14:00:00+00:00,germany,34.2,PT60M
2020-02-02 14:00:00+00:00,germany,21.22,PT15M
2020-02-02 16:00:00+00:00,germany,28.02,PT15M
2020-02-02 16:00:00+00:00,germany,40.27,PT60M
2020-02-02 17:00:00+00:00,germany,40.76,PT15M
2020-02-02 17:00:00+00:00,germany,40.73,PT60M
2020-02-02 18:00:00+00:00,germany,36.93,PT60M
2020-02-02 18:00:00+00:00,germany,53.98,PT15M
2020-02-02 19:00:00+00:00,germany,27.05,PT60M
2020-02-02 19:00:00+00:00,germany,50.85,PT15M
2020-02-02 20:00:00+00:00,germany,40.87,PT15M
2020-02-02 20:00:00+00:00,germany,21.99,PT60M
2020-02-02 21:00:00+00:00,germany,39.13,PT15M
2020-02-02 21:00:00+00:00,germany,23.87,PT60M
2020-02-02 22:00:00+00:00,germany,35.5,PT15M
2020-02-02 22:00:00+00:00,germany,17.38,PT60M
2020-02-02 23:00:00+00:00,germany,15.92,PT60M
2020-02-02 23:00:00+00:00,germany,27.83,PT15M
2020-02-03 00:00:00+00:00,germany,15.55,PT60M
2020-02-03 00:00:00+00:00,germany,18.98,PT15M
2020-02-03 01:00:00+00:00,germany,10.84,PT15M
2020-02-03 01:00:00+00:00,germany,14.38,PT60M
2020-02-03 02:00:00+00:00,germany,7.54,PT15M
2020-02-03 02:00:00+00:00,germany,9.32,PT60M
2020-02-03 03:00:00+00:00,germany,13.26,PT60M
2020-02-03 03:00:00+00:00,germany,-11.83,PT15M
2020-02-03 04:00:00+00:00,germany,-3.8,PT15M
2020-02-03 04:00:00+00:00,germany,14.03,PT60M
2020-02-03 05:00:00+00:00,germany,-5.95,PT15M
2020-02-03 05:00:00+00:00,germany,27.06,PT60M
2020-02-03 06:00:00+00:00,germany,17.7,PT15M
2020-02-03 06:00:00+00:00,germany,36.49,PT60M
2020-02-03 07:00:00+00:00,germany,34.2,PT15M
2020-02-03 07:00:00+00:00,germany,39.97,PT60M
2020-02-03 08:00:00+00:00,germany,36.3,PT15M
2020-02-03 08:00:00+00:00,germany,39.26,PT60M
2020-02-03 09:00:00+00:00,germany,37.41,PT15M
2020-02-03 09:00:00+00:00,germany,35.52,PT60M
2020-02-03 10:00:00+00:00,germany,39.26,PT15M
2020-02-03 10:00:00+00:00,germany,32.97,PT60M
2020-02-03 11:00:00+00:00,germany,29.08,PT60M
2020-02-03 11:00:00+00:00,germany,41.53,PT15M
2020-02-03 12:00:00+00:00,germany,43.26,PT15M
2020-02-03 12:00:00+00:00,germany,28.38,PT60M
2020-02-03 13:00:00+00:00,germany,28.73,PT60M
2020-02-03 13:00:00+00:00,germany,33.38,PT15M
2020-02-03 14:00:00+00:00,germany,28.29,PT60M
2020-02-03 14:00:00+00:00,germany,33.62,PT15M
2020-02-03 15:00:00+00:00,germany,33.02,PT60M
2020-02-03 15:00:00+00:00,germany,31.59,PT15M
2020-02-03 16:00:00+00:00,germany,37.95,PT60M
2020-02-03 16:00:00+00:00,germany,30.74,PT15M
2020-02-03 17:00:00+00:00,germany,46.89,PT15M
2020-02-03 17:00:00+00:00,germany,37.99,PT60M
2020-02-03 18:00:00+00:00,germany,55.42,PT15M
2020-02-03 18:00:00+00:00,germany,36.57,PT60M
2020-02-03 19:00:00+00:00,germany,31.0,PT60M
2020-02-03 19:00:00+00:00,germany,60.79,PT15M
2020-02-03 20:00:00+00:00,germany,47.91,PT15M
2020-02-03 20:00:00+00:00,germany,27.16,PT60M
2020-02-03 21:00:00+00:00,germany,50.85,PT15M
2020-02-03 21:00:00+00:00,germany,27.13,PT60M
2020-02-03 22:00:00+00:00,germany,45.97,PT15M
2020-02-03 22:00:00+00:00,germany,24.76,PT60M
2020-02-03 23:00:00+00:00,germany,34.28,PT15M
2020-02-03 23:00:00+00:00,germany,20.79,PT60M
2020-02-04 00:00:00+00:00,germany,33.26,PT15M
2020-02-04 00:00:00+00:00,germany,17.41,PT60M
2020-02-04 01:00:00+00:00,germany,16.24,PT60M
2020-02-04 01:00:00+00:00,germany,23.57,PT15M
2020-02-04 02:00:00+00:00,germany,12.96,PT60M
2020-02-04 02:00:00+00:00,germany,18.32,PT15M
2020-02-04 03:00:00+00:00,germany,13.42,PT60M
2020-02-04 03:00:00+00:00,germany,7.75,PT15M
2020-02-04 04:00:00+00:00,germany,15.88,PT60M
2020-02-04 04:00:00+00:00,germany,2.01,PT15M
2020-02-04 05:00:00+00:00,germany,-4.0,PT15M
2020-02-04 05:00:00+00:00,germany,24.88,PT60M
2020-02-04 06:00:00+00:00,germany,17.42,PT15M
2020-02-04 06:00:00+00:00,germany,29.7,PT60M
2020-02-04 07:00:00+00:00,germany,37.25,PT15M
2020-02-04 07:00:00+00:00,germany,35.01,PT60M
2020-02-04 08:00:00+00:00,germany,33.48,PT60M
2020-02-04 08:00:00+00:00,germany,38.33,PT15M
2020-02-04 09:00:00+00:00,germany,29.9,PT60M
2020-02-04 09:00:00+00:00,germany,38.65,PT15M
2020-02-04 10:00:00+00:00,germany,32.89,PT15M
2020-02-04 10:00:00+00:00,germany,29.03,PT60M
2020-02-04 11:00:00+00:00,germany,30.32,PT15M
2020-02-04 11:00:00+00:00,germany,27.07,PT60M
2020-02-04 12:00:00+00:00,germany,28.89,PT15M
2020-02-04 12:00:00+00:00,germany,26.43,PT60M
2020-02-04 13:00:00+00:00,germany,20.99,PT15M
2020-02-04 13:00:00+00:00,germany,27.02,PT60M
2020-02-04 14:00:00+00:00,germany,20.16,PT15M
2020-02-04 14:00:00+00:00,germany,29.05,PT60M
2020-02-04 15:00:00+00:00,germany,31.42,PT60M
2020-02-04 15:00:00+00:00,germany,23.87,PT15M
2020-02-04 16:00:00+00:00,germany,39.92,PT60M
2020-02-04 16:00:00+00:00,germany,24.61,PT15M
2020-02-04 17:00:00+00:00,germany,41.3,PT60M
2020-02-04 17:00:00+00:00,germany,41.73,PT15M
2020-02-04 18:00:00+00:00,germany,40.92,PT60M
2020-02-04 18:00:00+00:00,germany,47.76,PT15M
2020-02-04 19:00:00+00:00,germany,39.75,PT60M
2020-02-04 19:00:00+00:00,germany,55.64,PT15M
2020-02-04 20:00:00+00:00,germany,46.3,PT15M
2020-02-04 20:00:00+00:00,germany,30.13,PT60M
2020-02-04 21:00:00+00:00,germany,47.86,PT15M
2020-02-04 21:00:00+00:00,germany,30.36,PT60M
2020-02-04 22:00:00+00:00,germany,26.94,PT60M
2020-02-04 22:00:00+00:00,germany,45.09,PT15M
2020-02-04 23:00:00+00:00,germany,29.96,PT15M
2020-02-04 23:00:00+00:00,germany,25.44,PT60M
2020-02-05 00:00:00+00:00,germany,25.0,PT60M
2020-02-05 00:00:00+00:00,germany,27.54,PT15M
2020-02-05 01:00:00+00:00,germany,21.73,PT15M
2020-02-05 01:00:00+00:00,germany,24.43,PT60M
2020-02-05 02:00:00+00:00,germany,13.79,PT15M
2020-02-05 02:00:00+00:00,germany,23.63,PT60M
2020-02-05 03:00:00+00:00,germany,24.83,PT60M
2020-02-05 03:00:00+00:00,germany,4.2,PT15M
2020-02-05 04:00:00+00:00,germany,26.62,PT60M
2020-02-05 04:00:00+00:00,germany,2.47,PT15M
2020-02-05 05:00:00+00:00,germany,37.54,PT60M
2020-02-05 05:00:00+00:00,germany,5.97,PT15M
2020-02-05 06:00:00+00:00,germany,31.46,PT15M
2020-02-05 06:00:00+00:00,germany,44.91,PT60M
2020-02-05 07:00:00+00:00,germany,49.16,PT60M
2020-02-05 07:00:00+00:00,germany,48.74,PT15M
2020-02-05 08:00:00+00:00,germany,44.78,PT60M
2020-02-05 08:00:00+00:00,germany,55.84,PT15M
2020-02-05 09:00:00+00:00,germany,52.36,PT15M
2020-02-05 09:00:00+00:00,germany,41.37,PT60M
2020-02-05 10:00:00+00:00,germany,40.0,PT60M
2020-02-05 10:00:00+00:00,germany,45.58,PT15M
2020-02-05 11:00:00+00:00,germany,43.85,PT15M
2020-02-05 11:00:00+00:00,germany,37.07,PT60M
2020-02-05 12:00:00+00:00,germany,40.21,PT15M
2020-02-05 12:00:00+00:00,germany,35.16,PT60M
2020-02-05 13:00:00+00:00,germany,35.17,PT60M
2020-02-05 13:00:00+00:00,germany,27.68,PT15M
2020-02-05 14:00:00+00:00,germany,26.19,PT15M
2020-02-05 14:00:00+00:00,germany,37.13,PT60M
2020-02-05 15:00:00+00:00,germany,40.25,PT60M
2020-02-05 15:00:00+00:00,germany,33.68,PT15M
2020-02-05 16:00:00+00:00,germany,45.45,PT60M
2020-02-05 16:00:00+00:00,germany,40.08,PT15M
2020-02-05 17:00:00+00:00,germany,45.83,PT60M
2020-02-05 17:00:00+00:00,germany,54.44,PT15M
2020-02-05 18:00:00+00:00,germany,59.84,PT15M
2020-02-05 18:00:00+00:00,germany,45.66,PT60M
2020-02-05 19:00:00+00:00,germany,59.68,PT15M
2020-02-05 19:00:00+00:00,germany,41.74,PT60M
2020-02-05 20:00:00+00:00,germany,35.92,PT60M
2020-02-05 20:00:00+00:00,germany,49.71,PT15M
2020-02-05 21:00:00+00:00,germany,49.84,PT15M
2020-02-05 21:00:00+00:00,germany,31.99,PT60M
2020-02-05 22:00:00+00:00,germany,46.52,PT15M
2020-02-05 22:00:00+00:00,germany,29.7,PT60M
2020-02-05 23:00:00+00:00,germany,26.51,PT60M
2020-02-05 23:00:00+00:00,germany,40.01,PT15M
2020-02-06 00:00:00+00:00,germany,37.23,PT15M
2020-02-06 00:00:00+00:00,germany,25.35,PT60M
2020-02-06 01:00:00+00:00,germany,31.63,PT15M
2020-02-06 01:00:00+00:00,germany,24.47,PT60M
2020-02-06 02:00:00+00:00,germany,26.79,PT15M
2020-02-06 02:00:00+00:00,germany,24.44,PT60M
2020-02-06 03:00:00+00:00,germany,16.66,PT15M
2020-02-06 03:00:00+00:00,germany,25.25,PT60M
2020-02-06 04:00:00+00:00,germany,10.43,PT15M
2020-02-06 04:00:00+00:00,germany,27.97,PT60M
2020-02-06 05:00:00+00:00,germany,32.96,PT60M
2020-02-06 05:00:00+00:00,germany,11.37,PT15M
2020-02-06 06:00:00+00:00,germany,31.96,PT15M
2020-02-06 06:00:00+00:00,germany,43.15,PT60M
2020-02-06 07:00:00+00:00,germany,50.31,PT15M
2020-02-06 07:00:00+00:00,germany,44.88,PT60M
2020-02-06 08:00:00+00:00,germany,50.13,PT15M
2020-02-06 08:00:00+00:00,germany,42.9,PT60M
2020-02-06 09:00:00+00:00,germany,46.72,PT15M
2020-02-06 09:00:00+00:00,germany,42.19,PT60M
2020-02-06 10:00:00+00:00,germany,40.81,PT60M
2020-02-06 10:00:00+00:00,germany,42.75,PT15M
2020-02-06 11:00:00+00:00,germany,39.25,PT15M
2020-02-06 11:00:00+00:00,germany,39.25,PT60M
2020-02-06 12:00:00+00:00,germany,35.2,PT15M
2020-02-06 12:00:00+00:00,germany,38.01,PT60M
2020-02-06 13:00:00+00:00,germany,37.94,PT60M
2020-02-06 13:00:00+00:00,germany,26.06,PT15M
2020-02-06 14:00:00+00:00,germany,28.27,PT15M
2020-02-06 14:00:00+00:00,germany,38.06,PT60M
2020-02-06 15:00:00+00:00,germany,39.09,PT60M
2020-02-06 15:00:00+00:00,germany,30.5,PT15M
2020-02-06 16:00:00+00:00,germany,34.6,PT15M
2020-02-06 16:00:00+00:00,germany,45.95,PT60M
2020-02-06 17:00:00+00:00,germany,46.83,PT60M
2020-02-06 17:00:00+00:00,germany,49.9,PT15M
2020-02-06 18:00:00+00:00,germany,47.21,PT60M
2020-02-06 18:00:00+00:00,germany,57.22,PT15M
2020-02-06 19:00:00+00:00,germany,65.61,PT15M
2020-02-06 19:00:00+00:00,germany,43.63,PT60M
2020-02-06 20:00:00+00:00,germany,51.31,PT15M
2020-02-06 20:00:00+00:00,germany,37.98,PT60M
2020-02-06 21:00:00+00:00,germany,37.66,PT60M
2020-02-06 21:00:00+00:00,germany,51.81,PT15M
2020-02-06 22:00:00+00:00,germany,46.43,PT15M
2020-02-06 22:00:00+00:00,germany,33.58,PT60M
2020-02-06 23:00:00+00:00,germany,33.32,PT60M
2020-02-06 23:00:00+00:00,germany,40.25,PT15M
2020-02-07 00:00:00+00:00,germany,37.5,PT15M
2020-02-07 00:00:00+00:00,germany,32.18,PT60M
2020-02-07 01:00:00+00:00,germany,30.49,PT15M
2020-02-07 01:00:00+00:00,germany,32.03,PT60M
2020-02-07 02:00:00+00:00,germany,31.44,PT60M
2020-02-07 02:00:00+00:00,germany,25.49,PT15M
2020-02-07 04:00:00+00:00,germany,33.71,PT60M
2020-02-07 04:00:00+00:00,germany,16.86,PT15M
2020-02-07 05:00:00+00:00,germany,18.75,PT15M
2020-02-07 05:00:00+00:00,germany,40.68,PT60M
2020-02-07 06:00:00+00:00,germany,47.87,PT60M
2020-02-07 06:00:00+00:00,germany,46.85,PT15M
2020-02-07 07:00:00+00:00,germany,60.61,PT15M
2020-02-07 07:00:00+00:00,germany,56.96,PT60M
2020-02-07 08:00:00+00:00,germany,47.0,PT60M
2020-02-07 08:00:00+00:00,germany,58.03,PT15M
2020-02-07 09:00:00+00:00,germany,55.74,PT15M
2020-02-07 09:00:00+00:00,germany,41.81,PT60M
2020-02-07 10:00:00+00:00,germany,38.52,PT60M
2020-02-07 10:00:00+00:00,germany,49.54,PT15M
2020-02-07 11:00:00+00:00,germany,45.47,PT15M
2020-02-07 11:00:00+00:00,germany,37.78,PT60M
2020-02-07 12:00:00+00:00,germany,34.68,PT60M
2020-02-07 12:00:00+00:00,germany,40.63,PT15M
2020-02-07 13:00:00+00:00,germany,33.09,PT60M
2020-02-07 13:00:00+00:00,germany,27.59,PT15M
2020-02-07 14:00:00+00:00,germany,38.29,PT60M
2020-02-07 14:00:00+00:00,germany,26.81,PT15M
2020-02-07 16:00:00+00:00,germany,39.01,PT15M
2020-02-07 16:00:00+00:00,germany,40.96,PT60M
2020-02-07 17:00:00+00:00,germany,52.46,PT15M
2020-02-07 17:00:00+00:00,germany,39.93,PT60M
2020-02-07 18:00:00+00:00,germany,35.47,PT60M
2020-02-07 18:00:00+00:00,germany,56.48,PT15M
2020-02-07 19:00:00+00:00,germany,32.23,PT60M
2020-02-07 19:00:00+00:00,germany,55.32,PT15M
2020-02-07 20:00:00+00:00,germany,45.04,PT15M
2020-02-07 20:00:00+00:00,germany,27.93,PT60M
2020-02-07 21:00:00+00:00,germany,45.41,PT15M
2020-02-07 21:00:00+00:00,germany,27.35,PT60M
2020-02-07 22:00:00+00:00,germany,44.88,PT15M
2020-02-07 22:00:00+00:00,germany,26.0,PT60M
2020-02-07 23:00:00+00:00,germany,33.6,PT15M
2020-02-07 23:00:00+00:00,germany,25.21,PT60M
2020-02-08 00:00:00+00:00,germany,24.28,PT60M
2020-02-08 00:00:00+00:00,germany,30.33,PT15M
2020-02-08 01:00:00+00:00,germany,26.8,PT15M
2020-02-08 01:00:00+00:00,germany,23.98,PT60M
2020-02-08 02:00:00+00:00,germany,23.73,PT15M
2020-02-08 02:00:00+00:00,germany,22.9,PT60M
2020-02-08 03:00:00+00:00,germany,21.75,PT60M
2020-02-08 03:00:00+00:00,germany,21.56,PT15M
2020-02-08 04:00:00+00:00,germany,16.5,PT15M
2020-02-08 04:00:00+00:00,germany,20.12,PT60M
2020-02-08 05:00:00+00:00,germany,17.05,PT15M
2020-02-08 05:00:00+00:00,germany,22.34,PT60M
2020-02-08 06:00:00+00:00,germany,14.47,PT15M
2020-02-08 06:00:00+00:00,germany,25.54,PT60M
2020-02-08 08:00:00+00:00,germany,39.24,PT15M
2020-02-08 08:00:00+00:00,germany,29.07,PT60M
2020-02-08 09:00:00+00:00,germany,34.03,PT15M
2020-02-08 09:00:00+00:00,germany,26.87,PT60M
2020-02-08 10:00:00+00:00,germany,26.74,PT60M
2020-02-08 10:00:00+00:00,germany,30.01,PT15M
2020-02-08 11:00:00+00:00,germany,25.0,PT60M
2020-02-08 12:00:00+00:00,germany,28.62,PT15M
2020-02-08 12:00:00+00:00,germany,25.61,PT60M
2020-02-08 13:00:00+00:00,germany,26.8,PT60M
2020-02-08 13:00:00+00:00,germany,16.79,PT15M
2020-02-08 14:00:00+00:00,germany,29.92,PT60M
2020-02-08 14:00:00+00:00,germany,17.07,PT15M
2020-02-08 15:00:00+00:00,germany,37.6,PT60M
2020-02-08 15:00:00+00:00,germany,21.89,PT15M
2020-02-08 16:00:00+00:00,germany,39.5,PT60M
2020-02-08 16:00:00+00:00,germany,30.01,PT15M
2020-02-08 18:00:00+00:00,germany,38.71,PT60M
2020-02-08 18:00:00+00:00,germany,44.93,PT15M
2020-02-08 20:00:00+00:00,germany,26.84,PT60M
2020-02-08 20:00:00+00:00,germany,36.5,PT15M
2020-02-08 21:00:00+00:00,germany,43.52,PT15M
2020-02-08 21:00:00+00:00,germany,27.39,PT60M
2020-02-08 22:00:00+00:00,germany,40.22,PT15M
2020-02-08 22:00:00+00:00,germany,26.4,PT60M
2020-02-08 23:00:00+00:00,germany,23.06,PT60M
2020-02-08 23:00:00+00:00,germany,33.06,PT15M
2020-02-09 00:00:00+00:00,germany,14.93,PT60M
2020-02-09 00:00:00+00:00,germany,29.65,PT15M
2020-02-09 01:00:00+00:00,germany,12.8,PT60M
2020-02-09 01:00:00+00:00,germany,22.89,PT15M
2020-02-09 02:00:00+00:00,germany,9.18,PT60M
2020-02-09 02:00:00+00:00,germany,17.33,PT15M
2020-02-09 07:00:00+00:00,germany,-5.64,PT15M
2020-02-09 07:00:00+00:00,germany,1.72,PT60M
2020-02-09 08:00:00+00:00,germany,0.75,PT15M
2020-02-09 08:00:00+00:00,germany,-0.07,PT60M
2020-02-09 10:00:00+00:00,germany,-17.47,PT15M
2020-02-09 10:00:00+00:00,germany,-3.81,PT60M
2020-02-09 11:00:00+00:00,germany,-10.72,PT15M
2020-02-09 11:00:00+00:00,germany,-8.8,PT60M
2020-02-09 12:00:00+00:00,germany,-18.51,PT15M
2020-02-09 12:00:00+00:00,germany,-16.95,PT60M
2020-02-09 14:00:00+00:00,germany,-2.96,PT60M
2020-02-09 14:00:00+00:00,germany,-36.1,PT15M
2020-02-09 15:00:00+00:00,germany,-27.23,PT15M
2020-02-09 15:00:00+00:00,germany,-0.1,PT60M
2020-02-09 16:00:00+00:00,germany,-28.1,PT15M
2020-02-09 16:00:00+00:00,germany,0.52,PT60M
2020-02-09 17:00:00+00:00,germany,11.97,PT60M
2020-02-09 17:00:00+00:00,germany,5.89,PT15M
2020-02-09 18:00:00+00:00,germany,13.91,PT15M
