timestamp,country,actual_price,forecast_price,error,absolute_error,percentage_error
2020-03-28 13:00:00,italy,26.43,45.10674,18.676739044189453,18.676739044189453,70.66492260381935
2020-03-28 14:00:00,italy,27.78,49.68696,21.90695831298828,21.90695831298828,78.8587412274596
2020-03-28 15:00:00,italy,27.79,67.12118,39.331177673339845,39.331177673339845,141.52996643879035
2020-03-28 16:00:00,italy,30.0,84.96729,54.96729278564453,54.96729278564453,183.22430928548175
2020-03-28 17:00:00,italy,40.61,92.83865,52.228653564453126,52.228653564453126,128.61032643302912
2020-03-28 18:00:00,italy,47.87,94.72155,46.85154998779297,46.85154998779297,97.87246707289113
2020-03-28 19:00:00,italy,40.29,94.95207,54.66207214355469,54.66207214355469,135.6715615377381
2020-03-28 20:00:00,italy,35.0,96.02581,61.02581024169922,61.02581024169922,174.35945783342635
2020-03-28 21:00:00,italy,30.44,96.54273,66.10273223876953,66.10273223876953,217.1574646477317
2020-03-28 22:00:00,italy,30.28,85.85709,55.57709381103516,55.57709381103516,183.5439029426524
2020-03-28 23:00:00,italy,33.0,85.050934,52.05093383789063,52.05093383789063,157.7301025390625
2020-03-29 00:00:00,italy,27.68,58.644405,30.964405364990235,30.964405364990235,111.86562631860636
2020-03-29 01:00:00,italy,25.8,48.47781,22.67780990600586,22.67780990600586,87.89848800777465
2020-03-29 02:00:00,italy,25.5,50.619656,25.11965560913086,25.11965560913086,98.50845336914062
2020-03-29 03:00:00,italy,27.12,54.25583,27.135828857421878,27.135828857421878,100.05836599344347
2020-03-29 04:00:00,italy,27.31,55.637684,28.327683868408204,28.327683868408204,103.72641475067084
2020-03-29 05:00:00,italy,27.74,56.395744,28.65574432373047,28.65574432373047,103.30116915548116
2020-03-29 06:00:00,italy,27.68,53.8948,26.214798278808598,26.214798278808598,94.70664118066688
2020-03-29 07:00:00,italy,27.1,47.352654,20.252653503417967,20.252653503417967,74.73303875799986
2020-03-29 08:00:00,italy,25.5,26.447947,0.947946548461914,0.947946548461914,3.7174374449486822
2020-03-29 09:00:00,italy,25.0,33.048775,8.048774719238281,8.048774719238281,32.195098876953125
2020-03-29 10:00:00,italy,23.43,38.17884,14.748840637207032,14.748840637207032,62.9485302484295
2020-03-29 11:00:00,italy,18.95,23.457298,4.5072982788085945,4.5072982788085945,23.785215191602084
2020-03-29 12:00:00,italy,17.0,23.150429,6.150428771972656,6.150428771972656,36.17899277630974
2020-03-29 13:00:00,italy,20.0,20.612028,0.6120281219482422,0.6120281219482422,3.060140609741211
2020-03-29 14:00:00,italy,24.9,25.902689,1.0026889801025405,1.0026889801025405,4.026863373905785
2020-03-29 15:00:00,italy,27.71,37.515316,9.805316009521484,9.805316009521484,35.38547820108799
2020-03-29 16:00:00,italy,33.53,74.10956,40.57955810546875,40.57955810546875,121.0246290052751
2020-03-29 17:00:00,italy,44.64,90.19506,45.55506072998047,45.55506072998047,102.04986722665876
2020-03-29 19:00:00,italy,39.96,95.87819,55.91818908691406,55.91818908691406,139.93540812541056
2020-03-29 20:00:00,italy,38.0,94.797455,56.797454833984375,56.797454833984375,149.46698640522206
2020-03-29 21:00:00,italy,31.75,95.130516,63.380516052246094,63.380516052246094,199.6236726054995
2020-03-29 22:00:00,italy,32.62,83.09841,50.4784115600586,50.4784115600586,154.7468165544408
2020-03-29 23:00:00,italy,26.64,84.54711,57.90711151123047,57.90711151123047,217.36903720431857
2020-03-30 00:00:00,italy,25.72,53.16008,27.44007995605469,27.44007995605469,106.68771367050812
2020-03-30 01:00:00,italy,25.5,55.41673,29.916728973388672,29.916728973388672,117.3205057779948
2020-03-30 03:00:00,italy,26.65,58.36527,31.715268707275392,31.715268707275392,119.00663680028288
2020-03-30 04:00:00,italy,34.0,55.879726,21.87972640991211,21.87972640991211,64.35213649974149
2020-03-30 05:00:00,italy,38.0,71.559906,33.559906005859375,33.559906005859375,88.31554212068257
2020-03-30 06:00:00,italy,41.05,72.347565,31.297564697265628,31.297564697265628,76.24254493852773
2020-03-30 07:00:00,italy,40.0,69.3263,29.32630157470703,29.32630157470703,73.31575393676758
2020-03-30 08:00:00,italy,37.53,45.355972,7.825972290039061,7.825972290039061,20.8525773782016
2020-03-30 09:00:00,italy,38.0,46.57663,8.576629638671875,8.576629638671875,22.57007799650493
2020-03-30 10:00:00,italy,35.61,51.685844,16.07584442138672,16.07584442138672,45.14418540125448
2020-03-30 11:00:00,italy,35.29,55.257248,19.96724792480469,19.96724792480469,56.58047017513371
2020-03-30 12:00:00,italy,35.53,52.33295,16.802950592041014,16.802950592041014,47.292289873461904
2020-03-30 14:00:00,italy,33.83,57.156776,23.326776428222654,23.326776428222654,68.95293061845302
2020-03-30 15:00:00,italy,33.15,59.87565,26.72564849853516,26.72564849853516,80.62035746164452
2020-03-30 16:00:00,italy,35.29,78.31343,43.02343078613281,43.02343078613281,121.9139438541593
2020-03-30 17:00:00,italy,41.69,94.78621,53.09620910644532,53.09620910644532,127.35958049039414
2020-03-30 18:00:00,italy,36.19,102.24724,66.05723815917969,66.05723815917969,182.5289808211652
2020-03-30 19:00:00,italy,34.09,102.4735,68.38350311279297,68.38350311279297,200.5969583830829
2020-03-30 20:00:00,italy,31.98,101.75181,69.7718081665039,69.7718081665039,218.1732588070791
2020-03-30 21:00:00,italy,26.99,100.289894,73.29989410400391,73.29989410400391,271.58167507967363
2020-03-30 22:00:00,italy,23.39,86.49773,63.10772644042969,63.10772644042969,269.8064405319781
2020-03-30 23:00:00,italy,19.69,79.970085,60.28008514404297,60.28008514404297,306.1456838194158
2020-03-31 00:00:00,italy,19.91,45.92592,26.01591857910156,26.01591857910156,130.6675970823785
2020-03-31 01:00:00,italy,19.59,46.67393,27.08393112182617,27.08393112182617,138.2538597336711
2020-03-31 02:00:00,italy,19.01,46.727924,27.717924346923827,27.717924346923827,145.80707178813162
2020-03-31 03:00:00,italy,21.96,49.170895,27.210894622802734,27.210894622802734,123.911177699466
2020-03-31 04:00:00,italy,25.5,48.21306,22.713058471679688,22.713058471679688,89.07081753599877
2020-03-31 05:00:00,italy,26.78,60.79181,34.01180908203125,34.01180908203125,127.00451486942212
2020-03-31 06:00:00,italy,26.83,62.01589,35.18588821411133,35.18588821411133,131.1438248755547
2020-03-31 07:00:00,italy,25.75,53.031075,27.28107452392578,27.28107452392578,105.94592048126516
2020-03-31 08:00:00,italy,25.0,30.6171,5.617099761962891,5.617099761962891,22.46839904785156
2020-03-31 09:00:00,italy,25.01,38.820435,13.810434570312498,13.810434570312498,55.21965042108155
2020-03-31 10:00:00,italy,23.0,39.150307,16.150306701660156,16.150306701660156,70.21872478982677
2020-03-31 11:00:00,italy,20.5,25.84652,5.346519470214844,5.346519470214844,26.08058278153582
2020-03-31 12:00:00,italy,21.97,28.582638,6.612637786865236,6.612637786865236,30.098487878312408
2020-03-31 13:00:00,italy,21.99,38.154552,16.1645524597168,16.1645524597168,73.50865147665667
2020-03-31 14:00:00,italy,24.95,40.1749,15.22490005493164,15.22490005493164,61.02164350674004
2020-03-31 15:00:00,italy,25.0,49.989388,24.98938751220703,24.98938751220703,99.95755004882812
2020-03-31 16:00:00,italy,29.97,73.27962,43.30961730957032,43.30961730957032,144.5099009328339
2020-03-31 17:00:00,italy,40.0,83.060104,43.06010437011719,43.06010437011719,107.65026092529295
2020-03-31 18:00:00,italy,33.53,93.477516,59.947516174316405,59.947516174316405,178.78770108653862
2020-03-31 19:00:00,italy,27.6,94.17605,66.5760482788086,66.5760482788086,241.21756622756735
2020-03-31 20:00:00,italy,26.61,91.10048,64.49047912597656,64.49047912597656,242.3542996090814
2020-03-31 21:00:00,italy,24.1,90.99332,66.89331665039063,66.89331665039063,277.56562925473287
2020-03-31 22:00:00,italy,22.26,74.268745,52.00874542236328,52.00874542236328,233.64216272400392
2020-03-31 23:00:00,italy,20.22,70.890884,50.670884399414064,50.670884399414064,250.5978456944316
2020-04-01 00:00:00,italy,19.67,41.24265,21.57264907836914,21.57264907836914,109.67284737350856
2020-04-01 01:00:00,italy,19.25,39.7968,20.546798706054688,20.546798706054688,106.73661665482956
2020-04-01 02:00:00,italy,19.31,46.780224,27.470223846435548,27.470223846435548,142.2590566879107
2020-04-01 03:00:00,italy,20.76,45.397152,24.637151947021483,24.637151947021483,118.67606910896666
2020-04-01 04:00:00,italy,25.43,46.43372,21.00371963500977,21.00371963500977,82.59425731423423
2020-04-01 05:00:00,italy,27.0,55.289223,28.28922271728516,28.28922271728516,104.774898952908
2020-04-01 06:00:00,italy,27.96,50.66949,22.709490814208984,22.709490814208984,81.22135484337977
2020-04-01 07:00:00,italy,25.5,41.562492,16.06249237060547,16.06249237060547,62.990166159237134
2020-04-01 08:00:00,italy,21.97,22.769648,0.7996475982666027,0.7996475982666027,3.639725071764236
2020-04-01 09:00:00,italy,20.37,16.714085,-3.655915374755861,3.655915374755861,17.94754724966058
2020-04-01 10:00:00,italy,20.0,27.988586,7.98858642578125,7.98858642578125,39.94293212890625
2020-04-01 11:00:00,italy,18.51,29.79842,11.288419952392577,11.288419952392577,60.98552108261791
2020-04-01 12:00:00,italy,18.0,36.572742,18.572742462158203,18.572742462158203,103.18190256754558
2020-04-01 13:00:00,italy,18.47,35.90358,17.433579711914064,17.433579711914064,94.38862865140264
2020-04-01 14:00:00,italy,20.0,40.21169,20.211688995361328,20.211688995361328,101.05844497680664
2020-04-01 15:00:00,italy,22.01,43.264656,21.25465606689453,21.25465606689453,96.56817840479113
2020-04-01 16:00:00,italy,26.9,65.9349,39.034898376464845,39.034898376464845,145.1111463809102
2020-04-01 17:00:00,italy,40.0,82.473885,42.47388458251953,42.47388458251953,106.1847114562988
2020-04-01 18:00:00,italy,41.44,95.851974,54.41197448730469,54.41197448730469,131.30302723770438
2020-04-01 19:00:00,italy,37.0,100.62032,63.62032318115234,63.62032318115234,171.94681940851984
2020-04-01 20:00:00,italy,30.85,97.919876,67.06987609863282,67.06987609863282,217.40640550610317
2020-04-01 21:00:00,italy,26.35,94.43292,68.08292236328126,68.08292236328126,258.37921200486244
2020-04-01 22:00:00,italy,25.3,82.60022,57.3002197265625,57.3002197265625,226.48308192317197
2020-04-01 23:00:00,italy,22.93,83.53511,60.60511047363281,60.60511047363281,264.3048864964361
2020-04-02 00:00:00,italy,21.8,47.09989,25.299891662597656,25.299891662597656,116.05454891099842
2020-04-02 01:00:00,italy,20.96,47.107483,26.14748291015625,26.14748291015625,124.74944136524928
2020-04-02 02:00:00,italy,20.8,43.895794,23.09579391479492,23.09579391479492,111.03747074420636
2020-04-02 03:00:00,italy,25.0,47.213074,22.21307373046875,22.21307373046875,88.852294921875
2020-04-02 04:00:00,italy,28.28,57.777565,29.497565002441405,29.497565002441405,104.30539251216904
2020-04-02 05:00:00,italy,33.26,56.54508,23.285078277587893,23.285078277587893,70.0092551941909
2020-04-02 06:00:00,italy,33.28,67.36495,34.08495208740234,34.08495208740234,102.41872622416568
2020-04-02 07:00:00,italy,27.88,55.77388,27.893880004882813,27.893880004882813,100.04978480947926
2020-04-02 08:00:00,italy,25.89,25.995773,0.1057733154296869,0.1057733154296869,0.4085489201610155
2020-04-02 09:00:00,italy,25.5,25.480194,-0.019805908203125,0.019805908203125,0.077670228247549
2020-04-02 11:00:00,italy,25.0,41.707745,16.707744598388672,16.707744598388672,66.83097839355469
2020-04-02 12:00:00,italy,25.3,37.664383,12.364382934570312,12.364382934570312,48.87107879276803
2020-04-02 13:00:00,italy,25.0,50.69561,25.69561004638672,25.69561004638672,102.78244018554688
2020-04-02 14:00:00,italy,25.65,56.82092,31.17091903686524,31.17091903686524,121.52405082598534
2020-04-02 15:00:00,italy,29.09,61.901012,32.81101242065429,32.81101242065429,112.79137992662184
2020-04-02 16:00:00,italy,33.0,74.38266,41.382659912109375,41.382659912109375,125.40199973366477
2020-04-02 17:00:00,italy,45.0,90.11627,45.11627197265625,45.11627197265625,100.25838216145831
2020-04-02 19:00:00,italy,39.73,98.67315,58.94314910888672,58.94314910888672,148.35929803394595
2020-04-02 20:00:00,italy,31.73,100.55136,68.82136108398437,68.82136108398437,216.89682030880672
