timestamp,country_x,actual_load_mw,forecast_load_mw,imbalance_mw,absolute_error_mw,hour_x,weekday_x,month_x,Biomass,Fossil Gas,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,country_y,Waste,Biomass_Actual Aggregated,Energy storage_Actual Aggregated,Energy storage_Actual Consumption,Fossil Gas_Actual Aggregated,Fossil Hard coal_Actual Aggregated,Fossil Oil_Actual Aggregated,Geothermal_Actual Aggregated,Hydro Run-of-river and poundage_Actual Aggregated,Hydro Water Reservoir_Actual Aggregated,Other_Actual Aggregated,Other renewable_Actual Aggregated,Other renewable_Actual Consumption,Solar_Actual Aggregated,Waste_Actual Aggregated,Wind Onshore_Actual Aggregated,renewable_generation_mw,total_generation_mw,renewable_share,hour_y,weekday_y,month_y,renewable_lag_1,renewable_lag_4,renewable_lag_24,renewable_lag_96,renewable_roll_mean_24,renewable_roll_std_24,generation_volatility_96,price_eur_mwh,country,imbalance_abs_mw,imbalance_direction,imbalance_cost_proxy,market_stress_index,high_price_flag,high_imbalance_flag,high_renewable_flag
2026-07-07 21:45:00+00:00,italy,36869.0,37107.7,-238.69921875,238.69921875,21,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,793.0,0.0,0.0,583.0,30.0,21.0,63.0,0.0,0.0,0.0,0.0,14.0,65.0,1504.0,0.0017629987252163,21,1,7,0.0,0.0,0.0,0.0,0.0,0.0,498.2953027792709,85.83,italy,238.69921875,shortage,20487.5539453125,0.0056808591948413,False,False,False
2026-07-07 22:00:00+00:00,italy,36066.0,36192.22,-126.21875,126.21875,22,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,809.0,0.0,0.0,581.0,29.0,21.0,64.0,0.0,0.0,0.0,0.0,14.0,64.0,1518.0,0.0017745244828924,22,1,7,0.0,0.0,0.0,0.0,0.0,0.0,498.72652387254334,87.6,italy,126.21875,shortage,11056.7625,0.0030658570115771,False,False,False
2026-07-07 22:15:00+00:00,italy,35611.0,35284.055,326.9453125,326.9453125,22,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,855.0,0.0,0.0,581.0,28.0,21.0,64.0,0.0,0.0,0.0,0.0,12.0,61.0,1561.0,0.0017129538625705,22,1,7,0.0,0.0,0.0,0.0,0.0,0.0,498.6833874743953,87.6,italy,326.9453125,surplus,28640.409375,0.0079415108985822,False,False,False
2026-07-07 22:30:00+00:00,italy,35033.0,34812.28,220.71875,220.71875,22,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,859.0,0.0,0.0,581.0,28.0,21.0,65.0,0.0,0.0,0.0,0.0,15.0,64.0,1569.0,0.0018268489709702,22,1,7,0.0,0.0,0.0,0.0,0.0,0.0,498.1499932645078,87.6,italy,220.71875,surplus,19334.9625,0.0053612646874894,False,False,False
2026-07-07 22:45:00+00:00,italy,34473.0,34352.934,120.06640625,120.06640625,22,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,786.0,0.0,0.0,581.0,28.0,21.0,66.0,0.0,0.0,0.0,0.0,14.0,63.0,1496.0,0.001827517187364,22,1,7,0.0,0.0,0.0,0.0,0.0,0.0,498.674620562284,87.6,italy,120.06640625,surplus,10517.8171875,0.0029164164076766,False,False,False
2026-07-07 23:00:00+00:00,italy,34038.0,33950.71,87.2890625,87.2890625,23,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,836.0,0.0,0.0,581.0,28.0,21.0,66.0,0.0,0.0,0.0,0.0,13.0,62.0,1545.0,0.0018214936247723,23,1,7,0.0,0.0,0.0,0.0,0.0,0.0,497.5750828248951,89.08,italy,87.2890625,surplus,7775.7096875,0.0021560754393892,False,False,False
2026-07-07 23:15:00+00:00,italy,33347.0,33401.29,-54.2890625,54.2890625,23,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,746.0,0.0,0.0,581.0,28.0,21.0,67.0,0.0,0.0,0.0,0.0,12.0,61.0,1455.0,0.0018292500074969,23,1,7,0.0,0.0,0.0,0.0,0.0,0.0,496.8844273076313,89.08,italy,54.2890625,shortage,4836.0696875,0.001340961982307,False,False,False
2026-07-07 23:30:00+00:00,italy,33255.0,32780.43,474.5703125,474.5703125,23,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,752.0,0.0,0.0,578.0,27.0,21.0,67.0,0.0,0.0,0.0,0.0,12.0,60.0,1457.0,0.0018042399639152,23,1,7,0.0,0.0,0.0,0.0,0.0,0.0,496.3861611114255,89.08,italy,474.5703125,surplus,42274.7234375,0.0117220802439544,False,False,False
2026-07-07 23:45:00+00:00,italy,32822.0,32579.299,242.701171875,242.701171875,23,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,1.0,760.0,0.0,0.0,575.0,27.0,21.0,66.0,0.0,0.0,0.0,0.0,12.0,60.0,1462.0,0.0018280421668393,23,1,7,0.0,0.0,0.0,0.0,0.0,0.0,495.5796551788104,89.08,italy,242.701171875,surplus,21619.820390625,0.0059948179165137,False,False,False
2026-07-08 00:00:00+00:00,italy,32277.0,32623.014,-346.013671875,346.013671875,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,743.0,0.0,0.0,575.0,27.0,21.0,66.0,0.0,0.0,0.0,0.0,13.0,61.0,1445.0,0.0018898906341977,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.6901328300205,93.4,italy,346.013671875,shortage,32317.676953125003,0.0089611562593141,False,False,False
2026-07-08 00:15:00+00:00,italy,31978.0,31978.115,-0.115234375,0.115234375,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,751.0,0.0,0.0,575.0,27.0,21.0,67.0,0.0,0.0,0.0,0.0,15.0,63.0,1456.0,0.0019701044468071,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,496.04881345378,93.4,italy,0.115234375,shortage,10.762890625,2.9843712106047965e-06,False,False,False
2026-07-08 00:30:00+00:00,italy,31812.0,31537.576,274.423828125,274.423828125,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,1.0,754.0,0.0,0.0,574.0,27.0,21.0,67.0,0.0,0.0,0.0,0.0,13.0,61.0,1457.0,0.0019175154029925,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,496.04881345378,93.4,italy,274.423828125,surplus,25631.185546875,0.0071071029990852,False,False,False
2026-07-08 00:45:00+00:00,italy,31506.0,31433.355,72.64453125,72.64453125,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,14.0,749.0,0.0,0.0,574.0,27.0,21.0,67.0,0.0,0.0,0.0,0.0,15.0,63.0,1467.0,0.0019996191201675,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.7302888650251,93.4,italy,72.64453125,surplus,6784.99921875,0.0018813678441904,False,False,False
2026-07-08 01:00:00+00:00,italy,31167.0,31380.488,-213.48828125,213.48828125,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,1.0,734.0,0.0,0.0,575.0,27.0,21.0,68.0,0.0,0.0,0.0,0.0,16.0,64.0,1442.0,0.0020534539737542,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.2522800986767,91.1,italy,213.48828125,shortage,19448.782421875,0.0053928250656324,False,False,False
2026-07-08 01:15:00+00:00,italy,31183.0,31271.07,-88.0703125,88.0703125,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,1.0,753.0,0.0,0.0,575.0,27.0,21.0,67.0,0.0,0.0,0.0,0.0,16.0,64.0,1460.0,0.0020524003463425,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,494.62261353937015,91.1,italy,88.0703125,shortage,8023.205468749999,0.0022247019180968,False,False,False
2026-07-08 01:30:00+00:00,italy,30874.0,31271.07,-397.0703125,397.0703125,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,15.0,726.0,0.0,0.0,575.0,27.0,21.0,67.0,0.0,0.0,0.0,0.0,14.0,62.0,1445.0,0.0020081622076828,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,494.689397057749,91.1,italy,397.0703125,shortage,36173.10546875,0.01003020269558,False,False,False
2026-07-08 01:45:00+00:00,italy,30452.0,30894.69,-442.689453125,442.689453125,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,6.0,687.0,0.0,0.0,576.0,28.0,21.0,67.0,0.0,0.0,0.0,0.0,13.0,62.0,1398.0,0.0020359910679101,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.4251758081306,91.1,italy,442.689453125,shortage,40329.0091796875,0.0111825659241125,False,False,False
2026-07-08 02:00:00+00:00,italy,30663.0,30670.557,-7.556640625,7.556640625,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,756.0,0.0,0.0,576.0,27.0,21.0,66.0,0.0,0.0,0.0,0.0,13.0,61.0,1459.0,0.0019893682940351,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.22609226099553,90.0,italy,7.556640625,shortage,680.09765625,0.000188579809684,False,False,False
2026-07-08 02:15:00+00:00,italy,30840.0,30667.965,172.03515625,172.03515625,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,735.0,0.0,0.0,576.0,28.0,21.0,66.0,0.0,0.0,0.0,0.0,13.0,62.0,1439.0,0.0020103761348897,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.1920997752088,90.0,italy,172.03515625,surplus,15483.1640625,0.0042932248117308,False,False,False
2026-07-08 02:30:00+00:00,italy,30882.0,30831.389,50.611328125,50.611328125,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,754.0,0.0,0.0,577.0,27.0,21.0,67.0,0.0,0.0,0.0,0.0,12.0,60.0,1458.0,0.0019428793471925,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.0037320433027,90.0,italy,50.611328125,surplus,4555.01953125,0.0012630314314659,False,False,False
2026-07-08 02:45:00+00:00,italy,31032.0,31002.96,29.0390625,29.0390625,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,735.0,0.0,0.0,584.0,27.0,21.0,67.0,0.0,0.0,0.0,0.0,10.0,58.0,1444.0,0.0018690384119618,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.1146593236245,90.0,italy,29.0390625,surplus,2613.515625,0.0007246845723395,False,False,False
2026-07-08 03:00:00+00:00,italy,31634.0,31218.893,415.107421875,415.107421875,3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,754.0,0.0,0.0,586.0,27.0,21.0,67.0,0.0,0.0,0.0,0.0,10.0,58.0,1465.0,0.0018334703167478,3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,494.9950929004951,91.1,italy,415.107421875,surplus,37816.2861328125,0.0104858294633797,False,False,False
2026-07-08 03:15:00+00:00,italy,31713.0,31603.73,109.26953125,109.26953125,3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,756.0,0.0,0.0,585.0,28.0,21.0,69.0,0.0,0.0,0.0,0.0,12.0,61.0,1471.0,0.00192350140321,3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,494.81128380313146,91.1,italy,109.26953125,surplus,9954.454296875,0.0027602052140035,False,False,False
2026-07-08 03:30:00+00:00,italy,31706.0,31650.96,55.0390625,55.0390625,3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,755.0,0.0,0.0,585.0,27.0,21.0,68.0,0.0,0.0,0.0,0.0,14.0,62.0,1470.0,0.0019554658424273,3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,494.6599611783212,91.1,italy,55.0390625,surplus,5014.05859375,0.0013903153564261,False,False,False
2026-07-08 03:45:00+00:00,italy,31933.0,31718.756,214.244140625,214.244140625,3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,739.0,0.0,0.0,584.0,28.0,21.0,69.0,0.0,0.0,3.0,0.0,14.0,66.0,1458.0,0.0020668274199104,3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,494.6708686706336,91.1,italy,214.244140625,surplus,19517.641210937498,0.0054119184667302,False,False,False
2026-07-08 04:00:00+00:00,italy,33432.0,32963.42,468.578125,468.578125,4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,763.0,0.0,0.0,585.0,28.0,21.0,68.0,0.0,0.0,15.0,0.0,17.0,81.0,1497.0,0.0024228284278535,4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,494.401239738756,93.0,italy,468.578125,surplus,43577.765625,0.012083392248886,False,False,False
2026-07-08 04:15:00+00:00,italy,34645.0,34386.832,258.16796875,258.16796875,4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,748.0,0.0,0.0,585.0,27.0,21.0,68.0,0.0,0.0,37.0,0.0,16.0,101.0,1502.0,0.0029152835907057,4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.180453440212,93.0,italy,258.16796875,surplus,24009.62109375,0.0066574700483604,False,False,False
2026-07-08 04:30:00+00:00,italy,35325.0,35528.504,-203.50390625,203.50390625,4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,766.0,0.0,0.0,584.0,27.0,21.0,67.0,0.0,0.0,66.0,0.0,14.0,128.0,1545.0,0.0036234961075725,4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.8783142282847,93.0,italy,203.50390625,shortage,18925.86328125,0.0052478282536114,False,False,False
2026-07-08 04:45:00+00:00,italy,35900.0,36111.344,-211.34375,211.34375,4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,855.0,0.0,0.0,584.0,27.0,21.0,67.0,0.0,0.0,106.0,0.0,12.0,166.0,1672.0,0.0046239554317548,4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.4757273384183,93.0,italy,211.34375,shortage,19654.96875,0.0054499971175575,False,False,False
2026-07-08 05:00:00+00:00,italy,37376.0,37323.973,52.02734375,52.02734375,5,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,868.0,0.0,0.0,584.0,27.0,21.0,68.0,0.0,0.0,163.0,0.0,13.0,224.0,1744.0,0.0059931506849315,5,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.28322395350745,90.0,italy,52.02734375,surplus,4682.4609375,0.0012983688214946,False,False,False
2026-07-08 05:15:00+00:00,italy,37960.0,38469.242,-509.2421875,509.2421875,5,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,858.0,0.0,0.0,583.0,27.0,21.0,68.0,0.0,0.0,234.0,0.0,13.0,295.0,1804.0,0.0077713382507903,5,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.1715349382611,90.0,italy,509.2421875,shortage,45831.796875,0.0127083977613158,False,False,False
2026-07-08 05:30:00+00:00,italy,39094.0,38628.05,465.94921875,465.94921875,5,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,816.0,0.0,0.0,582.0,27.0,21.0,68.0,0.0,0.0,317.0,0.0,12.0,377.0,1843.0,0.0096434235432547,5,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.12530035153856,90.0,italy,465.94921875,surplus,41935.4296875,0.0116279997097635,False,False,False
2026-07-08 05:45:00+00:00,italy,39802.0,39877.047,-75.046875,75.046875,5,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,852.0,0.0,0.0,581.0,27.0,21.0,68.0,0.0,0.0,406.0,0.0,11.0,465.0,1966.0,0.0116828300085422,5,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.0094718214371,90.0,italy,75.046875,shortage,6754.21875,0.0018728329302916,False,False,False
2026-07-08 06:00:00+00:00,italy,41106.0,40719.23,386.76953125,386.76953125,6,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,861.0,0.0,0.0,582.0,27.0,21.0,67.0,0.0,0.0,493.0,0.0,11.0,552.0,2062.0,0.013428696540651,6,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.092813822016,89.99,italy,386.76953125,surplus,34805.3901171875,0.009650957894,False,False,False
2026-07-08 06:15:00+00:00,italy,41708.0,41995.617,-287.6171875,287.6171875,6,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,858.0,0.0,0.0,581.0,27.0,21.0,67.0,0.0,0.0,582.0,0.0,12.0,642.0,2148.0,0.0153927304114318,6,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.3731447322166,89.99,italy,287.6171875,shortage,25882.670703125,0.0071768356653694,False,False,False
2026-07-08 06:30:00+00:00,italy,42319.0,42227.652,91.34765625,91.34765625,6,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,742.0,0.0,0.0,581.0,28.0,21.0,67.0,0.0,0.0,670.0,0.0,11.0,730.0,2120.0,0.017249935017368,6,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.4464005876104,89.99,italy,91.34765625,surplus,8220.3755859375,0.0022793739241432,False,False,False
2026-07-08 06:45:00+00:00,italy,42698.0,42967.984,-269.984375,269.984375,6,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,809.0,0.0,0.0,580.0,28.0,21.0,67.0,0.0,0.0,747.0,0.0,11.0,807.0,2263.0,0.0189001826783455,6,2,7,0.0,0.0,0.0,0.0,0.0,0.0,496.0512702526364,89.99,italy,269.984375,shortage,24295.89390625,0.0067368487552312,False,False,False
2026-07-08 07:00:00+00:00,italy,43279.0,43041.133,237.8671875,237.8671875,7,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,841.0,0.0,0.0,580.0,28.0,1.0,66.0,0.0,0.0,808.0,0.0,12.0,849.0,2336.0,0.0196169042722798,7,2,7,0.0,0.0,0.0,0.0,0.0,0.0,497.1080008143503,89.08,italy,237.8671875,surplus,21189.2090625,0.0058754165311989,False,False,False
2026-07-08 07:15:00+00:00,italy,43274.0,43542.7,-268.69921875,268.69921875,7,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,839.0,0.0,0.0,579.0,28.0,0.0,65.0,0.0,0.0,870.0,0.0,13.0,911.0,2394.0,0.0210519018348199,7,2,7,0.0,0.0,0.0,0.0,0.0,0.0,498.3898326901376,89.08,italy,268.69921875,shortage,23935.72640625,0.0066369802760794,False,False,False
2026-07-08 07:30:00+00:00,italy,43553.0,43600.04,-47.0390625,47.0390625,7,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,730.0,0.0,0.0,579.0,28.0,0.0,64.0,0.0,0.0,929.0,0.0,12.0,969.0,2342.0,0.0222487543912015,7,2,7,0.0,0.0,0.0,0.0,0.0,0.0,498.8728346517424,89.08,italy,47.0390625,shortage,4190.2396875,0.0011618840258268,False,False,False
2026-07-08 07:45:00+00:00,italy,43877.0,43754.46,122.5390625,122.5390625,7,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,717.0,0.0,0.0,579.0,28.0,0.0,64.0,0.0,0.0,984.0,0.0,12.0,1024.0,2384.0,0.0233379675000569,7,2,7,0.0,0.0,0.0,0.0,0.0,0.0,499.33055963464096,89.08,italy,122.5390625,surplus,10915.7796875,0.0030267648139999,False,False,False
2026-07-08 08:00:00+00:00,italy,43548.0,43896.117,-348.1171875,348.1171875,8,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,717.0,0.0,0.0,579.0,28.0,0.0,63.0,0.0,0.0,1030.0,0.0,14.0,1072.0,2431.0,0.0246165151097639,8,2,7,0.0,0.0,0.0,0.0,0.0,0.0,499.4886841701132,90.0,italy,348.1171875,shortage,31330.546875,0.0086874414471023,False,False,True
2026-07-08 08:15:00+00:00,italy,43497.0,43591.766,-94.765625,94.765625,8,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,713.0,0.0,0.0,578.0,28.0,0.0,62.0,0.0,0.0,1068.0,0.0,13.0,1109.0,2462.0,0.0254960112191645,8,2,7,0.0,0.0,0.0,0.0,0.0,0.0,499.5988196463852,90.0,italy,94.765625,shortage,8528.90625,0.0023649243644011,False,False,True
2026-07-08 08:30:00+00:00,italy,43835.0,43591.766,243.234375,243.234375,8,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,717.0,0.0,0.0,577.0,28.0,0.0,61.0,0.0,0.0,1123.0,0.0,10.0,1161.0,2516.0,0.0264856849549446,8,2,7,0.0,0.0,0.0,0.0,0.0,0.0,499.7653515189938,90.0,italy,243.234375,surplus,21891.09375,0.0060700375235998,False,False,True
2026-07-08 08:45:00+00:00,italy,43642.0,43932.35,-290.3515625,290.3515625,8,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,712.0,0.0,0.0,578.0,27.0,0.0,61.0,0.0,0.0,1160.0,0.0,10.0,1197.0,2548.0,0.0274277072544796,8,2,7,0.0,0.0,0.0,0.0,0.0,0.0,499.9418851094576,90.0,italy,290.3515625,shortage,26131.640625,0.0072458708988432,False,False,True
2026-07-08 09:00:00+00:00,italy,43547.0,43576.08,-29.078125,29.078125,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,717.0,0.0,0.0,578.0,27.0,0.0,62.0,0.0,0.0,1178.0,0.0,10.0,1215.0,2572.0,0.0279008886949732,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,499.96669878133577,99.58,italy,29.078125,shortage,2895.5996875,0.0008029018082501,False,False,True
2026-07-08 09:15:00+00:00,italy,43831.0,43388.57,442.4296875,442.4296875,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,713.0,0.0,0.0,577.0,26.0,0.0,62.0,0.0,0.0,1199.0,0.0,11.0,1236.0,2588.0,0.0281992197303278,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,497.58159242316935,99.58,italy,442.4296875,surplus,44057.14828125,0.0122163171152646,False,False,True
2026-07-08 09:30:00+00:00,italy,43972.0,43737.746,234.25390625,234.25390625,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,0.0,726.0,0.0,0.0,577.0,25.0,0.0,62.0,0.0,0.0,1235.0,0.0,12.0,1272.0,2637.0,0.0289274993177476,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.37069408813375,99.58,italy,234.25390625,surplus,23327.003984375,0.0064681916360765,False,False,True
2026-07-08 09:45:00+00:00,italy,43734.0,43737.746,-3.74609375,3.74609375,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,1.0,834.0,0.0,0.0,577.0,25.0,0.0,63.0,0.0,0.0,1252.0,0.0,13.0,1290.0,2765.0,0.0294965015777198,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,496.607352663303,99.58,italy,3.74609375,shortage,373.036015625,0.000103436705281,False,False,True
2026-07-08 10:00:00+00:00,italy,43205.0,43318.652,-113.65234375,113.65234375,10,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,15.0,837.0,0.0,0.0,577.0,25.0,0.0,64.0,0.0,0.0,1255.0,0.0,13.0,1293.0,2786.0,0.0299270917717856,10,2,7,0.0,0.0,0.0,0.0,0.0,0.0,497.25746258938455,102.26,italy,113.65234375,shortage,11622.088671875,0.0032226125906059,False,False,True
2026-07-08 10:15:00+00:00,italy,43191.0,42850.375,340.625,340.625,10,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,17.0,809.0,0.0,0.0,576.0,25.0,0.0,64.0,0.0,0.0,1266.0,0.0,16.0,1307.0,2773.0,0.0302609339908777,10,2,7,0.0,0.0,0.0,0.0,0.0,0.0,497.4573849992649,102.26,italy,340.625,surplus,34832.3125,0.0096584230246035,False,False,True
2026-07-08 10:30:00+00:00,italy,42849.0,42850.375,-1.375,1.375,10,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,16.0,766.0,0.0,0.0,576.0,25.0,0.0,64.0,0.0,0.0,1265.0,0.0,18.0,1308.0,2730.0,0.0305257999019813,10,2,7,0.0,0.0,0.0,0.0,0.0,0.0,496.9382439613191,102.26,italy,1.375,shortage,140.60750000000002,3.898812964060144e-05,False,False,True
2026-07-08 10:45:00+00:00,italy,43013.0,42597.324,415.67578125,415.67578125,10,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,9.0,773.0,0.0,0.0,575.0,25.0,0.0,64.0,0.0,0.0,1268.0,0.0,20.0,1313.0,2734.0,0.0305256550345244,10,2,7,0.0,0.0,0.0,0.0,0.0,0.0,496.0604165240976,102.26,italy,415.67578125,surplus,42507.005390625,0.0117864881802423,False,False,True
2026-07-08 11:00:00+00:00,italy,43242.0,43003.04,238.9609375,238.9609375,11,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,italy,0.0,0.0,0.0,15.0,799.0,0.0,0.0,575.0,25.0,0.0,64.0,0.0,0.0,1262.0,0.0,19.0,1306.0,2759.0,0.0302021183109014,11,2,7,0.0,0.0,0.0,0.0,0.0,0.0,495.6226382656057,98.55,italy,238.9609375,surplus,23549.600390625,0.0065299139307223,False,False,True
