timestamp,country_x,actual_load_mw,forecast_load_mw,imbalance_mw,absolute_error_mw,hour_x,weekday_x,month_x,Biomass_Actual Aggregated,Biomass_Actual Consumption,Fossil Gas_Actual Aggregated,Fossil Gas_Actual Consumption,Fossil Hard coal_Actual Aggregated,Fossil Hard coal_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Hydro Run-of-river and poundage_Actual Consumption,Nuclear_Actual Aggregated,Nuclear_Actual Consumption,Other_Actual Aggregated,Other_Actual Consumption,Solar_Actual Aggregated,Solar_Actual Consumption,Waste_Actual Aggregated,Waste_Actual Consumption,Wind Offshore_Actual Aggregated,Wind Offshore_Actual Consumption,Wind Onshore_Actual Aggregated,Wind Onshore_Actual Consumption,country_y,renewable_generation_mw,total_generation_mw,renewable_share,hour_y,weekday_y,month_y,renewable_lag_1,renewable_lag_4,renewable_lag_24,renewable_lag_96,renewable_roll_mean_24,renewable_roll_std_24,generation_volatility_96,price_eur_mwh,country,imbalance_abs_mw,imbalance_direction,imbalance_cost_proxy,market_stress_index,high_price_flag,high_imbalance_flag,high_renewable_flag
2026-07-07 21:45:00+00:00,netherlands,11219.296,11169.033,50.26279687500028,50.26279687500028,21,1,7,0.0,0.234,4499.936,75.234,1554.54,10.069,0.0,0.0,0.0,6.165,6.888,282.566,0.0,0.127,42.778,3.366,431.216,14.73,203.145,0.0,netherlands,203.145,7130.9940000000015,0.0181067510831339,21,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1663.3425423669037,138.1,netherlands,50.26279687500028,surplus,6941.292248437538,0.074639649876727,False,False,False
2026-07-07 22:00:00+00:00,netherlands,11277.726,11080.797,196.92912500000057,196.92912500000057,22,1,7,0.0,0.225,4499.143,74.642,1568.541,18.424,0.0,0.0,0.0,6.165,6.265,267.128,0.0,0.127,42.01,2.836,453.056,14.481,178.822,0.0,netherlands,178.822,7131.865000000001,0.0158562107290068,22,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1660.449285241548,137.63,netherlands,196.92912500000057,surplus,27103.35547375008,0.0846033400550585,False,True,False
2026-07-07 22:15:00+00:00,netherlands,11358.986,11148.852,210.1344375000008,210.1344375000008,22,1,7,0.0,0.208,4529.405,75.015,1586.509,0.0,0.0,0.0,0.0,6.165,6.904,269.367,0.0,0.127,42.235,2.805,479.863,14.619,213.723,0.0,netherlands,213.723,7226.945000000001,0.0188153238326026,22,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1665.6933326852366,126.48,netherlands,210.1344375000008,surplus,26577.8036550001,0.0843436228110361,False,True,False
2026-07-07 22:30:00+00:00,netherlands,11300.136,11216.215,83.92115625000042,83.92115625000042,22,1,7,0.0,0.207,4551.066,73.992,1591.484,9.855,0.0,0.0,0.0,6.165,6.634,285.193,0.0,0.127,41.823,2.871,496.935,14.97,221.941,0.0,netherlands,221.941,7303.263000000001,0.0196405600782149,22,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1672.6988930312211,120.66,netherlands,83.92115625000042,surplus,10125.92671312505,0.076213432816637,False,False,False
2026-07-07 22:45:00+00:00,netherlands,11219.766,11153.818,65.94764062499962,65.94764062499962,22,1,7,0.0,0.221,4634.528,64.765,1597.156,8.034,0.0,0.0,0.0,6.165,6.581,286.364,0.0,0.127,42.564,2.805,496.402,15.145,254.491,0.0,netherlands,254.491,7415.348000000001,0.0226823803633694,22,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1683.016760819813,115.62,netherlands,65.94764062499962,surplus,7624.866209062457,0.0749774585167223,False,False,False
2026-07-07 23:00:00+00:00,netherlands,11180.516,11074.819,105.69666406249962,105.69666406249962,23,1,7,0.0,0.204,4697.886,56.351,1595.38,9.266,0.0,0.0,0.0,6.165,6.38,286.335,0.0,0.127,42.67,2.773,508.734,14.898,269.31,0.0,netherlands,269.31,7496.479000000001,0.0240874392559341,23,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1694.8485368135089,127.01,netherlands,105.69666406249962,surplus,13424.533302578078,0.0778435385111896,False,False,False
2026-07-07 23:15:00+00:00,netherlands,11276.316,11063.745,212.5708828125007,212.5708828125007,23,1,7,0.0,0.214,4666.273,28.632,1585.005,16.763,0.0,0.0,0.0,6.165,6.404,286.296,0.0,0.127,42.305,2.773,546.982,14.72,269.242,0.0,netherlands,269.242,7471.901000000002,0.0238767696825807,23,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1706.1356170923048,120.23,netherlands,212.5708828125007,surplus,25557.39724054696,0.083839358279377,False,True,False
2026-07-07 23:30:00+00:00,netherlands,11281.786,11104.33,177.45592187500006,177.45592187500006,23,1,7,0.0,0.218,4619.206,25.651,1588.556,11.73,0.0,0.0,0.0,6.165,5.734,284.237,0.0,0.127,42.47,2.773,537.829,14.552,288.843,0.0,netherlands,288.843,7428.090999999999,0.0256025951919314,23,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1716.212664612075,118.56,netherlands,177.45592187500006,surplus,21039.174097500007,0.0816065423690802,False,True,False
2026-07-07 23:45:00+00:00,netherlands,11299.446,11121.849,177.5973671874999,177.5973671874999,23,1,7,0.0,0.224,4600.363,26.096,1577.718,13.121,0.0,0.0,0.0,6.165,5.697,285.033,0.0,0.127,42.235,2.773,543.339,13.798,284.222,0.0,netherlands,284.222,7400.911,0.0251536225758324,23,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1727.1505759878796,111.68,netherlands,177.5973671874999,surplus,19834.073967499997,0.0810110058808248,False,True,False
2026-07-08 00:00:00+00:00,netherlands,11195.186,11194.331,0.8549453124996944,0.8549453124996944,0,2,7,0.0,0.228,4659.201,27.006,1581.497,8.462,0.0,0.0,0.0,6.165,5.108,287.55,0.0,0.127,42.069,2.77,595.764,13.715,269.205,0.0,netherlands,269.205,7498.867000000003,0.0240464964137263,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1739.2650564204175,120.56,netherlands,0.8549453124996944,surplus,103.07220687496316,0.0712603376950329,False,False,False
2026-07-08 00:15:00+00:00,netherlands,11139.556,11093.762,45.794281250000495,45.794281250000495,0,2,7,0.0,0.234,4640.872,27.043,1568.272,8.677,0.0,0.0,0.0,6.165,1.592,282.763,0.0,0.127,42.105,2.805,594.284,13.683,245.664,0.0,netherlands,245.664,7434.285999999999,0.0220533026630504,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1750.703114673661,114.48,netherlands,45.794281250000495,surplus,5242.529317500057,0.073800155062077,False,False,False
2026-07-08 00:30:00+00:00,netherlands,11118.756,11048.409,70.3468203124994,70.3468203124994,0,2,7,0.0,0.235,4600.506,27.032,1563.061,9.319,0.0,0.0,0.0,6.165,0.616,283.685,0.0,0.127,42.177,2.839,593.021,13.752,238.702,0.0,netherlands,238.702,7381.237000000001,0.0214684088759569,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1761.5727634668492,114.08,netherlands,70.3468203124994,surplus,8025.165261249932,0.0751752783375464,False,False,False
2026-07-08 00:45:00+00:00,netherlands,11092.016,11036.039,55.97693749999962,55.97693749999962,0,2,7,0.0,0.227,4603.47,26.397,1554.348,8.998,0.0,0.0,0.0,6.165,0.631,286.736,0.0,0.127,42.44,2.773,622.659,13.662,224.11,0.0,netherlands,224.11,7392.742999999999,0.0202046228566565,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1773.0210549927344,110.51,netherlands,55.97693749999962,surplus,6186.011363124959,0.0742664051023816,False,False,False
2026-07-08 01:00:00+00:00,netherlands,11070.686,11001.21,69.4760390624997,69.4760390624997,1,2,7,0.0,0.227,4615.943,26.63,1566.415,10.926,0.0,0.0,0.0,6.165,0.786,286.435,0.0,0.134,43.288,2.839,692.174,13.582,209.279,0.0,netherlands,209.279,7474.823,0.0189038872568511,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1785.4774505495686,108.76,netherlands,69.4760390624997,surplus,7556.214008437467,0.0749435319661781,False,False,False
2026-07-08 01:15:00+00:00,netherlands,11128.476,10984.177,144.29924218750057,144.29924218750057,1,2,7,0.0,0.227,4589.708,27.055,1563.757,9.801,0.0,0.0,0.0,6.165,1.163,283.326,0.0,0.131,42.796,2.805,750.034,13.496,211.548,0.0,netherlands,211.548,7502.012,0.0190096110195142,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1797.8773732234474,111.67,netherlands,144.29924218750057,surplus,16113.89637507819,0.0791725681909396,False,False,False
2026-07-08 01:30:00+00:00,netherlands,11043.936,11043.959,-0.0229843750003055,0.0229843750003055,1,2,7,0.0,0.229,4615.978,26.734,1565.185,14.246,0.0,0.0,0.0,6.165,0.759,291.658,0.0,0.123,42.515,2.937,762.173,13.627,218.723,0.0,netherlands,218.723,7561.052000000001,0.0198048050984721,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1810.7888612381817,113.55,netherlands,0.0229843750003055,shortage,2.6098757812846896,0.0712106912114154,False,False,False
2026-07-08 01:45:00+00:00,netherlands,10996.286,10951.275,45.01060937500006,45.01060937500006,1,2,7,0.0,0.222,4571.306,26.02,1564.337,19.013,0.0,0.0,0.0,6.165,4.739,283.439,0.0,0.126,42.187,2.805,748.783,13.66,206.893,0.0,netherlands,206.893,7489.695000000001,0.0188148071085091,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1822.587185099523,115.84,netherlands,45.01060937500006,surplus,5214.028990000007,0.0737860707677259,False,False,False
2026-07-08 02:00:00+00:00,netherlands,10995.306,10944.815,50.490570312500495,50.490570312500495,2,2,7,0.0,0.224,4592.755,27.12,1571.472,8.837,0.0,0.0,0.0,6.165,3.501,282.651,0.0,0.133,42.319,2.773,783.589,13.161,217.961,0.0,netherlands,217.961,7552.661000000001,0.0198230954190815,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1834.955505917953,112.4,netherlands,50.490570312500495,surplus,5675.140103125056,0.0740139426981737,False,False,False
2026-07-08 02:15:00+00:00,netherlands,10893.206,10944.974,-51.76763281249987,51.76763281249987,2,2,7,0.0,0.23,4612.247,27.65,1569.699,8.998,0.0,0.0,0.0,6.165,5.436,282.293,0.0,0.133,42.135,2.836,782.644,8.284,235.812,0.0,netherlands,235.812,7584.561999999998,0.0216476214624051,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1847.3374311973585,120.5,netherlands,51.76763281249987,shortage,6237.999753906234,0.0742920967299113,False,False,False
2026-07-08 02:30:00+00:00,netherlands,10809.046,10848.395,-39.34853124999972,39.34853124999972,2,2,7,0.0,0.224,4612.131,27.14,1570.93,8.998,0.0,0.0,0.0,6.165,5.634,281.655,0.0,0.13,42.185,2.77,815.187,8.099,261.23,0.0,netherlands,261.23,7642.478000000001,0.0241677202594937,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1860.0855803558736,121.15,netherlands,39.34853124999972,shortage,4767.074560937467,0.0735651947886534,False,False,False
2026-07-08 02:45:00+00:00,netherlands,10775.996,10774.796,1.200101562499185,1.200101562499185,2,2,7,0.0,0.224,4591.938,26.924,1571.853,10.069,0.0,0.0,0.0,6.165,6.237,281.887,0.0,0.124,42.433,2.773,859.9,4.974,281.812,0.0,netherlands,281.812,7687.313,0.0261518285641531,2,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1873.0161181689773,125.96,netherlands,1.200101562499185,surplus,151.16479281239734,0.0712841040933821,False,False,False
2026-07-08 03:00:00+00:00,netherlands,10767.096,10812.244,-45.14814062500045,45.14814062500045,3,2,7,0.0,0.227,4607.36,27.409,1586.663,8.837,0.0,0.0,0.0,6.165,6.147,281.629,0.0,0.124,41.763,2.773,864.517,2.652,275.05,0.0,netherlands,275.05,7711.316,0.0255454209751635,3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1885.476014314204,119.88,netherlands,45.14814062500045,shortage,5412.359098125054,0.0738840815580061,False,False,False
2026-07-08 03:15:00+00:00,netherlands,10721.016,10794.535,-73.51915625000038,73.51915625000038,3,2,7,0.0,0.229,4612.243,27.256,1589.984,18.424,0.0,0.0,0.0,6.165,5.323,281.355,0.0,0.124,42.156,2.805,799.266,9.12,285.398,0.0,netherlands,285.398,7679.848000000001,0.0266204247806364,3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1896.924128157733,124.01,netherlands,73.51915625000038,shortage,9117.110566562547,0.0757148959645837,False,False,False
2026-07-08 03:30:00+00:00,netherlands,10705.376,10735.82,-30.4443124999998,30.4443124999998,3,2,7,0.0,0.238,4640.98,29.332,1589.79,10.658,0.0,0.0,0.0,6.165,5.821,279.406,0.0,0.126,42.11,2.836,706.682,12.5,282.597,0.0,netherlands,282.597,7609.241,0.0263976715997644,3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1907.3879610586555,125.76,netherlands,30.4443124999998,shortage,3828.676739999975,0.0731014572709521,False,False,False
2026-07-08 03:45:00+00:00,netherlands,10600.456,10692.728,-92.27153906249988,92.27153906249988,3,2,7,0.0,0.215,4685.087,36.493,1586.32,9.587,0.0,0.0,0.0,6.165,5.339,278.671,4.08,0.0,42.042,2.704,658.411,13.104,280.97,0.0,netherlands,285.05,7609.188000000002,0.0268903526414335,3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1917.0398086564733,126.35,netherlands,92.27153906249988,shortage,11658.50896054686,0.0769708044464884,False,False,False
2026-07-08 04:00:00+00:00,netherlands,10509.336,10633.041,-123.70501562500068,123.70501562500068,4,2,7,0.0,0.212,4734.13,38.014,1582.309,9.453,0.0,0.0,0.0,6.165,4.206,275.41,5.365,0.0,42.263,2.739,707.71,11.758,268.757,0.0,netherlands,274.122,7688.491,0.0260836650384001,4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1927.448368995034,134.22,netherlands,123.70501562500068,shortage,16603.68719718759,0.0794146130624963,False,False,False
2026-07-08 04:15:00+00:00,netherlands,10400.526,10558.568,-158.04235937500016,158.04235937500016,4,2,7,0.0,0.218,4731.203,42.606,1581.842,7.552,0.0,0.0,0.0,6.165,5.17,280.008,10.402,0.0,42.431,2.805,738.841,7.36,269.873,0.0,netherlands,280.275,7726.476,0.0269481562759421,4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1936.656884137956,137.29,netherlands,158.04235937500016,shortage,21697.63551859377,0.0819319408920809,False,False,False
2026-07-08 04:30:00+00:00,netherlands,10294.336,10453.988,-159.65228125000067,159.65228125000067,4,2,7,0.0,0.221,4800.102,40.599,1592.532,5.865,0.0,0.0,0.0,6.165,5.708,281.298,15.305,0.0,41.996,2.773,671.585,6.759,310.194,0.0,netherlands,325.499,7781.102,0.0316192321680582,4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1945.1807539487684,139.64,netherlands,159.65228125000067,shortage,22293.84455375009,0.0822265755255226,False,False,False
2026-07-08 04:45:00+00:00,netherlands,10370.316,10350.372,19.94392968750072,19.94392968750072,4,2,7,0.0,0.217,4811.552,39.881,1583.233,8.998,0.0,0.0,0.0,6.165,5.827,279.037,20.875,0.0,42.243,2.903,667.888,5.004,324.959,0.0,netherlands,345.834,7798.782,0.0333484534126057,4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1952.9071730505864,139.06,netherlands,19.94392968750072,surplus,2773.4028623438503,0.0725799619332601,False,False,False
2026-07-08 05:00:00+00:00,netherlands,10502.216,10428.013,74.20330468750035,74.20330468750035,5,2,7,0.0,0.217,4792.363,40.209,1585.856,13.979,0.0,0.0,0.0,6.165,5.426,282.963,25.98,0.0,42.371,2.839,671.523,3.98,313.184,0.0,netherlands,339.16400000000004,7787.054999999999,0.0322945176522745,5,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1958.015405724223,140.71,netherlands,74.20330468750035,surplus,10441.147002578176,0.0763692084070087,False,False,False
2026-07-08 05:15:00+00:00,netherlands,10636.746,10575.182,61.56435937499919,61.56435937499919,5,2,7,0.0,0.193,4773.716,40.794,1581.65,9.239,0.0,0.0,0.0,6.165,5.796,269.967,29.453,0.0,42.092,2.871,682.854,3.165,265.039,0.0,netherlands,294.492,7712.994000000001,0.027686286764768,5,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1961.004636606693,138.66,netherlands,61.56435937499919,surplus,8536.514070937388,0.0754279767373008,False,False,False
2026-07-08 05:30:00+00:00,netherlands,10646.266,10774.721,-128.45470312500038,128.45470312500038,5,2,7,0.0,0.201,4779.576,41.856,1594.222,10.819,0.0,0.0,0.0,6.165,2.266,258.803,39.975,0.0,41.575,2.839,711.416,4.466,308.12,0.0,netherlands,348.095,7802.299,0.0326964402354778,5,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1965.6706495685405,136.23,netherlands,128.45470312500038,shortage,17499.3842067188,0.0798572486894605,False,False,False
2026-07-08 05:45:00+00:00,netherlands,10695.996,10766.747,-70.75107031250081,70.75107031250081,5,2,7,0.0,0.184,4798.312,40.987,1596.152,9.052,0.0,0.0,0.0,6.165,0.662,279.965,41.178,0.0,41.532,2.805,640.88,6.032,276.586,0.0,netherlands,317.764,7740.492000000001,0.0297086872508179,5,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1971.613899302216,129.79,netherlands,70.75107031250081,shortage,9182.78141585948,0.0757473491906663,False,False,False
2026-07-08 06:00:00+00:00,netherlands,10781.126,10702.389,78.7373281250002,78.7373281250002,6,2,7,0.0,0.168,4820.633,39.634,1616.732,0.0,0.0,0.0,0.0,6.165,0.658,265.654,43.826,0.0,41.781,2.937,586.704,9.141,247.64,0.0,netherlands,291.466,7681.673,0.0270348384760552,6,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1976.863334930273,148.88,netherlands,78.7373281250002,surplus,11722.41341125003,0.0770023847535585,False,False,False
2026-07-08 06:15:00+00:00,netherlands,10380.666,10790.238,-409.5722812500008,409.5722812500008,6,2,7,0.0,0.189,4795.77,38.797,1595.651,5.329,0.0,0.0,0.0,6.165,1.524,284.942,40.192,0.0,41.977,2.903,575.703,6.066,233.59,0.0,netherlands,273.782,7628.798,0.0263742230026474,6,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1982.9397785426747,140.71,netherlands,409.5722812500008,shortage,57630.91569468762,0.0996894524505354,False,True,False
2026-07-08 06:30:00+00:00,netherlands,10388.926,10409.557,-20.630640625000524,20.630640625000524,6,2,7,0.0,0.188,4777.841,39.709,1601.514,9.802,0.0,0.0,0.0,6.165,0.759,280.55,39.032,0.0,42.281,2.871,539.814,6.267,221.161,0.0,netherlands,260.193,7567.954000000001,0.0250452260416524,6,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1989.0815901094024,128.89,netherlands,20.630640625000524,shortage,2659.083270156317,0.0725234674671362,False,False,False
2026-07-08 06:45:00+00:00,netherlands,10301.626,10382.512,-80.8857187499998,80.8857187499998,6,2,7,0.0,0.197,4702.295,31.825,1596.924,7.873,0.0,0.0,0.0,6.165,1.432,281.139,45.88,0.0,42.011,2.871,507.295,8.404,214.728,0.0,netherlands,260.608,7449.039000000001,0.0252977539662185,6,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1995.2149963538327,126.44,netherlands,80.8857187499998,shortage,10227.190278749977,0.0762634752544056,False,False,False
2026-07-08 07:00:00+00:00,netherlands,10213.156,10157.868,55.28783593750086,55.28783593750086,7,2,7,0.0,0.207,4535.36,29.658,1598.04,9.319,0.0,0.0,0.0,6.165,1.069,283.766,39.634,0.0,41.51,2.837,473.375,7.292,212.293,0.0,netherlands,251.927,7240.5250000000015,0.0246669100129284,7,2,7,0.0,0.0,0.0,0.0,0.0,0.0,2001.2721886362835,138.28,netherlands,55.28783593750086,surplus,7645.201953437619,0.0749875080366665,False,False,False
2026-07-08 07:15:00+00:00,netherlands,10157.486,10100.964,56.52213281250079,56.52213281250079,7,2,7,0.0,0.208,4161.11,31.098,1594.413,8.409,0.0,0.0,0.0,6.165,0.278,276.144,60.409,0.0,40.667,2.773,451.022,7.25,189.126,0.0,netherlands,249.535,6829.072,0.0245666102813235,7,2,7,0.0,0.0,0.0,0.0,0.0,0.0,2002.390403410644,131.83,netherlands,56.52213281250079,surplus,7451.31276867198,0.0748916918622827,False,False,False
2026-07-08 07:30:00+00:00,netherlands,10190.546,10039.484,151.06162500000028,151.06162500000028,7,2,7,0.0,0.222,3741.976,35.17,1597.579,8.355,0.0,0.0,0.0,6.165,0.807,280.239,46.82,0.0,40.941,2.805,452.188,7.797,180.61,0.0,netherlands,227.43,6401.673999999998,0.0223177443092843,7,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1996.1072562466857,101.83,netherlands,151.06162500000028,surplus,15382.605273750029,0.078811178690154,False,False,False
2026-07-08 07:45:00+00:00,netherlands,10054.766,10091.657,-36.89122656250038,36.89122656250038,7,2,7,0.0,0.198,3424.258,33.626,1598.735,8.73,0.0,0.0,0.0,6.165,0.736,265.775,78.196,0.0,41.626,2.805,425.259,8.346,178.164,0.0,netherlands,256.36,6072.618999999999,0.0254963665986856,7,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1986.663351679028,93.72,netherlands,36.89122656250038,shortage,3457.445753437536,0.0729180023093557,False,False,False
2026-07-08 08:00:00+00:00,netherlands,10249.726,9957.168,292.55803125000057,292.55803125000057,8,2,7,0.0,0.639,3274.518,43.757,1594.724,8.195,0.0,0.0,0.0,6.165,0.54,270.055,73.472,0.0,42.501,2.972,368.429,10.935,156.69,0.0,netherlands,230.162,5853.592,0.0224554295402628,8,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1976.6461225166447,107.66,netherlands,292.55803125000057,surplus,31496.79764437506,0.0867744916934268,False,True,False
2026-07-08 08:15:00+00:00,netherlands,9861.256,10148.016,-286.7596250000006,286.7596250000006,8,2,7,0.0,2.368,3197.95,54.684,1605.096,10.926,0.0,0.0,0.0,6.165,0.53,270.321,69.185,0.0,42.044,2.839,330.662,12.79,140.307,0.0,netherlands,209.492,5745.867,0.0212439470185136,8,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1964.235904185222,100.32,netherlands,286.7596250000006,shortage,28767.725580000057,0.0854258386205789,False,True,False
2026-07-08 08:30:00+00:00,netherlands,9551.756,9725.776,-174.0203671875006,174.0203671875006,8,2,7,0.0,2.379,2970.719,51.179,1603.057,9.587,0.0,0.0,0.0,6.165,2.801,290.82,62.144,0.0,43.195,2.903,329.265,13.48,133.69,0.0,netherlands,195.834,5521.384,0.0205024081435916,8,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1939.874555693087,98.57,netherlands,174.0203671875006,shortage,17153.187593671933,0.0796861652167702,False,True,False
2026-07-08 08:45:00+00:00,netherlands,9259.196,9380.999,-121.80302343750007,121.80302343750007,8,2,7,0.0,2.123,2792.517,55.797,1598.271,8.918,0.0,0.0,0.0,6.165,7.862,275.953,94.933,0.0,43.542,2.937,331.573,13.355,130.588,0.0,netherlands,225.521,5364.534,0.0243564344031598,8,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1910.9760113867928,95.3,netherlands,121.80302343750007,shortage,11607.828133593755,0.0769457589909663,False,False,False
2026-07-08 09:00:00+00:00,netherlands,9239.196,8994.295,244.9010781249999,244.9010781249999,9,2,7,0.0,1.348,2702.512,55.002,1601.935,7.927,0.0,0.0,0.0,6.165,0.526,287.806,106.414,0.0,42.462,2.871,320.634,12.646,141.39,0.0,netherlands,247.804,5289.638,0.0268209484894573,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1881.816778793374,102.51,netherlands,244.9010781249999,surplus,25104.80951859374,0.0836156984391282,False,True,False
2026-07-08 09:15:00+00:00,netherlands,9386.536,9004.349,382.18736718750006,382.18736718750006,9,2,7,0.0,1.369,2686.592,49.374,1531.633,9.801,0.0,0.0,0.0,6.165,1.524,281.076,110.775,0.0,41.95,2.903,299.359,14.884,144.547,0.0,netherlands,255.322,5181.952,0.0272008758076461,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1855.869736189085,94.18,netherlands,382.18736718750006,surplus,35994.40624171876,0.0889971203057145,False,True,False
2026-07-08 09:30:00+00:00,netherlands,9332.366,9305.722,26.644320312499985,26.644320312499985,9,2,7,0.0,1.229,2686.812,42.931,1534.333,9.909,0.0,0.0,0.0,6.165,0.472,282.227,110.126,0.0,42.653,2.837,256.539,16.267,171.144,0.0,netherlands,281.27,5163.644,0.0301391951408678,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1826.466098111934,91.96,netherlands,26.644320312499985,surplus,2450.2116959374985,0.0724202472942145,False,False,False
2026-07-08 09:45:00+00:00,netherlands,9210.786,9243.12,-32.33411718749994,32.33411718749994,9,2,7,0.0,1.657,2648.049,41.704,1437.883,9.105,0.0,0.0,0.0,6.165,9.619,268.445,141.374,0.0,41.694,2.805,234.027,18.464,167.149,0.0,netherlands,308.523,5028.14,0.0334958384659029,9,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1798.4547517314534,77.39,netherlands,32.33411718749994,shortage,2502.337329140621,0.0724460067442162,False,False,False
2026-07-08 10:00:00+00:00,netherlands,9055.686,9107.82,-52.13431250000031,52.13431250000031,10,2,7,0.0,1.416,2328.368,39.361,1329.747,8.784,0.0,0.0,0.0,6.165,0.585,274.88,115.816,0.0,41.802,2.773,229.732,17.884,161.136,0.0,netherlands,276.952,4558.4490000000005,0.0305832158933072,10,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1775.6803956962146,70.17,netherlands,52.13431250000031,shortage,3658.264708125022,0.0730172430380491,False,False,False
2026-07-08 10:15:00+00:00,netherlands,8967.576,8953.121,14.454906249999112,14.454906249999112,10,2,7,0.0,1.197,2224.974,54.353,1268.313,9.587,0.0,0.0,0.0,6.165,1.877,264.545,142.802,0.0,41.387,2.837,214.668,17.724,164.38,0.0,netherlands,307.182,4414.809000000001,0.0342547417496099,10,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1755.1291317046512,80.1,netherlands,14.454906249999112,surplus,1157.8379906249288,0.0717815819428336,False,False,False
2026-07-08 10:30:00+00:00,netherlands,8731.476,8816.422,-84.94587499999943,84.94587499999943,10,2,7,0.0,0.505,2227.002,139.656,1223.926,10.979,0.0,0.0,0.0,6.165,0.757,262.555,111.2,0.0,41.174,2.871,213.992,17.137,167.271,0.0,netherlands,278.471,4425.189999999999,0.0318927750588789,10,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1733.9031102954734,70.04,netherlands,84.94587499999943,shortage,5949.609084999961,0.0741495798037816,False,False,False
2026-07-08 10:45:00+00:00,netherlands,8504.596,8596.351,-91.75458593750044,91.75458593750044,10,2,7,0.0,0.46,2183.299,139.787,1206.649,9.48,0.0,0.0,0.0,6.165,0.693,267.887,104.504,0.0,42.362,2.836,209.666,16.679,182.047,0.0,netherlands,286.551,4372.513999999999,0.0336936639906234,10,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1713.739635459683,56.92,netherlands,91.75458593750044,shortage,5222.671031562525,0.0737903414925855,False,False,False
2026-07-08 11:00:00+00:00,netherlands,8417.446,8451.798,-34.35185156250009,34.35185156250009,11,2,7,0.0,0.75,2122.545,139.777,1184.088,8.355,0.0,0.0,0.0,6.165,0.653,279.388,128.323,0.0,41.728,2.937,236.721,14.729,180.727,0.0,netherlands,309.05,4346.886,0.0367154122521249,11,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1690.1088763605844,62.71,netherlands,34.35185156250009,shortage,2154.2046114843806,0.0722739664871798,False,False,False
2026-07-08 11:15:00+00:00,netherlands,8737.496,8453.214,284.2821328124992,284.2821328124992,11,2,7,0.0,0.581,2065.313,139.359,1097.935,16.442,0.0,0.0,0.0,6.165,4.699,270.877,91.285,0.0,41.171,3.299,261.797,13.746,169.964,0.0,netherlands,261.249,4182.633,0.0298997561772846,11,2,7,0.0,0.0,0.0,0.0,0.0,0.0,1669.1354535303212,50.4,netherlands,284.2821328124992,surplus,14327.81949374996,0.0782899245606046,False,True,False
