datetime,country,solar_mwh,wind_onshore_mwh,wind_offshore_mwh,wind_total_mwh
2020-04-17 17:00:00,denmark,261.0,297.252357,142.66527200000002,439.917629
2020-04-17 18:00:00,denmark,132.599998,385.834359,221.402862,607.237221
2020-04-17 19:00:00,denmark,36.9,403.206836,249.844147,653.050983
2020-04-17 20:00:00,denmark,2.2,337.39106,297.241194,634.632254
2020-04-17 21:00:00,denmark,0.0,294.291305,216.046982,510.338287
2020-04-17 22:00:00,denmark,0.0,314.709166,200.207284,514.9164499999999
2020-04-17 23:00:00,denmark,0.0,322.917681,393.982298,716.899979
2020-04-18 00:00:00,denmark,0.0,243.188257,472.303632,715.491889
2020-04-18 01:00:00,denmark,-0.2999999999999998,173.86336,496.308636,670.171996
2020-04-18 02:00:00,denmark,0.0,148.62620199999998,418.411043,567.037245
2020-04-18 03:00:00,denmark,0.0,172.11293,257.331677,429.444607
2020-04-18 04:00:00,denmark,0.0,177.355256,190.904536,368.259792
2020-04-18 05:00:00,denmark,0.1,205.148894,116.132867,321.281761
2020-04-18 06:00:00,denmark,12.8,262.06992,64.624319,326.694239
2020-04-18 07:00:00,denmark,72.799999,309.20645499999995,65.437438,374.64389299999993
2020-04-18 08:00:00,denmark,185.900002,156.845465,108.844034,265.689499
2020-04-18 09:00:00,denmark,299.900002,109.093312,121.515096,230.608408
2020-04-18 10:00:00,denmark,401.300003,79.071257,51.290013,130.36127
2020-04-18 11:00:00,denmark,480.399994,111.830938,9.398905,121.229843
2020-04-18 12:00:00,denmark,529.899994,187.269311,18.798595,206.067906
2020-04-18 13:00:00,denmark,547.399994,250.412877,59.43346,309.846337
2020-04-18 14:00:00,denmark,522.399994,280.965104,156.38242300000002,437.347527
2020-04-18 15:00:00,denmark,468.0,351.46505,272.071848,623.5368980000001
2020-04-18 16:00:00,denmark,385.100006,491.2782360000001,392.962932,884.241168
2020-04-18 17:00:00,denmark,266.800003,576.635201,542.732657,1119.367858
2020-04-18 18:00:00,denmark,137.0,615.109127,497.514447,1112.623574
2020-04-18 19:00:00,denmark,37.2,748.5705820000001,500.985515,1249.556097
2020-04-18 20:00:00,denmark,2.3,502.322743,492.367655,994.690398
2020-04-18 21:00:00,denmark,0.0,432.530751,743.152056,1175.682807
2020-04-18 22:00:00,denmark,-0.1,339.667047,583.832808,923.499855
2020-04-18 23:00:00,denmark,-0.1,340.284723,461.373234,801.657957
2020-04-19 00:00:00,denmark,0.0,389.27882,430.903135,820.181955
2020-04-19 01:00:00,denmark,-0.1,431.536961,348.960754,780.497715
2020-04-19 02:00:00,denmark,0.0,503.383785,294.51918,797.902965
2020-04-19 03:00:00,denmark,0.0,644.567602,236.161881,880.729483
2020-04-19 04:00:00,denmark,0.0,666.6253479999999,220.64814,887.2734879999999
2020-04-19 05:00:00,denmark,0.1,663.4843480000001,296.779982,960.26433
2020-04-19 06:00:00,denmark,13.0,634.3472409999999,359.555259,993.9025
2020-04-19 07:00:00,denmark,75.099998,473.161759,413.417713,886.579472
2020-04-19 08:00:00,denmark,185.0,280.543622,402.442771,682.9863929999999
2020-04-19 09:00:00,denmark,314.800003,277.707568,340.99559200000004,618.70316
2020-04-19 10:00:00,denmark,426.199997,377.845508,283.430079,661.275587
2020-04-19 11:00:00,denmark,504.0,394.788525,215.257819,610.046344
2020-04-19 12:00:00,denmark,540.3000030000001,365.584939,241.943174,607.528113
2020-04-19 13:00:00,denmark,547.399994,350.963871,204.061385,555.025256
2020-04-19 14:00:00,denmark,527.6999969999999,285.42086,45.428597,330.84945700000003
2020-04-19 15:00:00,denmark,475.0,256.949777,42.176497,299.126274
2020-04-19 16:00:00,denmark,386.399994,202.614083,40.558942,243.173025
2020-04-19 17:00:00,denmark,267.5,205.320437,256.313617,461.634054
2020-04-19 18:00:00,denmark,137.599998,221.146914,231.016506,452.16342
2020-04-19 19:00:00,denmark,38.1,244.111023,250.289366,494.400389
2020-04-19 20:00:00,denmark,2.3,264.025401,250.502304,514.527705
2020-04-19 21:00:00,denmark,0.0,218.598902,283.653558,502.25246
2020-04-19 22:00:00,denmark,-0.1,138.95822700000002,330.097352,469.055579
2020-04-19 23:00:00,denmark,-0.1,141.927631,104.062821,245.990452
2020-04-20 00:00:00,denmark,0.0,135.224129,66.828367,202.052496
2020-04-20 01:00:00,denmark,0.0,91.231664,28.304713,119.536377
2020-04-20 02:00:00,denmark,0.0,69.01077000000001,3.982675,72.99344500000001
2020-04-20 03:00:00,denmark,0.0,73.635946,8.518323,82.154269
2020-04-20 04:00:00,denmark,0.0,62.652141,33.134049,95.78619
2020-04-20 05:00:00,denmark,0.2,28.45123,31.232324,59.683554
2020-04-20 06:00:00,denmark,14.9,34.956524,31.154389,66.11091300000001
2020-04-20 07:00:00,denmark,79.900002,47.436067,68.31262,115.748687
2020-04-20 08:00:00,denmark,194.800003,21.895601,95.917512,117.813113
2020-04-20 09:00:00,denmark,323.399994,16.902069,79.680424,96.582493
2020-04-20 10:00:00,denmark,431.0,52.939337,38.46525,91.404587
2020-04-20 11:00:00,denmark,503.399994,85.829074,19.219788,105.048862
2020-04-20 12:00:00,denmark,542.899994,120.928317,13.711124,134.639441
2020-04-20 13:00:00,denmark,550.8000030000001,165.891472,11.125366,177.016838
2020-04-20 14:00:00,denmark,527.3000030000001,240.320101,28.261978,268.582079
2020-04-20 15:00:00,denmark,472.300003,326.79640800000004,51.12894,377.925348
2020-04-20 16:00:00,denmark,381.100006,402.381195,138.410659,540.7918540000001
2020-04-20 17:00:00,denmark,267.400002,477.505676,251.480399,728.986075
2020-04-20 18:00:00,denmark,136.700001,545.7218369999999,459.295391,1005.017228
2020-04-20 19:00:00,denmark,39.4,520.412653,443.847832,964.260485
2020-04-20 20:00:00,denmark,2.6,407.05626,205.607284,612.663544
2020-04-20 21:00:00,denmark,0.0,434.574653,459.929844,894.504497
2020-04-20 22:00:00,denmark,0.0,453.496049,653.636934,1107.132983
2020-04-20 23:00:00,denmark,0.0,492.441713,560.80921,1053.250923
2020-04-21 00:00:00,denmark,0.0,519.669486,559.2964400000001,1078.965926
2020-04-21 01:00:00,denmark,0.0,429.755527,567.087653,996.84318
2020-04-21 02:00:00,denmark,0.0,364.451527,445.603102,810.054629
2020-04-21 03:00:00,denmark,0.0,277.756476,388.175747,665.932223
2020-04-21 04:00:00,denmark,0.0,231.046179,383.006865,614.053044
2020-04-21 05:00:00,denmark,19.1,245.821071,311.971609,557.79268
2020-04-21 06:00:00,denmark,7.2,292.359709,297.161247,589.5209560000001
2020-04-21 07:00:00,denmark,30.2,333.170784,365.852013,699.022797
2020-04-21 08:00:00,denmark,100.2,294.432047,353.622603,648.05465
2020-04-21 09:00:00,denmark,329.600006,357.92115199999995,239.122721,597.043873
2020-04-21 10:00:00,denmark,437.199997,428.717774,242.697135,671.4149090000001
2020-04-21 11:00:00,denmark,511.399994,582.5136020000001,293.311772,875.8253740000001
2020-04-21 12:00:00,denmark,549.3000030000001,743.461764,256.760444,1000.222208
2020-04-21 13:00:00,denmark,557.600006,868.3137889999999,196.044948,1064.358737
2020-04-21 14:00:00,denmark,534.0,1012.695934,136.172464,1148.868398
2020-04-21 15:00:00,denmark,479.399994,1107.903479,232.25064300000005,1340.154122
2020-04-21 16:00:00,denmark,390.0,1137.99123,124.636131,1262.6273609999998
2020-04-21 17:00:00,denmark,269.699997,1097.683153,521.195389,1618.878542
2020-04-21 18:00:00,denmark,138.400002,979.822533,689.3998,1669.2223330000002
2020-04-21 19:00:00,denmark,39.0,692.1866130000001,690.608539,1382.795152
2020-04-21 20:00:00,denmark,3.4,520.61057,699.630179,1220.240749
2020-04-21 21:00:00,denmark,0.0,624.1513170000001,542.493988,1166.645305
2020-04-21 22:00:00,denmark,0.0,743.93235,487.421166,1231.353516
2020-04-21 23:00:00,denmark,0.0,519.4436919999999,499.749308,1019.193
2020-04-22 00:00:00,denmark,0.0,578.799562,470.311651,1049.111213
2020-04-22 01:00:00,denmark,0.0,456.170947,395.246661,851.417608
2020-04-22 02:00:00,denmark,0.0,383.121932,381.922993,765.044925
2020-04-22 03:00:00,denmark,0.0,363.546323,387.888717,751.43504
2020-04-22 04:00:00,denmark,0.0,371.786622,382.4078290000001,754.1944510000001
2020-04-22 05:00:00,denmark,0.3,316.11176,335.069182,651.180942
2020-04-22 06:00:00,denmark,17.0,288.84925200000004,370.514306,659.363558
2020-04-22 07:00:00,denmark,82.900002,218.702609,381.65534,600.357949
2020-04-22 08:00:00,denmark,205.699997,161.42731,296.62691600000005,458.0542260000001
2020-04-22 09:00:00,denmark,334.100006,246.915168,158.98772499999998,405.902893
2020-04-22 10:00:00,denmark,441.399994,350.912674,135.498594,486.411268
2020-04-22 11:00:00,denmark,514.3000030000001,488.015149,113.232142,601.247291
2020-04-22 12:00:00,denmark,553.3000030000001,555.9103299999999,87.060041,642.9703709999999
2020-04-22 13:00:00,denmark,559.3000030000001,538.5928779999999,70.913631,609.5065089999999
2020-04-22 14:00:00,denmark,534.5,528.709355,65.80062,594.5099749999999
2020-04-22 15:00:00,denmark,481.100006,542.536119,59.444808,601.980927
2020-04-22 16:00:00,denmark,390.600006,522.268947,41.121596,563.390543
2020-04-22 17:00:00,denmark,272.400002,467.108694,52.038288,519.146982
2020-04-22 18:00:00,denmark,142.599998,363.972352,128.429993,492.402345
2020-04-22 19:00:00,denmark,41.700001,243.373342,202.14250600000005,445.515848
2020-04-22 20:00:00,denmark,3.7,185.734765,276.018651,461.753416
2020-04-22 21:00:00,denmark,0.0,187.06327,302.508962,489.572232
2020-04-22 22:00:00,denmark,0.0,192.303858,289.38550000000004,481.689358
2020-04-22 23:00:00,denmark,0.0,169.33305,296.704244,466.037294
2020-04-23 00:00:00,denmark,0.0,128.005614,327.784393,455.79000700000006
2020-04-23 01:00:00,denmark,0.0,101.06141,194.380031,295.441441
2020-04-23 02:00:00,denmark,0.0,91.942338,182.215683,274.158021
2020-04-23 03:00:00,denmark,0.0,87.778236,111.463969,199.242205
2020-04-23 04:00:00,denmark,0.0,92.463752,77.379698,169.84345000000002
2020-04-23 05:00:00,denmark,0.3,118.984824,82.49774000000001,201.482564
2020-04-23 06:00:00,denmark,18.4,120.0481,89.56742200000001,209.615522
2020-04-23 07:00:00,denmark,85.799999,148.986804,81.97838300000001,230.965187
2020-04-23 08:00:00,denmark,198.099998,116.616114,52.019397,168.635511
2020-04-23 09:00:00,denmark,321.199997,128.655419,50.234991,178.89041
2020-04-23 10:00:00,denmark,431.5,178.148518,39.805997000000005,217.954515
2020-04-23 11:00:00,denmark,497.5,186.277865,27.468642,213.746507
2020-04-23 12:00:00,denmark,537.0,218.009685,7.650639,225.660324
2020-04-23 13:00:00,denmark,537.3000030000001,245.808739,6.745864,252.554603
2020-04-23 14:00:00,denmark,513.0,313.44639400000005,12.971979,326.41837300000003
2020-04-23 15:00:00,denmark,460.5,324.913637,25.476135,350.389772
2020-04-23 16:00:00,denmark,376.899994,270.991199,9.721848,280.713047
2020-04-23 17:00:00,denmark,269.099998,282.99746,85.583896,368.581356
2020-04-23 18:00:00,denmark,142.599998,322.20784999999995,92.486875,414.694725
2020-04-23 19:00:00,denmark,42.4,286.618613,112.581207,399.19982
2020-04-23 20:00:00,denmark,3.4,291.870443,88.781652,380.652095
2020-04-23 21:00:00,denmark,0.0,332.550314,89.373013,421.923327
2020-04-23 22:00:00,denmark,0.0,430.2045020000001,202.63005,632.834552
2020-04-23 23:00:00,denmark,0.0,485.336672,248.158119,733.4947910000001
2020-04-24 00:00:00,denmark,0.0,514.119593,297.87233000000003,811.991923
2020-04-24 01:00:00,denmark,0.0,580.010049,370.4035300000001,950.413579
2020-04-24 02:00:00,denmark,0.0,606.961227,401.090759,1008.051986
2020-04-24 03:00:00,denmark,0.0,676.129711,452.644802,1128.774513
2020-04-24 04:00:00,denmark,0.0,789.684782,483.259365,1272.9441470000002
2020-04-24 05:00:00,denmark,0.3,874.3626710000001,686.921276,1561.283947
2020-04-24 06:00:00,denmark,16.8,814.210194,883.0990220000001,1697.309216
2020-04-24 07:00:00,denmark,72.200001,796.374786,917.76947,1714.144256
2020-04-24 08:00:00,denmark,164.699997,742.925767,908.15408,1651.079847
2020-04-24 09:00:00,denmark,266.100006,869.930167,888.639855,1758.570022
2020-04-24 10:00:00,denmark,351.0,909.426875,855.354328,1764.781203
2020-04-24 11:00:00,denmark,406.800003,884.783668,821.942862,1706.72653
2020-04-24 12:00:00,denmark,442.199997,749.094206,709.3786990000001,1458.472905
2020-04-24 13:00:00,denmark,466.899994,836.953402,704.522,1541.475402
2020-04-24 14:00:00,denmark,448.600006,1040.117119,706.734929,1746.852048
2020-04-24 15:00:00,denmark,420.699997,1194.884003,713.799938,1908.683941
2020-04-24 16:00:00,denmark,352.600006,1188.775646,738.730622,1927.506268
2020-04-24 17:00:00,denmark,240.5,1217.140701,710.0411789999999,1927.18188
2020-04-24 18:00:00,denmark,129.599998,1226.090515,852.083109,2078.173624
2020-04-24 19:00:00,denmark,42.5,1081.344936,970.924697,2052.269633
2020-04-24 20:00:00,denmark,4.0,856.520542,831.5748609999999,1688.0954029999998
2020-04-24 21:00:00,denmark,0.0,682.324202,712.3181470000001,1394.6423490000002
2020-04-24 22:00:00,denmark,0.0,659.481344,567.0719879999999,1226.553332
2020-04-24 23:00:00,denmark,0.0,667.086559,731.883368,1398.969927
2020-04-25 00:00:00,denmark,0.0,657.822064,928.235329,1586.057393
2020-04-25 01:00:00,denmark,0.0,579.993775,643.021554,1223.015329
2020-04-25 02:00:00,denmark,0.0,484.787034,476.238932,961.025966
2020-04-25 03:00:00,denmark,0.0,443.564903,460.401743,903.966646
2020-04-25 04:00:00,denmark,0.0,422.117811,402.460216,824.578027
2020-04-25 05:00:00,denmark,0.5,350.501038,291.83177800000004,642.3328160000001
2020-04-25 06:00:00,denmark,22.7,260.635429,264.139663,524.775092
2020-04-25 07:00:00,denmark,91.0,224.705262,219.098919,443.804181
2020-04-25 08:00:00,denmark,205.800003,96.157048,207.028986,303.186034
2020-04-25 09:00:00,denmark,305.699997,114.568983,207.4544,322.023383
2020-04-25 10:00:00,denmark,392.100006,152.636453,148.55403600000002,301.190489
2020-04-25 11:00:00,denmark,447.699997,225.034103,160.686574,385.720677
2020-04-25 12:00:00,denmark,434.899994,278.340787,163.21593800000002,441.556725
2020-04-25 13:00:00,denmark,419.300003,263.775385,153.71807800000002,417.493463
2020-04-25 14:00:00,denmark,389.5,298.781598,163.468935,462.250533
2020-04-25 15:00:00,denmark,342.800003,357.369589,196.55013,553.919719
2020-04-25 16:00:00,denmark,280.199997,468.187254,191.162369,659.3496230000001
2020-04-25 17:00:00,denmark,214.099998,407.171736,200.817024,607.98876
2020-04-25 18:00:00,denmark,121.400002,370.434193,198.200639,568.634832
2020-04-25 19:00:00,denmark,36.6,302.935041,174.4555,477.390541
2020-04-25 20:00:00,denmark,4.0,229.623923,135.626478,365.250401
2020-04-25 21:00:00,denmark,0.0,218.352687,103.846788,322.199475
2020-04-25 22:00:00,denmark,0.0,166.255782,98.292868,264.54865
2020-04-25 23:00:00,denmark,0.0,142.64476,132.178875,274.823635
2020-04-26 00:00:00,denmark,0.0,147.74978800000002,163.085853,310.835641
2020-04-26 01:00:00,denmark,0.0,136.978432,126.932546,263.910978
2020-04-26 02:00:00,denmark,0.0,124.108744,156.307257,280.416001
2020-04-26 03:00:00,denmark,0.0,130.973185,143.023311,273.996496
2020-04-26 04:00:00,denmark,0.0,146.61385,119.3523,265.96615
2020-04-26 05:00:00,denmark,0.3,178.233499,143.142803,321.376302
2020-04-26 06:00:00,denmark,11.9,176.25833500000002,132.463981,308.722316
2020-04-26 07:00:00,denmark,50.5,152.27748499999998,154.433513,306.710998
2020-04-26 08:00:00,denmark,105.099998,219.413157,148.622354,368.035511
2020-04-26 09:00:00,denmark,163.800003,257.891737,137.83471300000002,395.72645
2020-04-26 10:00:00,denmark,205.0,285.878977,100.427936,386.306913
2020-04-26 11:00:00,denmark,241.5,373.008627,59.602896,432.611523
2020-04-26 12:00:00,denmark,248.300003,284.787628,47.329637,332.117265
2020-04-26 13:00:00,denmark,250.300003,393.45807,54.884932,448.343002
2020-04-26 14:00:00,denmark,239.800003,370.55636,118.185328,488.74168800000007
2020-04-26 15:00:00,denmark,199.0,377.151173,132.439201,509.590374
2020-04-26 16:00:00,denmark,149.5,411.202442,119.702153,530.904595
2020-04-26 17:00:00,denmark,100.799999,450.091664,111.232053,561.323717
2020-04-26 18:00:00,denmark,53.299999,414.68513700000005,111.4314,526.1165370000001
2020-04-26 19:00:00,denmark,16.0,332.149592,125.519379,457.668971
2020-04-26 20:00:00,denmark,1.0,233.925903,262.174552,496.100455
2020-04-26 21:00:00,denmark,0.0,186.962229,293.459507,480.421736
2020-04-26 22:00:00,denmark,0.0,245.136732,282.736155,527.872887
2020-04-26 23:00:00,denmark,0.0,312.548538,317.45741,630.005948
2020-04-27 00:00:00,denmark,0.0,399.259732,341.153153,740.412885
2020-04-27 01:00:00,denmark,0.0,477.691288,305.817289,783.5085770000001
2020-04-27 02:00:00,denmark,0.0,591.774471,375.740238,967.514709
2020-04-27 03:00:00,denmark,0.0,594.7286140000001,361.614075,956.342689
2020-04-27 04:00:00,denmark,0.0,605.1471979999999,343.74569,948.892888
2020-04-27 05:00:00,denmark,0.2,624.73811,306.845119,931.583229
2020-04-27 06:00:00,denmark,7.6,518.6043119999999,260.505821,779.1101329999999
2020-04-27 07:00:00,denmark,25.3,523.851366,260.261537,784.112903
2020-04-27 08:00:00,denmark,46.799999,444.636112,268.997088,713.6332
2020-04-27 09:00:00,denmark,63.5,346.536255,270.163768,616.700023
2020-04-27 10:00:00,denmark,90.200001,275.25023600000003,240.860555,516.1107910000001
2020-04-27 11:00:00,denmark,134.5,264.486482,216.577399,481.063881
2020-04-27 12:00:00,denmark,192.800003,224.220633,156.150885,380.371518
2020-04-27 13:00:00,denmark,211.099998,246.031233,100.294478,346.325711
2020-04-27 14:00:00,denmark,172.400002,227.33131200000005,46.685598,274.01691000000005
2020-04-27 15:00:00,denmark,132.599998,224.706544,37.30432,262.010864
2020-04-27 16:00:00,denmark,121.0,238.977882,27.136708,266.11459
2020-04-27 17:00:00,denmark,81.4,209.853567,20.611876,230.465443
2020-04-27 18:00:00,denmark,45.1,180.547167,12.752355,193.299522
2020-04-27 19:00:00,denmark,21.7,155.202285,14.963519,170.16580399999998
2020-04-27 20:00:00,denmark,3.6,129.081034,25.833643,154.91467699999998
2020-04-27 21:00:00,denmark,0.0,103.482968,30.547863,134.030831
2020-04-27 22:00:00,denmark,0.0,105.694007,64.19663800000001,169.890645
2020-04-27 23:00:00,denmark,0.0,127.813745,50.478585,178.29233
2020-04-28 00:00:00,denmark,0.0,125.31841,42.079631,167.398041
2020-04-28 01:00:00,denmark,0.0,127.002656,51.013409,178.016065
2020-04-28 02:00:00,denmark,0.0,121.769362,90.825028,212.59439
2020-04-28 03:00:00,denmark,0.0,158.06095699999997,115.760699,273.821656
2020-04-28 04:00:00,denmark,0.0,197.216552,111.136581,308.353133
2020-04-28 05:00:00,denmark,0.7,154.804248,113.250827,268.055075
2020-04-28 06:00:00,denmark,25.299999,146.612157,142.823163,289.43532
2020-04-28 07:00:00,denmark,89.200001,146.870025,139.942639,286.812664
2020-04-28 08:00:00,denmark,188.199997,134.722418,132.384217,267.106635
2020-04-28 09:00:00,denmark,252.400002,170.168768,97.250503,267.419271
2020-04-28 10:00:00,denmark,288.300003,190.144185,68.877418,259.021603
2020-04-28 11:00:00,denmark,313.400002,211.008998,42.218894,253.227892
2020-04-28 12:00:00,denmark,337.699997,229.17515,16.384898,245.560048
2020-04-28 13:00:00,denmark,335.800003,234.913114,18.352416,253.26553
2020-04-28 14:00:00,denmark,318.199997,218.305851,10.253682,228.559533
2020-04-28 15:00:00,denmark,292.699997,244.443572,5.849092000000001,250.29266400000003
2020-04-28 16:00:00,denmark,250.799999,267.283893,7.591388,274.875281
2020-04-28 17:00:00,denmark,179.900002,266.338978,8.772132,275.11111
2020-04-28 18:00:00,denmark,123.599998,270.12066,25.616709,295.737369
2020-04-28 19:00:00,denmark,45.9,254.555203,36.376768,290.931971
2020-04-28 20:00:00,denmark,6.4,230.08568,65.414582,295.500262
2020-04-28 21:00:00,denmark,0.0,273.249951,80.110079,353.36003
2020-04-28 22:00:00,denmark,-0.1,337.995922,90.802561,428.798483
2020-04-28 23:00:00,denmark,0.0,330.617419,131.372553,461.989972
2020-04-29 00:00:00,denmark,0.0,293.615677,211.185366,504.8010430000001
2020-04-29 01:00:00,denmark,0.0,369.736331,206.702005,576.4383359999999
2020-04-29 02:00:00,denmark,0.0,363.160433,195.208199,558.3686319999999
2020-04-29 03:00:00,denmark,0.2,357.761479,195.712597,553.474076
2020-04-29 04:00:00,denmark,0.0,346.34549400000003,164.862204,511.2076980000001
2020-04-29 05:00:00,denmark,0.8,323.76927,115.76218,439.53145
2020-04-29 06:00:00,denmark,20.9,302.453605,92.636799,395.090404
2020-04-29 07:00:00,denmark,63.599998,279.485197,236.815183,516.30038
2020-04-29 08:00:00,denmark,118.400002,268.28446,355.898531,624.182991
2020-04-29 09:00:00,denmark,171.699997,323.02626999999995,335.01061500000003,658.036885
2020-04-29 10:00:00,denmark,211.400002,354.409101,286.15819,640.5672910000001
2020-04-29 11:00:00,denmark,205.800003,391.60457,249.210827,640.8153970000001
2020-04-29 12:00:00,denmark,189.599998,473.453357,264.216026,737.6693829999999
2020-04-29 13:00:00,denmark,169.400002,598.696009,315.699141,914.39515
2020-04-29 14:00:00,denmark,158.0,690.175521,431.171739,1121.34726
2020-04-29 15:00:00,denmark,122.099998,760.446952,387.950863,1148.397815
2020-04-29 16:00:00,denmark,88.5,985.889252,415.27655,1401.165802
2020-04-29 17:00:00,denmark,63.099998,928.493362,386.874005,1315.3673669999998
2020-04-29 18:00:00,denmark,31.7,1208.9145199999998,558.219166,1767.1336859999997
2020-04-29 19:00:00,denmark,9.6,1346.954979,691.490364,2038.445343
2020-04-29 20:00:00,denmark,0.8,1158.13319,776.29718,1934.43037
2020-04-29 21:00:00,denmark,0.0,1193.779137,735.397301,1929.176438
2020-04-29 22:00:00,denmark,0.0,1252.748745,738.416024,1991.164769
2020-04-29 23:00:00,denmark,-0.1,1202.273907,785.039162,1987.313069
2020-04-30 00:00:00,denmark,0.0,1526.387894,696.0247420000001,2222.412636
2020-04-30 01:00:00,denmark,0.0,1648.1321870000002,653.488617,2301.620804
2020-04-30 02:00:00,denmark,0.0,1715.666172,702.071075,2417.737247
2020-04-30 03:00:00,denmark,0.0,1760.004536,854.703125,2614.707661
2020-04-30 04:00:00,denmark,0.0,1857.023148,1078.215775,2935.238923
2020-04-30 05:00:00,denmark,0.1,2018.060844,1208.065391,3226.126235
2020-04-30 06:00:00,denmark,4.0,2221.954452,1231.933762,3453.888214
2020-04-30 07:00:00,denmark,11.8,2348.720154,1184.65947,3533.379624
2020-04-30 08:00:00,denmark,22.4,2306.363648,940.396339,3246.759987
2020-04-30 09:00:00,denmark,36.0,2086.265847,1047.015877,3133.2817240000004
2020-04-30 10:00:00,denmark,63.0,1828.216148,1090.54731,2918.7634580000004
2020-04-30 11:00:00,denmark,109.700001,1589.832733,1047.60038,2637.433113
2020-04-30 12:00:00,denmark,156.800003,1400.6821140000002,955.166744,2355.8488580000003
2020-04-30 13:00:00,denmark,168.900002,1133.245895,829.122852,1962.368747
2020-04-30 14:00:00,denmark,145.799999,890.564445,810.653551,1701.217996
2020-04-30 15:00:00,denmark,92.6,810.630883,909.39928,1720.030163
2020-04-30 16:00:00,denmark,73.9,787.0781999999999,760.301622,1547.379822
2020-04-30 17:00:00,denmark,85.400002,670.661642,758.596741,1429.258383
2020-04-30 18:00:00,denmark,71.5,456.266276,732.2147389999999,1188.4810149999998
2020-04-30 19:00:00,denmark,37.3,431.301126,517.294635,948.595761
2020-04-30 20:00:00,denmark,5.5,418.745042,360.653488,779.39853
2020-04-30 21:00:00,denmark,0.0,360.046482,209.978518,570.0250000000001
2020-04-30 22:00:00,denmark,0.0,281.577188,179.337564,460.914752
2020-04-30 23:00:00,denmark,0.0,268.69443,134.31349699999998,403.007927
2020-05-01 00:00:00,denmark,0.0,244.275933,128.491481,372.767414
2020-05-01 01:00:00,denmark,0.0,343.813465,205.067973,548.881438
2020-05-01 02:00:00,denmark,0.0,414.944945,356.213889,771.1588340000001
2020-05-01 03:00:00,denmark,0.0,513.968962,379.677433,893.646395
2020-05-01 04:00:00,denmark,0.0,523.3060370000001,495.011826,1018.317863
2020-05-01 05:00:00,denmark,0.4,572.152112,687.986509,1260.138621
2020-05-01 06:00:00,denmark,13.8,594.655568,743.506249,1338.1618170000002
2020-05-01 07:00:00,denmark,56.299999,564.0101520000001,626.8294179999999,1190.83957
2020-05-01 08:00:00,denmark,104.799999,511.134111,360.926063,872.060174
2020-05-01 09:00:00,denmark,129.900002,503.133324,288.909645,792.0429690000001
2020-05-01 10:00:00,denmark,152.599998,524.679806,273.169428,797.849234
2020-05-01 11:00:00,denmark,184.400002,495.25733,213.727354,708.984684
2020-05-01 12:00:00,denmark,219.0,453.082497,205.454235,658.536732
2020-05-01 13:00:00,denmark,241.0,458.902662,227.481472,686.384134
2020-05-01 14:00:00,denmark,263.600006,427.146685,212.095207,639.241892
2020-05-01 15:00:00,denmark,249.599998,365.686377,173.885738,539.5721149999999
2020-05-01 16:00:00,denmark,207.0,256.631756,101.412151,358.043907
2020-05-01 17:00:00,denmark,135.700001,173.609888,68.879571,242.489459
2020-05-01 18:00:00,denmark,84.299999,133.143888,87.456339,220.600227
2020-05-01 19:00:00,denmark,33.9,114.369924,126.182764,240.552688
2020-05-01 20:00:00,denmark,6.2,133.265277,80.43321800000001,213.698495
2020-05-01 21:00:00,denmark,0.0,121.996864,57.259052,179.255916
2020-05-01 22:00:00,denmark,0.0,132.215012,62.242625,194.457637
2020-05-01 23:00:00,denmark,0.0,116.545437,72.64835699999999,189.193794
2020-05-02 00:00:00,denmark,0.0,67.089577,58.982827,126.072404
2020-05-02 01:00:00,denmark,0.0,36.553003,18.446496,54.999499
2020-05-02 02:00:00,denmark,0.0,27.341537,0.874115,28.215652
2020-05-02 03:00:00,denmark,0.0,19.383795,1.7505110000000002,21.134306
2020-05-02 04:00:00,denmark,0.0,15.189342000000002,1.385707,16.575049
2020-05-02 05:00:00,denmark,0.8,16.36729,1.664534,18.031824
2020-05-02 06:00:00,denmark,16.2,14.289502,47.957432,62.246934
2020-05-02 07:00:00,denmark,62.700001,14.074681,83.749551,97.824232
2020-05-02 08:00:00,denmark,108.799999,12.547197,44.204201,56.751398
2020-05-02 09:00:00,denmark,160.5,24.818789,50.7576,75.57638899999999
2020-05-02 10:00:00,denmark,196.099998,39.525206,34.999672,74.524878
2020-05-02 11:00:00,denmark,228.099998,74.556401,52.607524000000005,127.163925
2020-05-02 12:00:00,denmark,281.599998,141.617794,74.712242,216.330036
2020-05-02 13:00:00,denmark,291.400002,253.826839,89.396913,343.223752
2020-05-02 14:00:00,denmark,259.5,339.501725,72.38508499999999,411.88681
2020-05-02 15:00:00,denmark,277.199997,400.842735,74.241384,475.084119
2020-05-02 16:00:00,denmark,245.099998,482.652421,88.636383,571.288804
2020-05-02 17:00:00,denmark,177.5,504.281889,115.839743,620.121632
2020-05-02 18:00:00,denmark,108.5,482.084187,122.640239,604.724426
2020-05-02 19:00:00,denmark,46.6,488.592965,110.58299,599.1759549999999
2020-05-02 20:00:00,denmark,8.2,451.341787,135.695082,587.0368689999999
2020-05-02 21:00:00,denmark,0.0,364.760373,168.722263,533.482636
2020-05-02 22:00:00,denmark,0.0,358.941896,155.933945,514.875841
2020-05-02 23:00:00,denmark,0.0,396.100003,168.651661,564.751664
