datetime,temperature,wind_speed,cloud_cover,solar_radiation
2015-01-01 00:00:00,3.8,14.4,71,0.0
2015-01-01 01:00:00,3.6,14.9,69,0.0
2015-01-01 02:00:00,3.3,14.6,95,0.0
2015-01-01 03:00:00,3.0,14.1,82,0.0
2015-01-01 04:00:00,2.3,13.0,67,0.0
2015-01-01 05:00:00,1.6,12.3,81,0.0
2015-01-01 06:00:00,0.9,14.8,84,0.0
2015-01-01 07:00:00,1.7,14.1,71,0.0
2015-01-01 08:00:00,1.8,13.3,27,5.0
2015-01-01 09:00:00,2.2,15.4,16,48.0
2015-01-01 10:00:00,3.0,14.8,9,136.0
2015-01-01 11:00:00,3.8,14.1,8,199.0
2015-01-01 12:00:00,4.2,13.8,5,202.0
2015-01-01 13:00:00,4.4,15.9,47,169.0
2015-01-01 14:00:00,4.0,15.3,43,103.0
2015-01-01 15:00:00,2.9,16.0,7,25.0
2015-01-01 16:00:00,2.0,15.0,94,0.0
2015-01-01 17:00:00,1.9,14.7,100,0.0
2015-01-01 18:00:00,2.2,15.0,100,0.0
2015-01-01 19:00:00,2.0,17.1,100,0.0
2015-01-01 20:00:00,1.9,19.1,100,0.0
2015-01-01 21:00:00,1.8,19.3,99,0.0
2015-01-01 22:00:00,1.8,19.6,100,0.0
2015-01-01 23:00:00,1.7,20.4,99,0.0
2015-01-02 00:00:00,1.6,21.9,97,0.0
2015-01-02 01:00:00,2.0,23.2,97,0.0
2015-01-02 02:00:00,2.7,23.7,87,0.0
2015-01-02 03:00:00,3.2,25.0,100,0.0
2015-01-02 04:00:00,3.6,24.4,100,0.0
2015-01-02 05:00:00,4.0,25.6,100,0.0
2015-01-02 06:00:00,3.5,26.3,100,0.0
2015-01-02 07:00:00,4.3,27.1,100,0.0
2015-01-02 08:00:00,4.8,27.6,100,1.0
2015-01-02 09:00:00,5.2,28.2,100,6.0
2015-01-02 10:00:00,6.0,28.6,100,16.0
2015-01-02 11:00:00,6.6,28.8,100,20.0
2015-01-02 12:00:00,7.0,30.5,100,17.0
2015-01-02 13:00:00,7.5,30.2,81,35.0
2015-01-02 14:00:00,7.3,28.4,40,49.0
2015-01-02 15:00:00,6.5,26.7,41,22.0
2015-01-02 16:00:00,5.9,26.6,34,0.0
2015-01-02 17:00:00,5.6,26.7,35,0.0
2015-01-02 18:00:00,5.5,27.2,43,0.0
2015-01-02 19:00:00,5.0,28.3,46,0.0
2015-01-02 20:00:00,4.8,28.6,45,0.0
2015-01-02 21:00:00,4.7,28.2,68,0.0
2015-01-02 22:00:00,4.6,25.7,64,0.0
2015-01-02 23:00:00,4.4,26.3,48,0.0
2015-01-03 00:00:00,4.3,28.1,47,0.0
2015-01-03 01:00:00,4.1,29.6,56,0.0
2015-01-03 02:00:00,3.9,30.3,44,0.0
2015-01-03 03:00:00,3.9,28.8,32,0.0
2015-01-03 04:00:00,3.7,26.6,54,0.0
2015-01-03 05:00:00,3.6,25.1,75,0.0
2015-01-03 06:00:00,3.3,25.4,100,0.0
2015-01-03 07:00:00,3.2,25.7,100,0.0
2015-01-03 08:00:00,3.2,27.9,100,9.0
2015-01-03 09:00:00,3.6,28.9,100,56.0
2015-01-03 10:00:00,4.2,27.6,100,92.0
2015-01-03 11:00:00,4.7,27.7,100,118.0
2015-01-03 12:00:00,5.0,27.6,100,129.0
2015-01-03 13:00:00,5.1,27.4,100,103.0
2015-01-03 14:00:00,4.8,25.9,98,66.0
2015-01-03 15:00:00,4.3,23.7,98,20.0
2015-01-03 16:00:00,3.8,23.1,100,0.0
2015-01-03 17:00:00,3.4,23.7,85,0.0
2015-01-03 18:00:00,3.1,23.3,96,0.0
2015-01-03 19:00:00,3.0,22.9,100,0.0
2015-01-03 20:00:00,3.0,22.7,100,0.0
2015-01-03 21:00:00,2.9,22.0,100,0.0
2015-01-03 22:00:00,3.0,20.8,86,0.0
2015-01-03 23:00:00,3.1,20.6,58,0.0
2015-01-04 00:00:00,3.0,21.3,79,0.0
2015-01-04 01:00:00,3.0,22.7,99,0.0
2015-01-04 02:00:00,3.0,24.3,97,0.0
2015-01-04 03:00:00,3.1,24.6,98,0.0
2015-01-04 04:00:00,3.2,25.4,77,0.0
2015-01-04 05:00:00,3.0,25.1,38,0.0
2015-01-04 06:00:00,2.7,24.3,30,0.0
2015-01-04 07:00:00,2.5,24.1,22,0.0
2015-01-04 08:00:00,2.5,24.0,21,10.0
2015-01-04 09:00:00,2.7,24.5,22,67.0
2015-01-04 10:00:00,3.4,19.2,21,153.0
2015-01-04 11:00:00,3.9,22.9,20,193.0
2015-01-04 12:00:00,4.2,23.6,41,199.0
2015-01-04 13:00:00,4.2,24.3,68,155.0
2015-01-04 14:00:00,3.9,22.4,49,93.0
2015-01-04 15:00:00,3.4,21.7,45,28.0
2015-01-04 16:00:00,3.1,22.5,81,0.0
2015-01-04 17:00:00,2.9,20.5,33,0.0
2015-01-04 18:00:00,2.6,20.7,21,0.0
2015-01-04 19:00:00,1.9,20.7,11,0.0
2015-01-04 20:00:00,1.7,20.0,13,0.0
2015-01-04 21:00:00,1.6,19.1,22,0.0
2015-01-04 22:00:00,1.3,18.8,17,0.0
2015-01-04 23:00:00,1.1,18.4,61,0.0
2015-01-05 00:00:00,1.1,18.0,90,0.0
2015-01-05 01:00:00,1.2,17.8,93,0.0
2015-01-05 02:00:00,1.5,18.7,99,0.0
2015-01-05 03:00:00,1.7,19.8,100,0.0
2015-01-05 04:00:00,2.2,21.6,100,0.0
2015-01-05 05:00:00,2.5,22.7,100,0.0
2015-01-05 06:00:00,2.6,23.7,100,0.0
2015-01-05 07:00:00,2.8,24.7,100,0.0
2015-01-05 08:00:00,2.8,25.6,100,2.0
2015-01-05 09:00:00,3.0,26.2,100,17.0
2015-01-05 10:00:00,3.2,22.4,100,37.0
2015-01-05 11:00:00,3.5,23.3,100,48.0
2015-01-05 12:00:00,3.6,21.9,100,34.0
2015-01-05 13:00:00,3.7,20.6,100,22.0
2015-01-05 14:00:00,3.7,18.8,100,17.0
2015-01-05 15:00:00,3.7,16.6,100,5.0
2015-01-05 16:00:00,3.6,14.2,100,0.0
2015-01-05 17:00:00,3.5,11.7,100,0.0
2015-01-05 18:00:00,3.4,9.4,100,0.0
2015-01-05 19:00:00,3.4,7.9,100,0.0
2015-01-05 20:00:00,3.3,6.6,100,0.0
2015-01-05 21:00:00,3.1,6.4,100,0.0
2015-01-05 22:00:00,3.0,4.0,100,0.0
2015-01-05 23:00:00,2.6,3.6,100,0.0
2015-01-06 00:00:00,2.5,2.2,100,0.0
2015-01-06 01:00:00,2.5,0.5,100,0.0
2015-01-06 02:00:00,2.4,2.7,100,0.0
2015-01-06 03:00:00,2.2,4.2,100,0.0
2015-01-06 04:00:00,1.8,5.6,100,0.0
2015-01-06 05:00:00,1.4,6.6,100,0.0
2015-01-06 06:00:00,1.0,8.2,100,0.0
2015-01-06 07:00:00,1.4,9.5,100,0.0
2015-01-06 08:00:00,1.2,10.3,100,3.0
2015-01-06 09:00:00,1.2,11.3,100,26.0
2015-01-06 10:00:00,1.4,12.6,100,68.0
2015-01-06 11:00:00,1.4,13.0,100,72.0
2015-01-06 12:00:00,1.4,13.8,100,91.0
2015-01-06 13:00:00,1.3,14.8,100,64.0
2015-01-06 14:00:00,1.0,16.8,100,47.0
2015-01-06 15:00:00,0.6,17.3,100,14.0
2015-01-06 16:00:00,0.1,17.3,100,0.0
2015-01-06 17:00:00,-0.3,17.4,100,0.0
2015-01-06 18:00:00,-0.5,18.4,100,0.0
2015-01-06 19:00:00,-0.2,19.1,98,0.0
2015-01-06 20:00:00,-0.1,19.1,99,0.0
2015-01-06 21:00:00,-0.0,19.4,100,0.0
2015-01-06 22:00:00,0.3,18.9,99,0.0
2015-01-06 23:00:00,0.4,18.6,100,0.0
2015-01-07 00:00:00,0.3,17.4,100,0.0
2015-01-07 01:00:00,0.5,15.4,100,0.0
2015-01-07 02:00:00,0.7,13.3,92,0.0
2015-01-07 03:00:00,0.5,12.3,32,0.0
2015-01-07 04:00:00,-0.1,11.6,30,0.0
2015-01-07 05:00:00,-0.1,11.1,70,0.0
2015-01-07 06:00:00,0.1,11.0,97,0.0
2015-01-07 07:00:00,0.4,11.2,100,0.0
2015-01-07 08:00:00,0.8,11.7,100,2.0
2015-01-07 09:00:00,1.3,11.8,100,6.0
2015-01-07 10:00:00,2.3,12.6,100,25.0
2015-01-07 11:00:00,3.3,13.4,100,36.0
2015-01-07 12:00:00,4.1,14.1,91,55.0
2015-01-07 13:00:00,4.6,13.0,69,59.0
2015-01-07 14:00:00,4.7,11.6,47,40.0
2015-01-07 15:00:00,4.4,11.6,38,12.0
2015-01-07 16:00:00,4.1,11.8,41,0.0
2015-01-07 17:00:00,3.9,13.2,72,0.0
2015-01-07 18:00:00,3.6,14.6,100,0.0
2015-01-07 19:00:00,3.5,14.7,100,0.0
2015-01-07 20:00:00,3.1,13.7,96,0.0
2015-01-07 21:00:00,2.6,13.0,95,0.0
2015-01-07 22:00:00,2.0,13.5,94,0.0
2015-01-07 23:00:00,1.6,14.8,99,0.0
2015-01-08 00:00:00,1.3,15.3,100,0.0
2015-01-08 01:00:00,1.0,15.6,100,0.0
2015-01-08 02:00:00,0.8,15.8,96,0.0
2015-01-08 03:00:00,1.0,16.1,100,0.0
2015-01-08 04:00:00,1.2,16.7,100,0.0
2015-01-08 05:00:00,1.3,16.9,100,0.0
2015-01-08 06:00:00,1.4,16.1,100,0.0
2015-01-08 07:00:00,1.7,16.6,100,0.0
2015-01-08 08:00:00,1.7,16.7,100,2.0
2015-01-08 09:00:00,1.7,17.2,100,7.0
2015-01-08 10:00:00,2.4,17.7,100,14.0
2015-01-08 11:00:00,3.1,18.9,100,20.0
2015-01-08 12:00:00,3.7,18.7,100,15.0
2015-01-08 13:00:00,4.2,17.6,100,16.0
2015-01-08 14:00:00,4.6,17.6,100,13.0
2015-01-08 15:00:00,4.8,18.8,100,4.0
2015-01-08 16:00:00,5.0,19.0,100,0.0
2015-01-08 17:00:00,5.4,18.9,100,0.0
2015-01-08 18:00:00,5.8,19.1,100,0.0
2015-01-08 19:00:00,6.2,19.3,100,0.0
2015-01-08 20:00:00,6.4,20.5,100,0.0
2015-01-08 21:00:00,6.1,23.4,100,0.0
2015-01-08 22:00:00,5.2,25.0,100,0.0
2015-01-08 23:00:00,5.1,25.2,95,0.0
2015-01-09 00:00:00,5.0,24.3,36,0.0
2015-01-09 01:00:00,4.8,26.3,51,0.0
2015-01-09 02:00:00,4.6,26.2,66,0.0
2015-01-09 03:00:00,4.3,26.2,100,0.0
2015-01-09 04:00:00,4.4,26.4,100,0.0
2015-01-09 05:00:00,4.7,27.4,99,0.0
2015-01-09 06:00:00,4.9,27.2,92,0.0
2015-01-09 07:00:00,5.2,24.6,100,0.0
2015-01-09 08:00:00,5.4,26.3,100,4.0
2015-01-09 09:00:00,6.0,31.4,100,34.0
2015-01-09 10:00:00,6.7,32.7,100,33.0
2015-01-09 11:00:00,7.6,34.3,100,45.0
2015-01-09 12:00:00,8.1,40.0,89,85.0
2015-01-09 13:00:00,8.0,41.8,100,69.0
2015-01-09 14:00:00,7.8,41.1,100,37.0
2015-01-09 15:00:00,7.2,37.8,98,18.0
2015-01-09 16:00:00,6.2,33.0,100,0.0
2015-01-09 17:00:00,6.4,32.1,100,0.0
2015-01-09 18:00:00,6.4,32.6,100,0.0
2015-01-09 19:00:00,6.4,32.2,100,0.0
2015-01-09 20:00:00,6.4,31.9,100,0.0
2015-01-09 21:00:00,6.5,31.7,97,0.0
2015-01-09 22:00:00,6.4,26.6,100,0.0
2015-01-09 23:00:00,6.6,26.3,100,0.0
2015-01-10 00:00:00,6.5,23.1,99,0.0
2015-01-10 01:00:00,6.3,19.6,100,0.0
2015-01-10 02:00:00,6.2,15.2,100,0.0
2015-01-10 03:00:00,6.0,12.6,100,0.0
2015-01-10 04:00:00,6.1,12.4,100,0.0
2015-01-10 05:00:00,6.9,14.6,100,0.0
2015-01-10 06:00:00,9.2,20.7,100,0.0
2015-01-10 07:00:00,11.0,25.3,100,0.0
2015-01-10 08:00:00,11.5,28.8,100,1.0
2015-01-10 09:00:00,11.6,29.5,100,11.0
2015-01-10 10:00:00,11.6,29.7,100,19.0
2015-01-10 11:00:00,11.6,31.7,100,25.0
2015-01-10 12:00:00,11.2,35.1,98,38.0
2015-01-10 13:00:00,10.8,35.5,100,42.0
2015-01-10 14:00:00,10.7,36.7,100,18.0
2015-01-10 15:00:00,10.9,38.2,100,4.0
2015-01-10 16:00:00,10.5,38.8,96,0.0
2015-01-10 17:00:00,8.4,37.2,97,0.0
2015-01-10 18:00:00,7.3,35.5,96,0.0
2015-01-10 19:00:00,6.4,34.5,35,0.0
2015-01-10 20:00:00,5.8,34.9,4,0.0
2015-01-10 21:00:00,5.3,34.0,7,0.0
2015-01-10 22:00:00,5.0,31.3,0,0.0
2015-01-10 23:00:00,4.8,30.6,1,0.0
2015-01-11 00:00:00,4.4,31.0,33,0.0
2015-01-11 01:00:00,4.1,30.7,36,0.0
2015-01-11 02:00:00,3.8,30.3,44,0.0
2015-01-11 03:00:00,3.6,27.8,12,0.0
2015-01-11 04:00:00,3.5,27.2,39,0.0
2015-01-11 05:00:00,3.5,28.1,70,0.0
2015-01-11 06:00:00,3.4,28.7,98,0.0
2015-01-11 07:00:00,3.6,29.0,97,0.0
2015-01-11 08:00:00,3.6,29.9,81,7.0
2015-01-11 09:00:00,3.8,31.4,77,43.0
2015-01-11 10:00:00,3.9,25.9,78,92.0
2015-01-11 11:00:00,3.8,33.2,88,148.0
2015-01-11 12:00:00,3.9,28.6,99,164.0
2015-01-11 13:00:00,4.0,30.9,99,133.0
2015-01-11 14:00:00,3.7,31.8,98,99.0
2015-01-11 15:00:00,3.5,31.7,97,37.0
2015-01-11 16:00:00,3.2,32.4,97,0.0
2015-01-11 17:00:00,3.0,32.8,98,0.0
2015-01-11 18:00:00,3.1,31.7,95,0.0
2015-01-11 19:00:00,2.8,30.7,95,0.0
2015-01-11 20:00:00,2.6,29.6,81,0.0
2015-01-11 21:00:00,2.4,28.1,81,0.0
2015-01-11 22:00:00,2.3,24.1,61,0.0
2015-01-11 23:00:00,2.1,24.1,50,0.0
2015-01-12 00:00:00,2.1,23.0,50,0.0
2015-01-12 01:00:00,2.0,21.6,59,0.0
2015-01-12 02:00:00,2.3,22.5,74,0.0
2015-01-12 03:00:00,3.0,23.2,99,0.0
2015-01-12 04:00:00,4.0,23.9,100,0.0
2015-01-12 05:00:00,4.4,22.4,100,0.0
2015-01-12 06:00:00,4.5,23.4,100,0.0
2015-01-12 07:00:00,4.7,23.5,100,0.0
2015-01-12 08:00:00,4.7,23.8,100,4.0
2015-01-12 09:00:00,5.1,25.1,100,23.0
2015-01-12 10:00:00,5.4,25.6,100,35.0
2015-01-12 11:00:00,5.7,25.7,100,39.0
2015-01-12 12:00:00,5.8,26.6,100,39.0
2015-01-12 13:00:00,5.9,27.2,100,31.0
2015-01-12 14:00:00,5.9,27.7,100,18.0
2015-01-12 15:00:00,5.8,28.2,100,9.0
2015-01-12 16:00:00,5.8,28.0,100,0.0
2015-01-12 17:00:00,5.7,27.6,100,0.0
2015-01-12 18:00:00,5.8,27.5,100,0.0
2015-01-12 19:00:00,6.4,27.2,100,0.0
2015-01-12 20:00:00,6.7,26.8,100,0.0
2015-01-12 21:00:00,6.9,26.7,100,0.0
2015-01-12 22:00:00,7.2,26.0,100,0.0
2015-01-12 23:00:00,7.4,25.6,100,0.0
2015-01-13 00:00:00,7.6,26.4,100,0.0
2015-01-13 01:00:00,7.7,26.0,100,0.0
2015-01-13 02:00:00,7.8,24.9,100,0.0
2015-01-13 03:00:00,7.9,22.6,100,0.0
2015-01-13 04:00:00,8.0,21.9,100,0.0
2015-01-13 05:00:00,8.2,22.4,100,0.0
2015-01-13 06:00:00,8.3,22.9,100,0.0
2015-01-13 07:00:00,7.9,23.0,100,0.0
2015-01-13 08:00:00,8.3,23.2,100,2.0
2015-01-13 09:00:00,8.8,25.0,93,15.0
2015-01-13 10:00:00,9.5,25.0,95,62.0
2015-01-13 11:00:00,9.7,24.9,96,67.0
2015-01-13 12:00:00,10.1,26.7,60,56.0
2015-01-13 13:00:00,10.6,27.0,43,93.0
2015-01-13 14:00:00,10.9,26.7,43,73.0
2015-01-13 15:00:00,10.9,26.5,52,30.0
2015-01-13 16:00:00,10.7,26.3,81,1.0
2015-01-13 17:00:00,10.4,26.7,99,0.0
2015-01-13 18:00:00,9.9,27.3,99,0.0
2015-01-13 19:00:00,11.2,26.1,100,0.0
2015-01-13 20:00:00,10.7,22.5,95,0.0
2015-01-13 21:00:00,9.6,17.7,99,0.0
2015-01-13 22:00:00,8.8,16.9,76,0.0
2015-01-13 23:00:00,8.4,18.2,100,0.0
2015-01-14 00:00:00,8.0,17.8,100,0.0
2015-01-14 01:00:00,7.9,18.3,95,0.0
2015-01-14 02:00:00,7.7,18.4,96,0.0
2015-01-14 03:00:00,7.3,16.6,97,0.0
2015-01-14 04:00:00,6.9,13.5,96,0.0
2015-01-14 05:00:00,6.1,14.8,13,0.0
2015-01-14 06:00:00,5.7,19.7,77,0.0
2015-01-14 07:00:00,6.0,25.0,82,0.0
2015-01-14 08:00:00,6.3,26.4,78,9.0
2015-01-14 09:00:00,6.3,24.6,65,44.0
2015-01-14 10:00:00,6.4,21.8,41,137.0
2015-01-14 11:00:00,6.5,20.4,27,181.0
2015-01-14 12:00:00,6.5,22.1,99,183.0
2015-01-14 13:00:00,6.5,22.1,96,165.0
2015-01-14 14:00:00,6.2,17.7,93,101.0
2015-01-14 15:00:00,5.7,13.6,74,35.0
2015-01-14 16:00:00,4.7,11.4,99,1.0
2015-01-14 17:00:00,4.0,11.8,100,0.0
2015-01-14 18:00:00,3.8,13.9,99,0.0
2015-01-14 19:00:00,3.8,15.8,99,0.0
2015-01-14 20:00:00,3.6,17.4,88,0.0
2015-01-14 21:00:00,3.4,18.2,83,0.0
2015-01-14 22:00:00,3.0,19.1,60,0.0
2015-01-14 23:00:00,2.7,19.2,72,0.0
2015-01-15 00:00:00,2.6,17.7,49,0.0
2015-01-15 01:00:00,2.3,14.2,35,0.0
2015-01-15 02:00:00,1.8,11.5,96,0.0
2015-01-15 03:00:00,1.0,12.4,82,0.0
2015-01-15 04:00:00,0.4,15.1,1,0.0
2015-01-15 05:00:00,0.1,17.3,39,0.0
2015-01-15 06:00:00,0.2,18.2,64,0.0
2015-01-15 07:00:00,0.5,20.0,100,0.0
2015-01-15 08:00:00,1.5,20.7,100,10.0
2015-01-15 09:00:00,2.4,22.3,100,39.0
2015-01-15 10:00:00,3.5,22.8,100,49.0
2015-01-15 11:00:00,4.5,23.4,100,46.0
2015-01-15 12:00:00,5.4,23.2,100,45.0
2015-01-15 13:00:00,6.2,23.2,100,51.0
2015-01-15 14:00:00,7.0,23.4,100,57.0
2015-01-15 15:00:00,7.3,23.3,100,31.0
2015-01-15 16:00:00,7.6,23.5,99,1.0
2015-01-15 17:00:00,7.9,23.6,100,0.0
2015-01-15 18:00:00,8.3,23.6,98,0.0
2015-01-15 19:00:00,7.6,24.5,95,0.0
2015-01-15 20:00:00,8.0,25.1,99,0.0
2015-01-15 21:00:00,8.8,25.8,97,0.0
2015-01-15 22:00:00,9.0,26.3,97,0.0
2015-01-15 23:00:00,9.0,25.0,100,0.0
2015-01-16 00:00:00,9.1,24.2,100,0.0
2015-01-16 01:00:00,9.3,23.5,100,0.0
2015-01-16 02:00:00,8.9,21.1,90,0.0
2015-01-16 03:00:00,8.4,19.5,72,0.0
2015-01-16 04:00:00,7.8,18.7,89,0.0
2015-01-16 05:00:00,7.5,18.1,94,0.0
2015-01-16 06:00:00,7.2,16.6,97,0.0
2015-01-16 07:00:00,6.7,15.0,98,0.0
2015-01-16 08:00:00,6.5,14.8,94,15.0
2015-01-16 09:00:00,7.1,15.0,97,77.0
2015-01-16 10:00:00,8.1,13.3,93,142.0
2015-01-16 11:00:00,8.6,11.8,94,168.0
2015-01-16 12:00:00,8.9,12.0,71,192.0
2015-01-16 13:00:00,9.0,11.0,75,169.0
2015-01-16 14:00:00,8.5,8.7,97,94.0
2015-01-16 15:00:00,7.6,8.0,100,34.0
2015-01-16 16:00:00,6.5,8.3,96,1.0
2015-01-16 17:00:00,5.8,8.3,100,0.0
2015-01-16 18:00:00,5.7,7.6,99,0.0
2015-01-16 19:00:00,5.3,5.6,100,0.0
2015-01-16 20:00:00,5.0,5.1,100,0.0
2015-01-16 21:00:00,5.2,3.6,100,0.0
2015-01-16 22:00:00,5.3,3.3,100,0.0
2015-01-16 23:00:00,4.8,1.0,100,0.0
2015-01-17 00:00:00,4.8,4.1,99,0.0
2015-01-17 01:00:00,4.6,7.1,99,0.0
2015-01-17 02:00:00,4.1,7.8,100,0.0
2015-01-17 03:00:00,3.8,7.9,100,0.0
2015-01-17 04:00:00,3.6,6.3,100,0.0
2015-01-17 05:00:00,3.6,6.3,100,0.0
2015-01-17 06:00:00,3.3,8.0,100,0.0
2015-01-17 07:00:00,3.4,11.2,100,0.0
2015-01-17 08:00:00,3.5,13.1,100,10.0
2015-01-17 09:00:00,4.0,17.3,100,52.0
2015-01-17 10:00:00,4.3,15.5,100,93.0
2015-01-17 11:00:00,4.4,13.4,100,88.0
2015-01-17 12:00:00,4.5,12.8,97,118.0
2015-01-17 13:00:00,4.5,10.2,100,109.0
2015-01-17 14:00:00,4.3,9.5,100,86.0
2015-01-17 15:00:00,3.8,8.1,100,38.0
2015-01-17 16:00:00,3.0,8.0,99,2.0
2015-01-17 17:00:00,2.2,8.4,100,0.0
2015-01-17 18:00:00,1.4,7.7,98,0.0
2015-01-17 19:00:00,0.6,7.9,92,0.0
2015-01-17 20:00:00,-0.4,8.3,73,0.0
2015-01-17 21:00:00,-1.3,8.0,72,0.0
2015-01-17 22:00:00,-1.9,7.3,86,0.0
2015-01-17 23:00:00,-2.5,7.4,44,0.0
2015-01-18 00:00:00,-2.7,7.8,19,0.0
2015-01-18 01:00:00,-2.7,7.6,9,0.0
2015-01-18 02:00:00,-2.7,6.8,6,0.0
2015-01-18 03:00:00,-2.9,7.4,5,0.0
2015-01-18 04:00:00,-2.8,7.5,4,0.0
2015-01-18 05:00:00,-2.7,8.3,2,0.0
2015-01-18 06:00:00,-2.5,9.2,3,0.0
2015-01-18 07:00:00,-2.8,9.8,29,0.0
2015-01-18 08:00:00,-2.3,10.6,60,20.0
2015-01-18 09:00:00,-0.0,11.7,64,98.0
2015-01-18 10:00:00,1.6,11.0,75,162.0
2015-01-18 11:00:00,2.6,11.0,76,216.0
2015-01-18 12:00:00,3.0,12.0,48,228.0
2015-01-18 13:00:00,3.0,12.2,55,204.0
2015-01-18 14:00:00,2.4,10.3,33,138.0
2015-01-18 15:00:00,1.3,10.2,65,56.0
2015-01-18 16:00:00,0.1,8.7,80,3.0
2015-01-18 17:00:00,-0.5,7.9,92,0.0
2015-01-18 18:00:00,-1.0,8.3,96,0.0
2015-01-18 19:00:00,-1.1,8.7,97,0.0
2015-01-18 20:00:00,-1.3,9.1,97,0.0
2015-01-18 21:00:00,-1.4,9.4,99,0.0
2015-01-18 22:00:00,-1.6,10.1,97,0.0
2015-01-18 23:00:00,-1.7,9.4,94,0.0
2015-01-19 00:00:00,-2.3,8.0,76,0.0
2015-01-19 01:00:00,-2.7,6.8,51,0.0
2015-01-19 02:00:00,-3.2,7.0,28,0.0
2015-01-19 03:00:00,-3.4,7.0,19,0.0
2015-01-19 04:00:00,-3.6,7.2,22,0.0
2015-01-19 05:00:00,-3.3,7.6,20,0.0
2015-01-19 06:00:00,-3.4,7.9,31,0.0
2015-01-19 07:00:00,-3.3,7.6,53,0.0
2015-01-19 08:00:00,-2.6,8.3,90,15.0
2015-01-19 09:00:00,-0.1,8.9,100,70.0
2015-01-19 10:00:00,1.3,7.4,100,116.0
2015-01-19 11:00:00,2.2,10.4,100,132.0
2015-01-19 12:00:00,2.8,12.3,100,150.0
2015-01-19 13:00:00,2.9,12.2,99,134.0
2015-01-19 14:00:00,2.6,11.4,98,95.0
2015-01-19 15:00:00,1.8,10.6,98,41.0
2015-01-19 16:00:00,1.0,9.4,100,2.0
2015-01-19 17:00:00,0.5,10.4,100,0.0
2015-01-19 18:00:00,0.6,11.4,99,0.0
2015-01-19 19:00:00,0.6,11.9,88,0.0
2015-01-19 20:00:00,0.6,12.1,97,0.0
2015-01-19 21:00:00,0.5,12.0,100,0.0
2015-01-19 22:00:00,0.5,10.6,100,0.0
2015-01-19 23:00:00,0.5,10.6,100,0.0
2015-01-20 00:00:00,0.5,10.3,100,0.0
2015-01-20 01:00:00,0.5,9.7,100,0.0
2015-01-20 02:00:00,0.2,10.0,100,0.0
2015-01-20 03:00:00,0.1,10.2,100,0.0
2015-01-20 04:00:00,0.1,9.6,100,0.0
2015-01-20 05:00:00,-0.1,8.9,99,0.0
2015-01-20 06:00:00,-0.2,9.4,100,0.0
2015-01-20 07:00:00,-0.5,9.8,100,0.0
2015-01-20 08:00:00,0.0,10.2,100,13.0
2015-01-20 09:00:00,0.6,9.7,100,55.0
2015-01-20 10:00:00,1.4,12.9,100,91.0
2015-01-20 11:00:00,1.9,9.1,100,114.0
2015-01-20 12:00:00,2.4,8.9,100,103.0
2015-01-20 13:00:00,2.4,8.2,99,75.0
2015-01-20 14:00:00,2.2,6.9,100,57.0
2015-01-20 15:00:00,1.6,6.9,99,22.0
2015-01-20 16:00:00,0.9,6.1,100,1.0
2015-01-20 17:00:00,0.7,5.0,100,0.0
2015-01-20 18:00:00,0.6,2.6,100,0.0
2015-01-20 19:00:00,0.8,1.5,99,0.0
2015-01-20 20:00:00,0.1,2.3,97,0.0
2015-01-20 21:00:00,0.1,4.0,100,0.0
2015-01-20 22:00:00,0.1,5.4,100,0.0
2015-01-20 23:00:00,-0.0,6.5,96,0.0
2015-01-21 00:00:00,-0.1,8.0,94,0.0
2015-01-21 01:00:00,-0.2,8.8,94,0.0
2015-01-21 02:00:00,-0.3,8.8,93,0.0
2015-01-21 03:00:00,-0.5,8.1,98,0.0
2015-01-21 04:00:00,-0.5,7.4,99,0.0
2015-01-21 05:00:00,-0.4,7.3,99,0.0
2015-01-21 06:00:00,-0.5,7.2,100,0.0
2015-01-21 07:00:00,-0.3,7.2,100,0.0
2015-01-21 08:00:00,-0.1,8.7,100,8.0
2015-01-21 09:00:00,0.2,7.7,97,42.0
2015-01-21 10:00:00,0.8,6.6,95,121.0
2015-01-21 11:00:00,1.3,4.6,97,143.0
2015-01-21 12:00:00,1.4,3.3,97,102.0
2015-01-21 13:00:00,1.4,3.1,97,90.0
2015-01-21 14:00:00,1.4,3.2,88,82.0
2015-01-21 15:00:00,1.3,3.5,82,39.0
2015-01-21 16:00:00,0.7,5.8,66,3.0
2015-01-21 17:00:00,-0.0,6.0,58,0.0
2015-01-21 18:00:00,-0.6,7.0,59,0.0
2015-01-21 19:00:00,-1.3,5.5,68,0.0
2015-01-21 20:00:00,-1.2,7.0,68,0.0
2015-01-21 21:00:00,-1.3,7.2,73,0.0
2015-01-21 22:00:00,-1.3,9.0,77,0.0
2015-01-21 23:00:00,-1.1,8.8,69,0.0
2015-01-22 00:00:00,-1.3,7.3,69,0.0
2015-01-22 01:00:00,-1.2,8.9,56,0.0
2015-01-22 02:00:00,-1.2,10.4,65,0.0
2015-01-22 03:00:00,-1.2,11.0,67,0.0
2015-01-22 04:00:00,-1.0,11.6,90,0.0
2015-01-22 05:00:00,-0.7,12.2,97,0.0
2015-01-22 06:00:00,-0.4,12.9,94,0.0
2015-01-22 07:00:00,-0.6,13.7,96,0.0
2015-01-22 08:00:00,-0.6,14.4,94,9.0
2015-01-22 09:00:00,-0.3,16.3,96,43.0
