datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Gas.1,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir.1,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season
2020-08-08 02:00:00+02:00,30.96,39363.085,4229.475,10399.8975,8331.0275,0.7666666666666666,1484.3125,396.425,0.4275,15.0025,425.055,680.0425,1962.655,338.2525,0.0,7797.0,255.4375,113.3875,0.17,683.6825,979.15,3477.3225,10987.025,20611.6625,28376.059999999998,2,5,8,3,1,Summer
2020-08-08 03:00:00+02:00,29.52,38677.215,4225.81,10394.005,8332.865,0.7424999999999999,1467.78,396.01,0.4225,15.1425,319.52750000000003,715.4375,1966.4075,281.9275,0.0,7813.684999999999,255.3725,113.5875,0.2125,668.425,645.405,2816.2725,9936.035,20590.66,28741.179999999997,3,5,8,3,1,Summer
2020-08-08 04:00:00+02:00,28.94,38431.32,4246.452499999999,10362.2875,8452.575,0.745,1463.18,396.01,0.43,15.29,572.005,468.65,1968.965,156.845,0.0,7834.200000000001,255.435,112.9975,0.245,678.9175,432.6975,2082.645,8887.849999999999,20674.0525,29543.47,4,5,8,3,1,Summer
2020-08-08 05:00:00+02:00,29.5,39022.1375,4283.3625,10463.0675,8522.0775,0.76,1454.5975,396.2125,0.4024999999999999,15.13,1041.125,545.8249999999999,1931.785,202.1025,0.0,7844.1875,255.4375,113.29,11.28,675.7125,317.26,1530.1925,8275.9825,20835.955,30746.155,5,5,8,3,1,Summer
2020-08-08 06:00:00+02:00,29.48,40367.9325,4316.44,10661.315,8520.855,0.765,1517.345,396.21,0.4025,14.9375,829.17,397.7475,1969.6225,188.345,0.0,7858.087500000001,255.4225,113.0575,732.2675,695.4325,260.6325,1309.6975,8777.005000000001,21095.725,31590.9275,6,5,8,3,1,Summer
2020-08-08 07:00:00+02:00,31.7,43595.5975,4409.945,10663.2425,8557.8825,0.7324999999999999,1496.3275,396.0,0.4075,14.3275,567.645,479.4725,1965.27,201.865,0.0,7842.6375,255.6675,112.4525,4313.905,694.7525,205.59,997.6125,12094.1875,21113.4525,31501.410000000003,7,5,8,3,1,Summer
2020-08-08 08:00:00+02:00,32.64,47461.7275,4478.032499999999,10525.79,8398.0275,0.735,1514.4,396.0,0.4075,13.1375,454.995,361.295,1962.355,216.9625,0.0,7826.865,255.2475,111.5975,10715.97,679.285,121.0475,396.685,17891.052499999998,20834.2175,29570.675000000003,8,5,8,3,1,Summer
2020-08-08 09:00:00+02:00,33.11,50585.1725,4464.6575,10009.9275,8022.995,0.7525,1525.6075,396.0025,0.4075,12.125,352.7425,1184.8725,1947.0575,269.0175,0.0,7806.4925,255.6375,109.3075,17675.557500000003,674.7275,74.515,131.64249999999998,24562.447500000006,19954.532499999998,26022.724999999995,9,5,8,3,1,Summer
2020-08-08 10:00:00+02:00,29.6,52455.2725,4384.4725,9093.3375,7929.8875,0.73,1525.0625,396.0025,0.415,11.38,570.385,665.5675,1931.195,273.9325,0.0,7779.2475,255.935,107.5625,23516.735,664.145,18.05,107.8125,30232.1975,18944.289999999997,22223.075,10,5,8,3,1,Summer
2020-08-08 11:00:00+02:00,27.59,53770.795,4297.865,8715.6425,7799.33,0.7475,1528.36,396.42,0.4,10.8725,1386.52,724.8675,1934.625,274.8525,0.0,7754.7575,255.8125,106.9275,27403.2325,666.7225,2.8525,268.8025,34182.23,18439.7525,19588.564999999995,11,5,8,3,1,Summer
2020-08-08 12:00:00+02:00,25.09,53717.845,4186.4625,8407.252499999999,7662.1275,0.7525,1520.7825,396.0025,0.4575,10.1925,2077.1875,1786.25,1936.1875,145.025,0.0,7737.54,255.535,105.31,29288.1625,657.0975,5.825,445.6925,36007.355,17986.164999999997,17710.489999999998,12,5,8,3,1,Summer
2020-08-08 13:00:00+02:00,24.02,52413.5475,4151.8775000000005,8378.130000000001,7665.63,0.77,1510.0075,396.01,0.4175,9.79,1995.6,2432.7575,1941.3475,46.2275,0.0,7727.487499999999,255.855,101.5475,29238.495000000003,688.3675000000001,9.56,509.065,35896.5725,17949.7775,16516.975,13,5,8,3,1,Summer
2020-08-08 14:00:00+02:00,24.71,51231.075,4109.4475,8453.3025,7644.0225,0.7775000000000001,1500.0525,396.4275,0.42,9.5225,1980.3175,2621.88,1941.5,58.65,0.0,7721.33,255.81,99.1675,27962.2875,721.4375,3.25,511.645,34586.78,17993.805000000004,16644.295,14,5,8,3,1,Summer
2020-08-08 15:00:00+02:00,27.38,50597.175,4087.06,8952.395,7691.855,0.785,1552.1575,391.7125,0.4275,9.365,2142.8675000000003,1499.4825,1935.1525,180.5225,0.0,7716.1425,255.81,95.1225,24896.7725,720.2375,2.7775,561.9675,31664.2525,18588.120000000003,18932.922500000004,15,5,8,3,1,Summer
2020-08-08 16:00:00+02:00,28.9,49995.5725,4108.6825,10235.2375,7664.56,0.775,1742.9075,387.91,0.43,9.2225,976.7625,1699.89,1924.685,389.6125,0.0,7719.605,255.81,92.915,20509.79,712.2574999999999,21.25,779.2175,27733.2375,20030.615,22262.335000000003,16,5,8,3,1,Summer
2020-08-08 17:00:00+02:00,33.2,50298.5275,4160.1725,10418.2425,8028.855,0.77,2060.7625,390.1675,0.4425,9.2825,886.7825,1071.255,1910.2775,341.8575,0.0,7714.005,255.81,93.785,14565.1525,719.0025,25.555,1158.955,22161.969999999998,20898.0275,28136.5575,17,5,8,3,1,Summer
2020-08-08 18:00:00+02:00,38.1,50187.64,4232.13,10356.6875,8255.19,0.0,2273.2575,391.0,0.41,9.505,1511.6025,2080.4475,1892.13,329.6475,0.0,7717.719999999999,255.81,94.1925,8007.735,716.8925,91.525,1779.9025,16333.07,21276.135000000002,33854.57,18,5,8,3,1,Summer
2020-08-08 19:00:00+02:00,40.7,49831.5,4299.0975,10426.9475,8327.665,0.0,2431.785,393.175,0.415,10.0575,3001.655,2234.1125,1870.845,644.7325,0.0,7656.6975,255.81,95.48,2760.12,716.48,121.4775,2510.02,12206.2925,21579.5725,37625.207500000004,19,5,8,3,1,Summer
2020-08-08 20:00:00+02:00,41.2,47910.8775,4340.8525,10471.175,8364.564999999999,0.0,2494.815,393.51,0.4825,11.375,2869.7525,2332.0875,1854.6275,659.03,0.0,7646.565,255.81,98.09,353.3425,735.095,174.2775,3714.49,11096.619999999999,21724.065,36814.25750000001,20,5,8,3,1,Summer
2020-08-08 21:00:00+02:00,40.09,47175.7825,4345.055,10451.1975,8397.4575,0.0,2499.8,393.51,0.445,12.68,1941.7175,2354.145,1834.375,600.94,0.0,7649.885,255.81,99.51,0.4225,746.0375,271.8525,5104.07,12156.715,21741.965,35019.067500000005,21,5,8,3,1,Summer
2020-08-08 22:00:00+02:00,38.62,45188.125,4329.4325,10399.705,8504.36,0.0,2459.6675,393.51,0.4375,13.21,1981.43,2416.955,1823.995,501.56000000000006,0.0,7581.02,255.81,100.265,0.145,751.3025,417.915,5823.5875,12896.634999999998,21757.242499999997,32291.49,22,5,8,3,1,Summer
2020-08-08 23:00:00+02:00,33.08,42392.08,4286.155,10384.1625,8464.4025,0.0,2452.9525,393.51,0.4275,13.8975,804.375,1739.19,1829.7425,228.7925,0.0,7552.8,255.81,99.895,0.1425,747.545,665.62,5865.83,12876.282499999998,21695.0275,29515.797500000004,23,5,8,3,1,Summer
2020-08-09 00:00:00+02:00,31.95,39603.095,4223.9425,9836.2125,8162.1125,0.775,2105.5075,393.51,0.415,14.255,431.29,135.8475,1838.0075,181.69,0.0,7665.764999999999,263.285,101.3075,0.135,717.605,794.0375,5287.08,12324.8925,20497.3425,27278.2025,0,6,8,3,1,Summer
2020-08-09 01:00:00+02:00,29.16,37887.73,4234.35,8785.5025,7130.6525,0.76,1940.3025,394.8425,0.3974999999999999,14.54,348.02,468.7325,1841.3775,322.2725,0.0,7729.4125,263.22,101.625,0.18,724.57,971.865,4577.73,11947.775000000001,18251.3,25939.955,1,6,8,3,1,Summer
2020-08-09 02:00:00+02:00,28.0,36725.095,4216.0625,8577.4775,6609.8125,0.765,1720.8975,396.01,0.4275,14.9125,969.9875,411.915,1850.55,148.31,0.0,7772.055,263.285,103.1575,0.1825,717.4375,872.7175,3997.62,11085.442500000001,17304.1975,25639.6525,2,6,8,3,1,Summer
2020-08-09 03:00:00+02:00,26.17,36038.455,4224.35,8463.1725,6595.73,0.7575000000000001,1606.6425,396.01,0.415,15.1975,1301.7975,705.0174999999999,1826.8925,121.225,0.0,7791.445,263.22,103.6825,0.2,722.6525,1119.4299999999998,3551.495,10843.5925,17061.554999999997,25194.862500000003,3,6,8,3,1,Summer
2020-08-09 04:00:00+02:00,25.78,35946.785,4227.355,8317.8675,6618.295,0.75,1607.39,396.01,0.425,15.3475,1158.8325,949.8225,1850.665,131.4675,0.0,7811.4775,263.22,102.845,0.2249999999999999,729.945,1364.545,3097.58,10671.8375,16939.562499999996,25274.947500000002,4,6,8,3,1,Summer
2020-08-09 05:00:00+02:00,25.8,36198.2375,4242.9825,8321.615,6640.4725,0.75,1601.3425,396.0075,0.4175,12.5075,1014.875,1327.0625,1850.9075,87.87,0.0,7820.795,263.285,103.085,8.86,722.585,1507.315,2963.4425,10661.3775,16959.4375,25536.86,5,6,8,3,1,Summer
2020-08-09 06:00:00+02:00,24.7,36420.83,4304.9400000000005,8090.695,6646.92,0.74,1637.6675,396.0075,0.44,11.285,527.335,828.015,1845.2825,51.64,0.0,7825.67,263.35,103.645,676.6475,722.885,1423.8975,3174.6175000000003,11477.025000000001,16771.29,24943.805,6,6,8,3,1,Summer
2020-08-09 07:00:00+02:00,24.4,38629.6775,4365.1575,7953.6575,6641.5675,0.7324999999999999,1649.76,396.0025,0.4549999999999999,12.2275,480.5075,729.2275,1838.445,84.705,0.0,7827.49,263.285,103.205,3901.2425,716.34,1366.35,2924.5375000000004,14480.4375,16640.9875,24149.239999999998,7,6,8,3,1,Summer
2020-08-09 08:00:00+02:00,25.03,42230.74,4399.755,8193.61,6124.3625,0.7324999999999999,1649.1,396.0025,0.4025,13.1625,706.19,409.5075,1834.835,402.82,0.0,7808.74,263.22,103.0075,9465.325,708.2475,1261.3425,2015.265,19379.342500000002,16363.075,22851.397499999995,8,6,8,3,1,Summer
2020-08-09 09:00:00+02:00,24.64,45041.0925,4384.1075,8044.629999999999,5679.655,0.7375,1532.495,396.005,0.4,12.3275,709.3275,900.135,1825.35,242.79,0.0,7791.1575,263.22,102.755,15641.6825,702.7750000000001,1088.5925,1168.1025,24350.625,15652.784999999998,20690.4675,9,6,8,3,1,Summer
2020-08-09 10:00:00+02:00,26.42,47093.7,4332.6175,8272.557499999999,5046.435,0.725,1541.4775,396.0,0.4225,11.265,1964.7975,810.815,1829.7375,218.05,0.0,7770.27,263.35,102.3525,20998.61,690.3675000000001,896.965,1039.2625,29315.2425,15256.47,17778.457499999997,10,6,8,3,1,Summer
2020-08-09 11:00:00+02:00,25.37,48829.8975,4278.8975,8130.9625,4995.955,0.7424999999999999,1543.6725,396.005,0.4,10.3175,2136.5925,1888.0475,1829.0425,73.4025,0.0,7740.39,263.35,100.715,24608.0275,679.655,811.78,1384.3,32985.45,15066.595,15844.447500000002,11,6,8,3,1,Summer
2020-08-09 12:00:00+02:00,24.01,49356.0025,4201.1725,7940.2525,4924.9675,0.76,1543.96,396.005,0.4175,9.75,2145.9875,2069.1925,1830.6275,92.17,0.0,7724.2425,263.35,96.425,26798.64,677.45,793.44,1921.6675,35637.71749999999,14805.185,13718.28500000001,12,6,8,3,1,Summer
2020-08-09 13:00:00+02:00,23.41,48299.6475,4151.945,6462.005,4586.2525000000005,0.7575000000000001,1536.6225,396.01,0.42,9.38,2129.4175,2690.6625,1827.7075,30.585,0.0,7540.1275,263.35,94.9675,26634.68,675.8875,889.0425,2588.755,36122.715,12980.890000000001,12176.932500000003,13,6,8,3,1,Summer
2020-08-09 14:00:00+02:00,23.43,46943.2175,4117.54,6395.62,4469.055,0.7625,1537.8225,396.01,0.4125,9.1475,1967.61,2902.04,1829.98,91.8175,0.0,7636.985000000001,263.285,93.0,25136.89,674.645,1094.3475,3271.8025,35542.377499999995,12798.507500000002,11400.840000000004,14,6,8,3,1,Summer
2020-08-09 15:00:00+02:00,23.93,46855.34,4081.9625,7423.9325,5002.9025,0.755,1547.6425,396.01,0.435,9.0,2187.385,2001.53,1827.5675,131.0025,0.0,7708.8375,263.285,94.8325,21991.295,691.3975,1389.7525,3808.9525,33230.532499999994,14370.487500000001,13624.807500000003,15,6,8,3,1,Summer
2020-08-09 16:00:00+02:00,27.66,46913.155,4110.0375,8237.0725,5732.81,0.7825,1552.1025,396.425,0.4825,8.9825,2038.2825,1899.2075,1813.375,124.54,0.0,7702.5775,263.285,94.86,17651.2475,698.4749999999999,1672.45,4398.0075,29769.6575,15918.41,17143.497499999998,16,6,8,3,1,Summer
2020-08-09 17:00:00+02:00,29.46,47713.315,4179.635,9574.9125,6419.775,0.68,1612.145,396.01,0.4375,9.0675,381.61,1170.3725,1798.35,219.28250000000003,0.0,7708.2875,263.35,94.2,12228.0175,701.27,1863.275,4869.37,25157.93,18002.8425,22555.385000000002,17,6,8,3,1,Summer
2020-08-09 18:00:00+02:00,35.0,48083.0975,4284.9,10671.3325,7954.09,0.0,2066.6075,392.9225,0.4375,9.315,790.8,179.965,1786.74,314.14,0.0,7704.42,263.22,94.3575,6487.005,697.4875,1858.6025,5685.6225,20417.01,21084.9525,27666.087500000005,18,6,8,3,1,Summer
2020-08-09 19:00:00+02:00,39.9,47725.2675,4348.62,10926.0275,8201.4075,0.0,2257.77,388.5,0.435,9.85,639.3325,2821.945,1773.8575,236.4375,0.0,7706.84,263.35,93.7925,2243.9725,706.6225000000001,2177.3975,6301.202499999999,17081.4875,21773.705,30643.780000000002,19,6,8,3,1,Summer
2020-08-09 20:00:00+02:00,40.24,47408.17,4383.6900000000005,11281.56,8280.04,0.0,2301.7175,388.5,0.425,11.49,1246.3325,1954.675,1760.455,532.92,0.0,7694.38,263.35,94.9275,296.69,723.085,2407.935,6718.85,16100.54,22251.8175,31307.629999999997,20,6,8,3,1,Summer
2020-08-09 21:00:00+02:00,38.99,47741.235,4378.465,11564.57,8433.942500000001,0.0,2382.7325,388.5,0.43,12.6475,1381.16,2435.53,1744.7325,473.2875,0.0,7563.2625,263.285,95.105,1.9625,723.1725,2605.5125,7171.26,16375.220000000001,22769.745000000003,31366.015,21,6,8,3,1,Summer
2020-08-09 22:00:00+02:00,35.09,46105.66,4358.955,11581.8775,8194.6,0.0,2388.3075,388.9575,0.4275,13.21,2134.4,2066.42,1735.16,577.9975,0.0,7481.2825,263.285,95.735,0.14,720.1175000000001,2702.8525,6740.805,16115.91,22553.742500000004,29989.750000000004,22,6,8,3,1,Summer
2020-08-09 23:00:00+02:00,26.27,43001.355,4268.275,11288.9625,8067.865,0.7525,1921.7725,388.5,0.4375,13.8475,907.8125,506.9925,1724.085,411.6275,0.0,7497.655,263.285,95.935,0.1425,726.7125,2402.5550000000003,6482.35,15289.035,21667.1,27712.320000000003,23,6,8,3,1,Summer
2020-08-10 00:00:00+02:00,30.23,40687.3575,4196.565,11069.035,8327.185,0.7575000000000001,1699.0375,388.5,0.4674999999999999,14.305,872.9525,1085.165,1720.765,491.48,0.0,7681.525,261.7,97.2475,0.145,726.1525,2000.1875,6061.5775,14470.720000000001,21483.7575,26216.637499999997,0,0,8,3,0,Summer
2020-08-10 01:00:00+02:00,28.7,39242.815,4172.8975,11060.72,8298.93,0.72,1584.16,388.8725,0.445,14.615,1939.435,2014.995,1736.895,295.745,0.0,7764.3375,261.97,96.6925,0.1325,737.5425,1928.4725,5948.33,14082.4725,21332.6825,25160.342500000002,1,0,8,3,0,Summer
2020-08-10 02:00:00+02:00,28.03,39120.17,4183.9175,11014.52,8008.715,0.735,1510.24,388.5,0.4325,15.0425,1965.5925,2783.4925,1753.4725,170.10750000000002,0.0,7761.485,261.83500000000004,96.815,0.1475,724.86,2033.485,5670.3825,13811.512499999999,20921.975,25308.6575,2,0,8,3,0,Summer
2020-08-10 03:00:00+02:00,26.1,39623.7375,4178.97,10623.1375,8358.885,0.6799999999999999,1516.4525,388.4925,0.44,15.3825,1923.2625,2877.4925000000003,1755.19,448.0375,0.0,7786.6075,261.7675,97.2425,0.205,728.0375,1907.0175,5348.0075,13637.427500000002,20886.9675,25986.31,3,0,8,3,0,Summer
2020-08-10 04:00:00+02:00,26.95,40694.7775,4203.3225,11380.38,8439.1075,0.65,1573.5075,388.4975,0.4175,15.475,1552.025,2729.9725,1739.7525,359.7525,0.0,7811.8225,261.83500000000004,97.62,0.2299999999999999,726.265,1772.9425,5335.5625,13411.5625,21781.4925,27283.214999999997,4,0,8,3,0,Summer
2020-08-10 05:00:00+02:00,29.13,44034.5975,4220.88,12404.4875,8461.6875,0.6575,1780.095,388.4925,0.4275,15.22,821.0375,1998.47,1735.4275,424.36,0.0,7816.5225,261.83500000000004,96.8525,7.265000000000001,732.4475,1883.5025,5626.0225,13897.4575,23034.762499999997,30137.140000000003,5,0,8,3,0,Summer
2020-08-10 06:00:00+02:00,36.9,50919.7025,4290.35,13139.4775,8447.8025,0.0,2067.7125,389.41,0.4075,13.7975,805.105,647.6,1742.0375,246.9925,0.0,7824.035,261.83500000000004,96.93,564.865,729.4675,1939.23,6098.94,14882.415,24044.4025,36037.2875,6,0,8,3,0,Summer
2020-08-10 07:00:00+02:00,41.2,56726.4325,4462.05,13504.57,8516.6075,0.0,2529.39,390.9925,0.4075,13.9775,1498.905,439.715,1745.9675,373.64,0.0,7815.055,261.83500000000004,97.49,3333.505,732.7025,2193.975,5899.3475,18008.485,24941.559999999998,38717.9475,7,0,8,3,0,Summer
2020-08-10 08:00:00+02:00,40.35,60982.9025,4508.6325,13776.13,8544.6,0.0,2875.04,390.995,0.4325,13.02,1615.01,2407.41,1762.2425,499.5725,0.0,7800.4175,261.83500000000004,98.9225,8166.16,811.5074999999999,2191.16,4981.0125,22108.78,25586.764999999996,38874.1225,8,0,8,3,0,Summer
2020-08-10 09:00:00+02:00,41.0,63106.3,4468.585,13932.2675,8480.425,0.0,2885.85,391.365,0.42,12.21,1708.7825,905.5275,1771.4275,620.3075,0.0,7784.235,261.83500000000004,95.9575,13896.42,800.31,2123.8625,3946.5125,26827.114999999998,25689.9075,36279.185000000005,9,0,8,3,0,Summer
2020-08-10 10:00:00+02:00,40.52,64918.04,4350.6775,14139.2925,8289.6125,0.0,3060.5725,393.5025,0.445,11.4375,1077.6925,386.3925,1791.685,340.135,0.0,7762.7525,261.83500000000004,96.7675,19268.66,646.5375,1899.63,3215.985,30866.7725,25882.98,34051.2675,10,0,8,3,0,Summer
2020-08-10 11:00:00+02:00,38.83,66126.04,4290.7925,14041.5725,8252.3425,0.0,3191.3,393.17,0.425,10.6625,993.085,266.7575,1806.595,322.25,0.0,7745.2825,261.83500000000004,100.9475,22643.4,604.405,1636.155,3212.185,33911.3775,25878.385000000002,32214.66249999999,11,0,8,3,0,Summer
2020-08-10 12:00:00+02:00,33.85,66056.065,4189.577499999999,13799.5875,8198.2675,0.655,3369.9775,393.505,0.43,10.01,1484.875,62.7825,1821.46,602.4525,0.0,7725.4625,261.90250000000003,100.36,24448.7125,769.8375,1530.0325,3465.965,36058.2,25761.337499999998,29997.865000000005,12,0,8,3,0,Summer
2020-08-10 13:00:00+02:00,32.78,65103.59,4132.4925,13909.4275,8070.63,0.6825,3361.1575,393.51,0.4225,9.625,343.1575,558.88,1843.495,90.235,0.0,7710.85,261.83500000000004,100.44,24859.7475,766.4375,1840.5925,3888.285,36654.8475,25734.725,28448.742499999993,13,0,8,3,0,Summer
2020-08-10 14:00:00+02:00,33.06,64080.2875,4087.295,13611.045,8007.202499999999,0.7275,3389.9675,393.51,0.445,9.2525,407.305,881.895,1880.7275,163.0075,0.0,7700.9775,261.83500000000004,97.2525,24138.9875,764.205,2246.56,3877.6975,36394.275,25401.725,27686.012499999997,14,0,8,3,0,Summer
2020-08-10 15:00:00+02:00,36.82,63224.65,4084.3575,13247.7725,7995.195,0.33,3437.57,393.51,0.425,8.985,738.1075,712.0075,1885.84,384.005,0.0,7698.4775,261.90250000000003,101.1175,21791.4875,765.755,2629.3875,4290.47,35065.5475,25074.047499999997,28159.1025,15,0,8,3,0,Summer
2020-08-10 16:00:00+02:00,39.44,62482.2625,4167.9,13184.16,7990.860000000001,0.0,3452.67,393.51,0.4275,8.7625,630.62,392.8375,1882.7925,419.2325,0.0,7695.025,261.97,98.39,17876.8975,764.1475,3179.9325,4809.7375,32336.492499999993,25021.2,30145.770000000004,16,0,8,3,0,Summer
2020-08-10 17:00:00+02:00,42.21,62632.0275,4253.6575,13122.6675,7998.025,0.0,3419.4875,393.51,0.44,8.1675,570.7125,1210.775,1874.0925,379.03,0.0,7689.91,261.97,100.38,12542.3775,775.955,3362.8725,6120.8725,28532.9025,24933.69,34099.125,17,0,8,3,0,Summer
2020-08-10 18:00:00+02:00,46.38,62087.255,4353.9625,13406.1725,8228.15,0.0,3579.4075,393.51,0.49,8.1525,1849.62,2736.0225,1856.5975,505.71,0.0,7689.3825,261.97,99.015,6827.0425,765.805,3685.3175,6607.2475,23835.877500000002,25607.239999999998,38251.377499999995,18,0,8,3,0,Summer
2020-08-10 19:00:00+02:00,52.74,60806.745,4407.3825,13755.915,8264.46,0.0,3612.6275,393.51,0.4599999999999999,8.785,4187.215,2816.6275,1858.8425,680.065,0.0,7685.07,261.565,99.3925,2392.0575,770.995,3586.4925000000003,6227.145,19151.985,26026.5125,41654.76,19,0,8,3,0,Summer
2020-08-10 20:00:00+02:00,47.29,58767.03,4438.0125,13764.36,8233.1075,0.0,3751.7375,393.51,0.425,9.8125,3344.9625,2668.98,1867.5575,725.6424999999999,0.0,7699.365,261.22,102.18,288.71750000000003,793.5699999999999,3805.315,7172.032499999999,18297.277499999997,26142.715,40469.7525,20,0,8,3,0,Summer
2020-08-10 21:00:00+02:00,43.4,57646.2875,4412.7725,13682.055,8336.8175,0.0,3683.9675,393.51,0.4375,10.7925,926.2175,2406.5225,1878.7875,506.8625,0.0,7708.14,261.08500000000004,102.015,0.4525,803.965,4087.19,8784.385,19670.45,26096.35,37975.837499999994,21,0,8,3,0,Summer
2020-08-10 22:00:00+02:00,40.84,53982.1475,4354.3225,13190.9275,8441.8575,0.0,3453.51,393.51,0.4325,11.5575,1098.0475,1802.08,1885.4325,499.5025,0.0,7718.032499999999,261.22,101.8875,0.145,800.2725,4653.005,9038.585,20430.9925,25479.804999999997,33551.155,22,0,8,3,0,Summer
2020-08-10 23:00:00+02:00,30.74,49676.105,4278.1075,12892.1675,8506.2475,0.7333333333333334,3028.44,393.51,0.42,11.5225,433.1425,1012.2675,1895.615,306.6,0.0,7725.785,261.0175,102.2375,0.1325,802.325,4314.82,9538.795,20334.07,24820.364999999998,29342.035000000003,23,0,8,3,0,Summer
2020-08-11 00:00:00+02:00,34.66,46807.3225,4209.04,12332.9275,7906.715,0.7275,2548.77,393.51,0.4125,11.925,1024.31,2109.8875,1897.37,307.535,0.0,7741.4675,249.46,102.8675,0.135,752.79,3567.8325,9056.16,19038.072500000002,23181.922499999997,27769.25,0,1,8,3,0,Summer
2020-08-11 01:00:00+02:00,33.12,45581.1025,4214.4025,12022.2175,8243.825,0.7575000000000001,2492.3625,393.51,0.4475,12.3975,2079.2775,2525.4675,1898.54,187.58,0.0,7747.045,249.46,104.63,0.1375,817.4025,3202.005,8654.765,18157.43,23151.914999999997,27423.6725,1,1,8,3,0,Summer
2020-08-11 02:00:00+02:00,31.12,45013.52,4187.2725,11394.585,8100.3475,0.7775000000000001,2338.435,393.51,0.45,12.7,2083.0025,3246.5075,1906.16,84.9025,0.0,7752.9775,249.46,104.4275,0.14,820.075,3630.4925,8764.4575,18573.425,22226.8775,26440.094999999998,2,1,8,3,0,Summer
2020-08-11 03:00:00+02:00,29.78,44847.045,4157.9775,11200.9475,8065.38,0.7324999999999999,2300.4700000000003,393.5025,0.4725,12.6625,2061.895,3305.1825,1915.95,133.165,0.0,7763.8725,249.46,105.5925,0.1674999999999999,819.2249999999999,3314.485,9007.015,18528.760000000002,21960.3,26318.284999999996,3,1,8,3,0,Summer
2020-08-11 04:00:00+02:00,30.13,45599.715,4163.504999999999,11368.8325,8158.195,0.73,2304.105,393.51,0.4275,12.8625,2037.7975,3133.6725,1920.65,127.79,0.0,7768.275,249.46,105.6675,0.1725,799.875,2759.3375,9141.415,18112.870000000003,22224.642499999998,27486.844999999994,4,1,8,3,0,Summer
2020-08-11 05:00:00+02:00,32.33,48395.4725,4201.7425,11915.24,8403.235,0.8275,2484.6275,391.5475,0.4225,12.595,1579.58,2018.12,1927.9825,156.29999999999998,0.0,7777.4925,249.46,105.755,7.395,745.33,2517.0325000000003,9015.1675,17825.620000000003,23194.65,30569.8525,5,1,8,3,0,Summer
2020-08-11 06:00:00+02:00,36.1,54216.645,4288.57,12383.4675,8909.56,3.6625,3036.1400000000003,388.5,0.4525,12.5525,926.515,842.5074999999999,1926.0975,136.0,0.0,7791.5925,249.46,110.1975,599.9775,747.9025,2836.7625,8739.1475,18526.555,24717.667500000003,35690.09,6,1,8,3,0,Summer
2020-08-11 07:00:00+02:00,40.53,59402.705,4376.015,12482.5425,8950.7275,5.2075,3281.795,388.495,0.5025,12.31,1074.025,838.8824999999999,1920.1325,234.005,0.0,7796.6325,249.605,110.9875,3731.6475,742.1675,2584.325,7234.8875,20081.0125,25103.56,39321.692500000005,7,1,8,3,0,Summer
2020-08-11 08:00:00+02:00,41.26,63056.0775,4456.33,12823.975,8846.33,4.3125,3295.0575,388.4975,0.49,11.2375,2645.67,1561.9725,1933.075,442.44,0.0,7786.135,249.84,107.585,9403.1775,747.9325,2243.34,4332.79,22811.152499999997,25353.860000000004,40244.925,8,1,8,3,0,Summer
2020-08-11 09:00:00+02:00,41.54,64831.6075,4421.362499999999,12798.9725,8754.6325,5.753333333333333,3337.26,388.495,0.5025,10.2675,2127.2875,1264.7025,1923.3575,497.31,0.0,7768.5075,249.77,106.1825,16173.2,738.02,2353.06,2967.46,28335.75,25279.359999999997,36495.8575,9,1,8,3,0,Summer
2020-08-11 10:00:00+02:00,39.99,66836.6125,4321.165,12771.4875,8718.605,0.0,3315.97,388.49,0.4975,9.795,926.55,636.0025,1926.3125,343.995,0.0,7750.52,249.63,107.3175,21719.1375,725.05,2466.555,3519.755,34296.92,25194.5525,32539.692500000005,10,1,8,3,0,Summer
2020-08-11 11:00:00+02:00,35.22,68403.4375,4232.4775,12590.9475,8562.405,0.0,3301.5825,388.4925,0.7275,9.3725,666.595,318.1775,1927.565,454.695,0.0,7734.505,249.7775,110.345,25715.34,720.0575,2405.14,5215.8075,39951.025,24843.4275,28452.4125,11,1,8,3,0,Summer
2020-08-11 12:00:00+02:00,34.01,68275.855,4123.4575,12682.9025,8189.4775,0.0,2862.8375,388.4975,0.7825,8.885,715.6700000000001,366.85,1933.5975,185.6275,0.0,7717.755,249.84,106.2475,27915.98,767.6475,2501.8375,7134.63,43795.130000000005,24123.715,24480.72499999999,12,1,8,3,0,Summer
2020-08-11 13:00:00+02:00,32.96,67318.7175,4123.61,12752.285,7829.4175,2.24,2538.185,388.5,0.78,8.29,539.4575,1762.0225,1942.34,99.3925,0.0,7705.085,249.8325,106.3325,28248.7825,764.4225,3006.1875,8260.53,45680.8425,23508.387499999997,21637.875,13,1,8,3,0,Summer
