datetime,solar_mwh,wind_onshore_mwh,wind_offshore_mwh,wind_total_mwh
2020-01-01 00:00:00,0.0,5874.75,1169.25,7044.0
2020-01-01 01:00:00,0.0,5764.75,1665.5,7430.25
2020-01-01 02:00:00,0.0,5482.5,2062.25,7544.75
2020-01-01 03:00:00,0.0,5457.0,2292.0,7749.0
2020-01-01 04:00:00,0.0,5566.75,2159.5,7726.25
2020-01-01 05:00:00,0.0,5565.5,1943.0,7508.5
2020-01-01 06:00:00,0.25,5250.5,2154.5,7405.0
2020-01-01 07:00:00,366.75,5048.5,2283.25,7331.75
2020-01-01 08:00:00,3028.5,5038.75,2341.25,7380.0
2020-01-01 09:00:00,6612.5,4775.75,2546.5,7322.25
2020-01-01 10:00:00,9550.25,4551.5,2752.0,7303.5
2020-01-01 11:00:00,10883.25,4165.25,3363.5,7528.75
2020-01-01 12:00:00,9998.25,4220.0,3619.0,7839.0
2020-01-01 13:00:00,6886.75,4079.25,3326.75,7406.0
2020-01-01 14:00:00,2487.75,4244.5,2967.5,7212.0
2020-01-01 15:00:00,124.0,5418.0,2985.0,8403.0
2020-01-01 16:00:00,1.0,6694.0,3756.0,10450.0
2020-01-01 17:00:00,0.25,7871.75,4458.5,12330.25
2020-01-01 18:00:00,0.0,8766.5,4710.25,13476.75
2020-01-01 19:00:00,0.0,9478.5,4405.25,13883.75
2020-01-01 20:00:00,0.0,10006.75,4023.25,14030.0
2020-01-01 21:00:00,0.0,8996.0,3770.0,12766.0
2020-01-01 22:00:00,0.0,8525.25,3825.75,12351.0
2020-01-01 23:00:00,0.0,8121.5,4229.5,12351.0
2020-01-02 00:00:00,0.0,7371.0,4621.25,11992.25
2020-01-02 01:00:00,0.0,6942.75,5022.0,11964.75
2020-01-02 02:00:00,0.0,6364.75,5208.25,11573.0
2020-01-02 03:00:00,0.0,6257.0,5295.0,11552.0
2020-01-02 04:00:00,0.0,6914.25,5156.5,12070.75
2020-01-02 05:00:00,0.0,7807.75,5396.0,13203.75
2020-01-02 06:00:00,0.0,8689.5,5404.0,14093.5
2020-01-02 07:00:00,425.5,8806.75,5481.0,14287.75
2020-01-02 08:00:00,3129.25,8913.0,5925.0,14838.0
2020-01-02 09:00:00,6069.0,8727.5,6087.0,14814.5
2020-01-02 10:00:00,8108.75,7838.75,6442.25,14281.0
2020-01-02 11:00:00,8587.75,7073.0,6423.0,13496.0
2020-01-02 12:00:00,7191.25,7103.0,6403.0,13506.0
2020-01-02 13:00:00,4539.25,7847.5,6502.25,14349.75
2020-01-02 14:00:00,1405.75,9088.5,6468.25,15556.75
2020-01-02 15:00:00,55.25,10628.5,6519.25,17147.75
2020-01-02 16:00:00,0.0,12827.25,6607.25,19434.5
2020-01-02 17:00:00,0.25,14904.0,6737.5,21641.5
2020-01-02 18:00:00,0.0,15985.0,6813.75,22798.75
2020-01-02 19:00:00,0.0,16644.0,6882.5,23526.5
2020-01-02 20:00:00,0.0,17469.75,6917.75,24387.5
2020-01-02 21:00:00,0.0,17897.5,6733.25,24630.75
2020-01-02 22:00:00,0.0,18126.5,6768.25,24894.75
2020-01-02 23:00:00,0.0,19258.5,6741.5,26000.0
2020-01-03 00:00:00,0.0,20545.75,6765.25,27311.0
2020-01-03 01:00:00,0.0,21429.25,6705.75,28135.0
2020-01-03 02:00:00,0.0,22416.5,6647.5,29064.0
2020-01-03 03:00:00,0.0,23702.75,6635.5,30338.25
2020-01-03 04:00:00,0.0,24708.75,6624.75,31333.5
2020-01-03 05:00:00,0.0,26401.25,6651.25,33052.5
2020-01-03 06:00:00,0.0,27168.25,6597.75,33766.0
2020-01-03 07:00:00,251.0,27465.75,6436.0,33901.75
2020-01-03 08:00:00,1666.5,27406.75,5984.75,33391.5
2020-01-03 09:00:00,3051.25,27870.0,5470.75,33340.75
2020-01-03 10:00:00,3905.5,28497.75,4884.25,33382.0
2020-01-03 11:00:00,3948.5,28112.0,3805.0,31917.0
2020-01-03 12:00:00,2822.5,27660.0,4530.0,32190.0
2020-01-03 13:00:00,1617.5,27297.0,5388.25,32685.25
2020-01-03 14:00:00,603.75,27744.25,4850.75,32595.0
2020-01-03 15:00:00,31.75,27905.75,6004.5,33910.25
2020-01-03 16:00:00,0.25,28403.25,6208.5,34611.75
2020-01-03 17:00:00,0.0,29757.5,5980.75,35738.25
2020-01-03 18:00:00,0.0,29394.0,5918.25,35312.25
2020-01-03 19:00:00,0.0,28635.0,5789.5,34424.5
2020-01-03 20:00:00,0.0,27715.5,5880.25,33595.75
2020-01-03 21:00:00,0.0,27155.75,5920.0,33075.75
2020-01-03 22:00:00,0.0,26724.0,5772.0,32496.0
2020-01-03 23:00:00,0.0,26484.25,5339.25,31823.5
2020-01-04 00:00:00,0.0,25732.5,4997.0,30729.5
2020-01-04 01:00:00,0.0,24621.25,4877.5,29498.75
2020-01-04 02:00:00,0.0,24455.25,4726.5,29181.75
2020-01-04 03:00:00,0.0,25475.25,5032.0,30507.25
2020-01-04 04:00:00,0.0,27216.0,5063.0,32279.0
2020-01-04 05:00:00,0.0,29303.5,5059.25,34362.75
2020-01-04 06:00:00,0.0,30226.75,5059.75,35286.5
2020-01-04 07:00:00,115.5,31224.5,5049.25,36273.75
2020-01-04 08:00:00,1066.25,32646.5,5044.75,37691.25
2020-01-04 09:00:00,2185.75,33628.25,5001.25,38629.5
2020-01-04 10:00:00,2793.0,34999.25,4662.5,39661.75
2020-01-04 11:00:00,2851.0,34996.75,5358.75,40355.5
2020-01-04 12:00:00,2233.5,34808.5,5460.75,40269.25
2020-01-04 13:00:00,1368.5,33968.5,5509.25,39477.75
2020-01-04 14:00:00,525.0,32411.25,5673.5,38084.75
2020-01-04 15:00:00,30.5,31642.75,5937.5,37580.25
2020-01-04 16:00:00,0.5,30508.75,5723.5,36232.25
2020-01-04 17:00:00,0.0,29093.0,4992.75,34085.75
2020-01-04 18:00:00,0.0,27126.75,4228.25,31355.0
2020-01-04 19:00:00,0.0,25028.25,3708.25,28736.5
2020-01-04 20:00:00,0.0,22443.75,2732.5,25176.25
2020-01-04 21:00:00,0.0,19311.5,2258.25,21569.75
2020-01-04 22:00:00,0.0,16955.5,2078.25,19033.75
2020-01-04 23:00:00,0.0,14896.75,1861.25,16758.0
2020-01-05 00:00:00,0.0,13406.75,1500.5,14907.25
2020-01-05 01:00:00,0.0,12152.0,1214.5,13366.5
2020-01-05 02:00:00,0.0,11030.0,1240.75,12270.75
2020-01-05 03:00:00,0.0,9949.75,1545.75,11495.5
2020-01-05 04:00:00,0.0,9114.25,2083.75,11198.0
2020-01-05 05:00:00,0.0,8470.0,2311.25,10781.25
2020-01-05 06:00:00,0.0,7669.75,2605.75,10275.5
2020-01-05 07:00:00,180.25,6835.75,3043.5,9879.25
2020-01-05 08:00:00,1983.5,6300.5,3417.75,9718.25
2020-01-05 09:00:00,4162.75,5546.25,3921.75,9468.0
2020-01-05 10:00:00,5297.0,5222.75,4554.0,9776.75
2020-01-05 11:00:00,5337.5,5212.0,4601.5,9813.5
2020-01-05 12:00:00,4330.0,5426.25,4738.5,10164.75
2020-01-05 13:00:00,2707.25,5931.5,4854.75,10786.25
2020-01-05 14:00:00,959.0,7032.75,4731.75,11764.5
2020-01-05 15:00:00,54.0,8603.25,5029.25,13632.5
2020-01-05 16:00:00,0.0,10223.0,5197.25,15420.25
2020-01-05 17:00:00,0.0,11150.0,5355.0,16505.0
2020-01-05 18:00:00,0.0,11377.75,5265.0,16642.75
2020-01-05 19:00:00,0.0,11826.25,5656.25,17482.5
2020-01-05 20:00:00,0.0,12364.5,5710.25,18074.75
2020-01-05 21:00:00,0.0,12153.75,5876.75,18030.5
2020-01-05 22:00:00,0.0,12123.75,5875.25,17999.0
2020-01-05 23:00:00,0.0,12257.25,6012.75,18270.0
2020-01-06 00:00:00,0.0,11808.25,5812.25,17620.5
2020-01-06 01:00:00,0.0,11426.25,5741.5,17167.75
2020-01-06 02:00:00,0.0,11007.5,5848.0,16855.5
2020-01-06 03:00:00,0.0,10756.25,6105.0,16861.25
2020-01-06 04:00:00,0.0,10251.25,6123.25,16374.5
2020-01-06 05:00:00,0.0,9695.25,5881.25,15576.5
2020-01-06 06:00:00,0.25,9149.0,5545.0,14694.0
2020-01-06 07:00:00,307.0,8869.75,5078.25,13948.0
2020-01-06 08:00:00,2341.25,8819.25,5090.0,13909.25
2020-01-06 09:00:00,4811.0,8493.0,5417.0,13910.0
2020-01-06 10:00:00,6869.25,7698.75,5465.25,13164.0
2020-01-06 11:00:00,7803.0,7265.5,5928.75,13194.25
2020-01-06 12:00:00,7311.25,6758.5,6263.75,13022.25
2020-01-06 13:00:00,5297.5,6496.5,6305.25,12801.75
2020-01-06 14:00:00,2284.75,6639.5,6272.5,12912.0
2020-01-06 15:00:00,194.25,8163.0,6486.75,14649.75
2020-01-06 16:00:00,1.0,10340.0,6359.25,16699.25
2020-01-06 17:00:00,0.25,11971.75,6281.5,18253.25
2020-01-06 18:00:00,0.0,13348.5,5959.0,19307.5
2020-01-06 19:00:00,0.0,14599.75,5865.0,20464.75
2020-01-06 20:00:00,0.0,15361.5,5792.5,21154.0
2020-01-06 21:00:00,0.0,15817.5,5634.75,21452.25
2020-01-06 22:00:00,0.0,16208.25,5668.25,21876.5
2020-01-06 23:00:00,0.0,16389.5,5850.5,22240.0
2020-01-07 00:00:00,0.0,15849.5,5834.5,21684.0
2020-01-07 01:00:00,0.0,15926.75,5417.75,21344.5
2020-01-07 02:00:00,0.0,16609.5,4897.0,21506.5
2020-01-07 03:00:00,0.0,16626.0,4797.0,21423.0
2020-01-07 04:00:00,0.0,16053.25,4965.25,21018.5
2020-01-07 05:00:00,0.0,15759.5,4640.5,20400.0
2020-01-07 06:00:00,0.25,15149.0,4014.75,19163.75
2020-01-07 07:00:00,120.5,14260.75,2887.75,17148.5
2020-01-07 08:00:00,920.0,12406.5,1974.25,14380.75
2020-01-07 09:00:00,1786.5,10931.25,1975.0,12906.25
2020-01-07 10:00:00,2558.5,9644.0,2643.25,12287.25
2020-01-07 11:00:00,3146.0,9723.5,4600.5,14324.0
2020-01-07 12:00:00,3135.5,10422.75,5640.25,16063.0
2020-01-07 13:00:00,2320.5,10584.25,6094.5,16678.75
2020-01-07 14:00:00,925.5,10937.25,6219.25,17156.5
2020-01-07 15:00:00,80.75,11991.25,6280.0,18271.25
2020-01-07 16:00:00,1.0,14654.0,6361.5,21015.5
2020-01-07 17:00:00,0.0,17624.75,5696.5,23321.25
2020-01-07 18:00:00,0.0,19965.5,5176.5,25142.0
2020-01-07 19:00:00,0.0,21969.75,4823.25,26793.0
2020-01-07 20:00:00,0.0,22944.0,4887.75,27831.75
2020-01-07 21:00:00,0.0,22982.25,4956.0,27938.25
2020-01-07 22:00:00,0.0,23921.0,5008.0,28929.0
2020-01-07 23:00:00,0.0,25012.75,5025.5,30038.25
2020-01-08 00:00:00,0.0,25900.0,5034.5,30934.5
2020-01-08 01:00:00,0.0,26449.0,5041.75,31490.75
2020-01-08 02:00:00,0.0,26389.5,5034.0,31423.5
2020-01-08 03:00:00,0.0,25780.5,5249.5,31030.0
2020-01-08 04:00:00,0.0,25502.75,5502.25,31005.0
2020-01-08 05:00:00,0.0,25458.0,5506.5,30964.5
2020-01-08 06:00:00,0.25,25532.0,5882.5,31414.5
2020-01-08 07:00:00,94.5,25300.5,6119.25,31419.75
2020-01-08 08:00:00,668.5,24852.25,6468.5,31320.75
2020-01-08 09:00:00,1436.5,24488.25,6476.25,30964.5
2020-01-08 10:00:00,1971.0,23845.25,6030.5,29875.75
2020-01-08 11:00:00,2076.25,22646.75,5439.25,28086.0
2020-01-08 12:00:00,1741.5,21158.5,4768.5,25927.0
2020-01-08 13:00:00,1238.5,18892.0,4550.75,23442.75
2020-01-08 14:00:00,562.25,16791.0,3782.5,20573.5
2020-01-08 15:00:00,35.0,14729.5,3073.75,17803.25
2020-01-08 16:00:00,0.75,13337.75,2443.75,15781.5
2020-01-08 17:00:00,0.0,12515.25,2082.75,14598.0
2020-01-08 18:00:00,0.0,11700.25,2030.5,13730.75
2020-01-08 19:00:00,0.0,10950.0,1888.0,12838.0
2020-01-08 20:00:00,0.0,10061.25,1604.5,11665.75
2020-01-08 21:00:00,0.0,8856.25,1379.75,10236.0
2020-01-08 22:00:00,0.0,7553.0,1317.5,8870.5
2020-01-08 23:00:00,0.0,6619.75,976.5,7596.25
2020-01-09 00:00:00,0.0,6185.5,658.75,6844.25
2020-01-09 01:00:00,0.0,6528.25,478.0,7006.25
2020-01-09 02:00:00,0.0,7564.5,315.25,7879.75
2020-01-09 03:00:00,0.0,8759.75,628.5,9388.25
2020-01-09 04:00:00,0.0,10324.0,921.75,11245.75
2020-01-09 05:00:00,0.0,12654.75,1457.0,14111.75
2020-01-09 06:00:00,0.0,15261.5,2434.75,17696.25
2020-01-09 07:00:00,168.75,17917.25,3889.0,21806.25
2020-01-09 08:00:00,1315.0,20262.25,5454.5,25716.75
2020-01-09 09:00:00,3109.25,22369.5,5826.5,28196.0
2020-01-09 10:00:00,4371.5,24175.5,5811.75,29987.25
2020-01-09 11:00:00,5165.25,25636.0,5954.5,31590.5
2020-01-09 12:00:00,4911.0,26333.0,5975.5,32308.5
2020-01-09 13:00:00,3469.25,25497.75,6250.5,31748.25
2020-01-09 14:00:00,1371.0,25196.25,6329.25,31525.5
2020-01-09 15:00:00,138.25,24383.0,6312.25,30695.25
2020-01-09 16:00:00,0.0,23774.5,6286.5,30061.0
2020-01-09 17:00:00,0.25,23303.0,6257.0,29560.0
2020-01-09 18:00:00,0.0,22362.75,6218.5,28581.25
2020-01-09 19:00:00,0.0,21426.25,6078.0,27504.25
2020-01-09 20:00:00,0.0,20169.5,5051.25,25220.75
2020-01-09 21:00:00,0.0,19491.5,3293.75,22785.25
2020-01-09 22:00:00,0.0,19549.75,2353.0,21902.75
2020-01-09 23:00:00,0.0,19665.75,1811.75,21477.5
2020-01-10 00:00:00,0.0,20330.75,1761.75,22092.5
2020-01-10 01:00:00,0.0,20738.5,2413.25,23151.75
2020-01-10 02:00:00,0.0,21953.5,1652.75,23606.25
2020-01-10 03:00:00,0.0,22572.5,1018.25,23590.75
2020-01-10 04:00:00,0.0,22942.25,1519.25,24461.5
2020-01-10 05:00:00,0.0,24036.25,2436.75,26473.0
2020-01-10 06:00:00,0.0,23924.0,2885.5,26809.5
2020-01-10 07:00:00,401.5,22902.25,4131.5,27033.75
2020-01-10 08:00:00,2571.0,21919.5,5031.25,26950.75
2020-01-10 09:00:00,4741.25,21232.25,5662.5,26894.75
2020-01-10 10:00:00,6353.0,22112.0,5250.0,27362.0
2020-01-10 11:00:00,6552.5,23527.5,5220.5,28748.0
2020-01-10 12:00:00,5177.75,23588.75,5213.0,28801.75
2020-01-10 13:00:00,3013.0,23030.0,5667.25,28697.25
2020-01-10 14:00:00,1170.0,22875.0,6213.75,29088.75
2020-01-10 15:00:00,98.25,24064.75,6279.0,30343.75
2020-01-10 16:00:00,0.25,23969.75,5740.5,29710.25
2020-01-10 17:00:00,0.0,23171.5,4042.25,27213.75
2020-01-10 18:00:00,0.0,21557.0,2700.75,24257.75
2020-01-10 19:00:00,0.0,20627.25,2367.0,22994.25
2020-01-10 20:00:00,0.0,20088.0,1882.5,21970.5
2020-01-10 21:00:00,0.0,18200.75,1461.75,19662.5
2020-01-10 22:00:00,0.0,16855.0,1701.75,18556.75
2020-01-10 23:00:00,0.0,15814.75,2050.75,17865.5
2020-01-11 00:00:00,0.0,13851.5,2605.75,16457.25
2020-01-11 01:00:00,0.0,12599.5,3361.75,15961.25
2020-01-11 02:00:00,0.0,11923.0,4497.25,16420.25
2020-01-11 03:00:00,0.0,11824.25,4841.75,16666.0
2020-01-11 04:00:00,0.0,11460.75,5355.75,16816.5
2020-01-11 05:00:00,0.0,12310.75,5469.5,17780.25
2020-01-11 06:00:00,0.0,11344.25,5255.75,16600.0
2020-01-11 07:00:00,213.0,11367.5,5349.75,16717.25
2020-01-11 08:00:00,2133.0,11572.25,5422.75,16995.0
2020-01-11 09:00:00,4850.0,11843.0,5549.0,17392.0
2020-01-11 10:00:00,7181.75,12770.0,5666.0,18436.0
2020-01-11 11:00:00,7838.25,14047.25,5631.5,19678.75
2020-01-11 12:00:00,6883.5,15382.75,5768.0,21150.75
2020-01-11 13:00:00,4830.25,16285.75,5934.0,22219.75
2020-01-11 14:00:00,2021.5,16879.5,5956.5,22836.0
2020-01-11 15:00:00,225.5,18522.25,6071.0,24593.25
2020-01-11 16:00:00,0.5,20516.0,5934.0,26450.0
2020-01-11 17:00:00,0.0,22372.5,5597.75,27970.25
2020-01-11 18:00:00,0.0,23896.0,4944.0,28840.0
2020-01-11 19:00:00,0.0,24914.25,4905.75,29820.0
2020-01-11 20:00:00,0.0,25055.25,4968.25,30023.5
2020-01-11 21:00:00,0.0,23999.75,5198.0,29197.75
2020-01-11 22:00:00,0.0,24096.75,5229.0,29325.75
2020-01-11 23:00:00,0.0,24034.75,5024.25,29059.0
2020-01-12 00:00:00,0.0,23907.75,4915.0,28822.75
2020-01-12 01:00:00,0.0,23856.25,4925.0,28781.25
2020-01-12 02:00:00,0.0,24286.75,4924.5,29211.25
2020-01-12 03:00:00,0.0,24583.5,4924.0,29507.5
2020-01-12 04:00:00,0.0,24915.5,4925.5,29841.0
2020-01-12 05:00:00,0.0,25911.0,4925.0,30836.0
2020-01-12 06:00:00,0.25,26338.25,5256.25,31594.5
2020-01-12 07:00:00,411.25,26650.5,5313.75,31964.25
2020-01-12 08:00:00,2804.0,26747.0,5464.75,32211.75
2020-01-12 09:00:00,5424.0,27322.75,5692.25,33015.0
2020-01-12 10:00:00,6831.25,27227.25,5810.75,33038.0
2020-01-12 11:00:00,6896.0,27951.0,5955.5,33906.5
2020-01-12 12:00:00,6025.75,28138.5,5823.75,33962.25
2020-01-12 13:00:00,4010.75,28631.0,5604.25,34235.25
2020-01-12 14:00:00,1615.25,29026.25,5379.75,34406.0
2020-01-12 15:00:00,149.0,30500.0,4548.25,35048.25
2020-01-12 16:00:00,0.0,31552.5,4401.5,35954.0
2020-01-12 17:00:00,0.0,31893.5,4026.25,35919.75
2020-01-12 18:00:00,0.0,31889.75,3927.75,35817.5
2020-01-12 19:00:00,0.0,31044.5,5257.25,36301.75
2020-01-12 20:00:00,0.0,29662.25,6341.0,36003.25
2020-01-12 21:00:00,0.0,27509.5,6060.25,33569.75
2020-01-12 22:00:00,0.0,25661.0,5370.25,31031.25
2020-01-12 23:00:00,0.0,22959.0,4637.75,27596.75
2020-01-13 00:00:00,0.0,20725.75,4080.25,24806.0
2020-01-13 01:00:00,0.0,18444.0,3109.5,21553.5
2020-01-13 02:00:00,0.0,16090.0,2585.25,18675.25
2020-01-13 03:00:00,0.0,14401.5,2630.25,17031.75
2020-01-13 04:00:00,0.0,13122.75,3174.25,16297.0
2020-01-13 05:00:00,0.0,12528.25,3124.25,15652.5
2020-01-13 06:00:00,0.25,11484.5,3359.25,14843.75
2020-01-13 07:00:00,177.0,11012.75,4102.25,15115.0
2020-01-13 08:00:00,1473.0,10134.25,4089.5,14223.75
2020-01-13 09:00:00,3340.25,9308.5,4478.5,13787.0
2020-01-13 10:00:00,4933.25,8534.0,4942.75,13476.75
2020-01-13 11:00:00,5429.5,8211.0,5028.25,13239.25
2020-01-13 12:00:00,4981.75,7658.5,5041.0,12699.5
2020-01-13 13:00:00,3717.75,7326.5,5137.75,12464.25
2020-01-13 14:00:00,1765.75,7540.0,5126.75,12666.75
2020-01-13 15:00:00,237.25,9350.0,5097.75,14447.75
2020-01-13 16:00:00,1.0,12678.25,5252.0,17930.25
2020-01-13 17:00:00,0.75,16102.25,5419.0,21521.25
2020-01-13 18:00:00,0.0,18906.75,5250.0,24156.75
2020-01-13 19:00:00,0.0,21348.0,5219.25,26567.25
2020-01-13 20:00:00,0.0,23382.25,5302.5,28684.75
2020-01-13 21:00:00,0.0,23952.25,5283.25,29235.5
2020-01-13 22:00:00,0.0,25536.25,5480.75,31017.0
2020-01-13 23:00:00,0.0,26601.0,5667.0,32268.0
2020-01-14 00:00:00,0.0,28566.25,5628.75,34195.0
2020-01-14 01:00:00,0.0,30200.0,5724.0,35924.0
2020-01-14 02:00:00,0.0,31363.25,5793.25,37156.5
2020-01-14 03:00:00,0.0,31667.5,5754.75,37422.25
2020-01-14 04:00:00,0.0,32763.75,5755.0,38518.75
2020-01-14 05:00:00,0.0,34846.0,5881.25,40727.25
2020-01-14 06:00:00,0.25,35015.75,5939.0,40954.75
2020-01-14 07:00:00,424.75,34849.25,5705.0,40554.25
2020-01-14 08:00:00,2653.75,34228.75,5914.5,40143.25
2020-01-14 09:00:00,5399.5,32953.75,5985.75,38939.5
2020-01-14 10:00:00,7278.75,31993.5,5864.5,37858.0
2020-01-14 11:00:00,8244.5,30894.25,6238.75,37133.0
2020-01-14 12:00:00,7309.0,30065.5,6293.0,36358.5
2020-01-14 13:00:00,4690.25,29347.25,6248.25,35595.5
2020-01-14 14:00:00,1793.25,29679.25,6225.5,35904.75
2020-01-14 15:00:00,193.0,31036.0,6047.5,37083.5
2020-01-14 16:00:00,1.0,32909.75,5737.0,38646.75
2020-01-14 17:00:00,0.5,33724.75,5356.25,39081.0
2020-01-14 18:00:00,0.0,35091.0,4563.75,39654.75
2020-01-14 19:00:00,0.0,35866.75,4099.75,39966.5
2020-01-14 20:00:00,0.0,36025.75,3730.75,39756.5
2020-01-14 21:00:00,0.0,34605.75,3873.5,38479.25
2020-01-14 22:00:00,0.0,34901.0,4029.25,38930.25
2020-01-14 23:00:00,0.0,34330.0,4066.75,38396.75
2020-01-15 00:00:00,0.0,33568.0,4097.0,37665.0
2020-01-15 01:00:00,0.0,32812.0,4174.25,36986.25
2020-01-15 02:00:00,0.0,31908.0,4348.25,36256.25
2020-01-15 03:00:00,0.0,31601.75,4594.5,36196.25
2020-01-15 04:00:00,0.0,31435.25,4783.75,36219.0
2020-01-15 05:00:00,0.0,32571.25,4846.0,37417.25
2020-01-15 06:00:00,0.25,32101.0,4867.25,36968.25
2020-01-15 07:00:00,630.25,31805.0,3995.25,35800.25
2020-01-15 08:00:00,4207.5,30754.25,3477.75,34232.0
2020-01-15 09:00:00,8407.5,30168.0,4132.0,34300.0
2020-01-15 10:00:00,11781.5,29352.5,4579.0,33931.5
2020-01-15 11:00:00,13075.75,28232.0,4474.75,32706.75
2020-01-15 12:00:00,12015.5,27741.0,4816.25,32557.25
2020-01-15 13:00:00,8573.5,28083.25,4810.75,32894.0
2020-01-15 14:00:00,3886.25,28428.5,4657.25,33085.75
2020-01-15 15:00:00,465.25,29888.75,4410.5,34299.25
2020-01-15 16:00:00,1.0,31438.25,4127.75,35566.0
2020-01-15 17:00:00,0.0,31478.0,4868.5,36346.5
2020-01-15 18:00:00,0.0,30761.25,5734.25,36495.5
2020-01-15 19:00:00,0.0,30218.0,6063.5,36281.5
2020-01-15 20:00:00,0.0,29063.75,6141.5,35205.25
2020-01-15 21:00:00,0.0,26924.0,5967.5,32891.5
2020-01-15 22:00:00,0.0,25177.25,5566.0,30743.25
2020-01-15 23:00:00,0.0,22736.5,5036.5,27773.0
2020-01-16 00:00:00,0.0,20437.5,4845.0,25282.5
2020-01-16 01:00:00,0.0,18364.75,5023.75,23388.5
2020-01-16 02:00:00,0.0,16308.75,5370.75,21679.5
2020-01-16 03:00:00,0.0,14584.0,5592.5,20176.5
2020-01-16 04:00:00,0.0,13562.0,5454.5,19016.5
2020-01-16 05:00:00,0.0,12841.25,5553.25,18394.5
2020-01-16 06:00:00,0.5,12158.5,5480.5,17639.0
2020-01-16 07:00:00,290.25,11550.5,5387.0,16937.5
2020-01-16 08:00:00,3296.75,9873.0,5238.0,15111.0
2020-01-16 09:00:00,7426.0,7878.75,5270.5,13149.25
2020-01-16 10:00:00,11355.5,5720.5,5082.25,10802.75
2020-01-16 11:00:00,13702.0,4447.5,4977.5,9425.0
2020-01-16 12:00:00,13295.5,4077.0,4718.5,8795.5
2020-01-16 13:00:00,9814.5,4148.5,4650.25,8798.75
2020-01-16 14:00:00,4606.75,5055.5,4520.5,9576.0
2020-01-16 15:00:00,615.5,8383.5,4726.75,13110.25
2020-01-16 16:00:00,1.0,13334.5,5082.5,18417.0
2020-01-16 17:00:00,0.5,18167.75,5017.5,23185.25
2020-01-16 18:00:00,0.0,21158.25,4838.5,25996.75
2020-01-16 19:00:00,0.0,22697.75,4747.75,27445.5
2020-01-16 20:00:00,0.0,23225.0,4596.75,27821.75
2020-01-16 21:00:00,0.0,22560.0,4501.0,27061.0
2020-01-16 22:00:00,0.0,22293.75,5303.25,27597.0
2020-01-16 23:00:00,0.0,22287.25,5794.75,28082.0
2020-01-17 00:00:00,0.0,22072.75,5696.0,27768.75
2020-01-17 01:00:00,0.0,21634.0,5603.75,27237.75
2020-01-17 02:00:00,0.0,20996.0,5847.75,26843.75
2020-01-17 03:00:00,0.0,20186.0,5816.25,26002.25
2020-01-17 04:00:00,0.0,19740.75,5794.25,25535.0
2020-01-17 05:00:00,0.0,20423.0,5682.25,26105.25
2020-01-17 06:00:00,0.25,20354.0,5656.5,26010.5
2020-01-17 07:00:00,654.75,20518.0,5363.25,25881.25
2020-01-17 08:00:00,4556.75,18760.5,5615.5,24376.0
2020-01-17 09:00:00,8711.0,16799.75,5526.5,22326.25
2020-01-17 10:00:00,11214.75,14470.25,5250.0,19720.25
2020-01-17 11:00:00,11619.75,13114.0,4662.0,17776.0
2020-01-17 12:00:00,9663.5,12883.25,4387.0,17270.25
2020-01-17 13:00:00,6154.75,12859.5,4329.0,17188.5
2020-01-17 14:00:00,2437.25,13362.25,4231.75,17594.0
2020-01-17 15:00:00,194.75,14703.75,4409.5,19113.25
2020-01-17 16:00:00,0.25,16017.25,4775.0,20792.25
2020-01-17 17:00:00,0.0,17264.75,5207.0,22471.75
2020-01-17 18:00:00,0.0,19124.0,5223.0,24347.0
2020-01-17 19:00:00,0.0,21007.0,5115.25,26122.25
2020-01-17 20:00:00,0.0,22975.5,5021.25,27996.75
2020-01-17 21:00:00,0.0,23421.0,4722.75,28143.75
2020-01-17 22:00:00,0.0,23674.5,4946.0,28620.5
2020-01-17 23:00:00,0.0,23817.5,4933.75,28751.25
2020-01-18 00:00:00,0.0,23509.5,4960.75,28470.25
2020-01-18 01:00:00,0.0,23256.5,5143.25,28399.75
2020-01-18 02:00:00,0.0,22906.75,5009.0,27915.75
2020-01-18 03:00:00,0.0,22319.0,4752.75,27071.75
2020-01-18 04:00:00,0.0,21320.5,4780.5,26101.0
2020-01-18 05:00:00,0.0,21044.75,4767.5,25812.25
2020-01-18 06:00:00,0.25,20722.25,4390.25,25112.5
2020-01-18 07:00:00,250.25,20335.75,3992.5,24328.25
2020-01-18 08:00:00,2090.5,19251.5,4237.25,23488.75
2020-01-18 09:00:00,4278.5,18620.0,3435.0,22055.0
2020-01-18 10:00:00,5962.75,18307.75,4197.5,22505.25
2020-01-18 11:00:00,6075.0,17492.25,4940.75,22433.0
2020-01-18 12:00:00,5205.0,16593.0,5014.25,21607.25
2020-01-18 13:00:00,3730.75,14518.25,4887.25,19405.5
2020-01-18 14:00:00,1885.5,12573.25,4764.0,17337.25
2020-01-18 15:00:00,322.0,11249.25,5216.75,16466.0
2020-01-18 16:00:00,0.5,11038.75,5587.75,16626.5
2020-01-18 17:00:00,0.0,11480.5,5909.5,17390.0
2020-01-18 18:00:00,0.0,11398.75,5790.0,17188.75
2020-01-18 19:00:00,0.0,10866.5,5727.25,16593.75
2020-01-18 20:00:00,0.0,10494.5,5674.0,16168.5
2020-01-18 21:00:00,0.0,10069.0,5462.0,15531.0
2020-01-18 22:00:00,0.0,9895.0,5326.25,15221.25
2020-01-18 23:00:00,0.0,9288.25,5267.0,14555.25
