date,actual_mwh,prediction_mwh,error_mwh,absolute_error_mwh
2025-06-03,61656.383023,59572.734,2083.6494414570325,5668.227884550782
2025-06-04,67886.662,67597.38,289.28089648437526,2980.5675159374982
2025-06-05,58867.822399000004,58956.86,-89.03575529687419,4975.794582562499
2025-06-06,54428.465501,53811.33,617.1355449453127,6199.583540632812
2025-06-07,32833.898829,34009.883,-1175.984441263671,2604.8372370996094
2025-06-08,39604.333854000004,37200.117,2404.2146141928724,4636.0479673071295
2025-06-09,63990.181008,66006.11,-2015.9295877031245,4640.767021609376
2025-06-10,37042.628862,37919.984,-877.3554519648429,3795.0251161523424
2025-06-11,69508.93365199999,69247.266,261.6697359843737,6383.331214390626
2025-06-12,35850.641321,35152.445,698.1961610878911,3937.9480311816405
2025-06-13,72489.841265,70941.73,1548.1117728124996,5921.75705184375
2025-06-14,57377.740377,57987.06,-609.3167519062492,6673.864245078125
2025-06-15,22825.590273,23992.793,-1167.2030619609372,2888.674118
2025-06-16,72249.793077,69772.28,2477.5098738750003,6285.229551921873
2025-06-17,61036.411699,60199.703,836.7068650156243,6099.209588265625
2025-06-18,67140.256418,66383.19,757.0728242500002,4277.478053859374
2025-06-19,79753.664043,79794.914,-41.253437468748416,7995.318902374999
2025-06-20,47992.996545,46588.605,1404.3927852343752,4218.118029812502
2025-06-21,43962.912671,44261.652,-298.74138173437507,4333.200563398437
2025-06-22,29786.063913,31051.535,-1265.4714110966788,6516.553186000976
2025-06-23,64574.749093,62101.902,2472.8477258125004,6894.765581031251
2025-06-24,75721.203944,77737.37,-2016.161656585937,7172.905482414063
2025-06-25,65414.408388,64985.125,429.28308282421995,4742.674426597654
2025-06-26,22012.757777,24894.998,-2882.240071510742,4456.390791696288
2025-06-27,78839.948576,75855.195,2984.756681468749,4778.05246321875
2025-06-28,63910.989473,63898.516,12.474702492186907,5291.923644070313
2025-06-29,76901.320518,74191.336,2709.9816508125,6550.860990343752
2025-06-30,48010.468371,43209.996,4800.471933927246,6553.503528135255
2025-07-01,45990.915594,40805.37,5185.545133489747,7359.944461470217
2025-07-02,29258.288121999998,31374.01,-2115.7208654267583,4245.5682495849605
2025-07-03,84202.949256,81294.75,2908.2034063906267,6272.923045718749
2025-07-04,55558.712013,56382.92,-824.2081530156263,6215.391340203126
2025-07-05,60899.587658,61474.35,-574.7628058671871,5615.8384534453135
2025-07-06,41830.057881,41118.883,711.173435809571,2971.5221602080073
2025-07-07,35876.797355,34517.934,1358.8640359082037,2463.229632908203
2025-07-08,42678.078898,42852.062,-173.98232026171888,2203.0341799648445
2025-07-09,32112.778512,32087.064,25.714180945312364,2598.4037569609377
2025-07-10,26591.025316,27067.262,-476.23618912695275,1564.963559009766
2025-07-11,38831.464400000004,33555.008,5276.458327001954,6440.87284859961
2025-07-12,56443.839836,57044.566,-600.7257157578124,6387.974678132812
2025-07-13,39905.029707,40806.426,-901.3955859687504,4875.574714421875
2025-07-14,27703.46449,27618.504,84.96153742431628,1831.4190342827153
2025-07-15,21285.728145,23329.035,-2043.3062254223632,2820.5056683696293
