datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Gas.1,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2020-02-05 15:00:00+01:00,37.13,69373.68,4886.032499999999,13350.95,12808.5425,0.0,7838.12,451.2475,0.0,29.37,700.475,677.125,1876.0675,122.885,8041.675,465.1475,174.4875,8447.4025,716.795,2817.455,6224.4575
2020-02-05 16:00:00+01:00,40.25,68953.51000000001,4964.2825,13801.5375,13091.3925,0.0,8418.955,451.24,0.0,29.585,1179.755,548.965,1872.4175,176.1775,8044.2425,464.9275,175.39,2709.595,721.59,3238.3675,6724.705
2020-02-05 17:00:00+01:00,45.45,72642.57250000001,5015.4775,13751.14,13559.855,0.0,8843.6675,451.2625,0.0,29.665,1495.1100000000001,1408.7875,1864.9825,134.5775,8040.9625,485.4625,184.9125,74.1125,722.7425000000001,3710.585,8331.6525
2020-02-05 18:00:00+01:00,45.83,75096.7675,5037.52,13720.9875,13908.7825,0.0,9095.02,451.245,0.0,30.16,2092.215,2292.7475,1856.47,146.6775,8050.0,490.5575,190.01,0.14250000000000002,743.4475,3660.3525,10627.53
2020-02-05 19:00:00+01:00,45.66,73628.7525,5020.1125,13707.965,13332.2775,0.0,8906.0025,451.245,0.0,30.6575,1368.36,2016.1675,1857.0475000000001,131.45,8051.172500000001,492.1575,191.285,0.1075,781.96,3752.6125,12193.06
2020-02-05 20:00:00+01:00,41.74,69970.655,4952.295,13762.2875,12262.0,0.0,8205.895,451.235,0.0,30.905,1104.54,407.075,1854.05,58.457499999999996,8055.865,493.755,191.4275,0.1075,779.7975,4169.245000000001,13347.2075
2020-02-05 21:00:00+01:00,35.92,66391.8425,4887.0599999999995,13824.855,11168.795,0.0,6616.6925,450.115,0.0,31.18,1143.2325,391.075,1850.5825,49.3925,8055.9125,495.9125,192.0525,0.1275,799.3050000000001,4551.5525,14117.5825
2020-02-05 22:00:00+01:00,31.99,63672.98,4842.9975,13758.88,10270.33,0.0,6085.73,448.71500000000003,0.0,31.59,1390.68,673.3925,1842.4375,80.3525,8053.9175,481.7525,184.175,0.1175,804.585,4645.2375,13992.365
2020-02-05 23:00:00+01:00,29.7,59685.54,4795.6,13255.282500000001,9186.3325,0.0,5791.2175,448.60749999999996,0.34,32.03,1804.815,1461.5349999999999,1837.1924999999999,47.605,8054.4075,481.7575,181.26,0.1225,808.2275,4377.0575,14364.575
2020-02-06 00:00:00+01:00,26.51,56784.7225,4776.0675,11742.385,8866.57,0.0,5552.8275,448.59,0.5125,32.3025,931.6025,2254.7525,1834.705,86.8625,8052.495,480.7275,179.91,0.11499999999999999,808.8875,3891.2574999999997,14912.025
2020-02-06 01:00:00+01:00,25.35,54690.015,4769.495,10656.205,8692.119999999999,0.0,5585.0525,448.59,0.41000000000000003,32.32,1739.85,2612.295,1828.9675,132.0675,8051.3175,464.8275,173.6675,0.11,806.015,3757.105,14837.235
2020-02-06 02:00:00+01:00,24.47,53579.0625,4784.5575,10349.3825,8578.11,0.0,5546.8475,448.59,0.4975,32.292500000000004,2085.8900000000003,2702.325,1832.305,116.245,8053.9,464.68,172.915,0.1075,801.0375,3569.41,14959.965
2020-02-06 03:00:00+01:00,24.44,53964.5075,4785.2125,10329.787499999999,8448.815,0.0,5614.6925,449.145,0.15,32.1925,2487.8275000000003,3241.885,1831.335,124.61250000000001,8057.4375,466.4625,174.2175,0.1225,799.5325,3635.4575,14925.5275
2020-02-06 04:00:00+01:00,25.25,55269.45,4807.2825,10692.975,8624.11,0.0,5859.7425,448.6725,0.0,31.927500000000002,2409.9300000000003,3395.085,1832.4125,133.3125,8052.6325,477.405,179.115,0.16,798.0799999999999,3663.85,15080.14
2020-02-06 05:00:00+01:00,27.97,59152.645000000004,4861.75,12012.255000000001,9492.7725,0.0,6271.2699999999995,448.7225,0.0,31.57,1178.5625,2905.2,1830.06,123.0375,8023.0675,494.0575,187.20749999999998,0.205,796.745,3688.8775,15175.79
2020-02-06 06:00:00+01:00,32.96,65845.3875,4942.7925000000005,13087.7075,11742.5675,0.0,8737.275000000001,448.7175,0.0,31.4325,768.6475,871.1225,1827.3925,182.745,8049.5575,496.40999999999997,190.435,0.2,788.4,3016.4325,15071.18
2020-02-06 07:00:00+01:00,43.15,71655.74,5053.5525,13991.365,13514.682499999999,0.0,10891.425,449.065,0.0,29.16,1260.6925,1833.96,1825.8075,192.835,8046.57,494.27,191.19,34.925,778.1875,2813.4925,13300.3125
2020-02-06 08:00:00+01:00,44.88,73519.3875,5098.72,14221.189999999999,13885.955,0.0,11534.8975,454.65749999999997,0.0,25.6025,1878.4575,2625.225,1829.905,340.225,8050.5225,494.38,192.82999999999998,1646.0774999999999,789.875,2461.5725,10845.9125
2020-02-06 09:00:00+01:00,42.9,73285.955,5070.34,14342.7025,13790.325,0.0,11468.205,458.74,0.0,25.58,1570.04,1421.27,1831.0225,222.0375,8068.66,493.9875,192.9125,5295.325,780.8475,1983.8425,9306.735
2020-02-06 10:00:00+01:00,42.19,73997.64,4995.125,14449.2375,13298.779999999999,0.0,11185.5375,458.76,0.0,29.18,985.0675000000001,1006.71,1836.3525,135.91,8058.9275,495.155,193.07,8254.317500000001,784.7775,1591.6375,8524.01
2020-02-06 11:00:00+01:00,40.81,74428.8725,4971.7525000000005,14250.039999999999,13240.895,0.0,11047.4,458.765,0.0,29.994999999999997,1460.0875,345.1875,1840.905,257.485,8060.6525,487.545,188.4,10489.2825,781.475,1413.205,7940.8475
2020-02-06 12:00:00+01:00,39.25,73831.5675,4903.1275000000005,14263.1825,12721.715,0.0,10689.7125,458.755,0.0,30.05,541.1075,187.9675,1841.835,57.24,8051.7675,475.185,182.89,11275.33,772.825,1354.2125,7918.6125
2020-02-06 13:00:00+01:00,38.01,73061.06,4890.6224999999995,14258.4825,12645.32,0.0,10504.5475,454.1475,0.0,29.775,391.64,147.4875,1845.6,60.965,8048.195,462.07,175.35750000000002,10743.005000000001,773.8975,1293.4775,8207.23
2020-02-06 14:00:00+01:00,37.94,72205.6225,4872.71,14052.842499999999,12490.7625,0.0,10108.0325,453.5575,0.0,29.4925,298.0075,1153.5525,1843.52,140.1825,8044.35,461.6025,176.32999999999998,8637.3125,776.1575,1382.7275,8644.0825
2020-02-06 15:00:00+01:00,38.06,71242.69750000001,4897.1825,14270.842499999999,12768.6125,0.0,10090.0875,451.245,0.0,29.37,373.59000000000003,724.71,1834.7825,204.12,8045.0475,461.3525,178.1075,5349.19,772.255,1377.4125,9049.125
2020-02-06 16:00:00+01:00,39.09,70163.9725,4969.13,14517.092499999999,13438.8575,0.0,11105.635,460.6675,0.0,29.375,1066.8525,338.795,1830.23,185.8075,8045.0375,460.025,177.555,1868.145,787.69,1379.4425,9024.095000000001
2020-02-06 17:00:00+01:00,45.95,72860.85250000001,5006.5075,14766.6275,13770.1125,0.0,11466.2875,601.635,0.0,29.8575,1475.4125,1118.47,1822.1950000000002,238.555,8028.8175,449.8725,174.01999999999998,71.6375,788.8875,1467.9775,8738.7725
2020-02-06 18:00:00+01:00,46.83,74718.55,5041.6725,14890.0625,14026.6,0.0,11832.5825,529.245,0.0,30.497500000000002,2002.55,1886.25,1813.71,227.63,8047.0925,450.485,174.885,0.1375,792.4449999999999,1551.6525000000001,8610.02
2020-02-06 19:00:00+01:00,47.21,73239.28,5057.885,14950.5425,13763.645,0.0,11708.28,451.255,0.0,30.7675,2298.8875,1905.53,1814.1175,213.83249999999998,8046.88,451.395,175.48499999999999,0.1075,795.5475,1360.3025,8097.0425
2020-02-06 20:00:00+01:00,43.63,69185.045,5005.165,14907.925,13093.015,0.0,11537.407500000001,451.25,0.0,30.9975,1665.2425,612.8275,1812.6275,161.15,8051.337500000001,452.2925,175.1675,0.1075,799.4725,1228.255,7326.105
2020-02-06 21:00:00+01:00,37.98,65285.447499999995,4953.175,14717.27,12360.075,0.0,10876.779999999999,451.2575,0.0,31.1175,736.6274999999999,481.4375,1818.8075,128.0325,8060.79,449.04,172.6025,0.1275,794.3,1021.1925,6652.6925
2020-02-06 22:00:00+01:00,37.66,62101.979999999996,4900.175,14711.842499999999,11923.5775,0.0,9538.6375,451.25,0.0,31.3425,636.8325,434.925,1814.89,95.525,8063.5,455.6825,175.575,0.13,793.2275,808.395,5740.365
2020-02-06 23:00:00+01:00,33.58,57720.520000000004,4858.2375,14760.9225,11735.3525,0.0,8297.375,451.245,0.0,31.6125,1463.665,262.775,1815.4425,136.215,8058.8625,480.6175,186.3475,0.12,797.775,540.4125,5154.4125
2020-02-07 00:00:00+01:00,33.32,54432.6575,4813.92,14256.9175,11416.18,0.0,7416.7625,451.2525,0.0,32.0775,1667.965,791.1275,1813.605,71.91,8063.327499999999,487.6275,192.535,0.1075,809.9825000000001,344.3025,4808.85
2020-02-07 01:00:00+01:00,32.18,52540.105,4796.305,13710.685,11565.34,0.0,7122.094999999999,451.2375,0.0,32.2375,1946.5775,1639.5925,1804.2225,67.1275,8063.8625,487.7175,192.2475,0.10500000000000001,806.7875,238.8975,4654.3025
2020-02-07 02:00:00+01:00,32.03,51520.6225,4778.405,12979.977499999999,11439.752499999999,0.0,6718.02,451.245,0.0,32.3825,1871.3525,2961.1025,1796.465,39.332499999999996,8064.955,485.915,190.81,0.11,791.035,148.1275,4313.9675
2020-02-07 03:00:00+01:00,31.44,51697.0575,4784.637500000001,12773.39,11457.41,0.0,6639.0125,451.2625,0.0,32.1725,2412.785,2868.8525,1800.3125,74.145,8070.125,469.79,182.1575,0.1325,795.9325,52.2375,3741.4
2020-02-07 04:00:00+01:00,32.17,52806.3875,4786.8025,13480.16,11620.775000000001,0.0,7308.9075,451.21500000000003,0.0,32.129999999999995,2119.68,2141.77,1796.5575,68.34,8072.8175,469.22749999999996,180.695,0.17,795.4925000000001,35.775,3235.855
2020-02-07 05:00:00+01:00,33.71,56170.64,4820.635,14079.33,11992.2225,0.0,8736.1825,448.7325,0.0,31.927500000000002,918.235,1589.82,1793.1975,96.78999999999999,8071.4875,467.62,180.565,0.1975,795.49,61.505,3165.4825
2020-02-07 06:00:00+01:00,40.68,63543.072499999995,4897.16,14143.195,13131.8275,0.0,10403.74,448.7375,0.0,31.8825,828.8100000000001,433.03499999999997,1776.2175,157.96,8068.3525,461.47749999999996,178.8425,0.21,783.42,189.82,3110.7349999999997
2020-02-07 07:00:00+01:00,47.87,69469.33499999999,5013.745,14282.48,13848.345,0.0,11612.13,454.785,0.0,31.87,2784.45,2986.2775,1780.55,241.815,8064.29,460.415,177.12,26.19,777.8725,381.21,3193.18
2020-02-07 08:00:00+01:00,56.96,71402.51,5043.37,14316.1375,14020.3575,0.0,11614.07,512.1425,0.0,31.7125,3354.385,2329.195,1783.5,163.10750000000002,8067.905,465.81,178.48000000000002,1493.77,787.9325,635.2675,3545.8025
2020-02-07 09:00:00+01:00,47.0,71366.3675,4970.1425,14026.28,13301.8825,0.0,10662.7375,469.3875,0.0,31.0575,1774.5575,2268.065,1784.47,67.33,8045.56,481.225,185.1375,5289.112499999999,792.3175,1028.6325,4066.1375
2020-02-07 10:00:00+01:00,41.81,71772.8275,4947.67,13844.07,12900.5,0.0,10482.315,448.73,0.0,30.395,1323.035,2151.575,1795.58,69.66,8062.8975,480.995,193.1875,9530.5225,784.735,1451.205,4410.077499999999
2020-02-07 11:00:00+01:00,38.52,72539.805,4933.702499999999,13224.83,12618.564999999999,0.0,10027.735,448.725,0.0,30.09,739.2425,2203.6225,1804.95,65.225,8046.585,482.6375,193.655,12763.3975,789.7125000000001,1759.7525,4625.5375
2020-02-07 12:00:00+01:00,37.78,71643.7575,4900.7525,13748.75,12133.075,0.0,9009.0225,445.4375,0.0,29.815,832.2950000000001,726.0500000000001,1802.8775,59.042500000000004,7955.7125,484.3825,196.6225,14118.27,802.145,1909.1625,4026.315
2020-02-07 13:00:00+01:00,34.68,69904.19750000001,4872.8525,13459.869999999999,12078.785,0.0,8441.4675,446.235,0.0,26.54,753.3199999999999,200.46249999999998,1792.2849999999999,38.57,7952.1224999999995,483.7625,197.32999999999998,13606.975,792.1825,2121.62,3663.865
2020-02-07 14:00:00+01:00,33.09,68097.30249999999,4873.8150000000005,13390.985,11996.935,0.0,7736.42,446.2375,0.0,26.0775,180.7475,619.5575,1796.48,27.4875,7946.4825,483.175,195.8175,11270.220000000001,754.3375,2576.4825,4089.6
2020-02-07 15:00:00+01:00,38.29,67151.655,4900.855,13207.275,11813.8675,0.0,7632.71,441.79999999999995,0.0,27.105,59.4625,939.2674999999999,1796.75,41.59,7935.0425,479.8675,196.2625,7156.4125,795.9725,2873.88,5276.4125
2020-02-07 16:00:00+01:00,39.08,67421.22,4962.8925,13473.605,12177.9775,0.0,7654.975,441.2225,0.0,28.77,474.24249999999995,429.46750000000003,1795.1575,114.875,7929.115,467.04,191.45999999999998,2473.2675,800.2075,3659.4125,6607.365
2020-02-07 17:00:00+01:00,40.96,70620.7375,4997.98,13807.02,12290.2525,0.0,8333.93,441.22,0.0,29.442500000000003,1337.2825,2056.985,1787.0525,115.575,7964.6875,449.515,186.7225,103.3875,801.0925,4134.1975,9238.782500000001
2020-02-07 18:00:00+01:00,39.93,72248.88500000001,5004.37,14018.4925,12412.365,0.0,8229.59,441.23,0.0,29.995,1152.4925,2975.795,1774.7475,106.22749999999999,8016.1425,440.85749999999996,187.1175,0.1625,801.2425000000001,4519.38,12300.1675
2020-02-07 19:00:00+01:00,35.47,70169.0225,4995.5475,13640.0475,12322.54,0.0,7648.407499999999,440.7525,0.0,30.46,1113.7525,2129.78,1770.58,84.765,8023.745,432.28,180.15,0.1275,806.1925,4773.8025,14277.6575
2020-02-07 20:00:00+01:00,32.23,65923.7375,4933.64,12510.7025,10895.0875,0.0,6073.6975,437.9175,0.0,30.747500000000002,432.505,372.1475,1770.0575,51.7175,8036.2025,437.3475,180.05,0.1275,806.565,4920.6175,15569.6425
2020-02-07 21:00:00+01:00,27.93,62242.4275,4907.01,11305.175,9365.8875,0.0,4202.5425,436.21500000000003,0.0,30.96,110.36749999999999,1739.665,1774.1475,91.68,8023.1425,429.49,175.515,0.14500000000000002,822.56,5264.625,16365.869999999999
2020-02-07 22:00:00+01:00,27.35,59473.31,4849.455,10444.2325,9075.942500000001,0.0,3231.32,436.635,0.0,31.3625,217.7075,875.72,1770.4125,94.03,7987.6900000000005,418.5425,169.9225,0.14,822.655,5391.68,16162.9075
2020-02-07 23:00:00+01:00,26.0,55777.2025,4796.3525,9782.985,8804.235,0.0,2989.115,436.22,0.0,31.72,1072.2450000000001,833.155,1761.105,154.0325,8035.7675,422.025,171.5675,0.15,827.99,5418.12,16256.755
2020-02-08 00:00:00+01:00,25.21,52830.5125,4786.74,9377.5975,7761.7375,0.0,2843.885,436.21750000000003,0.0,32.085,600.84,1380.1399999999999,1754.44,200.3575,7922.1925,439.05,178.5425,0.1375,502.4625,5643.1725,16102.7425
2020-02-08 01:00:00+01:00,24.28,51539.2525,4770.1325,7752.1275000000005,7157.89,0.0,2777.1625,436.22,0.0,32.435,1126.785,1445.5825,1744.7275,211.715,7758.6575,429.8325,178.925,0.1325,506.77,5553.1675,15955.5775
2020-02-08 02:00:00+01:00,23.98,50357.4075,4766.46,7006.33,7209.755,0.0,2730.43,436.21000000000004,0.0,32.425,1414.415,1601.325,1741.01,191.7925,7720.2075,428.6975,180.065,0.135,506.90749999999997,5292.585,16073.475
2020-02-08 03:00:00+01:00,22.9,50355.25,4763.95,6468.7375,7341.23,0.0,2711.2200000000003,436.22,0.0,32.2375,2254.765,1293.62,1742.515,178.7725,7683.625,449.89,188.4875,0.14750000000000002,496.365,5337.4,15620.04
2020-02-08 04:00:00+01:00,21.75,50586.6275,4768.5875,6218.2275,7397.2925,0.0,2716.1,436.2225,0.0,32.195,2153.4325,2334.49,1739.0900000000001,155.57999999999998,7687.110000000001,469.63,194.24,0.155,496.435,5294.3425,15559.325
2020-02-08 05:00:00+01:00,20.12,50563.76,4786.475,6279.8975,7565.2075,0.0,2545.7025,436.5875,0.0,31.939999999999998,841.3875,1739.115,1735.6625,99.91,7822.475,481.5475,199.48000000000002,0.1825,489.8825,5033.3325,15471.3125
2020-02-08 06:00:00+01:00,22.34,50551.615,4823.442499999999,6633.325,7836.22,0.0,2531.34,436.22,0.0,31.85,214.56,1179.69,1734.7125,97.57,7940.6225,482.1975,201.17000000000002,0.2175,490.72249999999997,4894.7875,16097.29
2020-02-08 07:00:00+01:00,25.54,53351.8975,4900.3975,7711.4625,7936.89,0.0,2652.28,436.22,0.0,31.9025,106.83500000000001,692.1875,1732.755,71.3875,7970.1775,480.8,201.14249999999998,61.96,492.49,4762.485000000001,16264.97
2020-02-08 08:00:00+01:00,28.05,57007.44,4965.5275,9177.535,8155.7525,0.0,2671.7375,436.2075,0.0,31.5575,478.0925,401.8575,1728.7024999999999,117.58000000000001,7968.0325,478.6625,201.62,2683.42,496.97,4815.139999999999,15675.3525
2020-02-08 09:00:00+01:00,29.07,60352.155,4985.47,9240.515,8257.835,0.0,2393.9525,436.225,0.0,30.7075,789.205,389.6,1735.0275,84.1275,7968.3724999999995,478.2625,201.91,7886.585,497.9625,4817.297500000001,13919.3475
2020-02-08 10:00:00+01:00,26.87,61556.0775,4976.657499999999,8955.6775,8258.0475,0.0,2222.9875,436.22,0.0,29.365000000000002,645.8675000000001,265.5525,1742.6525000000001,79.02000000000001,7990.0175,477.76,201.3025,12553.45,502.43,4587.4525,11464.5025
2020-02-08 11:00:00+01:00,26.74,61675.5475,4961.975,9228.6225,8097.3925,0.0,2126.7625,436.21,0.0,27.875,610.875,126.61,1739.4925,75.7825,8019.635,474.26,202.6725,15301.145,502.3875,4313.7725,10038.154999999999
2020-02-08 12:00:00+01:00,25.0,60671.307499999995,4884.2425,9318.5075,7912.705,0.0,2030.4724999999999,436.20500000000004,0.0,27.19,209.21249999999998,555.235,1747.8,72.5475,8001.985,455.5075,193.3425,16134.5125,506.935,3993.9575,9220.79
2020-02-08 13:00:00+01:00,25.61,58538.0675,4863.735,9377.01,7769.7775,0.0,2065.0924999999997,436.23,0.0,26.7425,151.0225,667.6275,1744.5749999999998,71.4375,7995.48,438.71500000000003,181.2875,14528.085,506.7925,3943.7425,8607.945
2020-02-08 14:00:00+01:00,26.8,57328.2525,4873.675,9972.8225,7719.66,0.0,2078.4375,436.21500000000003,0.0,26.685000000000002,443.4425,294.0525,1741.1425,83.2375,8042.2275,432.15250000000003,177.0425,10924.4225,506.9425,4000.65,8395.2225
2020-02-08 15:00:00+01:00,29.92,56665.23,4878.53,10741.654999999999,7842.275,0.0,2455.295,436.7025,0.0,26.877499999999998,1092.6675,590.4525,1738.7275,161.665,8039.2175,431.76,178.1725,5999.8925,493.4825,3646.1025,8407.432499999999
2020-02-08 16:00:00+01:00,37.6,56811.805,4933.9675,11003.965,7904.255,0.0,2927.3,436.22249999999997,0.0,27.5625,1773.0875,463.025,1742.54,212.125,8033.5575,431.6925,180.475,1718.0275,495.7325,3014.045,9792.977499999999
2020-02-08 17:00:00+01:00,39.5,60994.6575,4998.74,10961.02,7993.1225,0.0,3050.325,436.22249999999997,0.0,28.735,1668.765,3168.905,1736.1125000000002,152.34,8023.6825,443.5475,180.8525,73.9325,497.1875,2582.8675000000003,12456.575
2020-02-08 18:00:00+01:00,41.3,63614.505000000005,5018.4775,10943.3675,8041.635,0.0,2976.9325,436.2125,0.0,29.9075,1579.175,2802.565,1724.0225,120.0575,8026.555,456.5675,185.43,0.13,497.73,2674.8525,14596.7425
2020-02-08 19:00:00+01:00,38.71,62042.93,5025.365,10587.965,8047.2074999999995,0.0,3028.3675,436.2025,0.0,30.435000000000002,1602.605,2687.17,1726.765,85.67,7956.545,456.29,190.4075,0.1275,497.115,3424.9849999999997,15411.0825
2020-02-08 20:00:00+01:00,31.29,58258.795,4952.04,10073.0375,7975.2675,0.0,2651.6525,436.21500000000003,0.0,30.5575,939.175,500.8925,1726.0725,89.5875,7935.57,457.6675,193.54,0.15,492.57,4661.4425,16057.24
2020-02-08 21:00:00+01:00,26.84,55995.525,4884.5824999999995,9192.1625,7871.135,0.0,2354.29,436.215,0.0,30.755,316.8325,633.815,1719.095,91.1725,7923.915,458.22,193.7475,0.1375,493.01,5650.185,16294.615
2020-02-08 22:00:00+01:00,27.39,54848.7025,4852.0925,8747.3725,7390.87,0.0,1863.4975,436.22,0.0,30.905,809.3,597.2,1716.3325,98.825,7934.6325,439.36,182.775,0.1275,489.8075,5840.42,16121.8575
2020-02-08 23:00:00+01:00,26.4,51893.4225,4779.467500000001,7406.58,5877.83,0.0,1707.21,436.21,0.0,31.2175,619.5725,360.3775,1707.2625,87.69,8015.025,437.59749999999997,179.9175,0.12,492.195,5649.37,16761.552499999998
2020-02-09 00:00:00+01:00,23.06,47773.91,4765.9475,6332.4525,4769.11,0.0,1670.2425,436.21,0.0,31.427500000000002,258.0625,997.4275,1707.24,44.955,7804.8775000000005,368.3625,174.95749999999998,0.11499999999999999,478.505,5389.775,18023.3475
2020-02-09 01:00:00+01:00,14.93,45627.245,4752.1175,4974.0875,4553.4725,0.0,1975.635,436.21000000000004,0.0,31.3625,347.82,1204.2925,1704.2649999999999,58.015,7772.8675,360.125,171.3475,0.12,477.93,5068.175,19266.2275
2020-02-09 02:00:00+01:00,12.8,44560.34,4751.782499999999,4742.5425,4225.74,0.0,2138.5925,436.22,0.0,31.2575,322.11,872.6175000000001,1700.5625,59.59,7790.38,320.14750000000004,153.565,0.1225,489.9975,5014.9225,20130.125
2020-02-09 03:00:00+01:00,9.18,44197.64,4731.612499999999,4651.6925,4084.0125,0.0,2560.0375,436.67,0.0,31.1,293.9475,1261.935,1689.535,35.9625,7559.3175,314.645,151.3875,0.13,479.33,5177.55,21684.0725
2020-02-09 04:00:00+01:00,7.54,45040.33,4727.035,4581.969999999999,4012.11,0.0,2599.7125,436.2225,0.0,30.7575,321.405,1328.91,1687.05,45.1,7122.202499999999,302.3125,149.6125,0.155,461.09749999999997,5280.155,23416.502500000002
2020-02-09 05:00:00+01:00,4.24,45684.7,4753.1075,4444.2375,3739.2125,0.0,2470.825,436.55,0.0,30.155,349.15,1164.415,1683.395,73.4325,6922.6625,302.515,148.6725,0.19,456.2525,5364.995,25830.0175
2020-02-09 06:00:00+01:00,3.85,45887.12,4751.425,4421.3525,3525.4900000000002,0.0,2397.4875,436.2275,0.0,29.947499999999998,355.5625,2200.71,1675.295,61.815,6419.5575,295.955,144.5425,0.23,454.2925,5417.3075,28668.805
2020-02-09 07:00:00+01:00,5.06,48560.3425,4772.7975,4365.2675,3491.7574999999997,0.0,2421.9500000000003,436.21000000000004,0.0,29.9475,362.5575,2752.6475,1668.1225,34.28,5671.84,294.1175,143.0575,68.315,458.755,5305.5075,31613.8
2020-02-09 08:00:00+01:00,1.72,52124.5975,4828.6275000000005,4264.5225,3488.8875,0.0,2435.3925,436.215,0.0,29.715,375.925,2211.2225,1657.0575,70.1275,4910.805,294.055,141.585,2318.1875,452.9325,4862.0325,33853.292499999996
2020-02-09 09:00:00+01:00,-0.07,55314.64,4825.092500000001,4161.375,3453.895,0.0,2462.8424999999997,436.2075,0.0,28.84,859.0925,954.2275000000001,1657.5674999999999,98.4825,4766.1275000000005,294.015,145.61,6949.8225,450.82,2868.5725,32883.0775
2020-02-09 10:00:00+01:00,-4.94,57874.8,4768.195,4144.9025,3473.1575000000003,0.0,2483.5175,436.2125,0.0,27.31,688.3425,1885.5925,1651.835,146.4125,4344.875,294.0775,147.31,11803.9475,448.28999999999996,2391.16,31697.6175
2020-02-09 11:00:00+01:00,-3.81,60498.3925,4745.78,4142.575,3443.6625,0.0,2453.4975,436.2125,0.0,26.0225,1506.9875,2402.79,1585.955,108.6225,4184.5599999999995,294.055,148.535,14614.4225,441.9675,1856.795,31865.2075
2020-02-09 12:00:00+01:00,-8.8,60247.7,4723.2775,4162.14,3449.7825000000003,0.0,2316.855,436.2075,0.0,25.627499999999998,1551.225,3050.0125,1524.2375,127.1,4058.285,294.1675,150.575,15050.56,439.1875,1756.7775,31971.625
2020-02-09 13:00:00+01:00,-16.95,58324.1625,4722.077499999999,4165.297500000001,3436.32,0.0,2307.2650000000003,436.205,0.0,25.5425,2625.7625,2498.59,1458.4,176.07,4300.95,294.1425,147.7125,13472.814999999999,453.535,1426.0225,32472.795
2020-02-09 14:00:00+01:00,-13.64,57317.77,4724.6025,4181.3099999999995,3441.2749999999996,0.0,2408.1,436.205,0.0,25.655,2726.9300000000003,1762.8875,1488.35,193.0275,4426.1375,294.2525,149.8275,9582.0225,451.59000000000003,1179.5225,34075.8
2020-02-09 15:00:00+01:00,-2.96,57043.2225,4734.08,4190.2375,3445.1625,0.0,2422.0025,436.2075,0.0,25.845,2912.1775000000002,811.74,1529.475,204.2775,4665.975,294.0925,146.79250000000002,5038.87,440.1975,1710.415,36024.104999999996
2020-02-09 16:00:00+01:00,-0.1,57525.445,4763.9125,4181.2025,3460.6475,0.0,2463.605,435.99,0.0,26.345,2417.775,333.33000000000004,1523.4575,98.5975,5444.7125,294.1225,148.4425,1307.42,451.26,1993.6799999999998,37857.51
2020-02-09 17:00:00+01:00,0.52,61158.8575,4784.639999999999,4192.4475,3478.88,0.0,2568.385,423.4775,0.0,26.994999999999997,1017.095,974.3199999999999,1528.43,152.5275,5859.27,294.085,146.64,43.9625,450.745,3107.075,39068.635
2020-02-09 18:00:00+01:00,11.97,62995.277500000004,4780.045,4175.1325,3541.1099999999997,0.0,2481.3575,421.175,0.0,27.015,793.4475,2941.785,1533.175,137.9425,6178.4625,294.0925,147.58249999999998,0.17,452.525,4076.6575000000003,38748.65
2020-02-09 19:00:00+01:00,5.22,61455.222499999996,4712.92,4178.1900000000005,3504.8975,0.0,2473.9325,421.6025,0.0,27.372500000000002,407.235,3727.03,1539.2625,91.7,6157.1725,289.325,147.29250000000002,0.14,449.6675,5333.7,37770.825
2020-02-09 20:00:00+01:00,-4.01,58825.065,4715.59,4180.145,3488.1175,0.0,2497.07,421.1725,0.0,27.4075,789.675,3292.8225,1539.185,87.05250000000001,6196.4125,289.205,146.6725,0.1525,448.5125,3716.3575,35200.090000000004
2020-02-09 21:00:00+01:00,-3.04,57487.1475,4697.64,4191.145,3478.955,0.0,2541.9875,421.1925,0.0,27.3425,600.28,1469.0625,1541.7625,98.75999999999999,6182.01,289.2525,147.135,0.155,448.055,3612.045,34651.1925
2020-02-09 22:00:00+01:00,-0.08,56928.6275,4660.7075,4196.3475,3445.4775,0.0,2476.1275,421.6575,0.0,27.175,2003.105,392.0425,1552.2675,69.3175,6237.745,289.355,145.7625,0.13,428.14,3667.635,33622.6075
2020-02-09 23:00:00+01:00,-4.1,54335.942500000005,4619.005,4186.3425,3429.34,0.0,2476.045,421.1875,0.0,27.1325,1936.09,630.7049999999999,1552.1924999999999,81.535,6323.5225,289.4225,145.99,0.14250000000000002,441.83000000000004,4031.3849999999998,32544.595
2020-02-10 00:00:00+01:00,-4.97,51563.5175,4573.34,4163.57,3351.4,0.0,2367.84,421.6375,0.0,26.6525,2079.6225,1256.42,1485.21,94.3875,6453.345,295.87,145.70000000000002,0.1225,425.3275,4016.615,32507.704999999998
2020-02-10 01:00:00+01:00,-15.89,50222.3775,4527.2825,4154.985,3366.615,0.0,2291.9725,421.395,0.0,26.1475,2063.4325,1917.3674999999998,1475.7450000000001,120.78,6444.6775,296.015,145.67000000000002,0.13,431.885,4188.22,32046.925000000003
