datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Gas.1,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir.1,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2020-03-09 18:00:00+01:00,54.57,69720.87,5000.5525,10501.31,12143.36,0.0,7122.9625,436.4875,0.2625,27.02,3311.3675000000003,3328.1575000000003,1670.2625,266.8225,0.0,8029.45,477.01,198.23250000000002,35.947500000000005,801.1325,2682.485,8617.4325
2020-03-09 19:00:00+01:00,58.98,70064.38,4982.4475,10471.657500000001,12219.009999999998,0.0,7142.3125,436.9025,0.2475,27.26,2535.7075,2483.1675,1686.0725,309.235,0.0,8031.6449999999995,477.1725,197.69,0.67,810.485,3706.4125,10260.31
2020-03-09 20:00:00+01:00,40.5,65972.0825,4887.8425,10376.165,11490.395,0.0,6658.780000000001,436.0275,0.24,27.37,2315.2725,203.7825,1679.085,131.195,0.0,8018.91,477.565,199.6525,0.5425,792.4525000000001,3868.0825,12613.0275
2020-03-09 21:00:00+01:00,35.98,62957.625,4811.3375,10192.525,10408.95,0.0,5069.525,436.07,0.2375,27.525,392.545,411.7075,1694.335,108.8125,0.0,7912.2875,479.5275,199.6125,0.4925,805.6375,4519.8025,14919.8475
2020-03-09 22:00:00+01:00,34.97,59953.2475,4788.1325,9851.385,8507.1375,0.0,4027.0550000000003,437.32,0.275,27.9025,346.21500000000003,554.3924999999999,1705.945,128.9775,0.0,7737.21,468.7875,196.745,0.42,807.21,5194.29,16826.4125
2020-03-09 23:00:00+01:00,26.75,56319.6475,4761.175,7574.2,6189.395,0.0,3466.6525,438.57,0.2975,28.15,627.985,1011.8475,1722.745,118.685,0.0,7663.5175,454.9125,191.8825,0.47750000000000004,774.7275,5882.21,19267.0075
2020-03-10 00:00:00+01:00,24.06,53594.2125,4722.3,5391.8175,5417.6375,0.0,3523.9825,438.57,0.27,28.4575,1264.7075,1499.58,1733.0825,94.47999999999999,0.0,7586.4875,440.40250000000003,186.8725,0.4875,732.47,6056.2925,21279.445
2020-03-10 01:00:00+01:00,23.7,52267.2475,4714.16,4553.37,5116.0525,0.0,3705.705,438.57,0.275,28.775,1168.685,2322.2075,1724.8625,33.495000000000005,0.0,7482.8875,424.40000000000003,178.4275,0.4675,735.7225,5898.0599999999995,22779.34
2020-03-10 02:00:00+01:00,21.77,51598.8175,4709.535,4295.26,4867.83,0.0,3697.9075000000003,438.57,0.22,28.795,1619.6175,3231.14,1730.5025,137.93,0.0,7429.8275,422.675,177.5925,0.5375,738.6,5943.2225,24331.075
2020-03-10 03:00:00+01:00,15.91,52521.15,4678.2625,4281.9575,4769.42,0.0,3781.5675,437.1525,0.2525,28.6,2288.685,3314.2349999999997,1726.645,54.2225,0.0,7445.775,422.53999999999996,178.68,0.515,709.8025,5958.5075,26473.1425
2020-03-10 04:00:00+01:00,13.06,54822.13,4683.4175000000005,4311.72,4993.6325,0.0,3875.6525,436.07,0.2475,28.2425,2361.5075,3652.955,1721.8600000000001,32.135,0.0,7231.592500000001,424.0825,179.4125,0.52,713.7175,6045.4175,28416.8325
2020-03-10 05:00:00+01:00,15.8,58427.715,4710.0725,4442.73,5538.535,0.0,4003.065,435.6925,0.255,27.97,1176.72,2744.935,1721.6075,34.0475,0.0,7181.6425,433.53,183.7875,0.6375,718.2025,5840.55,30697.785
2020-03-10 06:00:00+01:00,24.23,66033.68,4795.62,5093.005,6587.52,0.0,4179.9974999999995,436.07,0.38,27.655,262.435,1040.0625,1734.7224999999999,41.53,0.0,7379.577499999999,459.84749999999997,194.5925,53.307500000000005,730.02,5649.262500000001,33159.292499999996
2020-03-10 07:00:00+01:00,29.0,71501.89749999999,4948.5375,5976.34,7175.87,0.0,4568.2075,436.07,0.325,27.465,825.22,3059.9925,1735.115,88.88499999999999,0.0,7447.6849999999995,476.985,201.78,738.8075,731.6225,5690.24,33715.354999999996
2020-03-10 08:00:00+01:00,30.19,74352.965,4991.445,6737.145,7395.5225,0.0,4423.6325,472.445,0.25,27.225,1370.4650000000001,3496.015,1732.8400000000001,100.495,0.0,7473.2425,476.73,201.3775,1776.32,733.35,5782.91,33551.6225
2020-03-10 09:00:00+01:00,31.08,75262.3125,4966.950000000001,6736.9974999999995,7506.675,0.0,4573.8775,544.0775,0.23249999999999998,26.85,1231.445,2321.0725,1710.6999999999998,94.5675,0.0,7420.93,476.15,200.3175,3000.4925,742.895,5843.4025,33466.792499999996
2020-03-10 10:00:00+01:00,30.1,76697.095,4890.9575,6869.07,7303.7225,0.0,4427.9025,602.3125,0.2525,26.75,1239.38,698.1925,1698.505,105.7175,0.0,7307.41,476.0425,199.03,4202.725,732.9975,6066.4625,33376.4725
2020-03-10 11:00:00+01:00,31.77,77186.5025,4838.415,6918.362499999999,7412.7575,0.0,4727.66,593.3075,0.2625,27.11,1585.24,721.7825,1684.315,123.4725,0.0,7304.422500000001,475.8125,199.3075,4677.455,728.215,6143.6775,33419.08
2020-03-10 12:00:00+01:00,30.55,76265.2025,4787.6775,6498.08,7469.3275,0.0,4752.6925,500.09749999999997,0.2575,27.2925,1662.3899999999999,665.6775,1675.7125,127.46,0.0,7296.465,475.635,200.8075,4763.975,728.7525,6295.2375,32697.545
2020-03-10 13:00:00+01:00,30.0,75609.3625,4784.74,6448.235000000001,7267.3875,0.0,5109.32,437.36,0.245,27.072499999999998,937.105,506.805,1672.8925,153.645,0.0,7332.1925,475.4475,203.2825,4364.385,724.6475,6344.3949999999995,31946.8975
2020-03-10 14:00:00+01:00,29.69,74161.605,4732.6175,6177.8225,7275.545,0.0,5156.1725,440.835,0.265,26.6975,957.7049999999999,260.63,1660.375,181.65,0.0,7359.5225,479.07,205.6575,3427.575,714.915,6375.3575,31599.585
2020-03-10 15:00:00+01:00,24.84,73556.6175,4734.4974999999995,5943.3,7213.64,0.0,5049.06,443.12,0.2325,26.384999999999998,721.095,292.54,1655.1825,159.3725,0.0,7410.675,484.5475,207.0375,2327.715,740.2125,5970.165,32173.255
2020-03-10 16:00:00+01:00,22.64,72663.395,4823.4275,5729.85,7149.8625,0.0,4317.285,443.12,0.255,26.195,395.84749999999997,446.65500000000003,1675.2649999999999,89.9725,0.0,7390.7125,483.6475,206.01999999999998,1179.1225,734.535,5776.3875,33492.9125
2020-03-10 17:00:00+01:00,24.27,73875.3,4884.5425,6202.2425,7142.4525,0.0,3884.9575,441.5875,0.2325,26.1375,489.2825,141.0675,1690.025,95.4475,0.0,7363.297500000001,484.155,202.105,286.1125,737.8125,5629.0675,35388.69
2020-03-10 18:00:00+01:00,28.17,75387.175,4924.715,7080.5375,7286.7,0.0,4281.764999999999,438.61,0.23,26.1025,1273.0525,272.885,1691.7775000000001,78.485,0.0,7348.515,484.64250000000004,202.835,8.955,742.5675,5531.0575,37373.902500000004
2020-03-10 19:00:00+01:00,27.37,74711.89,4892.1775,7035.955,7328.54,0.0,4115.0650000000005,437.695,0.2625,26.21,1098.4325,401.3425,1696.7625,116.95,0.0,7385.8375,484.71500000000003,206.35750000000002,0.6375,749.78,5157.6775,38775.6425
2020-03-10 20:00:00+01:00,24.04,70323.3125,4748.860000000001,5124.225,6845.655,0.0,3482.445,436.07,0.26,26.0075,625.5425,448.72,1707.0774999999999,139.46,0.0,7334.1325,441.98,206.6575,0.5525,738.0575,5070.775,39152.462499999994
2020-03-10 21:00:00+01:00,11.79,66103.9175,4696.7425,4266.1075,4888.8275,0.0,3139.72,436.07,0.28,25.7425,2135.3525,352.0675,1727.6375,155.28,0.0,7265.1375,381.245,179.2025,0.545,712.9925000000001,5026.13,39364.7775
2020-03-10 22:00:00+01:00,9.03,62883.285,4606.4725,4237.165,4621.65,0.0,2972.3625,436.07,0.24,25.634999999999998,2011.595,1448.33,1747.54,102.1125,0.0,7314.245,330.96000000000004,155.815,0.5275000000000001,713.3725,5790.7925,37724.7825
2020-03-10 23:00:00+01:00,4.93,59044.1575,4603.8575,4229.8925,4453.2375,0.0,2810.2625,435.735,0.2425,25.7075,2743.14,1561.595,1764.3175,140.18,0.0,6957.0525,325.4375,152.2225,0.4825,714.235,5988.91,37855.345
2020-03-11 00:00:00+01:00,-0.05,55748.5175,4590.5075,4317.3225,4247.9275,0.0,2596.015,433.56,0.2425,25.607499999999998,2521.6775,3256.195,1744.015,83.305,0.0,6502.4575,316.395,149.3075,0.46499999999999997,691.73,6000.595,37361.5725
2020-03-11 01:00:00+01:00,0.07,53700.682499999995,4616.3475,4282.7425,4179.0625,0.0,2609.9425,433.56,0.22,25.502499999999998,2617.165,3313.5475,1732.6125,155.32,0.0,6529.3975,316.4325,148.8225,0.4925,693.23,6007.5675,36398.79
2020-03-11 02:00:00+01:00,0.1,52667.7925,4617.07,4341.9775,4110.1875,0.0,2597.36,433.56,0.2375,25.375,2591.6475,2906.87,1740.23,158.2525,0.0,6567.84,316.3575,148.7525,0.5275,697.725,5981.0575,34846.065
2020-03-11 03:00:00+01:00,0.13,53222.8675,4619.74,4446.245,4170.4525,0.0,2598.635,433.56,0.21,25.215,2617.14,2263.495,1742.805,109.775,0.0,6894.7275,330.14,155.70749999999998,0.6025,663.6525,6112.955,32394.805
2020-03-11 04:00:00+01:00,5.58,54777.2825,4657.27,4767.1224999999995,4382.702499999999,0.0,2588.7425000000003,433.56,0.2675,24.6425,1880.5825,2534.49,1749.795,89.495,0.0,7369.74,364.32,171.63,0.6925,673.3,6745.0725,30310.1625
2020-03-11 05:00:00+01:00,21.13,57925.145,4705.59,5372.4325,5074.905,0.0,2694.0925,433.56,0.2175,24.3475,1485.63,1737.8825,1759.095,149.1275,0.0,7669.94,376.26,174.815,0.8225,676.5475,6591.3025,27567.1275
2020-03-11 06:00:00+01:00,26.87,64753.945,4810.3150000000005,6158.29,6970.17,0.0,2922.6725,433.56,0.2225,23.9525,1160.75,1962.625,1773.095,185.11,0.0,7854.71,406.8275,184.5025,33.085,710.9275,6293.475,25268.4525
2020-03-11 07:00:00+01:00,33.94,69031.6,4965.8275,6633.01,7713.205,0.0,3382.38,434.605,0.2225,22.7725,2070.915,2905.995,1794.4325,220.6975,0.0,7786.0,469.675,195.84,953.67,713.775,5934.8,22521.125
2020-03-11 08:00:00+01:00,37.17,71527.305,5005.5625,6667.8525,7743.8275,0.0,2828.75,436.07,0.215,21.87,1076.17,2560.9625,1818.3875,94.05,0.0,7685.4175,469.8725,198.1425,3627.6625,695.9475,5521.95,21552.125
2020-03-11 09:00:00+01:00,34.27,72407.27,4980.48,6924.9025,7676.5575,0.0,2552.0725,437.1525,0.20500000000000002,21.3675,986.79,1157.775,1835.7975000000001,90.81,0.0,7638.2075,470.03499999999997,197.8125,6702.8125,666.2575,5181.8975,21956.072500000002
2020-03-11 10:00:00+01:00,33.07,73761.95,4923.205,6844.905,7265.2325,0.0,2498.96,438.57,0.2075,19.6025,1107.695,410.7,1835.57,105.18,0.0,7630.08,469.7075,197.5475,9766.545,690.025,4884.0825,22925.4525
2020-03-11 11:00:00+01:00,29.2,74913.8875,4865.6875,6581.505,7212.97,0.0,2510.4700000000003,437.945,0.265,20.7975,333.3,757.465,1834.655,128.425,0.0,7606.8475,463.6775,194.16500000000002,11619.4275,703.9825,5033.155000000001,23900.4075
2020-03-11 12:00:00+01:00,25.97,73993.865,4826.6225,5955.8725,7126.1125,0.0,2912.2825000000003,437.0225,0.22,21.3975,1008.0025,374.5375,1849.2649999999999,96.3775,0.0,7621.9675,449.1725,186.935,12215.775,702.22,5487.2225,24354.83
2020-03-11 13:00:00+01:00,24.06,73080.36,4808.0925,5970.49,7021.7925,0.0,2885.5074999999997,438.02750000000003,0.2175,21.1575,847.1625,419.985,1834.02,102.55250000000001,0.0,7662.4175,441.495,184.105,11426.5025,693.305,5481.0925,24400.355
2020-03-11 14:00:00+01:00,23.73,71681.1825,4773.07,6199.1325,6943.99,0.0,2882.305,437.6525,0.2225,22.8325,1159.56,505.455,1830.9675,35.3925,0.0,7532.6275000000005,425.27250000000004,180.2575,10007.0525,687.0725,5972.06,23651.94
2020-03-11 15:00:00+01:00,24.9,70034.285,4762.0599999999995,6456.41,7108.095,0.0,2891.5375,441.08,0.22499999999999998,22.11,1122.3375,333.79,1833.185,47.085,0.0,7488.955,423.195,178.52,7605.21,695.8375,5794.8475,21669.6375
2020-03-11 16:00:00+01:00,26.66,68075.355,4857.1975,6763.205,7168.3775000000005,0.0,2969.9825,441.08,0.2275,20.97,2073.27,183.765,1842.4524999999999,131.73000000000002,0.0,7502.7425,422.755,177.9625,4534.1375,708.075,5582.2375,19184.8475
2020-03-11 17:00:00+01:00,33.8,67908.8075,4944.0225,6774.2375,7393.5425,0.0,3063.6875,442.495,0.25,21.1675,2189.2475,987.4675,1842.605,191.1325,0.0,7563.57,429.96000000000004,178.6925,1303.0,709.5425,5848.5825,17259.2875
2020-03-11 18:00:00+01:00,37.0,70564.3625,4974.3675,6937.0275,7425.3125,0.0,3356.99,443.58,0.2325,21.35,1915.045,3341.9575,1839.2649999999999,141.005,0.0,7584.8525,441.525,183.305,37.230000000000004,715.4175,5922.195,17453.3275
2020-03-11 19:00:00+01:00,37.99,71172.61750000001,4995.85,7041.87,7431.595,0.0,3256.3125,443.5825,0.22,21.4075,1754.5225,3414.7775,1839.9725,124.0425,0.0,7490.53,450.755,190.5225,0.6625000000000001,711.9475,5993.0375,20336.5475
2020-03-11 20:00:00+01:00,28.1,67901.1225,4924.610000000001,6598.4275,7331.335,0.0,2674.3500000000004,442.455,0.24,21.5925,765.7025000000001,3329.9425,1842.0925,44.0625,0.0,7478.925,448.6425,192.5225,0.495,716.1,5983.965,24374.6975
2020-03-11 21:00:00+01:00,24.39,64207.8025,4843.2474999999995,5074.9275,6359.245,0.0,2538.04,441.08,0.235,21.94,1588.75,2510.4700000000003,1854.3825000000002,78.965,0.0,7528.2975,443.76750000000004,190.735,0.5475,723.2625,5720.295,27003.4525
2020-03-11 22:00:00+01:00,23.84,60904.822499999995,4770.4974999999995,4592.762500000001,5466.855,0.0,2485.6775,441.08,0.2325,22.58,1056.99,443.135,1864.84,59.63,0.0,7520.165,415.6325,177.9775,0.5225,713.3475,5426.7725,28567.372499999998
2020-03-11 23:00:00+01:00,12.58,57076.3875,4711.1325,4038.225,4380.9775,0.0,2455.0525,441.08,0.23,23.4025,1912.67,407.4425,1871.2649999999999,57.36,0.0,7449.2625,377.315,160.0325,0.45999999999999996,687.9725,5563.18,30169.73
2020-03-12 00:00:00+01:00,7.37,54428.384999999995,4664.3475,3939.0074999999997,3787.115,0.0,2279.3275,441.0775,0.27749999999999997,24.1025,1446.0774999999999,1342.0575,1867.895,70.83,0.0,7415.7175,324.945,154.505,0.5425,690.515,5719.885,31288.215
2020-03-12 01:00:00+01:00,1.79,52617.21,4657.455,3909.8599999999997,4028.86,0.0,2307.7125,441.08,0.22,24.675,2270.2675,2541.6275,1866.035,51.675,0.0,7236.225,324.185,154.4575,0.5125,693.3525,5794.805,32665.8875
2020-03-12 02:00:00+01:00,0.06,51968.405,4608.325,3920.35,3784.24,0.0,2305.3025,441.08,0.24000000000000002,24.9625,2329.8875,2797.4925,1871.065,64.6875,0.0,6995.2975,324.2725,154.8775,0.55,696.495,5673.8,33622.61
2020-03-12 03:00:00+01:00,0.01,52502.0225,4607.3375,3911.315,3771.6775,0.0,2311.035,441.08,0.23500000000000001,24.975,2501.9475,3475.46,1875.12,31.47,0.0,6579.110000000001,324.43,154.04,0.5325,675.11,5568.715,35370.4375
2020-03-12 04:00:00+01:00,-1.58,54515.8975,4612.5425,3916.3375,3837.685,0.0,2456.835,441.08,0.2225,24.41,2477.3625,3794.6225,1879.695,45.6925,0.0,6527.455,324.35749999999996,153.7475,0.54,690.4075,5329.335,36976.47
2020-03-12 05:00:00+01:00,0.13,58854.854999999996,4660.8975,3974.94,4160.45,0.0,2715.69,441.08,0.235,24.03,2348.0950000000003,1877.8575,1876.3474999999999,95.2125,0.0,7024.25,345.54,163.685,0.5975,687.185,4991.58,38036.4075
2020-03-12 06:00:00+01:00,10.64,65864.905,4733.7975,4262.49,5217.6075,0.0,2891.51,441.08,0.2475,23.8575,1566.4475,671.5,1880.3525,120.7025,0.0,7317.014999999999,398.29,187.37,52.1225,682.605,4391.764999999999,39420.3125
2020-03-12 07:00:00+01:00,19.98,70953.465,4837.7375,4334.9625,5711.0625,0.0,3203.6675,441.08,0.23500000000000001,22.6425,1701.7575000000002,423.5325,1880.6875,104.2775,0.0,7393.6525,406.3975,187.72,1491.0875,681.3925,4122.885,39337.9975
2020-03-12 08:00:00+01:00,18.05,73310.73749999999,4824.6675,4493.8575,5823.237499999999,0.0,2865.95,441.085,0.2125,23.455,962.95,733.305,1871.7775,90.7325,0.0,7394.2,400.105,186.385,5074.08,662.8025,3794.515,39055.2975
2020-03-12 09:00:00+01:00,9.18,73374.1925,4710.2775,4514.12,5290.842500000001,0.0,2993.075,441.08,0.2175,24.2525,548.72,949.1475,1848.825,72.43,0.0,7222.8175,400.2175,185.1675,9656.5075,659.615,3727.0724999999998,38240.5525
2020-03-12 10:00:00+01:00,-0.01,73590.9075,4614.8825,4512.165,4999.0875,0.0,3025.855,441.0775,0.22,23.64,506.2325,1014.2,1850.3925,48.295,0.0,6761.15,375.1725,173.8275,13639.9025,677.3375,4088.8725,38056.905
2020-03-12 11:00:00+01:00,-0.05,75028.7425,4595.3225,4503.4375,4717.1325,0.0,3037.865,441.08,0.2275,23.1325,367.97249999999997,2162.665,1864.2224999999999,87.265,0.0,6386.9225,346.435,161.5675,15502.1475,670.6225000000001,4310.3175,36963.1775
2020-03-12 12:00:00+01:00,0.03,74218.6125,4562.8175,4484.58,4754.305,0.0,3056.715,440.995,0.215,22.7125,1436.255,2333.64,1870.605,76.135,0.0,6534.9775,345.915,163.60500000000002,16434.0625,669.4375,4396.9275,36287.8475
2020-03-12 13:00:00+01:00,0.56,73060.35,4564.827499999999,4481.6849999999995,4692.34,0.0,3197.2475,441.08,0.26,22.674999999999997,1880.4225000000001,2756.6775,1864.9925,53.885,0.0,6423.6525,346.065,164.57,16413.955,671.715,4265.4575,35902.075
2020-03-12 14:00:00+01:00,0.08,71760.6825,4583.2525000000005,4595.27,4716.7875,0.0,3219.59,440.955,0.3525,23.1025,1248.5025,1933.6575,1855.365,60.23,0.0,6464.4775,347.27250000000004,168.325,15052.67,660.4425,4313.1725,34930.1975
2020-03-12 15:00:00+01:00,12.73,71167.6825,4622.3525,4630.215,5106.615,0.0,2862.3375,441.08,0.685,22.145,1230.1925,462.8925,1843.8175,49.55,0.0,6905.295,383.145,185.48,11053.095000000001,673.2,4386.637500000001,33349.6775
2020-03-12 16:00:00+01:00,23.6,69483.08499999999,4695.5725,5029.8025,5707.2925,0.0,3131.5525,441.085,0.20750000000000002,22.075,767.925,1171.5575000000001,1835.715,57.3625,0.0,7155.530000000001,396.6975,185.315,6063.7,671.2675,4248.7925,31486.535
2020-03-12 17:00:00+01:00,27.45,69841.305,4822.9675,6241.5925,6195.035,0.0,3495.4525,441.0825,0.225,23.12,1720.485,2073.3675000000003,1824.2775,84.7225,0.0,7430.91,409.385,189.2275,1606.4099999999999,651.335,4649.905,28594.6775
2020-03-12 18:00:00+01:00,37.0,71581.3,4901.5875,6939.365,6586.9075,0.0,3799.5125,443.4125,0.2,24.3875,2542.5924999999997,3370.51,1801.0825,134.81,0.0,7475.1925,428.3725,199.8925,44.3275,677.715,5337.75,25446.1
2020-03-12 19:00:00+01:00,39.63,71915.4,4972.525,6920.275,6569.9675,0.0,3748.8225,443.58,0.195,24.5325,2609.6150000000002,3455.9475,1790.3925,88.3125,0.0,7483.9275,438.26750000000004,201.495,0.5725,690.0625,5897.145,24585.067499999997
2020-03-12 20:00:00+01:00,31.76,68187.10250000001,4936.92,6680.8725,6463.4675,0.0,3487.6275,443.5825,0.23,24.9825,2461.4775,3066.9275,1784.245,30.055,0.0,7484.7575,440.52250000000004,201.09,0.47,715.64,6083.445,25215.775
2020-03-12 21:00:00+01:00,24.5,64876.475,4874.96,4891.3725,6309.365,0.0,3016.35,443.58,0.215,26.072499999999998,803.9025,3058.1549999999997,1784.605,130.435,0.0,7459.565,442.165,200.2225,0.41500000000000004,719.3824999999999,6067.5775,27499.8525
2020-03-12 22:00:00+01:00,23.26,61853.635,4791.077499999999,4299.297500000001,5821.925,0.0,2880.03,443.5825,0.275,27.6025,852.82,2566.34,1777.1675,157.755,0.0,7454.5425,424.245,192.035,0.38,710.5074999999999,6080.9175000000005,29184.9025
2020-03-12 23:00:00+01:00,7.5,57693.3525,4756.3025,4007.715,4719.3125,0.0,2816.775,443.58,0.44999999999999996,27.9125,668.0074999999999,828.29,1789.22,98.175,0.0,7398.9625,374.9425,170.7275,0.44,716.145,6032.8575,29986.4
2020-03-13 00:00:00+01:00,7.59,54485.1725,4701.0325,4023.2025,4312.15,0.0,3235.2975,443.58,0.28,27.825000000000003,2624.8050000000003,481.11,1809.3975,98.61,0.0,7503.8025,337.1625,155.3725,0.41500000000000004,685.105,5681.28,30320.335
2020-03-13 01:00:00+01:00,6.99,52874.7425,4683.75,3814.085,4175.2725,0.0,3067.9275,443.58,0.2775,28.5775,2371.6800000000003,1070.79,1815.88,92.6175,0.0,7485.764999999999,324.21,152.26999999999998,0.4325,680.275,5758.1825,30301.185
2020-03-13 02:00:00+01:00,2.48,52568.365,4451.42,3903.8775,3925.7374999999997,0.0,3143.7174999999997,443.58,0.26,29.1025,2252.43,1859.205,1798.545,121.2925,0.0,7426.275,324.08500000000004,155.67,0.53,688.2325000000001,5442.6625,31060.425
2020-03-13 03:00:00+01:00,2.95,53019.85,4379.71,3705.3025,3912.175,0.0,3173.46,443.58,0.2525,29.325,2244.0825,1793.7075,1792.6175,112.9825,0.0,7386.73,326.3725,155.21,0.46499999999999997,669.4925,5356.49,31836.5075
2020-03-13 04:00:00+01:00,2.58,54641.3575,4388.5225,3926.745,4313.49,0.0,3240.3525,443.58,0.24,28.9875,2352.755,1511.1275,1804.1924999999999,93.2025,0.0,7473.6375,369.7875,175.14,0.5,678.5375,5359.73,32413.9925
2020-03-13 05:00:00+01:00,7.96,58353.765,4419.8825,4323.2375,4546.0575,0.0,3197.6000000000004,443.58,0.24,28.6675,1564.4475,1031.0275,1816.9925,95.595,0.0,7500.6475,431.44,200.23,0.54,684.63,4972.3025,32288.5925
2020-03-13 06:00:00+01:00,21.83,64960.14749999999,4415.8525,4830.875,5235.1075,0.0,3409.385,443.58,0.23,28.215,872.005,635.5225,1827.085,95.17,0.0,7574.3975,443.485,204.66750000000002,75.0325,679.1800000000001,4545.1075,33602.05
2020-03-13 07:00:00+01:00,24.94,70230.4,4518.975,5234.6675,5613.987499999999,0.0,4367.865,443.58,0.2375,28.1675,865.17,2940.3375,1830.3225,100.755,0.0,7728.047500000001,442.0725,204.98000000000002,1764.9599999999998,685.6725,4546.9175,34717.44
2020-03-13 08:00:00+01:00,13.99,72759.36249999999,4531.735,4604.825,5663.887500000001,0.0,2954.745,443.58,0.2675,28.07,726.595,2841.3475,1832.085,91.0075,0.0,7746.47,443.355,201.57999999999998,5761.5425,674.51,4271.275000000001,36168.905
2020-03-13 09:00:00+01:00,4.02,73604.3,4466.975,4178.5325,5368.2575,0.0,2810.0,443.58,0.2725,28.5075,538.12,2288.8275,1841.5375,108.02250000000001,0.0,7751.532499999999,444.2725,200.625,10368.2125,676.8375000000001,4039.275,36813.2275
2020-03-13 10:00:00+01:00,0.09,74376.81,4426.3175,4163.215,5397.6675000000005,0.0,2640.5025,443.58,0.275,28.15,1003.025,1291.245,1849.0925,89.0375,0.0,7746.225,444.8875,200.605,13905.18,664.7875,3994.9224999999997,36788.5125
2020-03-13 11:00:00+01:00,10.69,74915.255,4402.93,4440.9775,5366.24,0.0,2773.64,443.58,0.27,28.1525,2717.955,955.525,1853.7575,118.22999999999999,0.0,7734.68,431.79,195.11,16130.3025,668.755,4430.09,36473.3075
2020-03-13 12:00:00+01:00,4.08,73989.055,4337.6050000000005,4374.610000000001,5231.8525,0.0,2989.905,439.6125,0.2675,27.9725,2394.1925,2352.1,1860.67,64.78,0.0,7719.922500000001,427.5,196.2775,16735.9325,657.9649999999999,4857.2474999999995,35829.895000000004
2020-03-13 13:00:00+01:00,0.12,72517.185,4224.52,4226.8675,5329.1900000000005,0.0,3016.9225,437.11,0.2575,27.395,2231.1725,2872.7125,1859.8400000000001,42.5675,0.0,7436.595,395.0875,179.38,16702.3575,640.8199999999999,5272.6,34978.7025
2020-03-13 14:00:00+01:00,0.01,70496.8475,4324.91,4154.7,5348.5675,0.0,2994.53,438.025,0.32,26.94,904.4725000000001,2826.75,1861.625,123.1775,0.0,7223.545,363.9,166.8525,15370.6175,651.27,5264.49,33806.667499999996
2020-03-13 15:00:00+01:00,4.68,69310.6425,4377.6425,4161.3175,5541.56,0.0,3014.2275,436.605,0.2675,26.7125,738.995,1404.6525,1855.5475,187.9125,0.0,7239.8175,360.3,165.95749999999998,11840.032500000001,655.4275,5271.7125,32881.995
2020-03-13 16:00:00+01:00,21.37,67721.44,4460.8025,5080.6825,6280.06,0.0,3115.7475,437.4025,0.225,26.9025,699.4375,749.3075,1843.555,73.34,0.0,7575.7725,406.3175,189.0275,7035.6575,691.4725,4981.04,29940.552499999998
2020-03-13 17:00:00+01:00,32.65,68181.595,4551.5325,6563.9375,8063.145,0.0,3601.8975,437.1475,0.20750000000000002,27.122500000000002,539.0875,571.49,1834.1799999999998,50.5475,0.0,7715.23,428.655,200.9075,2524.465,693.535,4921.49,26489.3975
2020-03-13 18:00:00+01:00,37.7,69917.47,4589.3875,6946.1275000000005,8625.7975,0.0,4066.7375,436.275,0.2025,27.5825,639.8125,3582.5874999999996,1827.6575,108.2975,0.0,7759.6775,475.32,203.25,66.5025,686.1175,4645.5025000000005,24026.1125
2020-03-13 19:00:00+01:00,42.5,69628.85,4661.0475,7044.33,8832.035,0.0,3968.075,436.07,0.26,28.2475,3430.6800000000003,3206.15,1819.885,185.0825,0.0,7862.335,484.90999999999997,205.015,0.46,674.595,4031.5950000000003,21341.745
2020-03-13 20:00:00+01:00,38.41,64780.06,4686.0599999999995,7034.5525,9047.8975,0.0,3810.725,436.695,0.25,29.1175,3572.8575,3251.8450000000003,1821.1675,169.74,0.0,7909.8125,485.31,205.20749999999998,0.36,667.8875,2956.6625,18023.295000000002
2020-03-13 21:00:00+01:00,36.93,60665.7975,4661.5275,7049.7925,8178.7625,0.0,3512.9475,437.735,0.2275,30.075,1593.2424999999998,3616.6875,1822.3475,63.395,0.0,8003.21,475.52,202.8325,0.3275,703.5525,2256.78,14547.43
2020-03-13 22:00:00+01:00,36.99,57563.027500000004,4607.17,6940.4875,7934.21,0.0,3323.2425000000003,434.73,0.2975,31.0325,1129.465,2641.2525,1826.2024999999999,135.27,0.0,8013.75,464.39,198.52,0.3275,705.995,1655.67,11361.0875
2020-03-13 23:00:00+01:00,35.35,53167.515,4550.7975,6829.7775,7665.675,0.0,3285.7174999999997,434.7725,0.2975,31.572499999999998,1166.88,1267.0075000000002,1842.5425,75.865,0.0,8012.2300000000005,475.33,203.035,0.39749999999999996,706.09,1110.0425,8607.9675
2020-03-14 00:00:00+01:00,34.29,50160.8575,4490.0825,6889.0825,6837.92,0.0,3203.6675,434.44,0.2975,31.5825,772.11,452.515,1819.6075,81.82249999999999,0.0,8047.355,485.075,208.4425,0.4475,482.2125,911.9525,6082.2325
