date,actual_mwh,prediction_mwh,error_mwh,absolute_error_mwh
2025-02-12,67.25,69.360344,-2.1103460788726807,4.84789113521576
2025-02-13,78.89,80.41492,-1.5249160385131824,4.54816689491272
2025-02-14,134.22,133.35287,0.8671223831176764,7.206489543914797
2025-02-15,153.52,147.81429,5.705713529586793,7.466735086441041
2025-02-16,138.17,140.54375,-2.3737443852424605,4.298716185092928
2025-02-17,80.85,83.05624,-2.206238681077959,4.042726947069167
2025-02-18,64.66,66.93372,-2.2737233901023854,3.5295621514320348
2025-02-19,70.91,71.97982,-1.0698225760459916,4.328678200244902
2025-02-20,78.92,74.89303,4.026969177722931,5.648788659572601
2025-02-21,95.17,93.12732,2.0426811408996572,6.5437444710731505
2025-02-22,81.63,84.37081,-2.740810687541962,4.514198355674744
2025-02-23,77.98,79.69003,-1.7100341510772694,4.658724985122676
2025-02-24,82.7,83.946335,-1.2463351070880926,5.305198196172713
2025-02-25,101.02,101.16721,-0.14721749305725162,3.6286473751068105
2025-02-26,133.53,133.0869,0.4431023883819605,7.330114336013795
2025-02-27,149.25,146.0208,3.2291997671127275,7.662915215492251
2025-02-28,112.29,112.72008,-0.4300745344161987,5.806052584648134
2025-03-01,95.62,98.86364,-3.243641619682311,7.600679926872252
2025-03-02,167.24,162.56976,4.6702427768707295,8.315640802383426
2025-03-03,214.8,203.02013,11.77986650466919,17.013045387268065
2025-03-04,150.25,143.89272,6.3572852611541775,12.585479211807256
2025-03-05,142.17,136.38527,5.78473214626312,11.534111170768739
2025-03-06,159.31,154.443,4.867001948356634,11.17569139003754
2025-03-07,148.95,149.79329,-0.8432810783386246,7.090510292053222
2025-03-08,116.26,117.593605,-1.3336062932014476,5.449588744640351
2025-03-09,126.28,127.84889,-1.5688960266113277,6.2070526504516605
2025-03-10,173.68,176.455,-2.7750039768218975,10.531594533920288
2025-03-11,136.33,143.92386,-7.5938651990890484,11.794805369377137
2025-03-12,128.04,133.14662,-5.1066147899627685,9.21134222984314
2025-03-13,206.10999999999999,204.52795,1.5820425605773911,6.357140560150142
2025-03-14,205.45,207.78407,-2.334079074859618,11.648889751434327
2025-03-15,160.92,164.24855,-3.328543262481692,10.114123592376707
2025-03-16,215.56,207.84381,7.716191825866699,12.232486305236812
2025-03-17,168.48,163.03857,5.441425125598904,14.497400400638579
2025-03-18,217.92000000000002,205.01765,12.902353210449224,16.010416240692145
2025-03-19,165.78,156.06998,9.710019915103915,14.713423025608067
2025-03-20,139.81,130.70166,9.108343420028685,15.237262134552001
2025-03-21,128.87,131.06656,-2.1965575265884416,6.058483300209044
