Price,0
2023-01-03,0.18258227151810894
2023-01-04,0.16856501633691442
2023-01-05,0.15973460740217155
2023-01-06,0.1677663307457041
2023-01-09,0.21303634779390748
2023-01-10,0.19185734535328214
2023-01-11,0.17810334512264162
2023-01-12,0.17985803598435157
2023-01-13,0.1637292594341205
2023-01-17,0.14998086697187218
2023-01-18,0.1378416614276183
2023-01-19,0.17035069145942433
2023-01-20,0.16409516943227112
2023-01-23,0.1913108770920915
2023-01-24,0.18847201691609938
2023-01-25,0.17071252443688853
2023-01-26,0.15475480743038894
2023-01-27,0.15666589939065276
2023-01-30,0.14282940685967757
2023-01-31,0.15959250698220162
2023-02-01,0.17262566893771505
2023-02-02,0.16981462464329386
2023-02-03,0.179653301411435
2023-02-06,0.18056918907403413
2023-02-07,0.17011989894032023
2023-02-08,0.174972571727685
2023-02-09,0.17783764257207268
2023-02-10,0.17362740652750258
2023-02-13,0.1575989659879445
2023-02-14,0.16113013110891172
2023-02-15,0.146673775218092
2023-02-16,0.13481830392108382
2023-02-17,0.15911812984382556
2023-02-21,0.146465903140467
2023-02-22,0.19621215502132444
2023-02-23,0.17769638113175454
2023-02-24,0.1637310737848961
2023-02-27,0.1682692613584424
2023-02-28,0.1536780875788607
2023-03-01,0.14336469807643096
2023-03-02,0.13485706431042252
2023-03-03,0.13227313161943488
2023-03-06,0.15876024540061237
2023-03-07,0.14444396744761162
2023-03-08,0.1721780078882424
2023-03-09,0.15622362947932253
2023-03-10,0.19411356044761605
2023-03-13,0.20407121290162483
2023-03-14,0.18465613338592576
2023-03-15,0.19761340376764805
2023-03-16,0.18481125170615847
2023-03-17,0.20141179541465581
2023-03-20,0.20086722292921763
2023-03-21,0.190673659258314
2023-03-22,0.1911668603597817
2023-03-23,0.2117578296310812
2023-03-24,0.19122267694404452
2023-03-27,0.17707809555749018
2023-03-28,0.16058098205817412
2023-03-29,0.14751538429694638
2023-03-30,0.16318994948886334
2023-03-31,0.1521284294578286
2023-04-03,0.1648523787313353
2023-04-04,0.151107141905933
2023-04-05,0.14451499504406556
2023-04-06,0.13417477780974907
2023-04-10,0.1248460200752545
2023-04-11,0.1150832224841719
2023-04-12,0.10676337815898328
2023-04-13,0.10512011442521084
2023-04-14,0.12913177698921655
2023-04-17,0.12090158873109358
2023-04-18,0.11325931888130886
2023-04-19,0.1052131934108304
2023-04-20,0.09859661588322133
2023-04-21,0.10221640826576947
2023-04-24,0.09581909821121966
2023-04-25,0.09042456267613659
2023-04-26,0.14266413789608243
2023-04-27,0.13498770244346
2023-04-28,0.17793549933067443
2023-05-01,0.16928962720761787
