Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2010-06-30,77.7186050415039,78.96848466281078,77.46260200203989,78.24566167497913,284101700
2010-07-01,77.37222290039062,77.92186664283243,76.14492532837912,77.66586944651361,382924800
2010-07-02,76.9505844116211,77.86917354781785,76.51388290373647,77.63576362597563,233385200
2010-07-06,77.45503997802734,78.58445143778258,76.70962427856061,78.03480199979552,256935300
2010-07-07,79.89460754394531,79.99248785196414,77.56801577261892,77.65083978112972,253769400
2010-07-08,80.68519592285156,80.77554520625199,79.74401925752053,80.56472255233568,210842100
2010-07-09,81.28751373291016,81.29504475174201,80.51198538327147,80.66257129300324,144999900
2010-07-12,81.34024047851562,81.49835744810082,80.67765426151783,81.01647551855956,131283600
2010-07-13,82.56753540039062,82.89129460423739,82.01788579248309,82.18353377690687,213025900
2010-07-14,82.56001281738281,82.88377779880337,81.96518851456428,82.30400979406868,184426800
2010-07-15,82.58261108398438,82.86872674139396,81.44566798765561,82.52990541697505,232337900
2010-07-16,80.30870819091797,82.2287047334973,80.15058548959571,82.13834972481105,282693400
2010-07-19,80.78307342529297,81.03907071202777,79.97742645750068,80.6023691202751,186709000
2010-07-20,81.6790771484375,81.73930808839543,79.67625047431137,79.71389983821068,258162400
2010-07-21,80.61740112304688,82.1232832815007,80.28610520995197,82.10069596824142,264527000
2010-07-22,82.41695404052734,82.77836839224103,81.56613243921343,81.57365771618625,274781300
2010-07-23,83.13227081298828,83.2527384615662,82.01791490508282,82.25132492353774,222020800
2010-07-26,83.9981689453125,84.08099298667683,83.04193557386373,83.27534564798742,184445700
2010-07-27,83.9906005859375,84.54777551475821,83.65930459040229,84.45742049475244,204855600
2010-07-28,83.44847106933594,84.07341361776108,83.16988076902365,83.81741063338231,163056200
2010-07-29,83.04190063476562,84.19389995969986,82.37931432711683,83.96801526111072,220149100
2010-07-30,83.02682495117188,83.47106325355294,82.0555358424706,82.1985907665547,220070600
2010-08-02,84.90168762207031,85.0372173257985,83.98309804618913,84.3219194332656,188263200
2010-08-03,84.49504089355469,84.90915500154206,84.21645065239358,84.69080716422152,146657300
2010-08-04,85.05976867675781,85.16517998568679,84.44988814017076,84.72847270898929,158171700
2010-08-05,84.96943664550781,85.01461703618669,84.38967428959349,84.51767295012836,140473800
2010-08-06,84.62309265136719,84.75862234782493,83.51626775437693,84.13367953946492,239728300
2010-08-09,85.07481384277344,85.21787449095399,84.57034468111591,85.02210819520451,120800400
2010-08-10,84.61555480957031,85.06732425768318,83.85508811052044,84.35202646116258,242916300
2010-08-11,82.29644775390625,83.34303521002914,82.16091815375087,83.31291688282978,273406900
2010-08-12,81.7920150756836,82.08566173649697,81.01648642048487,81.05413578499386,239542600
2010-08-13,81.55107116699219,82.04048416570384,81.45319086504438,81.53601486841802,158698500
2010-08-16,81.5134506225586,81.77697900585143,80.70027240169388,80.99391913514704,147895300
2010-08-17,82.51485443115234,83.11720991583312,81.9802666671298,82.2136824332996,172270300
2010-08-18,82.66541290283203,83.10964544200846,82.00282673195545,82.47717760769245,182922100
2010-08-19,81.22730255126953,82.4395384616724,80.88848127584669,82.23624684531589,265847600
2010-08-20,80.9637680053711,81.2724766611622,80.37647477624085,80.98635532272448,209714200
2010-08-23,80.65509033203125,81.74685313863158,80.61744096167094,81.34779508855681,163490300
2010-08-24,79.45787811279297,80.10540795705226,79.03623290982787,79.7741120150168,280677800
2010-08-25,79.76658630371094,80.06775816447737,78.52423227235182,79.02117043820445,272234800
2010-08-26,79.23201751708984,80.24848714872897,78.96848345988019,80.14307582363966,224439500
2010-08-27,80.45930480957031,80.54212880907399,78.539302267601,79.72895085639387,272649000
2010-08-30,79.292236328125,80.49694684970501,79.28471105211712,80.24847487379273,167238600
2010-08-31,79.292236328125,79.79671130044296,78.67482477083372,78.99858971822339,273933100
2010-09-01,81.66403198242188,81.77697435297497,80.30874076924749,80.36144644290725,256828100
2010-09-02,82.4244613647461,82.43951765884925,81.6865765750306,81.8597555518821,156112200
2010-09-03,83.49365234375,83.56894531768027,82.78588575093698,83.23012406275123,212197300
2010-09-07,82.55245971679688,83.20752052572183,82.4846977768139,83.10210923386971,141973700
2010-09-08,83.13227081298828,83.46356115494324,82.68050133348028,82.71815070493514,149924400
2010-09-09,83.51626586914062,84.08850299065466,83.2903868764683,84.06591566583617,147017900
2010-09-10,83.9378662109375,84.03574647409332,83.47857173588854,83.66680698813865,127819000
2010-09-13,84.87152862548828,85.04470187568505,84.42729035316474,84.76611732245934,178503500
2010-09-14,84.81880187988281,85.30068364374027,84.38962575443213,84.7058595848729,209823600
2010-09-15,85.1426010131836,85.24048131121465,84.31436675707587,84.57036403399681,168608400
2010-09-16,85.1199951171875,85.17270076531484,84.59293289142916,84.87905419082176,199962900
2010-09-17,85.15177154541016,85.65137579576434,84.91711209310064,85.5681084207053,195836900
2010-09-20,86.45381927490234,86.64306237963908,85.1745340388048,85.447044571645,214555200
2010-09-21,86.27967834472656,86.93066900616158,85.9239005508191,86.52190917405356,268389100
2010-09-22,85.85578918457031,86.62790409549918,85.6135583012914,86.14344232894138,191322400
2010-09-23,85.15934753417969,86.04500336247807,84.91711673220308,85.15177619733227,202354300
2010-09-24,86.91554260253906,86.976101760994,86.02988656728266,86.10558262773172,209671800
2010-09-27,86.49919891357422,87.04421974701445,86.4159372961908,86.9458154535695,128761800
2010-09-28,86.8020248413086,87.08210671200722,85.67413756783128,86.6127817388682,209207500
2010-09-29,86.65060424804688,86.98367384717231,86.30996331023971,86.58247375038974,179665800
2010-09-30,86.39323425292969,87.6498108646236,85.98446857594152,87.08965305922776,287106700
2010-10-01,86.75657653808594,87.14263394259545,86.24183525715294,87.04422386925121,174638700
2010-10-04,86.10558319091797,86.93825141178229,85.67410929077305,86.5749080091546,166153200
2010-10-05,87.83902740478516,88.0509786306893,86.80197373491099,86.90038378639346,229634100
2010-10-06,87.83148193359375,88.0585758997896,87.47570408166536,87.82391059465671,148626600
2010-10-07,87.72550201416016,88.20996372821105,87.19562381917925,88.18725548774603,164860000
2010-10-08,88.21754455566406,88.45977543874443,87.51356014933054,87.84662977928097,177760100
2010-10-11,88.30081176757812,88.54304265012198,87.99802172058835,88.35379959265835,103098300
2010-10-12,88.57330322265625,88.83067095345517,87.54382074898344,88.01313973461409,182210000
2010-10-13,89.26215362548828,89.73904977124506,88.85338797565637,89.06534502668113,194347200
2010-10-14,88.91393280029297,89.3302697215012,88.3537751224077,89.1788718523172,217764300
2010-10-15,89.09564208984375,89.58767526579214,88.38409201755162,89.53468743301251,243705000
2010-10-18,89.53467559814453,89.82989430964285,88.80041160151131,89.12590989562996,141204800
2010-10-19,88.36138916015625,89.20919453633421,87.82393368387646,88.70959576469234,280604700
2010-10-20,89.22431945800781,89.65579340113909,88.46734722267294,88.52033504813679,200051800
2010-10-21,89.4211196899414,90.14781227464287,88.72470668484074,89.62550540843702,221585500
2010-10-22,89.58769226074219,89.72394753877207,89.32275304658455,89.55741266837535,108212400
2010-10-25,89.85258483886719,90.65497918201856,89.78446012283176,90.18565440678809,151145700
2010-10-26,89.86773681640625,89.95856978052164,89.2243116278851,89.39841199259916,158982900
2010-10-27,89.6103515625,89.70876162774718,88.76254654030012,89.23943686528754,190024000
2010-10-28,89.62553405761719,90.16298377304115,89.19406001705197,90.12513284263112,168576000
2010-10-29,89.69364929199219,89.86775546808059,89.37572230112524,89.53468579655872,144305500
2010-11-01,89.72391510009766,90.6474221200564,89.20917376644391,90.13268078640266,174074800
2010-11-02,90.43547821044922,90.64742952245496,90.15539639087586,90.39762728677387,158345900
2010-11-03,90.79881286621094,90.85180068907665,89.66335456888322,90.59443291379735,226702800
2010-11-04,92.54742431640625,92.59284080107912,90.81395725676956,91.8055890070581,215039400
2010-11-05,92.89562225341797,93.04701437182521,92.48685660343143,92.60796914310941,180654100
2010-11-08,92.72152709960938,92.87292501118428,92.30519583706797,92.60798010973815,156107100
2010-11-09,92.05537414550781,93.0697139499567,91.68445944726412,92.97130965967449,186621600
2010-11-10,92.4262924194336,92.47171467267681,91.33625652065616,92.03266946783818,221387400
2010-11-11,92.07809448242188,92.21434970430616,91.3514018907855,91.63148367333633,158017600
2010-11-12,90.98805236816406,91.8585715172219,90.57172114052028,91.4573771918469,239068800
2010-11-15,90.85935974121094,91.63147451311482,90.82151460156155,91.27569670402565,163940800
2010-11-16,89.44384765625,90.45061640261163,89.01236791107192,90.2992242562349,299566200
2010-11-17,89.4892578125,89.86017258754373,89.21674734811366,89.48168647314489,172308900
2010-11-18,90.806396484375,91.13189480463339,90.34464291900285,90.35221425907592,197723700
2010-11-19,91.05618286132812,91.09402800461761,90.26893111289138,90.76096417756926,156852900
2010-11-22,90.9804916381836,91.01833678348582,89.90558671233492,90.60200553372354,181361000
2010-11-23,89.66334533691406,90.09481921446336,89.31513885461455,89.90557618439368,222309000
2010-11-24,90.98805236816406,91.01076638442622,90.21594329719095,90.23108019945974,140046100
2010-11-26,89.92835235595703,90.69289056770062,89.92835235595703,90.20086296963059,76007800
2010-11-29,90.2007827758789,90.44301357542668,89.12587818860027,89.70117850324038,223642300
2010-11-30,89.69364929199219,90.20839070468938,89.178907879295,89.30759756389969,233930700
2010-12-01,91.6011962890625,91.7752966395462,90.98047939230545,90.9880449552038,221037200
2010-12-02,92.77452087402344,92.84265138241098,91.69205028161858,91.74503811025768,191213600
2010-12-03,93.02432250976562,93.13029816635695,92.43388505868815,92.45659330292342,151288900
2010-12-06,92.92589569091797,93.13784695277646,92.72908132980419,92.8274856227417,103050500
2010-12-07,92.9789047241211,93.87213222810077,92.92591689656467,93.81914440054435,206581000
2010-12-08,93.31950378417969,93.39519982633217,92.6609418646915,93.09241565772224,138019200
2010-12-09,93.68289947509766,93.87970812755047,93.2211458804556,93.84186297526679,123705100
2010-12-10,94.2279281616211,94.31876115468961,93.66019885397822,93.97055453903091,117571700
2010-12-13,94.28846740722656,94.7729292149841,94.25818782233668,94.65938799069741,133812700
2010-12-14,94.37171173095703,94.79562004045306,94.08406440774523,94.43227088591915,147249600
2010-12-15,93.94022369384766,94.56851183755654,93.78126026747036,94.1975971760095,160823100
2010-12-16,94.48526000976562,94.55339050385022,93.67530007046891,94.00079831384454,185035200
2010-12-17,94.58648681640625,94.70823631172009,94.22122671924015,94.41907618043896,141075300
2010-12-20,94.81475830078125,95.04304656073514,94.34297107844026,94.84519712248255,119085500
2010-12-21,95.41590118408203,95.47677882060502,95.02020815790459,95.1115188070781,94965500
2010-12-22,95.71267700195312,95.74311582167651,95.43112807933146,95.48439456244458,78878100
2010-12-23,95.57573699951172,95.71270883101104,95.33984332522357,95.60617582935747,70053700
2010-12-27,95.61376953125,95.70508019850278,95.14958762067467,95.21807062111425,58126000
2010-12-28,95.7507553100586,95.84206599063577,95.49963932724542,95.80402180893293,55309100
2010-12-29,95.81922912597656,96.0322951010288,95.80401261587815,95.86489026749662,58033100
2010-12-30,95.66704559326172,95.97903341360806,95.52246261483069,95.72792324792876,76616900
2010-12-31,95.68985748291016,95.78117394985243,95.37025855702976,95.5224468629885,91218900
2011-01-03,96.67911529541016,97.09763611062765,95.65182373621103,96.42038816463891,138725200
2011-01-04,96.62583923339844,96.92261051493138,96.02468551281292,96.8921716904649,137409700
2011-01-05,97.12805938720703,97.18893703241952,96.2301344399641,96.32145090778285,133975300
2011-01-06,96.93782806396484,97.27264933107469,96.64866793685047,97.16611634710559,122519000
2011-01-07,96.7475814819336,97.22697986875954,95.99423950103233,97.06718040648423,156034600
2011-01-10,96.62583923339844,96.7628110406915,96.03229086472042,96.32145679434585,122401700
2011-01-11,96.96827697753906,97.20417063721175,96.60301684763388,96.97588813593222,110287000
2011-01-12,97.8433837890625,97.94991679432412,96.99111394135619,97.56183476327682,107929200
2011-01-13,97.68357849121094,97.92708913826321,97.44007945538539,97.8814337947476,129048400
2011-01-14,98.39122772216797,98.41405538385027,97.47808642121115,97.54656940625804,117677900
2011-01-18,98.55867767333984,98.64998835653269,98.18580636492536,98.29994471891641,114401300
2011-01-19,97.59222412109375,98.57384840097664,97.33350288282652,98.47493240471066,151958400
2011-01-20,97.462890625,97.70638961959698,96.73998157659454,97.37157414781684,175745700
2011-01-21,97.68357849121094,98.29234349761491,97.57704548593225,98.07167213354717,151462900
2011-01-24,98.23905944824219,98.35319777989949,97.59984995728942,97.62267762362087,113715500
2011-01-25,98.29232025146484,98.3760255651894,97.48571174351399,97.98032666292566,167552200
2011-01-26,98.67282104492188,98.9619870380385,98.33799970788722,98.53585501316779,141281500
2011-01-27,98.91631317138672,99.08372380855529,98.52061424614965,98.69563023547147,123302700
2011-01-28,97.18895721435547,99.19026812561607,97.02915771669811,99.03046282234571,295637300
2011-01-31,97.91941833496094,97.9955182731298,97.21173767711605,97.4552481902801,149249200
2011-02-01,99.4870376586914,99.66205366485345,98.45214071626344,98.51301837302107,167194300
2011-02-02,99.29678344726562,99.56311009033683,99.17502815323219,99.22828883735687,118323600
2011-02-03,99.51744079589844,99.66962908647673,98.59669409060528,99.12174195141705,145886700
2011-02-04,99.79900360107422,99.83705358181902,99.09892807802065,99.55550462451049,134634800
2011-02-07,100.42298126220703,100.75018552092831,100.01206008704216,100.01967704920402,112439100
2011-02-08,100.87957763671875,100.93283832622902,100.24036808401993,100.5143117176837,99072800
2011-02-09,100.65132904052734,100.92527278224408,100.14909691217507,100.60567368544618,146436700
2011-02-10,100.68931579589844,100.80345411190962,99.91314041335531,100.14142865660004,162708500
2011-02-11,101.2905044555664,101.41986513628189,100.27082971729585,100.29365738970287,137710300
2011-02-14,101.53399658203125,101.61770191223086,101.1154815422595,101.22961989651975,101690700
2011-02-15,101.21437072753906,101.37417599233467,100.68932282600655,101.22198768995321,119575400
2011-02-16,101.85358428955078,101.97532796963948,101.35135242130507,101.55681302399171,130183500
2011-02-17,102.15795135498047,102.29491733648298,101.46548126301306,101.55680352857065,109810500
2011-02-18,102.37101745605469,102.4927727361815,102.01336857769634,102.2492621759279,130002400
2011-02-22,100.31645965576172,102.39385859726399,100.0425160450299,101.29808415433669,233116400
2011-02-23,99.7000732421875,100.49907627799169,99.08370312095126,100.25556572523443,227584000
2011-02-24,99.63160705566406,100.01970065839669,98.69563777542605,99.5935686807672,260431400
2011-02-25,100.69690704345703,100.75778467387757,99.98921474963642,100.05009238005695,141686900
2011-02-28,101.32093811035156,101.45031040309681,100.73501236663316,101.06983371231632,141585500
2011-03-01,99.63160705566406,101.7318455328744,99.60117403350147,101.6405348551611,258565500
2011-03-02,99.84468078613281,100.30886273189489,99.19026052835719,99.49463718308884,200277400
2011-03-03,101.56439971923828,101.6785380268629,100.74256907067654,100.75017442077767,176480100
2011-03-04,100.80345153808594,101.68615986344201,100.14142609967992,101.48830463911133,277202300
2011-03-07,100.01206970214844,101.32852704820453,99.48702176752876,101.10023877463463,216790400
2011-03-08,100.88715362548828,101.20675250320443,99.73811873575488,100.17185592293332,174615000
2011-03-09,100.74259948730469,101.0545931039724,100.14145153361143,100.68933879807301,153806000
2011-03-10,98.87826538085938,99.82183996267064,98.77933774455016,99.68487395352703,301291800
2011-03-11,99.56309509277344,99.92074395810769,98.53581543357215,98.55864309636182,225621800
2011-03-14,98.96195983886719,99.28916412116725,98.20861203759287,98.91630450749729,234974100
2011-03-15,97.82817077636719,98.41410816665463,96.26060857359755,96.32909159537421,359585400
2011-03-16,96.01709747314453,97.83578138782141,95.332238271787,97.51617075116535,468670300
2011-03-17,97.2878646850586,97.69878010646367,96.71714978959801,97.40200882527314,254303700
2011-03-18,97.64171600341797,98.49768804690777,97.45065128368803,98.46711116121857,230435400
2011-03-21,99.15496826171875,99.36130979823932,98.74226186534352,98.85690771396644,153992600
2011-03-22,98.81102752685547,99.26958752909444,98.71932019107379,99.13966491618196,129538600
2011-03-23,99.09378814697266,99.35363331222098,98.069684263938,98.5358708865916,148603100
2011-03-24,100.04147338867188,100.18668442818314,99.10143831928839,99.65934398434285,159129800
2011-03-25,100.34719848632812,100.78282000647964,100.03384953045953,100.30134481701383,155642800
2011-03-28,100.10264587402344,100.82105123806502,100.07208064353267,100.56120596305732,109762400
2011-03-29,100.77519226074219,100.80575748962522,99.68994587955771,100.01857165213461,129798800
2011-03-30,101.47063446044922,101.76869489754617,101.15728558354498,101.30249660755732,135835000
2011-03-31,101.33308410644531,101.61586782757568,101.22608832759377,101.34073415886239,132537100
2011-04-01,101.76109313964844,102.23494170524694,101.51653629498605,101.95980796645912,153850100
2011-04-04,101.84515380859375,102.1585028086755,101.5547433080714,101.97507644387142,100768900
2011-04-05,101.8298568725586,102.28076681075895,101.60057687734428,101.64643054405414,120791500
2011-04-06,102.15086364746094,102.41070891605978,101.73815724517603,102.31900156518188,120411600
2011-04-07,101.89097595214844,102.39537783361452,101.38656240902002,101.96739482550397,170731500
2011-04-08,101.53944396972656,102.40306030990982,101.11909921735126,102.3419181948674,147945400
2011-04-11,101.23375701904297,101.99036600106147,100.9891885299725,101.64645176726512,121385400
2011-04-12,100.47713470458984,100.86690260818888,100.11029363875151,100.66819946037378,161187400
2011-04-13,100.46951293945312,101.01976879843993,100.08738336464589,100.94334988047997,162059000
