Price,Close,High,Low,Open,Volume,Returns,Rolling_Volatility
2010-03-25,87.41473388671875,88.55378318225502,87.30982167728594,88.14911935274846,223396300.0,-0.0016270237550686404,0.09184465004477234
2010-03-26,87.36223602294922,87.99170897865872,87.01752382568678,87.57955570069194,205808500.0,-0.0006007412232342664,0.0896546797789679
2010-03-29,87.91678619384766,88.07415445721718,87.44468140373912,87.80437865793093,134513500.0,0.006327648502288123,0.08964286972691772
2010-03-30,87.97673034667969,88.29896220703534,87.60953776259954,88.0216910704042,145772500.0,0.0006815959602344224,0.08127403352162874
2010-03-31,87.677001953125,88.06667500175536,87.38474573733077,87.6395308619572,161078700.0,-0.003412722070103798,0.0826488535933993
2010-04-01,88.27650451660156,88.61372146570898,87.75193783019631,88.27650451660156,161215200.0,0.00681435562553174,0.08306297438445011
2010-04-05,88.9958724975586,89.05581821702165,88.36639384628509,88.61368923490267,105847600.0,0.008116007037015377,0.08484419463843512
2010-04-06,89.20569610595703,89.36306433821444,88.6436642547733,88.74108105075636,110384200.0,0.002354903012455451,0.08459522400537922
2010-04-07,88.69615173339844,89.44552780027927,88.28399260969971,89.02587903235741,184576300.0,-0.005728392055682651,0.07654360522912158
2010-04-08,89.00337982177734,89.15325844342108,88.12661132497952,88.38889176625004,158704000.0,0.0034578413551091315,0.07406795517051143
2010-04-09,89.58789825439453,89.6253636220025,89.02586628471147,89.19072419329923,133006500.0,0.006545902197167512,0.07408459673984151
2010-04-12,89.73027801513672,89.96258845609707,89.5953901103899,89.7003022899391,110279000.0,0.0015880129234541642,0.07390316213346464
2010-04-13,89.7977294921875,89.9550977696884,89.17574602590875,89.6403612146866,125043600.0,0.0007514312798452842,0.07049080776474069
2010-04-14,90.81688690185548,90.81688690185548,89.98507901456685,90.12745657877848,161609000.0,0.01128555647346143,0.0750303113863004
2010-04-15,90.8918228149414,91.10164719654048,90.63703198208138,90.66700771049348,144615300.0,0.000824791694914686,0.07504450538355607
2010-04-16,89.44552612304688,90.89182213369818,88.98840627343837,90.56959020229031,366786700.0,-0.016040245795153233,0.09262081480532411
2010-04-19,89.78273010253906,89.87265727412313,88.77856908096499,89.18323277716618,217947800.0,0.0037628483863734008,0.08541008479933265
2010-04-20,90.58456420898438,90.65950637899628,89.82769860397119,90.344764129887,157708000.0,0.008891183867804209,0.08774320429430767
2010-04-21,90.41968536376952,90.84682933442429,89.9175992404553,90.6369993111747,192910100.0,-0.0018218234235641772,0.08844194507693187
2010-04-22,90.68949127197266,90.80189882815613,89.26568128460151,89.78274689538814,115360300.0,0.0029794857755023976,0.08817625073490677
2010-04-23,91.28150177001952,91.31897286228634,90.39723773501112,90.62954821595056,177335500.0,0.006506669846648863,0.08896859377412565
2010-04-26,90.93678283691406,91.51380559907923,90.84686136966744,91.3114708632032,143457300.0,-0.003783586757883383,0.09035955970084729
2010-04-27,88.78606414794922,90.92927408275106,88.613705165637,90.41220857038384,355853300.0,-0.023934868593592874,0.11716564542122804
2010-04-28,89.46047973632812,89.68529476020223,88.62867215219096,89.21319007080689,300674100.0,0.0075672581577898275,0.11698101927997245
2010-04-29,90.5695343017578,90.7568781993343,89.97752689934228,90.00000725228634,193775000.0,0.012320929944392434,0.12074545971227711
2010-04-30,89.03336334228516,90.68199402101924,89.01088297639131,90.58457147909884,270000900.0,-0.017106722013090866,0.1318472111934003
2010-05-03,90.18739318847656,90.43468862069582,89.32560971446937,89.46049761229035,182747900.0,0.012878483705286452,0.13531045723005108
2010-05-04,88.066650390625,89.19820956369404,87.61702600869265,89.18322456178612,360353400.0,-0.023795733600941536,0.1528466661653883
2010-05-05,87.54207611083984,88.27646687171706,86.90510785788663,87.34723681227514,328973200.0,-0.00597437098420142,0.1525002249653573
2010-05-06,84.63450622558594,87.67697019956128,78.68446043550372,87.12243369828386,647356600.0,-0.03377748916018488,0.1806604519092194
2010-05-07,83.37559509277344,85.25652518147503,81.9892503081337,84.40973215929294,637558800.0,-0.014986416705879697,0.18507402572461457
2010-05-10,87.04749298095703,87.41468551076474,86.11077325991859,86.7852068852395,396159600.0,0.04309822428539948,0.22590797584298902
2010-05-11,86.80022430419922,87.94676868068834,86.11079974958011,86.23069693776877,317849800.0,-0.0028446602274978874,0.22519604257772052
2010-05-12,88.01421356201172,88.14161183387763,86.99506169079713,87.14494032908483,235607100.0,0.013889113373026115,0.22898206882558736
2010-05-13,86.92012023925781,88.18656750296239,86.84518378305961,87.77440841794458,234452500.0,-0.012508780466015654,0.23166684720167352
2010-05-14,85.34642791748047,86.42553113308418,84.58206695128442,86.26816286702278,345601400.0,-0.01827094252288754,0.236344234932249
2010-05-17,85.39139556884766,85.81853967344087,83.75775560934834,85.57873957467424,325739800.0,0.0005267450584610402,0.23478401666247312
2010-05-18,84.2298583984375,86.34309836066288,83.95258723715142,86.088307563238,360556800.0,-0.013695870059244277,0.23716294460448847
2010-05-19,83.750244140625,84.50710961048327,82.70111683793684,83.75773378246085,394742700.0,-0.0057103853831986144,0.23716043319099048
2010-05-20,80.587890625,82.34892297007266,80.53543453701178,81.96673963342437,530418300.0,-0.038490687972117126,0.2590581825687132
2010-05-21,81.7644271850586,81.96675621758286,78.95426679436311,79.3664259385795,500909400.0,0.014493875693901844,0.2626847740271477
2010-05-24,80.7153091430664,81.97426137726299,80.64037266714843,81.32230203047465,269823000.0,-0.01291401187530005,0.2638218461060677
2010-05-25,80.79771423339844,80.83518531759582,78.21985915076411,78.76690610670815,396505200.0,0.0010204142769376788,0.26386092112187226
2010-05-26,80.31061553955078,82.03418243313537,80.07081547514014,81.29230187719065,349719300.0,-0.0060468652210154935,0.2601655843630711
2010-05-27,83.00090789794922,83.0308836314404,81.51714053521171,81.82438751553143,300870500.0,0.03294973555100729,0.281253510057096
2010-05-28,81.95927429199219,82.97093098446419,81.56959547943528,82.91097951833444,297933500.0,-0.012629077351666832,0.28005324960782413
2010-06-01,80.58038330078125,82.39387146459165,80.46048613916007,81.19487126196015,277909400.0,-0.016967232389566426,0.28219543062915026
2010-06-02,82.67863464355469,82.68612428522438,80.56539508410711,80.99253906791193,240243700.0,0.025705984407060796,0.29267881508783916
2010-06-03,82.96341705322266,83.22569751222929,82.11662422349117,82.91845632233158,226618300.0,0.0034385313070489833,0.2932662083219848
2010-06-04,80.0483169555664,81.92925167878435,79.77854122963541,81.38970022692237,398475600.0,-0.03576933793230871,0.30769964098055236
2010-06-07,79.05164337158203,80.64032196162242,78.99169765891267,80.33307517107865,264609100.0,-0.012529061853136077,0.3069102985582762
2010-06-08,79.89847564697266,80.05584392970009,78.42220392963863,79.11162851604995,357774300.0,0.010655421875856056,0.3101596080094428
2010-06-09,79.4713363647461,81.14244183815858,79.13411369500615,80.36309002109942,268023300.0,-0.005360366553772789,0.30457035387333276
2010-06-10,81.79439544677734,81.89181227320353,79.4638355181776,80.82769967457132,317890600.0,0.028812318165052947,0.31735241927981955
2010-06-11,82.19154357910156,82.24399965998832,81.02251908089139,81.07497516177814,214128200.0,0.004843694662521578,0.3149492580818068
2010-06-14,82.06417846679688,83.2706744474579,81.98174663825836,82.82104421278017,207196100.0,-0.0015508152318186416,0.3122108678237628
2010-06-15,83.93009948730469,84.00503593267578,82.49878879639436,82.64117204469845,238268700.0,0.02248269808295675,0.31757449783111097
2010-06-16,83.90013122558594,84.24484347877011,83.33060389901502,83.49546752386067,216374000.0,-0.00035712591122549303,0.31104900906854316
2010-06-17,84.03500366210938,84.17738689687206,83.21818676586477,84.13991581910807,263185800.0,0.0016062447636280262,0.3109018214763669
2010-06-18,84.12611389160156,84.42728574410829,83.85505462875761,84.20140685472825,174006600.0,0.0010836064808886865,0.2953466605608826
2010-06-21,83.88517761230469,85.23293723708201,83.41835202386932,85.17270630993323,213140700.0,-0.0028680982367523906,0.2921459537761662
2010-06-22,82.49977111816406,84.25412557926018,82.37930350736227,83.88518598154212,239355400.0,-0.016653411539545002,0.26607391297488286
2010-06-23,82.2437515258789,82.84610090532264,81.67904575137804,82.55245436214092,254639900.0,-0.003108101542060265,0.2660840941883661
2010-06-24,80.8809585571289,81.94260861954194,80.67013589793709,81.83719728994603,268523600.0,-0.016708991230906856,0.2651858203345921
2010-06-25,81.21975708007812,81.63387123102002,80.39151728922512,81.12187106234934,238726500.0,0.004180105127161692,0.2642955862522796
2010-06-28,80.9637680053711,81.55859225511433,80.67012139080597,81.34023861322234,169218600.0,-0.003156785341248189,0.25993393991417263
2010-06-29,78.46399688720703,80.9487049906109,77.96705871321733,79.82681853629113,373649500.0,-0.031361864822365346,0.2735720952196422
2010-06-30,77.7186050415039,78.96848466281078,77.46260200203989,78.24566167497913,284101700.0,-0.009545205367766735,0.2724002227764811
2010-07-01,77.37222290039062,77.92186664283243,76.14492532837912,77.66586944651361,382924800.0,-0.004466836906424226,0.2723039073844626
2010-07-02,76.9505844116211,77.86917354781785,76.51388290373647,77.63576362597563,233385200.0,-0.0054643839789124925,0.25046845163413145
2010-07-06,77.45503997802734,78.58445143778258,76.70962427856061,78.03480199979552,256935300.0,0.006534183754424104,0.24708031381835904
2010-07-07,79.89460754394531,79.99248785196414,77.56801577261892,77.65083978112972,253769400.0,0.031010721728005203,0.26224976761587254
2010-07-08,80.68519592285156,80.77554520625199,79.74401925752053,80.56472255233568,210842100.0,0.009846752202764897,0.26389035536243377
2010-07-09,81.28751373291016,81.29504475174201,80.51198538327147,80.66257129300324,144999900.0,0.007437309503540767,0.26411978689618054
2010-07-12,81.34024047851562,81.49835744810082,80.67765426151783,81.01647551855956,131283600.0,0.0006484347977211043,0.24546428101012405
2010-07-13,82.56753540039062,82.89129460423739,82.01788579248309,82.18353377690687,213025900.0,0.014975712439855439,0.24681591260600722
2010-07-14,82.56001281738281,82.88377779880337,81.96518851456428,82.30400979406868,184426800.0,-9.111239274375981e-05,0.241374698388566
2010-07-15,82.58261108398438,82.86872674139396,81.44566798765561,82.52990541697505,232337900.0,0.0002736818176767428,0.22954415844601223
2010-07-16,80.30870819091797,82.2287047334973,80.15058548959571,82.13834972481105,282693400.0,-0.027921078012276876,0.24301471481957862
2010-07-19,80.78307342529297,81.03907071202777,79.97742645750068,80.6023691202751,186709000.0,0.005889395482839789,0.22027661337317028
2010-07-20,81.6790771484375,81.73930808839543,79.67625047431137,79.71389983821068,258162400.0,0.011030419143214492,0.2189280729404775
2010-07-21,80.61740112304688,82.1232832815007,80.28610520995197,82.10069596824142,264527000.0,-0.013083354376469295,0.22071872731719452
2010-07-22,82.41695404052734,82.77836839224103,81.56613243921343,81.57365771618625,274781300.0,0.02207664763268587,0.22878328903530004
2010-07-23,83.13227081298828,83.2527384615662,82.01791490508282,82.25132492353774,222020800.0,0.008641794907586738,0.21467290009757006
2010-07-26,83.9981689453125,84.08099298667683,83.04193557386373,83.27534564798742,184445700.0,0.010362036757833483,0.2162242353165307
2010-07-27,83.9906005859375,84.54777551475821,83.65930459040229,84.45742049475244,204855600.0,-9.010553980765758e-05,0.21613207752250516
2010-07-28,83.44847106933594,84.07341361776108,83.16988076902365,83.81741063338231,163056200.0,-0.006475566373671615,0.20695757516762625
2010-07-29,83.04190063476562,84.19389995969986,82.37931432711683,83.96801526111072,220149100.0,-0.004884021082917515,0.20740439150698534
2010-07-30,83.02682495117188,83.47106325355294,82.0555358424706,82.1985907665547,220070600.0,-0.00018155957519356804,0.20732311468376513
2010-08-02,84.90168762207031,85.0372173257985,83.98309804618913,84.3219194332656,188263200.0,0.022330223118594603,0.2175395887725205
2010-08-03,84.49504089355469,84.90915500154206,84.21645065239358,84.69080716422152,146657300.0,-0.004801125891942461,0.21785658012356093
2010-08-04,85.05976867675781,85.16517998568679,84.44988814017076,84.72847270898929,158171700.0,0.006661325300849516,0.21256018675946414
2010-08-05,84.96943664550781,85.01461703618669,84.38967428959349,84.51767295012836,140473800.0,-0.0010625473380008977,0.2122976088192389
2010-08-06,84.62309265136719,84.75862234782493,83.51626775437693,84.13367953946492,239728300.0,-0.004084430806815513,0.20616632877675595
2010-08-09,85.07481384277344,85.21787449095399,84.57034468111591,85.02210819520451,120800400.0,0.005323840083548001,0.2063217515319438
2010-08-10,84.61555480957031,85.06732425768318,83.85508811052044,84.35202646116258,242916300.0,-0.005412919521548105,0.20687147947208434
2010-08-11,82.29644775390625,83.34303521002914,82.16091815375087,83.31291688282978,273406900.0,-0.027790168121180216,0.20215078832590266
2010-08-12,81.7920150756836,82.08566173649697,81.01648642048487,81.05413578499386,239542600.0,-0.006148320955218486,0.20075985235919977
2010-08-13,81.55107116699219,82.04048416570384,81.45319086504438,81.53601486841802,158698500.0,-0.002950159556638294,0.20040263428301178
2010-08-16,81.5134506225586,81.77697900585143,80.70027240169388,80.99391913514704,147895300.0,-0.0004614191326010522,0.19935870581799012
2010-08-17,82.51485443115234,83.11720991583312,81.9802666671298,82.2136824332996,172270300.0,0.012210285900753737,0.2011707857019062
2010-08-18,82.66541290283203,83.10964544200846,82.00282673195545,82.47717760769245,182922100.0,0.0018229600400114958,0.18156337874027798
2010-08-19,81.22730255126953,82.4395384616724,80.88848127584669,82.23624684531589,265847600.0,-0.017549861915535356,0.18741078859308674
2010-08-20,80.9637680053711,81.2724766611622,80.37647477624085,80.98635532272448,209714200.0,-0.003249682943875938,0.18639283733149978
2010-08-23,80.65509033203125,81.74685313863158,80.61744096167094,81.34779508855681,163490300.0,-0.0038198271147752722,0.18667971115919701
2010-08-24,79.45787811279297,80.10540795705226,79.03623290982787,79.7741120150168,280677800.0,-0.014954872720789544,0.18557408064896944
2010-08-25,79.76658630371094,80.06775816447737,78.52423227235182,79.02117043820445,272234800.0,0.0038776525814096063,0.1861505501730049
2010-08-26,79.23201751708984,80.24848714872897,78.96848345988019,80.14307582363966,224439500.0,-0.006724220062192984,0.18679013765863395
2010-08-27,80.45930480957031,80.54212880907399,78.539302267601,79.72895085639387,272649000.0,0.01537104757698897,0.17511482580676857
2010-08-30,79.292236328125,80.49694684970501,79.28471105211712,80.24847487379273,167238600.0,-0.014611304982767121,0.17921906174277796
2010-08-31,79.292236328125,79.79671130044296,78.67482477083372,78.99858971822339,273933100.0,0.0,0.17580651121778973
2010-09-01,81.66403198242188,81.77697435297497,80.30874076924749,80.36144644290725,256828100.0,0.029473438614150978,0.19280981439903985
2010-09-02,82.4244613647461,82.43951765884925,81.6865765750306,81.8597555518821,156112200.0,0.009268594167024805,0.1836713587512409
2010-09-03,83.49365234375,83.56894531768027,82.78588575093698,83.23012406275123,212197300.0,0.012888355048327848,0.18580690963007818
2010-09-07,82.55245971679688,83.20752052572183,82.4846977768139,83.10210923386971,141973700.0,-0.011336642519149068,0.18608094951353038
2010-09-08,83.13227081298828,83.46356115494324,82.68050133348028,82.71815070493514,149924400.0,0.006998996965127909,0.18737252121398876
2010-09-09,83.51626586914062,84.08850299065466,83.2903868764683,84.06591566583617,147017900.0,0.00460845013581854,0.186973258121409
2010-09-10,83.9378662109375,84.03574647409332,83.47857173588854,83.66680698813865,127819000.0,0.0050354234605386235,0.18691945401142843
2010-09-13,84.87152862548828,85.04470187568505,84.42729035316474,84.76611732245934,178503500.0,0.011061848021304702,0.18946077556291632
2010-09-14,84.81880187988281,85.30068364374027,84.38962575443213,84.7058595848729,209823600.0,-0.0006214466922816344,0.17805993129578618
2010-09-15,85.1426010131836,85.24048131121465,84.31436675707587,84.57036403399681,168608400.0,0.0038102712679055676,0.1778049107636221
2010-09-16,85.1199951171875,85.17270076531484,84.59293289142916,84.87905419082176,199962900.0,-0.0002655415416268351,0.1767663686258893
2010-09-17,85.15177154541016,85.65137579576434,84.91711209310064,85.5681084207053,195836900.0,0.0003732436588213097,0.17673868595492104
2010-09-20,86.45381927490234,86.64306237963908,85.1745340388048,85.447044571645,214555200.0,0.015175178269226446,0.18155259390588363
2010-09-21,86.27967834472656,86.93066900616158,85.9239005508191,86.52190917405356,268389100.0,-0.002016296683299404,0.1811788717813134
2010-09-22,85.85578918457031,86.62790409549918,85.6135583012914,86.14344232894138,191322400.0,-0.004925074687676339,0.18104672151780105
2010-09-23,85.15934753417969,86.04500336247807,84.91711673220308,85.15177619733227,202354300.0,-0.008144840437159252,0.1623761694174778
2010-09-24,86.91554260253906,86.976101760994,86.02988656728266,86.10558262773172,209671800.0,0.020412694114828767,0.17008173391267065
2010-09-27,86.49919891357422,87.04421974701445,86.4159372961908,86.9458154535695,128761800.0,-0.004801719684005258,0.17063615194037174
2010-09-28,86.8020248413086,87.08210671200722,85.67413756783128,86.6127817388682,209207500.0,0.0034947962788639416,0.17053281236622092
2010-09-29,86.65060424804688,86.98367384717231,86.30996331023971,86.58247375038974,179665800.0,-0.0017459594878698932,0.16811959894858847
2010-09-30,86.39323425292969,87.6498108646236,85.98446857594152,87.08965305922776,287106700.0,-0.002974624085116041,0.16864598350630358
2010-10-01,86.75657653808594,87.14263394259545,86.24183525715294,87.04422386925121,174638700.0,0.004196860704741292,0.15882527854358758
2010-10-04,86.10558319091797,86.93825141178229,85.67410929077305,86.5749080091546,166153200.0,-0.007531971436535135,0.1605762466911449
2010-10-05,87.83902740478516,88.0509786306893,86.80197373491099,86.90038378639346,229634100.0,0.019931650595741403,0.16762898154555336
2010-10-06,87.83148193359375,88.0585758997896,87.47570408166536,87.82391059465671,148626600.0,-8.590481378422383e-05,0.15923917764220819
2010-10-07,87.72550201416016,88.20996372821105,87.19562381917925,88.18725548774603,164860000.0,-0.0012073564938792942,0.15977102967555912
2010-10-08,88.21754455566406,88.45977543874443,87.51356014933054,87.84662977928097,177760100.0,0.005593217053520011,0.15710864242659814
2010-10-11,88.30081176757812,88.54304265012198,87.99802172058835,88.35379959265835,103098300.0,0.0009434397625795157,0.153216636155374
2010-10-12,88.57330322265625,88.83067095345517,87.54382074898344,88.01313973461409,182210000.0,0.0030811933184645185,0.14373181124949738
2010-10-13,89.26215362548828,89.73904977124506,88.85338797565637,89.06534502668113,194347200.0,0.00774709228733717,0.14375745319798455
2010-10-14,88.91393280029297,89.3302697215012,88.3537751224077,89.1788718523172,217764300.0,-0.003908731811648032,0.12336142446764282
2010-10-15,89.09564208984375,89.58767526579214,88.38409201755162,89.53468743301251,243705000.0,0.002041568300768395,0.12185536461418148
2010-10-18,89.53467559814453,89.82989430964285,88.80041160151131,89.12590989562996,141204800.0,0.004915564143926105,0.11813684670021171
2010-10-19,88.36138916015625,89.20919453633421,87.82393368387646,88.70959576469234,280604700.0,-0.013190887073727037,0.12010646094781563
2010-10-20,89.22431945800781,89.65579340113909,88.46734722267294,88.52033504813679,200051800.0,0.009718542066706162,0.12129037039232661
2010-10-21,89.4211196899414,90.14781227464287,88.72470668484074,89.62550540843702,221585500.0,0.0022032503318645522,0.12110264443547118
2010-10-22,89.58769226074219,89.72394753877207,89.32275304658455,89.55741266837535,108212400.0,0.0018610549621884834,0.12082353455778877
2010-10-25,89.85258483886719,90.65497918201856,89.78446012283176,90.18565440678807,151145700.0,0.0029524338105802587,0.11788869215149529
2010-10-26,89.86773681640625,89.95856978052164,89.2243116278851,89.39841199259916,158982900.0,0.00016861729864954566,0.117763963595539
2010-10-27,89.6103515625,89.70876162774718,88.76254654030012,89.23943686528754,190024000.0,-0.002868154354386361,0.1184249278740385
2010-10-28,89.62553405761719,90.16298377304116,89.19406001705197,90.12513284263112,168576000.0,0.00016941356471078832,0.11836874007470945
2010-10-29,89.69364929199219,89.86775546808059,89.37572230112524,89.53468579655872,144305500.0,0.0007597094340800475,0.11833584653678508
2010-11-01,89.72391510009766,90.6474221200564,89.20917376644391,90.13268078640266,174074800.0,0.00033737843332236166,0.11129311674228183
2010-11-02,90.43547821044922,90.64742952245496,90.15539639087586,90.39762728677388,158345900.0,0.007899302915493688,0.11247805334489679
2010-11-03,90.79881286621094,90.85180068907664,89.66335456888322,90.59443291379736,226702800.0,0.0040095628743152594,0.11096675961716052
2010-11-04,92.54742431640624,92.59284080107912,90.81395725676956,91.8055890070581,215039400.0,0.01907499708643467,0.11748038999074976
2010-11-05,92.89562225341795,93.0470143718252,92.48685660343143,92.6079691431094,180654100.0,0.0037553130479015726,0.10500410452665047
2010-11-08,92.72152709960938,92.87292501118428,92.30519583706796,92.60798010973816,156107100.0,-0.0018758525865332925,0.1036379410472327
2010-11-09,92.0553741455078,93.0697139499567,91.68445944726412,92.97130965967447,186621600.0,-0.007210380038788093,0.10716373614894789
2010-11-10,92.4262924194336,92.4717146726768,91.33625652065616,92.03266946783818,221387400.0,0.004021199294714955,0.10673396061807318
2010-11-11,92.07809448242188,92.21434970430616,91.3514018907855,91.63148367333632,158017600.0,-0.0037744181180099277,0.10709227761254654
2010-11-12,90.98805236816406,91.8585715172219,90.57172114052028,91.4573771918469,239068800.0,-0.01190886480715054,0.11431331392077136
2010-11-15,90.85935974121094,91.63147451311482,90.82151460156156,91.27569670402563,163940800.0,-0.001415391585119035,0.11141091667985428
2010-11-16,89.44384765625,90.45061640261164,89.01236791107192,90.2992242562349,299566200.0,-0.015701785760621863,0.10883094880601128
2010-11-17,89.4892578125,89.86017258754373,89.21674734811366,89.48168647314489,172308900.0,0.0005075657420234205,0.108811871231208
2010-11-18,90.806396484375,91.1318948046334,90.34464291900284,90.35221425907592,197723700.0,0.014611135353255787,0.11592515008239782
