timestamp,country,actual_load_mw,forecast_load_mw,imbalance_mw,imbalance_cost_eur,risk_score,risk_level
2026-02-28 09:00:00+00:00,germany,54470.091715,54519.89,-49.7989099999977,-0.5726874649999736,0.1899330263708664,LOW
2026-02-28 10:00:00+00:00,germany,54343.859305,53310.508,1033.351492499998,-32.67974095031244,3.9671410632063626,LOW
2026-02-28 11:00:00+00:00,germany,53476.562275,51821.33,1655.2341499999966,-480.638616306249,5.866645737407562,MEDIUM
2026-02-28 12:00:00+00:00,germany,51606.34995,50663.83,942.5218250000034,-241.16777197187585,3.610646016464351,LOW
2026-02-28 13:00:00+00:00,germany,50662.57559,50301.953,360.6224650000004,-3.1103687606250032,1.3529021905957863,LOW
2026-02-28 14:00:00+00:00,germany,51539.95861,52161.434,-621.4749837499985,10622.172737882003,2.3479140505092784,LOW
2026-02-28 15:00:00+00:00,germany,52357.962235,54721.523,-2363.561202500001,178436.1666472866,7.1002511511092505,HIGH
2026-02-28 16:00:00+00:00,germany,55123.2166375,58234.547,-3111.3302374999985,321790.1076459968,8.300718571229245,HIGH
2026-02-28 17:00:00+00:00,germany,57557.557865,57194.21,363.3469275000025,39776.087755450586,1.3628435886702943,LOW
2026-02-28 18:00:00+00:00,germany,55735.84853,53719.473,2016.375873750003,197489.14606174387,6.561322729175387,MEDIUM
2026-02-28 19:00:00+00:00,germany,53145.44683,51087.918,2057.528861250001,163542.93872756395,6.629691642249198,MEDIUM
2026-02-28 20:00:00+00:00,germany,51763.8449125,49915.63,1848.216006249997,137447.43487179745,6.257848472164086,MEDIUM
2026-02-28 21:00:00+00:00,germany,50361.80396,47481.29,2880.514897499997,214200.4887435326,7.913527277801032,HIGH
2026-02-28 22:00:00+00:00,germany,47885.004065,45354.99,2530.015783750001,176527.7400355077,7.3629133528673085,HIGH
2026-02-28 23:00:00+00:00,germany,45353.557955,44005.656,1347.9017049999966,73857.76846233543,5.0861587833124045,MEDIUM
2026-03-01 00:00:00+00:00,germany,43758.3878525,43146.42,611.9659774999964,36278.87306114353,2.311811078554486,LOW
2026-03-01 01:00:00+00:00,germany,42294.6427675,41886.42,408.22089250000136,25466.70729577789,1.536905260220455,LOW
2026-03-01 02:00:00+00:00,germany,41969.5880725,42595.66,-626.0720837499975,41091.223849795,2.3665759732105487,LOW
2026-03-01 03:00:00+00:00,germany,42434.292395,42900.758,-466.4654175000032,32768.146032185854,1.761371564113297,LOW
2026-03-01 04:00:00+00:00,germany,42831.777365,43812.836,-981.0585724999984,73537.20741888238,3.758022882656621,LOW
2026-03-01 05:00:00+00:00,germany,43261.10378,45044.86,-1783.7555950000024,135402.43455250707,6.1366331798521,MEDIUM
2026-03-01 06:00:00+00:00,germany,44664.0191925,47261.465,-2597.4456512499964,194151.59477468987,7.4647690805078835,HIGH
2026-03-01 07:00:00+00:00,germany,47562.7122275,50576.965,-3014.25261625,182106.8253738978,8.134330961350635,HIGH
2026-03-01 08:00:00+00:00,germany,50720.94171,53060.32,-2339.378602500001,53751.90214964251,7.065369052602205,HIGH
2026-03-01 09:00:00+00:00,germany,52115.68447,52140.12,-24.436623749999853,0.0,0.093658434491419,LOW
2026-03-01 10:00:00+00:00,germany,52353.51567,51388.863,964.6523887500008,-27.73375617656252,3.689828380075345,LOW
2026-03-01 11:00:00+00:00,germany,51256.03068,49551.438,1704.5931800000037,-715.5029873050014,5.97059439095856,MEDIUM
2026-03-01 12:00:00+00:00,germany,49667.7620325,48006.066,1661.6956262500023,-1504.8731015226583,5.880947397795452,MEDIUM
2026-03-01 13:00:00+00:00,germany,47590.23575,47092.332,497.9037187499998,-2.862946382812499,1.8763080786940145,LOW
2026-03-01 14:00:00+00:00,germany,47335.523885,48119.504,-783.9800212499977,23398.177726714148,2.98346588530766,LOW
2026-03-01 15:00:00+00:00,germany,48492.0353075,51191.6,-2699.566254999998,232340.8693028298,7.622610576252268,HIGH
