timestamp,country,day_ahead_price,load_mw,renewable_share,imbalance_mw,imbalance_cost_eur,risk_score,risk_level,trading_signal,confidence
2026-03-13 16:00:00+00:00,netherlands,134.01,16986.2105,0.21301198993148,14.980031250001048,2308.595085984536,0.3479489326077856,LOW,HOLD,97.21640853913772
2026-03-13 17:00:00+00:00,netherlands,152.0925,17179.493000000002,0.188451807046925,757.6961250000022,132525.88257529726,8.511057625226734,HIGH,SELL,31.91153899818613
2026-03-13 18:00:00+00:00,netherlands,164.60250000000002,16624.06075,0.1765322290463838,743.1261796875006,140668.4910408136,8.417748011720384,HIGH,SELL,32.658015906236926
2026-03-13 19:00:00+00:00,netherlands,142.2775,15861.89525,0.1731834504454945,808.1208359374996,132224.0240703622,8.826740616715501,HIGH,SELL,29.386075066275996
2026-03-13 20:00:00+00:00,netherlands,127.4325,15188.3495,0.2190193048955056,934.9178593750004,137009.75813202542,9.290846937351752,HIGH,SELL,25.673224501185985
2026-03-13 21:00:00+00:00,netherlands,124.165,14074.56675,0.2255437631854636,867.1673359375,123822.60710668164,9.104053299846518,HIGH,SELL,27.167573601227858
2026-03-13 22:00:00+00:00,netherlands,115.8775,13301.1695,0.2078813821596664,654.9273125,87275.04060235154,7.739988837728477,HIGH,SELL,38.08008929817218
2026-03-13 23:00:00+00:00,netherlands,130.7025,12557.62575,0.1771751917355874,480.1023124999992,72163.1583744608,6.33301939444677,MEDIUM,SELL,49.33584484442584
2026-03-14 00:00:00+00:00,netherlands,127.5,12203.74125,0.1083527151970712,282.0908593749991,41361.572255859246,4.642284079810242,MEDIUM,SELL,62.861727361518064
2026-03-14 01:00:00+00:00,netherlands,117.14,11876.405,0.0774112199777626,161.35421875000063,21736.188162031336,3.174445374633738,LOW,SELL,74.6044370029301
2026-03-14 02:00:00+00:00,netherlands,122.01,11695.7235,0.0585905181496467,50.42271875000006,7074.887301890632,1.1326217385237896,LOW,HOLD,90.93902609180968
2026-03-14 03:00:00+00:00,netherlands,116.115,11627.64175,0.0508933593520801,-145.89731249999932,19481.99640707804,2.9252127808008934,LOW,HOLD,76.59829775359285
2026-03-14 04:00:00+00:00,netherlands,112.7,11739.12125,0.0453320558385066,-370.6404687499999,48036.85795234373,5.4332356634575145,MEDIUM,SELL,56.53411469233989
2026-03-14 05:00:00+00:00,netherlands,111.685,12210.2705,0.0423882296465094,-679.3466874999995,87253.76001245306,7.942479419561881,HIGH,SELL,36.46016464350495
2026-03-14 06:00:00+00:00,netherlands,119.605,12845.46825,0.0373009173877332,-249.5991328125001,34331.299922044935,4.282998465187665,MEDIUM,SELL,65.73601227849868
2026-03-14 07:00:00+00:00,netherlands,135.06,13522.86725,0.0375994410504917,-27.98821875000067,4347.102148031354,0.6350286033207758,LOW,HOLD,94.9197711734338
2026-03-14 08:00:00+00:00,netherlands,120.8975,13892.642,0.0336304462462935,129.46328906249985,17999.556187848604,2.6574926747593137,LOW,HOLD,78.74005860192548
2026-03-14 09:00:00+00:00,netherlands,111.105,13737.51075,0.0445464437580148,257.37989062499946,32885.621660074146,4.372994279335845,MEDIUM,SELL,65.01604576531324
2026-03-14 10:00:00+00:00,netherlands,104.605,13562.6155,0.0610823000917485,185.85768749999988,22357.88991107812,3.514371424584903,LOW,SELL,71.88502860332078
2026-03-14 11:00:00+00:00,netherlands,106.95,13426.454,0.0781903025177012,175.28017187499972,21558.1465393359,3.373970978094042,LOW,SELL,73.00823217524766
2026-03-14 12:00:00+00:00,netherlands,102.8125,13296.276,0.1056190658196325,87.93517968749984,10396.961010864236,1.904911399469792,LOW,HOLD,84.76070880424166
2026-03-14 13:00:00+00:00,netherlands,105.3725,13232.8935,0.1491438550457615,-133.39067968749987,16164.065804676742,2.72638481931073,LOW,HOLD,78.18892144551415
2026-03-14 14:00:00+00:00,netherlands,109.9225,13293.4825,0.1558037369064126,-386.6581249999999,48877.79190710936,5.57014790009767,MEDIUM,SELL,55.43881679921864
2026-03-14 15:00:00+00:00,netherlands,121.8475,13767.0355,0.1420593235195769,-776.4068828125,108793.7233015205,8.627912655225337,HIGH,SELL,30.9766987581973
2026-03-14 16:00:00+00:00,netherlands,134.2425,14772.5405,0.1007594969869942,-330.89700000000084,51083.50660087513,5.103251011580857,MEDIUM,SELL,59.17399190735314
2026-03-14 17:00:00+00:00,netherlands,161.1,15473.8065,0.0772328547600747,241.1629453125006,44679.05306332042,4.185502999860471,MEDIUM,SELL,66.51597600111623
2026-03-14 18:00:00+00:00,netherlands,169.83499999999998,15342.2565,0.0645857895805613,636.1227109374995,124241.28570388073,7.585112320357192,HIGH,SELL,39.319101437142464
2026-03-14 19:00:00+00:00,netherlands,150.265,14799.502,0.0671603172863519,691.8008281250004,119546.46915393363,8.04416073670992,HIGH,SELL,35.646714106320644
2026-03-14 20:00:00+00:00,netherlands,137.4525,14077.482,0.0594427860039174,747.8325859375,118210.17729636031,8.447048974466304,HIGH,SELL,32.42360820426957
2026-03-14 21:00:00+00:00,netherlands,135.2375,13473.5055,0.0491663991972987,741.1158515624993,115260.65322203602,8.402748709362356,HIGH,SELL,32.77801032510115
2026-03-14 22:00:00+00:00,netherlands,128.04500000000002,12866.956,0.0470559625757638,643.3690859375001,94737.22380019727,7.64737686619227,HIGH,SELL,38.82098507046184
2026-03-14 23:00:00+00:00,netherlands,140.42,12214.04375,0.0385167279264084,470.6443359375007,76001.05930019541,6.252441746895493,MEDIUM,SELL,49.980466024836055
2026-03-15 00:00:00+00:00,netherlands,136.6975,11975.044,0.0319237031613412,244.98149999999987,38511.61238568747,4.229280033486814,MEDIUM,SELL,66.16575973210549
2026-03-15 01:00:00+00:00,netherlands,125.9475,11768.69825,0.0231720190463715,126.19824999999946,18278.507205656173,2.5988907492674764,LOW,HOLD,79.2088740058602
2026-03-15 02:00:00+00:00,netherlands,122.56,11703.17075,0.0243611117098329,45.90121874999932,6469.501375499904,1.0293707269429329,LOW,HOLD,91.76503418445654
2026-03-15 03:00:00+00:00,netherlands,120.9725,11640.75775,0.0182894665942172,-156.65631249999933,21793.771628492093,3.103460304171899,LOW,SELL,75.17231756662481
2026-03-15 04:00:00+00:00,netherlands,122.45,11697.36325,0.0170877825821131,-347.05178906249967,48870.96530630854,5.236500627877772,MEDIUM,SELL,58.10799497697782
2026-03-15 05:00:00+00:00,netherlands,121.2325,11974.28775,0.0297698499854406,-688.9642031250005,96053.58066865437,8.023057067113157,HIGH,SELL,35.81554346309474
2026-03-15 06:00:00+00:00,netherlands,116.78,11877.5275,0.0519413867911482,210.0607031250001,28210.52224757814,3.824822101297614,LOW,SELL,69.4014231896191
2026-03-15 07:00:00+00:00,netherlands,108.895,11883.516,0.0754470309965501,100.09998437499962,12535.44596829292,2.1431561322729173,LOW,HOLD,82.85475094181666
2026-03-15 08:00:00+00:00,netherlands,88.185,11839.328,0.0923154380045894,142.90319531249952,14492.206020427686,2.880040463234268,LOW,HOLD,76.95967629412586
2026-03-15 09:00:00+00:00,netherlands,75.5475,11484.893,0.1883400872781313,236.50823437500003,20547.746711912107,4.130389284219339,MEDIUM,HOLD,66.95688572624529
2026-03-15 10:00:00+00:00,netherlands,63.775000000000006,11626.07875,0.2505970252437865,-5.147812499999418,377.54700351558233,0.1219129342821264,LOW,HOLD,99.02469652574298
2026-03-15 11:00:00+00:00,netherlands,46.81,11829.9755,0.2458123011328299,-99.56453906249952,5359.708484542944,2.135307660108832,LOW,HOLD,82.91753871912934
2026-03-15 12:00:00+00:00,netherlands,31.855,11957.11675,0.2553813819706995,-154.10395312500077,5645.328640816434,3.062299427933585,LOW,BUY,75.50160457653132
2026-03-15 13:00:00+00:00,netherlands,32.0925,11716.8285,0.321053687864425,-145.02110937500038,5352.203445509779,2.9121319938607506,LOW,BUY,76.702944049114
2026-03-15 14:00:00+00:00,netherlands,53.7225,11704.56875,0.4859699551083418,-494.7886718749997,30568.477088525364,6.454234686758755,MEDIUM,HOLD,48.36612250592996
2026-03-15 15:00:00+00:00,netherlands,77.5475,12155.8715,0.503922158111,-1045.7915859375007,93263.3014620616,9.480431142737547,HIGH,SELL,24.15655085809962
2026-03-15 16:00:00+00:00,netherlands,115.3375,13624.075,0.4532716716547729,-902.7326171874992,119736.76172009268,9.21218780521836,HIGH,SELL,26.302497558253123
2026-03-15 17:00:00+00:00,netherlands,140.85750000000002,15124.48725,0.4192631885752028,-59.92681249999987,9707.31214047654,1.3323217524766289,LOW,HOLD,89.34142598018697
2026-03-15 18:00:00+00:00,netherlands,130.8025,15075.73025,0.4350650941104494,566.6531015625005,85237.58866469831,7.043916562020371,HIGH,SELL,43.64866750383703
2026-03-15 19:00:00+00:00,netherlands,105.0825,14692.65325,0.4574795229717954,680.8446562499994,82276.58737894915,7.956083437979629,HIGH,SELL,36.35133249616297
2026-03-15 20:00:00+00:00,netherlands,88.18,14013.67525,0.4873127768534525,757.0131406250002,76766.4315513594,8.506522952420818,HIGH,SELL,31.94781638063345
2026-03-15 21:00:00+00:00,netherlands,81.0575,13315.447499999998,0.5200291052929313,668.4318749999984,62308.62921398423,7.845158364727221,HIGH,SELL,37.23873308218223
2026-03-15 22:00:00+00:00,netherlands,61.99,12777.29475,0.5191460618062363,619.2849843749991,44147.89760861712,7.445409515836473,HIGH,SELL,40.43672387330822
2026-03-15 23:00:00+00:00,netherlands,33.1375,12180.0445,0.5012964443602813,486.808171875,18551.34666483398,6.384819310729734,MEDIUM,HOLD,48.92144551416213
2026-03-16 00:00:00+00:00,netherlands,23.055,11969.26275,0.4763509974747609,190.07036718749987,5039.38316283398,3.571403655643924,LOW,BUY,71.42877075484861
2026-03-16 01:00:00+00:00,netherlands,16.605,12090.6645,0.4872021922368287,-145.30815624999923,2774.768224710923,2.916841077159202,LOW,BUY,76.66527138272639
2026-03-16 02:00:00+00:00,netherlands,13.76,12073.75925,0.4991727824952283,-112.50051562500084,1780.208159250013,2.367796846658295,LOW,BUY,81.05762522673365
2026-03-16 03:00:00+00:00,netherlands,18.305,12264.10325,0.5036366804886447,-572.6643281249999,12055.01360527734,7.09187944746756,HIGH,HOLD,43.26496442025952
2026-03-16 04:00:00+00:00,netherlands,40.72,12752.0345,0.4945896868456558,-1122.4908906250002,52564.003426187504,9.571647830333474,HIGH,SELL,23.42681735733221
2026-03-16 05:00:00+00:00,netherlands,70.0,13800.2085,0.4621758794441402,-1142.2397421874994,91950.2992460937,9.592925910422773,HIGH,SELL,23.256592716617817
2026-03-16 06:00:00+00:00,netherlands,97.425,15104.79525,0.4236829857061452,-463.2809218750008,51905.41538572274,6.192444537463374,MEDIUM,SELL,50.460443700293006
2026-03-16 07:00:00+00:00,netherlands,96.18,15283.55125,0.4029887196537519,253.45457031250044,28033.849658554736,4.32782196176922,MEDIUM,SELL,65.37742430584623
2026-03-16 08:00:00+00:00,netherlands,73.0075,15093.76275,0.3941415469777408,300.15630468749987,25200.71062664354,4.816171340867866,MEDIUM,HOLD,61.47062927305707
2026-03-16 09:00:00+00:00,netherlands,42.5,14781.7435,0.3786261580036211,331.1263125000005,16183.798523437525,5.104820706013674,MEDIUM,HOLD,59.161434351890605
2026-03-16 10:00:00+00:00,netherlands,17.3575,14609.8275,0.3428748046477619,257.7610937499994,5145.201412480457,4.376308078694015,MEDIUM,BUY,64.98953537044788
2026-03-16 11:00:00+00:00,netherlands,12.895,14340.053,0.3255287654794581,220.67214062499988,3272.402341363279,3.950397655922981,LOW,BUY,68.39681875261616
2026-03-16 12:00:00+00:00,netherlands,16.002499999999998,14150.51175,0.2992794589213354,94.51956249999968,1739.431693742181,2.033975163945863,LOW,BUY,83.7281986884331
2026-03-16 13:00:00+00:00,netherlands,39.335,14077.02225,0.2534238908374248,-132.854703125,6009.715709535157,2.7171410632063626,LOW,BUY,78.2628714943491
2026-03-16 14:00:00+00:00,netherlands,60.8275,14026.9925,0.2042726372028786,-450.9655078124997,31545.770090434547,6.090937630807868,MEDIUM,HOLD,51.27249895353705
2026-03-16 15:00:00+00:00,netherlands,106.595,14383.86925,0.1855948634961347,-723.6483281250003,88707.88756695706,8.287812194781639,HIGH,SELL,33.69750244174689
2026-03-16 16:00:00+00:00,netherlands,134.6625,15865.36075,0.1662011372795289,-516.1392500000002,79930.29201609378,6.639458629831171,MEDIUM,SELL,46.88433096135064
2026-03-16 17:00:00+00:00,netherlands,165.74,16631.52225,0.1447085668902015,176.5749843750018,33655.36859685972,3.389667922422213,LOW,SELL,72.8826566206223
2026-03-16 18:00:00+00:00,netherlands,179.9425,16535.4815,0.139518994351631,750.6963437500017,155344.50336051988,8.46623412864518,HIGH,SELL,32.27012697083856
2026-03-16 19:00:00+00:00,netherlands,154.82,15914.4375,0.1583565551719939,835.044921875,148673.9030253906,8.96504813729594,HIGH,SELL,28.279614901632485
2026-03-16 20:00:00+00:00,netherlands,125.7725,15045.22175,0.1835333699883818,992.0528046875006,143488.90558419246,9.399679084693735,HIGH,SELL,24.80256732245012
2026-03-16 21:00:00+00:00,netherlands,122.0,14073.5145,0.2145391259589067,933.5750468749992,130980.5790765624,9.288579600948792,HIGH,SELL,25.691363192409668
2026-03-16 22:00:00+00:00,netherlands,99.4575,13298.9835,0.2657204026157337,766.2002968750003,87635.02093041212,8.562683131017163,HIGH,SELL,31.49853495186269
2026-03-16 23:00:00+00:00,netherlands,113.225,12650.8105,0.3083065310321422,503.9940937499996,65624.44095457025,6.526789451653412,MEDIUM,SELL,47.7856843867727
2026-03-17 00:00:00+00:00,netherlands,104.8,12168.6265,0.3253626857558657,283.3501328125003,34149.35800656253,4.65292311985489,MEDIUM,SELL,62.77661504116088
2026-03-17 01:00:00+00:00,netherlands,105.205,11836.27225,0.3596173617922653,178.4802578125,21593.56785163867,3.4126901074368634,LOW,SELL,72.6984791405051
2026-03-17 02:00:00+00:00,netherlands,104.075,11818.754,0.3732111904520561,-133.0018593749992,15918.493791620996,2.7201060415794616,LOW,HOLD,78.23915166736431
2026-03-17 03:00:00+00:00,netherlands,108.32,11717.1995,0.359078464098866,-360.2174921874994,44871.572566812414,5.350216269010744,MEDIUM,SELL,57.19826984791405
2026-03-17 04:00:00+00:00,netherlands,116.89,12052.741,0.3011557080667377,-994.2511875,133650.72450290623,9.40316729454444,HIGH,SELL,24.77466164364448
2026-03-17 05:00:00+00:00,netherlands,143.35750000000002,13284.14825,0.2513931783319265,-1324.4982343749998,218358.26897957613,9.754953257988,HIGH,SELL,21.960373936096005
2026-03-17 06:00:00+00:00,netherlands,166.16,15094.1145,0.2343383740728878,-714.0544453125003,136444.3796280938,8.220315334170504,HIGH,SELL,34.23747732663597
2026-03-17 07:00:00+00:00,netherlands,151.6525,16060.5625,0.2246093341998451,178.841796875,31190.076440673827,3.4180968327054555,LOW,SELL,72.65522533835636
2026-03-17 08:00:00+00:00,netherlands,120.685,16315.42075,0.2298460185282074,332.1971171874993,46104.89045093936,5.11301799916283,MEDIUM,SELL,59.09585600669736
2026-03-17 09:00:00+00:00,netherlands,102.7725,15784.347,0.2229309042686403,273.4934843749997,32323.75049136911,4.554032370587414,MEDIUM,SELL,63.567741035300685
2026-03-17 10:00:00+00:00,netherlands,89.5075,15336.03425,0.2222874208826183,247.4854218750006,25474.571608248105,4.261894795590902,MEDIUM,SELL,65.90484163527279
2026-03-17 11:00:00+00:00,netherlands,82.785,14934.64475,0.2164076584412896,91.30588281249948,8692.571134927683,1.9706641551555744,LOW,HOLD,84.2346867587554
2026-03-17 12:00:00+00:00,netherlands,83.9175,14565.2055,0.2030260232167682,-38.17828906249997,3684.400558262693,0.8607157806613646,LOW,HOLD,93.11427375470907
2026-03-17 13:00:00+00:00,netherlands,87.0425,14134.33825,0.1830177652639662,-217.0357734374993,21725.03675584856,3.909236779684666,LOW,SELL,68.72610576252268
2026-03-17 14:00:00+00:00,netherlands,98.9825,14207.5565,0.1765102429823172,-575.0792421874994,65461.19825329778,7.110192549183759,HIGH,SELL,43.118459606529925
2026-03-17 15:00:00+00:00,netherlands,117.8075,14561.97275,0.1476887120256422,-911.8670937499992,123538.50004399595,9.236256453188224,HIGH,SELL,26.10994837449421
2026-03-17 16:00:00+00:00,netherlands,149.3775,15620.029,0.1130406512049369,-324.67314843749955,55773.692715330966,5.049532579880005,MEDIUM,SELL,59.60373936095996
2026-03-17 17:00:00+00:00,netherlands,208.9775,16204.22925,0.0833453248015483,79.59546093750032,19128.70950377644,1.743407283382168,LOW,HOLD,86.05274173294265
2026-03-17 18:00:00+00:00,netherlands,170.4175,16377.11425,0.1024814246502554,607.5722578125005,119072.08703262606,7.35262313380773,HIGH,SELL,41.17901492953816
2026-03-17 19:00:00+00:00,netherlands,141.9975,15756.0965,0.1208593924262903,792.2410312499997,129370.68271016008,8.725931352030138,HIGH,SELL,30.1925491837589
2026-03-17 20:00:00+00:00,netherlands,122.59,14896.02075,0.1419201500508114,957.8049296874996,135029.90227994916,9.336891307381052,HIGH,SELL,25.304869540951582
2026-03-17 21:00:00+00:00,netherlands,113.1,13998.02925,0.1608916483725736,882.1122578124996,114731.93081238276,9.15881819450258,HIGH,SELL,26.729454443979364
2026-03-17 22:00:00+00:00,netherlands,106.5825,13289.6405,0.1735635361994931,746.7586640624995,91530.11610930756,8.440072554764894,HIGH,SELL,32.479419561880846
2026-03-17 23:00:00+00:00,netherlands,106.8775,12440.42975,0.1923373266104412,487.0615859374993,59864.313348690346,6.385691363192409,MEDIUM,SELL,48.91446909446073
2026-03-18 00:00:00+00:00,netherlands,104.4975,12080.5055,0.1948346656520292,252.0387031249993,30288.0265367753,4.31282265941119,MEDIUM,SELL,65.49741872471049
2026-03-18 01:00:00+00:00,netherlands,104.685,11814.8975,0.1928252234096825,83.75003906249913,10082.47876514638,1.823287288963304,LOW,HOLD,85.41370168829357
2026-03-18 02:00:00+00:00,netherlands,105.63,11696.50125,0.19097550645754,-93.67160156250064,11378.710964003983,2.0179293986326217,LOW,HOLD,83.85656481093903
2026-03-18 03:00:00+00:00,netherlands,111.4,11717.959,0.1797613176492595,-376.29002343749926,48206.514902578034,5.481024138412167,MEDIUM,SELL,56.151806892702666
2026-03-18 04:00:00+00:00,netherlands,122.1,12169.11175,0.1794184361894778,-1095.6880546875,153851.0381989453,9.540951583647272,HIGH,SELL,23.67238733082182
2026-03-18 05:00:00+00:00,netherlands,129.165,13576.118,0.265896425620343,-1247.9103203124996,185364.2870016386,9.69460722757081,HIGH,SELL,22.44314217943352
2026-03-18 06:00:00+00:00,netherlands,139.6825,14680.858,0.2748896386028664,-194.36953906249985,31222.52661111228,3.627389423747733,LOW,SELL,70.98088461001814
2026-03-18 07:00:00+00:00,netherlands,99.9375,14869.224,0.2585396184763912,354.72107031250016,40767.4275090088,5.302951025533696,MEDIUM,SELL,57.57639179573043
2026-03-18 08:00:00+00:00,netherlands,62.95,14240.863,0.2514665192692324,342.0817499999994,24764.15308687496,5.192549183758894,MEDIUM,HOLD,58.45960652992885
2026-03-18 09:00:00+00:00,netherlands,10.275,13804.1395,0.1866932922548341,351.2293437499993,4150.21373308593,5.270859494907214,MEDIUM,BUY,57.83312404074229
2026-03-18 10:00:00+00:00,netherlands,-1.1225,13523.672,0.1461747778266139,119.84289843750048,-154.70220152050842,2.488837728477745,LOW,BUY,80.08929817217805
2026-03-18 11:00:00+00:00,netherlands,-1.8,13326.42675,0.1254137948118763,128.54296093750054,-266.0839291406261,2.638830752058044,LOW,BUY,78.88935398353564
2026-03-18 12:00:00+00:00,netherlands,-1.685,13256.21875,0.1535654539496793,-39.8349609375,-77.19019555664063,0.895772289660946,LOW,BUY,92.83382168271244
2026-03-18 13:00:00+00:00,netherlands,1.5825,13140.04025,0.1293085650936267,-308.6081875,561.6283252265624,4.900934840239989,MEDIUM,BUY,60.79252127808009
2026-03-18 14:00:00+00:00,netherlands,42.045,13128.1805,0.1473395532610174,-600.4327812499996,29031.97573080467,7.298904702106879,HIGH,SELL,41.60876238314497
2026-03-18 15:00:00+00:00,netherlands,96.125,13474.7645,0.1548295333844239,-986.0899921875008,109006.08557387702,9.39148179154458,HIGH,SELL,24.86814566764336
2026-03-18 16:00:00+00:00,netherlands,136.7375,14872.17325,0.1513171755177072,-878.9546796875002,138213.975340835,9.14974884889075,HIGH,SELL,26.802009208874
2026-03-18 17:00:00+00:00,netherlands,171.4125,15663.8535,0.1564969948167607,37.89842187499926,7470.702725595556,0.8549602344077021,LOW,HOLD,93.16031812473838
2026-03-18 18:00:00+00:00,netherlands,163.54250000000002,15858.368,0.1576782995576846,542.2644843750004,101985.78285128328,6.851367378261476,MEDIUM,SELL,45.18906097390819
2026-03-18 19:00:00+00:00,netherlands,134.91,15437.33775,0.1921231204519056,857.9461484375006,133107.34211855868,9.068299148876797,HIGH,SELL,27.453606808985626
