Date,AAPL,AMZN,BAC,CVX,GOOGL,HD,JNJ,JPM,KO,MA,MCD,META,MSFT,NVDA,PEP,PG,SBUX,V,WMT,XOM
2020-02-21,75.57137298583984,104.79850006103516,29.336578369140625,82.81304168701172,73.52106475830078,209.22210693359375,125.24500274658203,114.21564483642578,49.360687255859375,327.2785339355469,185.58778381347656,208.350341796875,169.27719116210938,7.310139179229736,119.1382064819336,108.16634368896484,75.89881134033203,199.60548400878906,36.18012237548828,44.79132843017578
2020-02-24,71.98167419433594,100.4645004272461,27.944889068603516,79.54639434814453,70.36902618408203,204.41238403320312,122.66404724121094,111.14599609375,48.145755767822266,312.7980651855469,183.56739807128906,198.9727020263672,161.9787139892578,6.793331146240234,116.51608276367188,105.26371002197266,73.43140411376953,190.0271453857422,35.490562438964844,42.693031311035156
2020-02-25,69.54350280761719,98.63700103759766,26.5361270904541,76.5076675415039,68.7067642211914,202.43392944335938,121.60479736328125,106.18416595458984,47.464412689208984,291.81451416015625,182.3466033935547,195.05712890625,159.3057403564453,6.514171123504639,115.25812530517578,103.66725158691406,71.40709686279297,180.0951690673828,34.901702880859375,41.05681610107422
2020-02-26,70.64674377441406,98.97949981689453,26.151914596557617,74.47930908203125,68.91243743896484,200.64305114746094,120.7893295288086,106.50369262695312,47.28380584716797,287.141845703125,180.6271209716797,195.48336791992188,161.2962646484375,6.653378486633301,115.97694396972656,102.5830078125,70.08650970458984,178.9575958251953,34.71556854248047,40.1553840637207
2020-02-27,66.02867126464844,94.21499633789062,24.871213912963867,71.50897216796875,65.16963958740234,191.64617919921875,116.9558334350586,102.07167053222656,45.09201431274414,275.3686218261719,172.80372619628906,188.0981903076172,149.9314727783203,6.283013820648193,111.39441680908203,96.89724731445312,68.01876831054688,172.0750274658203,33.68431091308594,37.73894500732422
2020-02-28,65.99004364013672,94.1875,24.333316802978516,70.9087905883789,66.37393951416016,185.77056884765625,113.05506896972656,97.64801025390625,43.909915924072266,279.63665771484375,167.97642517089844,190.7945098876953,153.56175231933594,6.717551231384277,107.84925842285156,96.666748046875,68.14037322998047,173.74786376953125,32.85439682006836,38.96609878540039
2020-03-02,72.1337661743164,97.69750213623047,25.076129913330078,73.3777847290039,68.7067642211914,196.08921813964844,117.71244049072266,102.19781494140625,45.904701232910156,295.52374267578125,175.22596740722656,194.72996520996094,163.7796173095703,6.875746250152588,112.38282012939453,102.07078552246094,71.57218933105469,183.85195922851562,35.35630798339844,40.814414978027344
2020-03-03,69.84284973144531,95.44950103759766,23.692970275878906,71.70648956298828,66.29812622070312,194.38365173339844,113.98822021484375,98.36286163330078,46.01962661743164,281.3226623535156,172.5960693359375,184.27178955078125,155.931396484375,6.61358118057251,110.74909210205078,100.88411712646484,68.2880859375,177.5428466796875,34.45013427734375,38.86004638671875
2020-03-04,73.08248901367188,98.79149627685547,24.239398956298828,74.85157012939453,68.47283935546875,205.58926391601562,120.62122344970703,100.79335021972656,48.367401123046875,291.3037109375,179.093017578125,190.0906982421875,161.65643310546875,7.076723098754883,116.31188201904297,106.28816223144531,69.21772003173828,185.72555541992188,35.62786865234375,39.70845031738281
2020-03-05,70.71189880371094,96.20149993896484,23.010677337646484,73.83360290527344,65.16019439697266,200.24227905273438,119.38538360595703,95.84832000732422,46.57783508300781,280.09906005859375,171.5666046142578,183.55807495117188,157.5996551513672,6.797643184661865,113.56926727294922,103.8379898071289,66.19428253173828,178.71864318847656,35.36851501464844,37.9586181640625
2020-03-06,69.7728500366211,95.05449676513672,22.091278076171875,72.4129638671875,64.21757507324219,194.86973571777344,119.40222930908203,90.89483642578125,45.36290740966797,276.5152282714844,172.0337677001953,179.51356506347656,153.144775390625,6.617310523986816,112.87847137451172,103.86360168457031,65.45578002929688,176.23326110839844,35.76821517944336,36.12545394897461
2020-03-09,64.25437927246094,90.03050231933594,18.843320846557617,61.283634185791016,60.25519943237305,179.47698974609375,114.70278930664062,78.58264923095703,42.57185363769531,252.4292755126953,161.65257263183594,168.0244903564453,142.7657012939453,6.104920387268066,107.03964233398438,99.08277893066406,61.53746795654297,163.58648681640625,35.74686050415039,31.709197998046875
