datetime,price_eur_mwh,load_mw,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil.1,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage.1,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir.1,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,renewable_generation,fossil_generation,residual_load,hour,day_of_week,month,quarter,weekend,season
2020-11-02 07:00:00+01:00,33.71,66583.1675,4416.57,6859.280000000001,5539.1775,2571.7675,458.6625,0.4675,15.11,1564.615,2445.105,1669.0625,104.985,0.0,6397.71,355.1125,154.8175,185.16,814.6825,5307.805,33351.57,45035.152500000004,15428.8875,21548.014999999992,7,0,11,4,0,Autumn
2020-11-02 08:00:00+01:00,33.52,69303.8625,4458.9725,8170.885,5629.18,2785.74,458.6175,0.4975,15.085,1806.6525,2954.8725,1675.995,97.3075,0.0,6434.415,357.0575,155.25,1233.3575,846.5375,5422.7375,32760.4475,45648.817500000005,17044.4225,23655.045,8,0,11,4,0,Autumn
2020-11-02 09:00:00+01:00,29.97,70034.97,4426.085,8655.52,5639.0675,3028.755,458.6175,0.47,15.005,752.5675,1421.685,1663.36,75.43,0.0,6420.41,353.2875,151.3525,3432.33,865.88,5528.595,32791.8675,47917.6675,17781.96,22117.302499999998,9,0,11,4,0,Autumn
2020-11-02 10:00:00+01:00,29.94,71230.59,4336.9875,8667.7125,5451.7575,3033.1075,459.7075,0.4925,14.715,408.2575,635.2975,1660.4875,112.4875,0.0,6380.3725,338.6325,143.24,6261.4925,846.7425000000001,5503.63,33322.1975,51197.28250000001,17612.285,20033.307499999988,10,0,11,4,0,Autumn
2020-11-02 11:00:00+01:00,27.06,72434.285,4293.5,8473.465,5274.5575,2891.935,480.78,0.0,14.2425,409.995,1519.0025,1674.7075,80.0125,0.0,6386.695,331.1825,137.20499999999998,8522.29,868.72,5512.645,33462.840000000004,53545.995,17120.7375,18888.29,11,0,11,4,0,Autumn
2020-11-02 12:00:00+01:00,27.29,72269.125,4228.7175,8283.165,4968.0425,2819.6425,465.9775,0.525,13.92,1566.2325,566.12,1693.3175,103.6825,0.0,6353.2575,327.7975,140.095,9295.925,884.8925,5529.335,32948.725,53799.70249999999,16536.8275,18469.422500000008,12,0,11,4,0,Autumn
2020-11-02 13:00:00+01:00,28.16,71020.24,4193.14,8502.5,5047.125,2830.7425,461.13,0.5525,13.845,1645.93,427.44,1691.2625,81.80250000000001,0.0,6387.1775,331.235,144.06,8521.130000000001,885.45,5583.045,32359.5425,52429.92249999999,16841.4975,18590.317500000012,13,0,11,4,0,Autumn
2020-11-02 14:00:00+01:00,29.46,69806.755,4194.9675,8716.74,5122.7375,2812.5175,459.4575,0.5875,13.6225,1132.23,384.5225,1672.53,103.8875,0.0,6391.2275,335.785,149.8425,6545.965,863.54,5608.9475,31368.905,49495.20249999999,17111.4525,20311.552500000013,14,0,11,4,0,Autumn
2020-11-02 15:00:00+01:00,34.76,68255.61,4255.02,9435.2025,5225.98,2997.9425,458.62,0.5700000000000001,13.7525,1930.315,395.6975,1672.8875,609.78,0.0,6394.7225,343.67,153.8125,3250.0575,864.6324999999999,5627.9375,30128.1525,45543.83499999999,18117.745,22711.77500000001,15,0,11,4,0,Autumn
2020-11-02 16:00:00+01:00,37.21,67876.58,4354.65,10031.025,5356.63,3239.56,458.62,0.5775,14.4625,1725.9,374.85,1677.1125,369.89,0.0,6396.469999999999,346.015,154.3475,590.2125,873.505,5636.555,29794.8025,42423.22250000001,19085.835,25453.35749999999,16,0,11,4,0,Autumn
2020-11-02 17:00:00+01:00,39.19,71770.4075,4455.99,10447.545,5602.42,3176.3450000000003,458.62,0.6074999999999999,15.4375,2516.055,2698.2125,1673.3525,276.77,0.0,6597.935,349.0425,152.0675,1.4249999999999998,849.3175,5796.4475,30036.6175,42240.60249999999,19684.929999999997,29529.805000000008,17,0,11,4,0,Autumn
2020-11-02 18:00:00+01:00,37.63,71806.1425,4485.02,10717.395,5671.835,3219.105,458.62,0.5975,15.8325,2523.465,2603.8475,1686.535,256.4975,0.0,6438.215,355.5725,149.6925,0.9,835.9025,5863.105,30556.5425,42848.600000000006,20066.954999999998,28957.542499999996,18,0,11,4,0,Autumn
2020-11-02 19:00:00+01:00,37.81,69882.3925,4458.185,10939.55,5734.5275,3146.05,458.62,0.6025,16.0175,1188.22,2788.36,1701.7475,167.13,0.0,6362.4675,347.2,147.5025,0.845,838.795,5831.46,30827.93,42987.29749999999,20278.747499999998,26895.09500000001,19,0,11,4,0,Autumn
2020-11-02 20:00:00+01:00,35.09,65179.9275,4394.135,10654.765,5219.505,2984.13,458.5775,0.6075,15.8625,361.485,3423.8,1698.8025,208.31,0.0,6369.095,336.655,142.95499999999998,0.7925,868.715,5812.032499999999,29726.245,41840.3175,19316.9775,23339.61,20,0,11,4,0,Autumn
2020-11-02 21:00:00+01:00,33.06,61270.82,4309.5,10394.3425,5101.06,2897.04,459.0375,0.565,16.0275,202.0725,1382.7775,1728.065,162.89499999999998,0.0,6352.75,337.7025,141.76749999999998,0.77,862.22,5873.42,28376.31,40450.96,18851.48,20819.86,21,0,11,4,0,Autumn
2020-11-02 22:00:00+01:00,29.73,57069.56,4226.215,10290.74,4806.215,2794.8975,458.62,0.5825,15.96,815.215,253.3975,1735.2175,162.965,0.0,6361.8875,334.3675,142.255,0.77,859.9075,5901.7975,25466.432500000003,37493.39750000001,18350.4725,19576.16249999999,22,0,11,4,0,Autumn
2020-11-02 23:00:00+01:00,25.67,52969.1325,4184.7,9303.03,4296.7475,2773.3875,458.62,0.5825,15.8,750.4325,776.7149999999999,1734.7825,82.1825,0.0,6404.02,334.33,141.64499999999998,0.7775000000000001,795.8875,5922.365,24565.605,36490.4125,16831.785,16478.72,23,0,11,4,0,Autumn
2020-11-03 00:00:00+01:00,23.22,50276.08,4127.52,8262.915,4220.06,2625.0025,456.8275,0.585,15.72,2270.12,1851.2425,1745.2424999999998,97.5825,0.0,6378.1,322.8275,140.8275,0.78,777.875,5925.4125,23098.135,34994.6725,15564.805,15281.407500000001,0,1,11,4,0,Autumn
2020-11-03 01:00:00+01:00,23.27,48607.1375,4122.7225,7855.375,4309.83,2346.5475,457.825,0.585,15.7575,2292.145,2299.7625,1749.08,100.8275,0.0,6489.15,330.9975,139.02,0.7975000000000001,783.1175,5905.2525000000005,21533.9725,33412.6525,14969.577500000001,15194.485,1,1,11,4,0,Autumn
2020-11-03 02:00:00+01:00,22.28,47626.3225,4097.64,7450.335,4372.635,2166.12,456.3275,0.595,15.955,2181.785,2228.6925,1752.3075,86.8275,0.0,6502.915,339.6475,139.0275,0.8025,783.9275,5867.76,20387.0625,32192.399999999998,14445.4175,15433.922500000004,2,1,11,4,0,Autumn
2020-11-03 03:00:00+01:00,19.59,47700.135,4101.4225,8011.639999999999,4464.547500000001,2229.8275,458.285,0.565,16.245,2143.6425,2928.3025,1750.005,107.9525,0.0,6513.135,340.8325,139.875,0.795,776.73,5856.7925,19249.98,31066.9475,15164.3,16633.187500000004,3,1,11,4,0,Autumn
2020-11-03 04:00:00+01:00,23.92,49566.9675,4114.7,9869.885,4760.5575,2644.355,456.12,0.5825,16.335,2181.0225,2811.3675,1741.31,131.985,0.0,6508.3225,340.06,139.9725,0.8125,780.4075,5880.725,19102.815,30972.347500000003,17730.9175,18594.619999999995,4,1,11,4,0,Autumn
2020-11-03 05:00:00+01:00,27.48,53825.7725,4157.905,11809.0275,5303.395,3493.81,456.12,0.6075,16.35,1209.7075,1861.08,1743.59,63.3875,0.0,6499.25,341.42,139.215,0.82,728.9475,5897.6825,18516.765,30380.149999999998,21062.352499999997,23445.6225,5,1,11,4,0,Autumn
2020-11-03 06:00:00+01:00,34.02,61313.2675,4267.3575,12972.005,7011.87,4607.51,456.12,0.5974999999999999,16.4025,1691.0100000000002,572.1575,1753.035,227.4,0.0,6513.915,352.9225,145.9325,2.065,730.8675000000001,5608.2775,18231.815,30089.949999999997,25047.505,31223.317500000005,6,1,11,4,0,Autumn
2020-11-03 07:00:00+01:00,43.01,66495.7475,4462.74,13328.06,9428.795,5543.6075,456.5775,0.5700000000000001,16.62,1680.5075,1358.4375,1746.635,241.7675,0.0,6523.827499999999,439.4825,165.3,309.49,743.3775,5018.76,16644.0875,28423.480000000003,28757.04,38072.267499999994,7,1,11,4,0,Autumn
2020-11-03 08:00:00+01:00,42.48,68835.4625,4517.65,13530.625,10278.5225,6646.265,456.12,0.575,16.035,2055.585,2088.085,1750.0425,259.735,0.0,6524.5025000000005,473.785,178.7575,2540.8175,759.3050000000001,5261.8325,13681.005,28011.082499999997,30911.532499999998,40824.38,8,1,11,4,0,Autumn
2020-11-03 09:00:00+01:00,39.38,69009.9225,4482.16,13474.69,9805.8925,6657.96,453.57,0.55,16.1575,385.39,1955.71,1758.7424999999998,189.99,0.0,6485.612499999999,448.3,171.7275,5919.7425,774.0025,5135.415,11460.7425,28946.792500000003,30392.112500000003,40063.13,9,1,11,4,0,Autumn
2020-11-03 10:00:00+01:00,37.6,69801.28,4430.4375,13452.99,9868.4575,6661.99,451.0225,0.5549999999999999,16.465,645.8025,220.7525,1767.43,214.25,0.0,6478.615,406.15,159.7975,8965.182499999999,756.73,5068.185,10236.5575,30682.0425,30434.46,39119.2375,10,1,11,4,0,Autumn
2020-11-03 11:00:00+01:00,36.45,70864.9075,4386.4625,13245.45,9730.8525,6589.1475,448.06,0.5549999999999999,16.6875,435.22,457.9425,1776.9325,238.7825,0.0,6489.32,358.09,159.505,10636.8525,782.525,4326.285,8922.33,30287.645000000004,30013.510000000002,40577.2625,11,1,11,4,0,Autumn
2020-11-03 12:00:00+01:00,39.79,70379.1375,4354.3825,13251.155,9714.535,6716.97,448.81,0.525,16.7475,1429.1075,401.6875,1777.71,414.8275,0.0,6490.035,349.3725,151.6825,10222.185,824.0675,3724.525,8398.744999999999,28892.375,30131.470000000005,41486.7625,12,1,11,4,0,Autumn
2020-11-03 13:00:00+01:00,43.12,68950.215,4334.1325,13568.22,9724.03,7339.58,446.1,0.5675,16.675,794.3225,616.6949999999999,1773.5725,257.52250000000004,0.0,6492.9525,349.22,152.085,8259.49,824.225,3348.525,7915.3075,25888.55,31077.93,43061.66499999999,13,1,11,4,0,Autumn
2020-11-03 14:00:00+01:00,42.46,67904.22,4350.7425,13559.185,9896.22,7438.5725,446.1,0.5425,16.7875,367.01,1001.22,1760.3975,247.445,0.0,6491.8075,350.8075,154.115,5365.795,813.5725,4570.7675,8223.6275,24518.775,31340.0775,43385.445,14,1,11,4,0,Autumn
2020-11-03 15:00:00+01:00,42.98,67563.1725,4382.4475,13669.155,10243.57,7741.605,447.5475,0.5525,16.865000000000002,345.38,1547.99,1753.45,479.42,0.0,6501.045,351.58500000000004,154.65,2162.7825,824.51,4841.7525000000005,8505.1975,22125.049999999996,32101.877500000002,45438.122500000005,15,1,11,4,0,Autumn
2020-11-03 16:00:00+01:00,41.04,67514.72,4467.39,13769.045,10855.615,7915.0375,448.14,0.5175000000000001,16.8625,1793.685,584.2525,1755.0675,593.2225,0.0,6505.5775,372.73,162.595,280.395,824.0,4928.545,9873.8425,21898.4625,32987.8375,45616.2575,16,1,11,4,0,Autumn
2020-11-03 17:00:00+01:00,45.99,70853.925,4520.625,13761.845,11026.35,7660.98,448.6,0.45,16.92,2491.19,1925.795,1770.295,295.445,0.0,6488.5650000000005,373.6175,162.0775,1.4175,793.46,5354.8875,12713.5725,24656.2425,32897.775,46197.6825,17,1,11,4,0,Autumn
2020-11-03 18:00:00+01:00,47.53,70803.95,4515.91,13912.48,11098.3425,7019.48,448.615,0.015,16.9025,1851.9425,1911.2875,1774.9225,201.8375,0.0,6482.6325,394.1575,171.9725,0.7825,783.255,5410.3,15396.6125,27300.365,32478.917500000003,43503.58499999999,18,1,11,4,0,Autumn
2020-11-03 19:00:00+01:00,43.54,68714.7475,4472.125,13936.785,10985.3275,6815.01,449.1575,0.0,17.035,1392.525,1431.3675,1779.0675,241.84,0.0,6481.005,405.8225,176.6875,0.7975,796.075,4910.725,17125.09,28529.645000000004,32186.280000000002,40185.10249999999,19,1,11,4,0,Autumn
2020-11-03 20:00:00+01:00,41.57,64722.97,4372.4400000000005,13878.7325,10414.0925,6442.6475,448.605,0.0833333333333333,17.1,354.91,1638.665,1773.275,119.3225,0.0,6486.1175,390.4225,173.5925,0.8674999999999999,820.3175,4607.635,18435.9625,29309.502500000002,31184.077500000003,35413.4675,20,1,11,4,0,Autumn
2020-11-03 21:00:00+01:00,33.76,60572.8075,4312.9525,13870.065,9195.2175,5129.4575,448.5975,0.0725,17.1975,421.4125,469.2875,1784.1025,156.7125,0.0,6494.21,372.9525,167.22,0.8200000000000001,809.185,4775.9925,18460.6325,29491.2125,28643.3375,31081.595,21,1,11,4,0,Autumn
2020-11-03 22:00:00+01:00,33.95,57563.5925,4258.46,13778.0175,7786.264999999999,4598.22,448.5925,0.06,17.4975,857.725,544.9,1792.8675,101.7375,0.0,6489.42,347.025,154.615,0.85,806.615,5448.865,18033.0725,29635.852499999997,26611.095,27927.74,22,1,11,4,0,Autumn
2020-11-03 23:00:00+01:00,29.35,53996.4975,4215.15,13649.885,6820.8225,3823.08,449.305,0.0466666666666666,17.7275,1411.1725,1896.8775,1797.42,92.69,0.0,6506.924999999999,326.6875,142.3475,0.8574999999999999,809.2125,5781.1325,18087.355,29974.604999999996,24743.0925,24021.8925,23,1,11,4,0,Autumn
2020-11-04 00:00:00+01:00,28.75,50804.56,4149.7125,12507.6625,5999.7300000000005,3539.2275,451.12,0.0,17.915,1815.84,3052.165,1791.04,125.305,0.0,6548.59,317.785,138.435,0.85,771.5825,6011.7325,17973.9125,30052.552499999998,22497.74,20752.0075,0,2,11,4,0,Autumn
2020-11-04 01:00:00+01:00,27.27,49641.405,4132.6025,12058.875,5664.672500000001,3491.9325,449.3575,0.05,18.0875,2177.35,3349.91,1783.1,103.7175,0.0,6530.35,317.2825,136.5525,0.8525,768.29,6235.0825,17719.2575,29974.6125,21664.837499999998,19666.7925,1,2,11,4,0,Autumn
2020-11-04 02:00:00+01:00,26.85,49433.0,4122.7825,11638.685,5507.8425,3607.4,448.6425,0.0,18.2275,2221.415,3486.9,1785.165,207.5475,0.0,6405.405000000001,317.77,134.0575,0.85,763.9925000000001,6166.092500000001,17174.7875,29457.225,21202.57,19975.775,2,2,11,4,0,Autumn
2020-11-04 03:00:00+01:00,27.32,49551.7875,4120.962500000001,11397.1,5747.8,3747.29,441.045,0.0366666666666666,18.4325,2226.2175,3075.475,1779.975,219.3525,0.0,6421.615,318.7975,135.795,0.8674999999999999,757.325,5349.0875,16714.925,28185.17,21333.235,21366.6175,3,2,11,4,0,Autumn
2020-11-04 04:00:00+01:00,29.38,51211.7575,4141.59,12256.6975,6729.4375,3925.5625,436.9925,0.04,18.39,2064.2725,2359.5325,1783.87,110.0375,0.0,6354.1175,334.0375,142.91,0.9025,739.6275,5182.605,15968.32,27187.324999999997,23348.690000000002,24024.432500000003,4,2,11,4,0,Autumn
2020-11-04 05:00:00+01:00,31.75,55151.28,4186.764999999999,14008.6925,8548.4,4830.6625,436.0725,0.0625,18.3425,1802.435,1464.1625,1789.635,91.2775,0.0,6359.7425,356.43,152.10750000000002,0.9075,734.1800000000001,5155.2425,15327.1325,26550.96,27823.827499999996,28600.32,5,2,11,4,0,Autumn
2020-11-04 06:00:00+01:00,41.18,63023.3925,4283.125,14816.73,10277.4475,7025.335,436.83,0.03,18.3275,1153.26,496.4125,1789.4325,127.7575,0.0,6510.415,370.67,154.0475,1.7175,750.5699999999999,4966.952499999999,14583.3175,25752.302499999998,32556.342500000002,37271.090000000004,6,2,11,4,0,Autumn
2020-11-04 07:00:00+01:00,46.64,67738.5675,4409.3375,15020.405,10825.285,8527.76,441.98,0.02,18.42,1521.4975,687.39,1787.5375,258.1775,0.0,6569.785,404.7375,168.925,355.17,739.075,4961.7375,13701.77,25473.730000000003,34815.43,42264.8375,7,2,11,4,0,Autumn
2020-11-04 08:00:00+01:00,50.09,69912.19,4470.74,15151.635,11038.2375,8913.9675,443.2225,0.01,18.33,1346.84,1293.7175,1778.765,283.1,0.0,6571.6675,411.1025,172.005,2941.625,714.075,5055.3675,11788.1025,26317.699999999997,35547.06250000001,43594.490000000005,8,2,11,4,0,Autumn
2020-11-04 09:00:00+01:00,45.87,69970.0575,4522.6825,15185.3775,11468.05,9204.245,443.59,0.11,18.08,730.585,1091.5975,1797.525,199.2825,0.0,6573.465,419.7525,175.3,6941.2825,739.6925,5031.47,9940.37,28432.612500000003,36301.2625,41537.44499999999,9,2,11,4,0,Autumn
2020-11-04 10:00:00+01:00,38.59,70486.45999999999,4502.085,15089.0625,11743.6175,9392.305,444.52,1.0633333333333332,17.8475,720.8175,348.0275,1807.97,340.2125,0.0,6713.4825,422.065,177.82,10503.185,727.935,4805.3525,8025.715,29984.520000000004,36669.505,40501.93999999999,10,2,11,4,0,Autumn
2020-11-04 11:00:00+01:00,38.37,71394.66500000001,4412.462500000001,15087.1575,11813.9,9544.785,478.4325,0.0,17.58,844.52,525.4875,1814.0825,276.9375,0.0,6753.8725,432.6775,184.8825,12504.2575,719.79,4437.415,7256.2325,30701.3875,36924.275,40693.27750000001,11,2,11,4,0,Autumn
